날짜,조식,조식열량,중식,중식열량,석식,석식열량,증특식,증특식열량,열량합계
2023-10-15,간장깻잎지,8.07kcal,쌈무,7.5kcal,무생채,14.12kcal,,,3199.26kcal
2023-10-15,가공우유,82.5kcal,큐브젤리,0kcal,열무김치,12.5kcal,,,3199.26kcal
2023-10-15,배추김치,47.04kcal,배추김치,47.04kcal,유산균 발효유,84.5kcal,,,3199.26kcal
2023-10-16,감자수제비,94.95kcal,현미밥,255.65kcal,불닭덮밥,712.95kcal,,,3456.83kcal
2023-10-16,밥,237.5kcal,닭장각곰탕,325.93kcal,계란파국,87.48kcal,,,3456.83kcal
2023-10-16,동그랑땡데리야끼조림,242.77kcal,고등어조림,177.96kcal,대왕오징어튀김,647.9kcal,,,3456.83kcal
2023-10-16,오이지무침,3.03kcal,도토리묵무침,18.19kcal,드링킹요구르트,275kcal,,,3456.83kcal
2023-10-16,깍두기,15.2kcal,청포도음료,0kcal,배추김치&단무지,243.52kcal,,,3456.83kcal
2023-10-16,"매일유업,썬업오렌지,200ml",96kcal,섞박지,22.8kcal,,,,,3456.83kcal
2023-10-17,밥,237.5kcal,해물칼국수,390.15kcal,잡곡밥,243.9kcal,,,3427.72kcal
2023-10-17,감자된장국,42.9kcal,보리밥&고추장,148.2kcal,두부맑은국,38.94kcal,,,3427.72kcal
2023-10-17,돈육굴소스양배추볶음,262.92kcal,닭봉조림,594.66kcal,타워함박스테이크,802.58kcal,,,3427.72kcal
2023-10-17,조미김,0kcal,알배기배추겉절이,23.87kcal,양상추샐러드,38.11kcal,,,3427.72kcal
2023-10-17,계란말이,69.75kcal,크로크무슈,350kcal,배추김치,47.04kcal,,,3427.72kcal
2023-10-17,깍두기,15.2kcal,,,,,,,3427.72kcal
2023-10-17,우유),122kcal,,,,,,,3427.72kcal
2023-10-18,밥2,125kcal,검은콩밥,245.65kcal,밀쌀밥,238.24kcal,,,2775.15kcal
2023-10-18,얼큰만둣국,298.66kcal,들깨오리탕,419.99kcal,황태채무국,37.47kcal,,,2775.15kcal
2023-10-18,멸치볶음,118.96kcal,코다리순살꽈리고추조림,97.29kcal,슈바인학센&통마늘구이,791.84kcal,,,2775.15kcal
2023-10-18,사각어묵볶음,131.31kcal,오이된장무침,21.4kcal,깻잎&쌈무,44.1kcal,,,2775.15kcal
2023-10-18,깍두기,15.2kcal,,,배추김치,47.04kcal,,,2775.15kcal
2023-10-18,우유),122kcal,열무김치,12.5kcal,대추방울토마토,8.5kcal,,,2775.15kcal
2023-10-19,버터간장계란밥,734.28kcal,블랙버거,1045.23kcal,하이라이스,554.84kcal,,,4133.12kcal
2023-10-01,쇠고기무국,77.32kcal,전복짬뽕찌개,98.91kcal,두부된장찌개,90.92kcal,,,3088.95kcal
2023-10-01,고추송송고기말이,631.44kcal,매콤폭찹스테이크,419.17kcal,오리고추장주물럭,531.4kcal,,,3088.95kcal
2023-10-01,간장깻잎지,8.07kcal,감자샐러드&모닝빵,177.7kcal,양배추쌈,66.94kcal,,,3088.95kcal
2023-10-01,배추김치,47.04kcal,배추김치,47.04kcal,열무김치,12.5kcal,,,3088.95kcal
2023-10-01,우유),122kcal,"매일유업,썬업사과,200ml",46kcal,,,,,3088.95kcal
2023-10-02,주먹밥,517kcal,찹쌀밥,269.5kcal,잡곡밥,243.9kcal,,,3638.71kcal
2023-10-02,양송이스프,28.17kcal,사골미역국,234.32kcal,근대된장국,36.19kcal,,,3638.71kcal
2023-10-02,시리얼,218.06kcal,바베큐폭립,524.76kcal,청양풍닭볶음,360.45kcal,,,3638.71kcal
2023-10-02,양상추샐러드,38.11kcal,새우파스타샐러드,257.52kcal,감자조림,36.14kcal,,,3638.71kcal
2023-10-02,햄&치즈크로와상,690.35kcal,티라미수컵케익,0kcal,배추김치,47.04kcal,,,3638.71kcal
2023-10-02,우유),122kcal,깍두기,15.2kcal,,,,,3638.71kcal
2023-10-03,밥,237.5kcal,밥,237.5kcal,밥,237.5kcal,,,2262.69kcal
2023-10-03,순두부국,112.95kcal,쇠고기모듬버섯찌개,60.58kcal,돼지고기무찌개,105.25kcal,,,2262.69kcal
2023-10-03,김자반,110.5kcal,오삼불고기,483.01kcal,맛밤송송함박스테이크,230.4kcal,,,2262.69kcal
2023-10-03,메추리알장조림,196.17kcal,두부조림,75.18kcal,양파간장절임,21.06kcal,,,2262.69kcal
2023-10-03,가공우유,94kcal,배추김치,47.04kcal,백김치,0kcal,,,2262.69kcal
2023-10-03,열무김치,12.5kcal,에이드,1.55kcal,,,,,2262.69kcal
2023-10-04,밥,237.5kcal,현미밥,255.65kcal,김밥주먹밥,293.52kcal,,,3071.60kcal
2023-10-04,김계란국,80.82kcal,강된장찌개,128.83kcal,삼색어묵탕,86.27kcal,,,3071.60kcal
2023-10-04,멸치고추장볶음,119.99kcal,소불고기,405.45kcal,국물떡볶이,286.91kcal,,,3071.60kcal
2023-10-04,닭간장소스찜,317.11kcal,쌈무,7.5kcal,순대튀김,571.2kcal,,,3071.60kcal
2023-10-04,배추김치,47.04kcal,오이부추무침,11.77kcal,총각김치,8kcal,,,3071.60kcal
2023-10-04,우유),122kcal,배추김치,47.04kcal,사인머스켓,45kcal,,,3071.60kcal
2023-10-05,밥,237.5kcal,차슈덮밥,731.17kcal,트리플어니언버거,1025.36kcal,,,3778.42kcal
2023-10-05,감자국,37.02kcal,유부장국,54.27kcal,알감자버터구이,343.07kcal,,,3778.42kcal
2023-10-05,매콤사각어묵볶음,134.98kcal,삼치구이&깐풍소스,178.5kcal,닭고기크림스프,85.69kcal,,,3778.42kcal
2023-10-05,돈육표고장조림,350.27kcal,무말랭이무침,57.19kcal,과일탄산음료,0kcal,,,3778.42kcal
2023-10-05,배추김치,47.04kcal,생크림오믈렛,156.3kcal,시리얼,218.06kcal,,,3778.42kcal
2023-10-05,,,파김치,0kcal,우유),122kcal,,,3778.42kcal
2023-10-01,밥,237.5kcal,밥,237.5kcal,밥,237.5kcal,,,3088.95kcal
2023-08-04,제육고추장불고기,643.42kcal,고등어구이&양념장,204.96kcal,찹쌀탕수육,715.82kcal,,,3679.05kcal
2023-08-04,쥐포조림,58.38kcal,찐옥수수,0kcal,콘치즈오븐구이,173.08kcal,,,3679.05kcal
2023-08-04,초코우유,94kcal,쇠고기우엉조림,407.93kcal,파김치,0kcal,,,3679.05kcal
2023-08-04,배추김치,32kcal,배추김치,32kcal,메론,39.6kcal,,,3679.05kcal
2023-08-05,주먹밥,715kcal,컵라면,365kcal,밥,237.5kcal,,,2538.56kcal
2023-10-27,밥2,125kcal,꽃게탕,87.65kcal,파개장,78.4kcal,,,3480.13kcal
2023-10-27,쇠고기장조림,230.5kcal,등갈비간장조림,845.4kcal,베이컨감자채볶음,162.76kcal,,,3480.13kcal
2023-10-27,오믈렛,166.5kcal,청포묵김가루무침,73.7kcal,생선가스&치폴레소스,561.9kcal,,,3480.13kcal
2023-10-27,깍두기,15.2kcal,,,배추김치,47.04kcal,,,3480.13kcal
2023-10-27,"농심,카프리썬오렌지,200ml",60kcal,총각김치,8kcal,과일푸딩,126kcal,,,3480.13kcal
2023-10-28,스팸김치볶음밥,537.97kcal,라면,365kcal,밥,237.5kcal,,,2578.00kcal
2023-10-28,유부장국,54.27kcal,,,버섯감자찌개,61.25kcal,,,2578.00kcal
2023-10-28,크로크무슈,350kcal,,,명란떡갈비,295.52kcal,,,2578.00kcal
2023-10-28,크래미양상추샐러드,145.79kcal,,,양념깻잎지무침,12kcal,,,2578.00kcal
2023-10-28,시리얼,218.06kcal,,,제로콜라,50kcal,,,2578.00kcal
2023-10-28,바나나,81.6kcal,,,배추김치,47.04kcal,,,2578.00kcal
2023-10-28,우유),122kcal,,,,,,,2578.00kcal
2023-10-29,감자수제비,94.95kcal,밥,237.5kcal,밥,237.5kcal,,,3001.49kcal
2023-10-29,밥,237.5kcal,사골우거지국,87.28kcal,돼지고기김치찌개,47.1kcal,,,3001.49kcal
2023-10-29,햄슬라이스야채볶음,189.08kcal,아삭이고추된장무침,34.89kcal,양념닭갈비,872.43kcal,,,3001.49kcal
2023-10-29,조미김,0kcal,알마늘오징어젓무침,46.29kcal,사각어묵볶음,131.31kcal,,,3001.49kcal
2023-10-29,연두부양념장,71.92kcal,생크림롤케익,310kcal,열무김치,12.5kcal,,,3001.49kcal
2023-10-29,배추김치,47.04kcal,깍두기,15.2kcal,"매일유업,썬업파인애플,200ml",95kcal,,,3001.49kcal
2023-10-29,우유),122kcal,탄산음료,112kcal,,,,,3001.49kcal
2023-10-30,밥,237.5kcal,열무보리비빔밥,340.67kcal,현미밥,255.65kcal,,,3825.44kcal
2023-10-30,쇠고기무국,77.32kcal,청국장,68.64kcal,건새우아욱된장국,39.61kcal,,,3825.44kcal
2023-10-30,한입떡갈비,501.31kcal,안동찜닭,748.26kcal,장어순살강정,653.48kcal,,,3825.44kcal
2023-10-30,오징어채야채무침,67.82kcal,수수부꾸미,331.8kcal,초생강&락교,31.7kcal,,,3825.44kcal
2023-10-30,가공우유,190kcal,백김치,0kcal,양상추샐러드,38.11kcal,,,3825.44kcal
2023-10-30,배추김치,47.04kcal,짜먹는요구르트,150kcal,열무김치,12.5kcal,,,3825.44kcal
2023-10-30,,,,,배,34.03kcal,,,3825.44kcal
2023-10-31,밥,237.5kcal,토마토미트볼스파게티,1054.96kcal,참치마요덮밥,449.26kcal,,,3490.19kcal
2023-10-31,닭곰탕,255.05kcal,오미자모듬피클,65.1kcal,미소된장국,24.19kcal,,,3490.19kcal
2023-10-31,돈육김치두루치기,258.24kcal,불고기브리또,307.74kcal,소떡소떡볶음,374.73kcal,,,3490.19kcal
2023-10-31,두부조림,75.18kcal,드링킹요구르트,275kcal,배추김치,47.04kcal,,,3490.19kcal
2023-10-31,깍두기,15.2kcal,,,단감,51kcal,,,3490.19kcal
2023-09-01,밥,237.5kcal,찹쌀밥,269.5kcal,흑미밥,243.75kcal,,,3398.15kcal
2023-09-01,쇠고기감자국,98.91kcal,미역국,10.09kcal,닭곰탕,255.51kcal,,,3398.15kcal
2023-09-01,베이컨구이,160kcal,한방소양념갈비찜,815.63kcal,동그랑땡데리야끼조림,291.28kcal,,,3398.15kcal
2023-09-01,메추리알장조림,196.23kcal,모듬전,234.05kcal,오이고추장무침,19.7kcal,,,3398.15kcal
2023-10-22,고기야채말이,265.05kcal,와사비쌈무,0kcal,콩나물매운무침,28.89kcal,,,3178.46kcal
2023-10-19,돼지고기육개장,124.95kcal,블랙타이거새우구이,42.77kcal,유부장국,54.27kcal,,,4133.12kcal
2023-10-19,쇠고기장조림,277.53kcal,브로콜리크림스프,25.33kcal,소보로카츠&와사비마요,733.24kcal,,,4133.12kcal
2023-10-19,배추김치,47.04kcal,제로콜라,50kcal,모듬피클,74.2kcal,,,4133.12kcal
2023-10-19,바나나맛우유,200.4kcal,콘샐러드,0kcal,배추김치,47.04kcal,,,4133.12kcal
2023-10-19,,,우유),122kcal,,,,,4133.12kcal
2023-10-20,밥,237.5kcal,셀프주먹밥,301.1kcal,흑미밥,243.75kcal,,,3455.51kcal
2023-10-20,조갯살미역국,10.81kcal,마라탕,297.04kcal,감자계란국,55.89kcal,,,3455.51kcal
2023-10-20,돈육청경채볶음,278.88kcal,크림새우,560.87kcal,훈제돈육부추무침,1036.53kcal,,,3455.51kcal
2023-10-20,무부추무침,15.42kcal,쥬시쿨,117kcal,락교낙지젓무침,71.48kcal,,,3455.51kcal
2023-10-20,배추김치,47.04kcal,깍두기,15.2kcal,갓김치,0kcal,,,3455.51kcal
2023-10-20,우유),122kcal,,,사인머스켓,45kcal,,,3455.51kcal
2023-10-21,핫도그빵,590.48kcal,건빵,249kcal,밥,237.5kcal,,,2608.79kcal
2023-10-21,바싹불고기,169.06kcal,,,닭고기무국,91.58kcal,,,2608.79kcal
2023-10-21,야채크림스프,47.82kcal,,,쇠고기버섯볶음,373.52kcal,,,2608.79kcal
2023-10-21,키위드레싱샐러드,58.48kcal,,,감자채볶음,79.49kcal,,,2608.79kcal
2023-10-21,시리얼,218.06kcal,,,드링킹요구르트,275kcal,,,2608.79kcal
2023-10-21,우유),122kcal,,,깍두기,15.2kcal,,,2608.79kcal
2023-10-21,바나나,81.6kcal,,,,,,,2608.79kcal
2023-10-22,밥,237.5kcal,밥,237.5kcal,밥,237.5kcal,,,3178.46kcal
2023-10-22,쇠고기호박찌개,67.99kcal,차돌된장찌개,172.8kcal,건새우아욱된장국,39.61kcal,,,3178.46kcal
2023-10-22,쥐포조림,54.54kcal,삼겹살고추장볶음,652.68kcal,닭살간장볶음,465.12kcal,,,3178.46kcal
2023-10-06,밥,237.5kcal,콩나물무밥,415.85kcal,찰보리밥,253.3kcal,,,3167.07kcal
2023-10-06,황태채무국,37.47kcal,배추된장국,31.46kcal,두부맑은국,38.94kcal,,,3167.07kcal
2023-10-06,햄슬라이스야채볶음,189.08kcal,수육부추무침,635.83kcal,옛날통닭,920kcal,,,3167.07kcal
2023-10-06,연두부양념장,71.92kcal,보쌈김치,55.48kcal,코슬로우,0kcal,,,3167.07kcal
2023-10-06,깍두기,15.2kcal,매일두유 초콜릿 190ml,150kcal,배추김치,47.04kcal,,,3167.07kcal
2023-10-06,유산균 발효 음료,68kcal,,,,,,,3167.07kcal
2023-10-07,바싹불고기,169.06kcal,라면,365kcal,밥,237.5kcal,,,2459.74kcal
2023-10-07,옥수수스프,46.88kcal,,,호박된장찌개,72.14kcal,,,2459.74kcal
2023-10-07,톡톡콘치즈핫도그,581.67kcal,,,쇠고기야채볶음,340.24kcal,,,2459.74kcal
2023-10-07,열대과일샐러드,50.1kcal,,,감자매운조림,57.05kcal,,,2459.74kcal
2023-10-07,시리얼,218.06kcal,,,배추김치,47.04kcal,,,2459.74kcal
2023-10-07,우유),122kcal,,,"웅진식품,웅진자연은샤인머스켓,340ml",153kcal,,,2459.74kcal
2023-10-08,밥,237.5kcal,밥,237.5kcal,밥,237.5kcal,,,2864.35kcal
2023-10-08,쇠고기탕국,114.35kcal,쇠고기육개장,100.29kcal,맑은순두부계란탕,99.46kcal,,,2864.35kcal
2023-10-08,돈육김치볶음,258.79kcal,순살안동찜닭,796.37kcal,돼지고기통마늘조림,292.72kcal,,,2864.35kcal
2023-10-08,쥐포조림,54.54kcal,오이고추장무침,19.7kcal,아삭이고추된장무침,34.89kcal,,,2864.35kcal
2023-10-08,깍두기,15.2kcal,총각김치,8kcal,배추김치,47.04kcal,,,2864.35kcal
2023-10-08,,,우유),122kcal,대추방울토마토,8.5kcal,,,2864.35kcal
2023-10-08,,,팥빙수,180kcal,,,,,2864.35kcal
2023-10-09,밥,237.5kcal,밥,237.5kcal,밥,237.5kcal,,,2661.68kcal
2023-10-09,꼬리곰탕,221.56kcal,햄감자찌개,154.21kcal,두부된장찌개,90.92kcal,,,2661.68kcal
2023-10-09,볼어묵매운조림,141.96kcal,돈육굴소스양배추볶음,262.92kcal,계란찜,86.9kcal,,,2661.68kcal
2023-10-09,알마늘오징어젓무침,46.29kcal,모듬쌈,59.48kcal,치즈떡갈비,515.4kcal,,,2661.68kcal
2023-10-09,가공우유,190kcal,총각김치,8kcal,열무김치,12.5kcal,,,2661.68kcal
2023-10-09,배추김치,47.04kcal,탄산음료,112kcal,,,,,2661.68kcal
2023-10-10,밥,237.5kcal,새우튀김덮밥,802.95kcal,잡곡밥,243.9kcal,,,3465.11kcal
2023-10-10,물만둣국,336.05kcal,미소된장국,24.19kcal,순두부찌개,114.18kcal,,,3465.11kcal
2023-10-10,비엔나소시지케찹볶음,337.94kcal,매운양념꼬치어묵,413.6kcal,삼겹살고추장볶음,652.68kcal,,,3465.11kcal
2023-10-10,양념깻잎지무침,12kcal,꼬들단무지,16.4kcal,무오이장아찌,45.14kcal,,,3465.11kcal
2023-10-10,배추김치,47.04kcal,배추김치,47.04kcal,열무김치,12.5kcal,,,3465.11kcal
2023-10-10,우유),122kcal,,,,,,,3465.11kcal
2023-10-11,밥,237.5kcal,간짜장밥,466.67kcal,제육덮밥,517.2kcal,,,3091.54kcal
2023-09-11,미트볼데리야끼조림,408.45kcal,왕만두찜,236.39kcal,감자계란국,55.93kcal,,,2776.55kcal
2023-09-11,알마늘낙지젓무침,42.7kcal,골뱅이무침,97.26kcal,모듬피클,74.2kcal,,,2776.55kcal
2023-09-11,가공우유,82.5kcal,깍두기,38kcal,배추김치,32kcal,,,2776.55kcal
2023-09-11,배추김치,32kcal,,,,,,,2776.55kcal
2023-09-12,전복죽,329kcal,열무보리비빔밥,349.12kcal,현미밥,255.65kcal,,,3297.36kcal
2023-09-12,쇠고기장조림,230.5kcal,해물된장찌개,59.16kcal,나가사끼짬뽕찌개,120.88kcal,,,3297.36kcal
2023-09-12,팬케이크1,161.28kcal,돈육버섯잡채,243.74kcal,닭강정,706.6kcal,,,3297.36kcal
2023-09-12,시리얼,218.06kcal,삼치구이&깐풍소스,112.63kcal,양배추샐러드,133.74kcal,,,3297.36kcal
2023-09-12,깍두기,38kcal,배추김치,32kcal,배추김치,32kcal,,,3297.36kcal
2023-09-12,우유),122kcal,,,"웅진식품,웅진자연은샤인머스켓,340ml",153kcal,,,3297.36kcal
2023-09-13,꼬꼬떡만둣국,220.13kcal,검은콩밥,245.65kcal,잡곡밥,243.9kcal,,,3361.09kcal
2023-09-13,밥2,125kcal,묵은지김치찌개,93.62kcal,치즈부대찌개,509.66kcal,,,3361.09kcal
2023-09-13,블랙페퍼함박스테이크,250.94kcal,베이컨감자채볶음,135.8kcal,엽기떡볶이,601.12kcal,,,3361.09kcal
2023-09-13,오이지무침,3.03kcal,쇠고기우엉조림,403.86kcal,피자,8.64kcal,,,3361.09kcal
2023-09-13,배추김치,32kcal,총각김치,38kcal,배추김치&단무지,236kcal,,,3361.09kcal
2023-09-13,우유),122kcal,이온음료,60kcal,거봉포도,31.74kcal,,,3361.09kcal
2023-09-14,밥,237.5kcal,메밀소바,799.82kcal,참치야채비빔밥,164.61kcal,,,2814.09kcal
2023-09-14,해물순두부찌개,112.25kcal,돈육연탄불고기&파채,14.53kcal,미소된장국,24.19kcal,,,2814.09kcal
2023-09-14,제육간장불고기,398.29kcal,도라지명태초무침,120.11kcal,치즈돈가스&고구마무스,466.8kcal,,,2814.09kcal
2023-09-14,조미김,0kcal,열무김치,30kcal,오미자모듬피클,65.1kcal,,,2814.09kcal
2023-09-14,아삭이고추된장무침,34.89kcal,농후 발효유,96kcal,배추김치,32kcal,,,2814.09kcal
2023-09-14,총각김치,38kcal,,,"웅진식품,자연은 제주감귤,180ml",180kcal,,,2814.09kcal
2023-09-15,밥,237.5kcal,꼬막비빔밥,288.32kcal,밀쌀밥,238.24kcal,,,2566.89kcal
2023-09-15,콩나물무채국,29.28kcal,배추된장국,32.59kcal,쇠고기탕국,114.71kcal,,,2566.89kcal
2023-09-15,햄감자채볶음,113.25kcal,돈육새송이야채볶음,576.64kcal,오리고추장주물럭,531.45kcal,,,2566.89kcal
2023-09-15,계란장조림,115kcal,파김치,38kcal,부추겉절이,14.91kcal,,,2566.89kcal
2023-09-15,배추김치,32kcal,,,깍두기,38kcal,,,2566.89kcal
2023-09-15,우유),122kcal,,,사인머스켓,45kcal,,,2566.89kcal
2023-09-16,크림치즈베이글,347.95kcal,라면,365kcal,밥,237.5kcal,,,2302.13kcal
2023-09-16,버팔로윙,313.92kcal,,,팽이버섯된장국,37.33kcal,,,2302.13kcal
2023-09-16,양송이스프,28.21kcal,,,닭매운찜,341.69kcal,,,2302.13kcal
2023-09-16,시리얼,218.06kcal,,,무오이장아찌,45.14kcal,,,2302.13kcal
2023-09-16,크래미양상추샐러드,131.73kcal,,,배추김치,32kcal,,,2302.13kcal
2023-09-16,바나나,81.6kcal,,,,,,,2302.13kcal
2023-09-16,우유),122kcal,,,,,,,2302.13kcal
2023-09-17,밥,237.5kcal,사천중화볶음밥,1191.9kcal,밥,237.5kcal,,,3129.03kcal
2023-09-17,쇠고기무국,52.89kcal,청양계란국,77.93kcal,돼지고기육개장,125.3kcal,,,3129.03kcal
2023-09-17,비엔나볶음&케찹,421.15kcal,훈제닭다리,232.56kcal,궁중섭산적,55.26kcal,,,3129.03kcal
2023-09-17,멸치아몬드볶음,103.29kcal,열무김치,30kcal,계란말이,69.75kcal,,,3129.03kcal
2023-09-01,배추김치,32kcal,컵케익,270kcal,깍두기,38kcal,,,3398.15kcal
2023-09-01,우유),122kcal,배추김치,32kcal,멜론,72kcal,,,3398.15kcal
2023-09-02,주먹밥,380kcal,라면,365kcal,밥,237.5kcal,,,2540.97kcal
2023-09-02,딸기맘모스빵,691kcal,,,감자계란국,55.93kcal,,,2540.97kcal
2023-09-02,옥수수스프,46.92kcal,,,매콤갑오징어볶음,198.41kcal,,,2540.97kcal
2023-09-02,키위드레싱샐러드,58.48kcal,,,간장깻잎지,8.07kcal,,,2540.97kcal
2023-09-02,시리얼,218.06kcal,,,배추김치,32kcal,,,2540.97kcal
2023-09-02,바나나,81.6kcal,,,"매일유업,썬업사과,200ml",46kcal,,,2540.97kcal
2023-09-02,우유),122kcal,,,,,,,2540.97kcal
2023-09-03,밥,237.5kcal,전투식량,0kcal,오므라이스,1476.09kcal,,,3197.83kcal
2023-09-03,근대콩나물조개국,26.06kcal,쇠고기육개장,100.54kcal,배추된장국,32.59kcal,,,3197.83kcal
2023-09-03,돈육굴소스양배추볶음,262.96kcal,닭갈비,333.61kcal,소시지구이,264.5kcal,,,3197.83kcal
2023-09-03,땅콩멸치조림,47.28kcal,배추김치,32kcal,모듬피클,74.2kcal,,,3197.83kcal
2023-09-03,깍두기,38kcal,유산균 발효유,84.5kcal,깍두기,38kcal,,,3197.83kcal
2023-09-03,매일두유 초콜릿 190ml,150kcal,,,,,,,3197.83kcal
2023-09-04,감자수제비,557.55kcal,잡곡밥,243.9kcal,밀쌀밥,238.24kcal,,,3627.99kcal
2023-09-04,밥,237.5kcal,등뼈감자탕,659.9kcal,해물순두부찌개,112.25kcal,,,3627.99kcal
2023-09-04,쇠고기호박볶음,153.12kcal,김치메밀전병,330.36kcal,소갈비찜,328.33kcal,,,3627.99kcal
2023-09-04,햄계란찜,157.65kcal,락교오징어젓무침,70.6kcal,마카로니콘샐러드,163.04kcal,,,3627.99kcal
2023-10-22,배추김치,47.04kcal,배추김치,47.04kcal,깍두기,15.2kcal,,,3178.46kcal
2023-10-22,농후 발효유,96kcal,아이스크림 팩형,334kcal,"웅진식품,자연은 제주감귤,180ml",180kcal,,,3178.46kcal
2023-10-23,밥,237.5kcal,달콤햄치즈샌드위치,225kcal,햄야채볶음밥,537.01kcal,,,3932.67kcal
2023-10-23,닭곰탕,255.05kcal,찰보리밥,253.3kcal,해물순두부찌개,113.11kcal,,,3932.67kcal
2023-10-23,스팸구이,389kcal,삼색어묵탕,86.27kcal,치즈핫도그,302.95kcal,,,3932.67kcal
2023-10-23,메추리알고추장조림,260.8kcal,중화식잡채,211.01kcal,오미자모듬피클,65.1kcal,,,3932.67kcal
2023-10-23,열무김치,12.5kcal,파인애플돼지갈비찜,748.83kcal,배추김치,47.04kcal,,,3932.67kcal
2023-10-23,우유),122kcal,깍두기,15.2kcal,단감,51kcal,,,3932.67kcal
2023-10-24,밥,237.5kcal,잡곡밥,243.9kcal,찹쌀밥,269.5kcal,,,2543.16kcal
2023-10-24,김계란국,80.82kcal,강된장찌개,128.83kcal,뼈없는감자탕,468.55kcal,,,2543.16kcal
2023-10-24,궁중섭산적,55.26kcal,대패삼겹곱창볶음,440.38kcal,모듬전,291.7kcal,,,2543.16kcal
2023-10-24,땅콩멸치조림,47.28kcal,부추겉절이,14.91kcal,아삭이고추된장무침,34.89kcal,,,2543.16kcal
2023-10-24,배추김치,47.04kcal,깻잎&쌈무,44.1kcal,과일탄산음료,0kcal,,,2543.16kcal
2023-10-24,우유),122kcal,백김치,0kcal,총각김치,8kcal,,,2543.16kcal
2023-10-24,,,대추방울토마토,8.5kcal,,,,,2543.16kcal
2023-10-25,밥,237.5kcal,검은콩밥,245.65kcal,햄치즈에그샌드위치,435.91kcal,,,3471.19kcal
2023-10-25,미역국,9.53kcal,묵은지김치찌개,307.58kcal,쇠고기크림스프,42.93kcal,,,3471.19kcal
2023-10-25,마파두부,200.86kcal,오곡코다리강정,734.19kcal,청포도음료,0kcal,,,3471.19kcal
2023-10-25,잡채어묵조림,172.19kcal,닭순살샐러드,171.45kcal,감자샐러드,87.5kcal,,,3471.19kcal
2023-10-25,열무김치,12.5kcal,배추김치,47.04kcal,시리얼,218.06kcal,,,3471.19kcal
2023-10-25,매일두유 초콜릿 190ml,150kcal,"주스,카프리썬오렌지망고",120kcal,생크림오믈렛,156.3kcal,,,3471.19kcal
2023-10-25,,,,,우유),122kcal,,,3471.19kcal
2023-10-26,밥,237.5kcal,주먹밥,173kcal,쇠고기국밥,426.4kcal,,,3159.30kcal
2023-10-26,황태채콩나물국,80.43kcal,꼬치어묵우동,802.88kcal,매콤닭봉조림,593.71kcal,,,3159.30kcal
2023-10-26,갈릭미트볼조림,293.2kcal,꼬들단무지,16.4kcal,양념고추지,49.6kcal,,,3159.30kcal
2023-10-26,오이지무침,3.03kcal,조각케익,200.8kcal,큐브젤리,0kcal,,,3159.30kcal
2023-10-26,배추김치,47.04kcal,보쌈김치,55.48kcal,깍두기,15.2kcal,,,3159.30kcal
2023-10-26,우유),122kcal,사과,42.63kcal,,,,,3159.30kcal
2023-10-27,꼬꼬떡만둣국,410.09kcal,흑미밥,243.75kcal,밀쌀밥,238.24kcal,,,3480.13kcal
2023-09-22,밥,237.5kcal,찰보리비빔밥&우렁된장,421.99kcal,핫치킨버거,1142.43kcal,,,4441.22kcal
2023-09-22,버섯감자찌개,61.25kcal,두부고추장찌개,101.17kcal,테이터펍스,366.8kcal,,,4441.22kcal
2023-09-22,돈육굴소스양배추볶음,262.96kcal,미나리불고기,876.43kcal,야채크림스프,47.82kcal,,,4441.22kcal
2023-09-22,김자반,110.5kcal,무생채,14.64kcal,과일탄산음료,0kcal,,,4441.22kcal
2023-09-22,스크램블에그,127.6kcal,배추김치,32kcal,꽃맛살샐러드,228.58kcal,,,4441.22kcal
2023-09-22,깍두기,38kcal,사과,31.488kcal,시리얼,218.06kcal,,,4441.22kcal
2023-09-22,,,,,우유),122kcal,,,4441.22kcal
2023-09-23,달콤햄치즈샌드위치,225kcal,라면,365kcal,밥,237.5kcal,,,2922.16kcal
2023-09-23,소시지철판볶음밥,908.56kcal,,,짬뽕탕,476.25kcal,,,2922.16kcal
2023-09-23,감자계란국,55.93kcal,,,치즈함박스테이크,182.61kcal,,,2922.16kcal
2023-09-23,양상추샐러드,38.11kcal,,,감자샐러드&모닝빵,115.2kcal,,,2922.16kcal
2023-09-23,깍두기,38kcal,,,총각김치,38kcal,,,2922.16kcal
2023-09-23,우유),122kcal,,,"주스,카프리썬오렌지망고",120kcal,,,2922.16kcal
2023-09-24,밥,237.5kcal,밥,237.5kcal,밥,237.5kcal,,,2813.50kcal
2023-09-24,햄감자찌개,154.25kcal,청양계란국,77.93kcal,생선묵김치찌개,111.32kcal,,,2813.50kcal
2023-09-24,돈육김치볶음,224.95kcal,소불고기,354.91kcal,햄슬라이스야채볶음,189.12kcal,,,2813.50kcal
2023-09-24,두부찜,77.6kcal,오미산적,461.7kcal,닭살간장볶음,108.72kcal,,,2813.50kcal
2023-09-24,깍두기,38kcal,갓김치,38kcal,열무김치,30kcal,,,2813.50kcal
2023-09-24,매일두유 초콜릿 190ml,150kcal,유산균 발효유,84.5kcal,,,,,2813.50kcal
2023-09-25,밥,237.5kcal,곤드레나물밥,711.9kcal,들깨수제비,137.23kcal,,,3051.80kcal
2023-09-25,조갯살미역국,10.81kcal,두부맑은국,38.94kcal,찹쌀밥,269.5kcal,,,3051.80kcal
