날짜,breakfast,breakfast_embedding,lunch,lunch_embedding,dinner,dinner_embedding,breakfast_count,lunch_count,dinner_count
2021-10-10,팽이버섯두부국,"[0, 0, 0, [0, 0, 0, 0, 1]]",쇠고기불고기,"[9.74, 13.22, 36.47, [1, 0, 0, 0, 0]]",감자수제비국,"[66.44, 6.59, 15.81, [1, 0, 0, 0, 0]]",8.0,3.0,14.0
2021-10-11,떡만둣국,"[68.42, 11.05, 15.0, [1, 0, 0, 0, 0]]",잡채,"[28.82, 6.78, 5.06, [1, 0, 0, 0, 0]]",쇠고기육개장,"[6.0, 6.0, 8.0, [1, 0, 0, 0, 0]]",26.0,6.0,55.0
2021-10-12,쇠고기당면국,"[7.0, 2.4, 13.0, [1, 0, 0, 0, 0]]",배추된장국,"[8.64, 2.01, 3.8, [1, 0, 0, 0, 0]]",제육볶음,"[10.37, 11.03, 13.21, [1, 0, 0, 0, 0]]",49.0,36.0,5.0
2021-10-13,조갯살미역국,"[0, 0, 0, [0, 0, 0, 0, 1]]",꽃게탕,"[3.95, 1.58, 12.87, [1, 0, 0, 0, 0]]",햄소시지찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",53.0,13.0,58.0
2021-10-14,닭곰탕,"[1.87, 4.75, 18.72, [1, 0, 0, 0, 0]]",돼지불고기,"[5.1, 12.36, 12.13, [1, 0, 0, 0, 0]]",핫도그빵,"[24.74, 2.16, 4.75, [1, 0, 0, 0, 0]]",16.0,3.0,4.0
2021-10-15,팽이버섯두부국,"[0, 0, 0, [0, 0, 0, 0, 1]]",콩나물국,"[5.87, 1.54, 2.17, [1, 0, 0, 0, 0]]",김치찌개,"[6.38, 8.09, 8.17, [1, 0, 0, 0, 0]]",8.0,38.0,87.0
2021-10-16,쇠고기야채죽,"[30.0, 4.7, 6.0, [1, 0, 0, 0, 0]]",된장국,"[9.93, 1.85, 5.55, [1, 0, 0, 0, 0]]",짬뽕찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",12.0,8.0,56.0
2021-10-17,쇠고기감자국,"[7.0, 2.4, 13.0, [1, 0, 0, 0, 0]]",검은콩밥,"[0, 0, 0, [1, 0, 0, 0, 0]]",돈파육,"[17.0, 31.0, 17.0, [1, 0, 0, 0, 0]]",27.0,1.0,5.0
2021-10-18,계란찜,"[2.07, 10.11, 10.05, [1, 0, 0, 0, 0]]",파닭,"[32.06, 37.73, 50.12, [1, 0, 0, 0, 0]]",야채튀김,"[0.96, 0.71, 0.3, [1, 0, 0, 0, 0]]",2.0,1.0,2.0
2021-10-19,햄치즈버거,"[42.0, 17.0, 18.0, [1, 0, 0, 0, 0]]",자장면,"[129.41, 19.98, 26.81, [1, 0, 0, 0, 0]]",배추된장국,"[8.64, 2.01, 3.8, [1, 0, 0, 0, 0]]",40.0,6.0,46.0
2021-10-20,조갯살미역국,"[0, 0, 0, [0, 0, 0, 0, 1]]",콩나물국,"[5.87, 1.54, 2.17, [1, 0, 0, 0, 0]]",쫄면,"[43.29, 1.54, 4.55, [1, 0, 0, 0, 0]]",53.0,38.0,2.0
2021-10-21,쇠고기감자국,"[7.0, 2.4, 13.0, [1, 0, 0, 0, 0]]",닭곰탕,"[1.87, 4.75, 18.72, [1, 0, 0, 0, 0]]",쇠고기육개장,"[6.0, 6.0, 8.0, [1, 0, 0, 0, 0]]",27.0,20.0,55.0
2021-10-22,꼬리곰탕,"[7.0, 13.0, 32.0, [1, 0, 0, 0, 0]]",콩나물국,"[5.87, 1.54, 2.17, [1, 0, 0, 0, 0]]",김치찌개,"[6.38, 8.09, 8.17, [1, 0, 0, 0, 0]]",21.0,38.0,87.0
2021-10-23,핫도그빵,"[24.74, 2.16, 4.75, [1, 0, 0, 0, 0]]",스파게티,"[42.95, 1.29, 8.06, [1, 0, 0, 0, 0]]",배추된장국,"[8.64, 2.01, 3.8, [1, 0, 0, 0, 0]]",29.0,20.0,46.0
2021-10-24,사골곰탕,"[0.0, 2.4, 3.0, [1, 0, 0, 0, 0]]",콩나물국,"[5.87, 1.54, 2.17, [1, 0, 0, 0, 0]]",닭볶음탕,"[9.4, 9.5, 25.72, [1, 0, 0, 0, 0]]",32.0,38.0,22.0
2021-10-25,쇠고기미역국,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]",쇠고기육개장,"[6.0, 6.0, 8.0, [1, 0, 0, 0, 0]]",된장국,"[9.93, 1.85, 5.55, [1, 0, 0, 0, 0]]",114.0,32.0,21.0
2021-10-26,시금치된장국,"[17.48, 2.8, 7.91, [1, 0, 0, 0, 0]]",감자수제비국,"[66.44, 6.59, 15.81, [1, 0, 0, 0, 0]]",짬뽕찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",17.0,12.0,56.0
2021-10-27,쇠고기무국,"[12.07, 8.62, 16.43, [1, 0, 0, 0, 0]]",전투식량 1형1식단,"[0, 0, 0, [0, 0, 0, 0, 1]]",중화식돈까스,"[33.0, 48.0, 18.0, [1, 0, 0, 0, 0]]",76.0,3.0,1.0
2021-10-28,떡만둣국,"[68.42, 11.05, 15.0, [1, 0, 0, 0, 0]]",치킨까스,"[12.53, 16.61, 19.77, [1, 0, 0, 0, 0]]",사골곰탕,"[0.0, 2.4, 3.0, [1, 0, 0, 0, 0]]",26.0,1.0,1.0
2021-10-29,가스오부시어묵탕,"[0, 0, 0, [0, 0, 0, 0, 1]]",시금치된장국,"[17.48, 2.8, 7.91, [1, 0, 0, 0, 0]]",스파게티,"[42.95, 1.29, 8.06, [1, 0, 0, 0, 0]]",7.0,16.0,4.0
2021-10-30,불고기버거,"[50.0, 22.0, 20.0, [1, 0, 0, 0, 0]]",김치찌개,"[6.38, 8.09, 8.17, [1, 0, 0, 0, 0]]",감자탕,"[10.01, 5.58, 14.74, [1, 0, 0, 0, 0]]",27.0,61.0,4.0
2021-10-31,베이컨청경채볶음,"[0, 0, 0, [0, 0, 0, 0, 1]]",치킨너겟,"[2.61, 3.01, 2.49, [1, 0, 0, 0, 0]]",감자짜글이,"[32.0, 1.8, 5.0, [1, 0, 0, 0, 0]]",1.0,1.0,38.0
2021-11-01,쇠고기미역국,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]",닭볶음탕,"[9.4, 9.5, 25.72, [1, 0, 0, 0, 0]]",짬뽕찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",114.0,30.0,56.0
2021-11-02,쇠고기감자국,"[7.0, 2.4, 13.0, [1, 0, 0, 0, 0]]",매운쭈꾸미볶음,"[9.87, 7.52, 21.21, [1, 0, 0, 0, 0]]",쇠고기육개장,"[6.0, 6.0, 8.0, [1, 0, 0, 0, 0]]",27.0,1.0,55.0
2021-11-03,떡만둣국,"[68.42, 11.05, 15.0, [1, 0, 0, 0, 0]]",김치찌개,"[6.38, 8.09, 8.17, [1, 0, 0, 0, 0]]",감자수제비국,"[66.44, 6.59, 15.81, [1, 0, 0, 0, 0]]",26.0,61.0,14.0
2021-11-04,햄치즈버거,"[42.0, 17.0, 18.0, [1, 0, 0, 0, 0]]",콩나물국,"[5.87, 1.54, 2.17, [1, 0, 0, 0, 0]]",감자짜글이,"[32.0, 1.8, 5.0, [1, 0, 0, 0, 0]]",40.0,38.0,38.0
2021-11-05,조갯살미역국,"[0, 0, 0, [0, 0, 0, 0, 1]]",호박된장찌개,"[16.77, 5.6, 15.01, [1, 0, 0, 0, 0]]",쇠고기육개장,"[6.0, 6.0, 8.0, [1, 0, 0, 0, 0]]",53.0,48.0,55.0
2021-11-06,감자수제비국,"[66.44, 6.59, 15.81, [1, 0, 0, 0, 0]]",된장국,"[9.93, 1.85, 5.55, [1, 0, 0, 0, 0]]",짬뽕찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",10.0,8.0,56.0
2021-11-07,쇠고기무국,"[12.07, 8.62, 16.43, [1, 0, 0, 0, 0]]",닭볶음탕,"[9.4, 9.5, 25.72, [1, 0, 0, 0, 0]]",호박된장찌개,"[16.77, 5.6, 15.01, [1, 0, 0, 0, 0]]",76.0,30.0,48.0
2021-11-08,쇠고기감자국,"[7.0, 2.4, 13.0, [1, 0, 0, 0, 0]]",잡채,"[28.82, 6.78, 5.06, [1, 0, 0, 0, 0]]",쇠고기육개장,"[6.0, 6.0, 8.0, [1, 0, 0, 0, 0]]",27.0,6.0,55.0
2021-11-09,불고기버거,"[50.0, 22.0, 20.0, [1, 0, 0, 0, 0]]",배추된장국,"[8.64, 2.01, 3.8, [1, 0, 0, 0, 0]]",콩나물국,"[5.87, 1.54, 2.17, [1, 0, 0, 0, 0]]",27.0,36.0,42.0
2021-11-10,조갯살미역국,"[0, 0, 0, [0, 0, 0, 0, 1]]",꽃게탕,"[3.95, 1.58, 12.87, [1, 0, 0, 0, 0]]",햄소시지찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",53.0,13.0,58.0
2021-11-11,닭곰탕,"[1.87, 4.75, 18.72, [1, 0, 0, 0, 0]]",호박된장찌개,"[16.77, 5.6, 15.01, [1, 0, 0, 0, 0]]",된장국,"[9.93, 1.85, 5.55, [1, 0, 0, 0, 0]]",16.0,48.0,21.0
2021-11-12,쇠고기무국,"[12.07, 8.62, 16.43, [1, 0, 0, 0, 0]]",쇠고기육개장,"[6.0, 6.0, 8.0, [1, 0, 0, 0, 0]]",감자수제비국,"[66.44, 6.59, 15.81, [1, 0, 0, 0, 0]]",76.0,32.0,14.0
2021-11-13,쇠고기미역국,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]",짬뽕찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",김치찌개,"[6.38, 8.09, 8.17, [1, 0, 0, 0, 0]]",114.0,38.0,87.0
2021-11-14,쇠고기야채죽,"[30.0, 4.7, 6.0, [1, 0, 0, 0, 0]]",콩나물국,"[5.87, 1.54, 2.17, [1, 0, 0, 0, 0]]",배추된장국,"[8.64, 2.01, 3.8, [1, 0, 0, 0, 0]]",12.0,38.0,46.0
2021-11-15,콩나물국,"[5.87, 1.54, 2.17, [1, 0, 0, 0, 0]]",김치찌개,"[6.38, 8.09, 8.17, [1, 0, 0, 0, 0]]",닭고기육개장,"[6.0, 6.0, 8.0, [1, 0, 0, 0, 0]]",21.0,61.0,32.0
2021-11-16,핫도그빵,"[24.74, 2.16, 4.75, [1, 0, 0, 0, 0]]",햄소시지찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",된장국,"[9.93, 1.85, 5.55, [1, 0, 0, 0, 0]]",29.0,20.0,21.0
2021-11-17,떡만둣국,"[68.42, 11.05, 15.0, [1, 0, 0, 0, 0]]",시금치된장국,"[17.48, 2.8, 7.91, [1, 0, 0, 0, 0]]",팽이버섯두부국,"[0, 0, 0, [0, 0, 0, 0, 1]]",26.0,16.0,25.0
2021-11-18,쇠고기당면국,"[7.0, 2.4, 13.0, [1, 0, 0, 0, 0]]",광어매운탕,"[0, 0, 0, [0, 0, 0, 0, 1]]",콩나물국,"[5.87, 1.54, 2.17, [1, 0, 0, 0, 0]]",49.0,15.0,42.0
2021-11-19,사골곰탕,"[0.0, 2.4, 3.0, [1, 0, 0, 0, 0]]",감자수제비국,"[66.44, 6.59, 15.81, [1, 0, 0, 0, 0]]",스파게티,"[42.95, 1.29, 8.06, [1, 0, 0, 0, 0]]",32.0,12.0,4.0
2021-11-20,조갯살미역국,"[0, 0, 0, [0, 0, 0, 0, 1]]",김치찌개,"[6.38, 8.09, 8.17, [1, 0, 0, 0, 0]]",호박된장찌개,"[16.77, 5.6, 15.01, [1, 0, 0, 0, 0]]",53.0,61.0,48.0
2021-11-21,쇠고기야채죽,"[30.0, 4.7, 6.0, [1, 0, 0, 0, 0]]",제육볶음,"[10.37, 11.03, 13.21, [1, 0, 0, 0, 0]]",시금치된장국,"[17.48, 2.8, 7.91, [1, 0, 0, 0, 0]]",12.0,5.0,15.0
2021-11-22,쇠고기미역국,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]",가스오부시어묵탕,"[0, 0, 0, [0, 0, 0, 0, 1]]",오징어볶음,"[8.66, 4.59, 12.41, [1, 0, 0, 0, 0]]",114.0,2.0,6.0
2021-11-23,감자수제비국,"[66.44, 6.59, 15.81, [1, 0, 0, 0, 0]]",콩나물국,"[5.87, 1.54, 2.17, [1, 0, 0, 0, 0]]",새우버거,"[46.0, 26.0, 15.0, [1, 0, 0, 0, 0]]",10.0,38.0,17.0
2021-11-24,꼬리곰탕,"[7.0, 13.0, 32.0, [1, 0, 0, 0, 0]]",된장국,"[9.93, 1.85, 5.55, [1, 0, 0, 0, 0]]",김치찌개,"[6.38, 8.09, 8.17, [1, 0, 0, 0, 0]]",21.0,8.0,87.0
2021-11-25,쇠고기감자국,"[7.0, 2.4, 13.0, [1, 0, 0, 0, 0]]",생우동,"[67.0, 3.1, 9.0, [1, 0, 0, 0, 0]]",마파두부,"[2.39, 7.87, 8.47, [1, 0, 0, 0, 0]]",27.0,17.0,4.0
2021-11-26,생선묵국,"[0, 0, 0, [0, 0, 0, 0, 1]]",쇠고기미역국,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]",배추된장국,"[8.64, 2.01, 3.8, [1, 0, 0, 0, 0]]",16.0,33.0,46.0
2021-11-27,핫도그빵,"[24.74, 2.16, 4.75, [1, 0, 0, 0, 0]]",김치찌개,"[6.38, 8.09, 8.17, [1, 0, 0, 0, 0]]",짬뽕찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",29.0,61.0,56.0
2021-11-28,사골곰탕,"[0.0, 2.4, 3.0, [1, 0, 0, 0, 0]]",스파게티,"[42.95, 1.29, 8.06, [1, 0, 0, 0, 0]]",호박된장찌개,"[16.77, 5.6, 15.01, [1, 0, 0, 0, 0]]",32.0,20.0,48.0
2021-11-29,쇠고기미역국,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]",감자탕,"[10.01, 5.58, 14.74, [1, 0, 0, 0, 0]]",가스오부시어묵탕,"[0, 0, 0, [0, 0, 0, 0, 1]]",114.0,20.0,3.0
2021-11-30,햄치즈버거,"[42.0, 17.0, 18.0, [1, 0, 0, 0, 0]]",굴짬뽕찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",배추된장국,"[8.64, 2.01, 3.8, [1, 0, 0, 0, 0]]",40.0,4.0,46.0
2021-12-01,쇠고기미역국,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]",시금치된장국,"[17.48, 2.8, 7.91, [1, 0, 0, 0, 0]]",감자수제비국,"[66.44, 6.59, 15.81, [1, 0, 0, 0, 0]]",114.0,16.0,14.0
2021-12-02,햄치즈버거,"[42.0, 17.0, 18.0, [1, 0, 0, 0, 0]]",광어매운탕,"[0, 0, 0, [0, 0, 0, 0, 1]]",생선묵국,"[0, 0, 0, [0, 0, 0, 0, 1]]",40.0,15.0,9.0
2021-12-03,조갯살미역국,"[0, 0, 0, [0, 0, 0, 0, 1]]",햄소시지찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",김치찌개,"[6.38, 8.09, 8.17, [1, 0, 0, 0, 0]]",53.0,20.0,87.0
2021-12-04,쇠고기무국,"[12.07, 8.62, 16.43, [1, 0, 0, 0, 0]]",닭볶음탕,"[9.4, 9.5, 25.72, [1, 0, 0, 0, 0]]",쇠고기육개장,"[6.0, 6.0, 8.0, [1, 0, 0, 0, 0]]",76.0,30.0,55.0
2021-12-05,쇠고기야채죽,"[30.0, 4.7, 6.0, [1, 0, 0, 0, 0]]",된장국,"[9.93, 1.85, 5.55, [1, 0, 0, 0, 0]]",생선묵국,"[0, 0, 0, [0, 0, 0, 0, 1]]",12.0,8.0,9.0
2021-12-06,시금치된장국,"[17.48, 2.8, 7.91, [1, 0, 0, 0, 0]]",김치찌개,"[6.38, 8.09, 8.17, [1, 0, 0, 0, 0]]",감자수제비국,"[66.44, 6.59, 15.81, [1, 0, 0, 0, 0]]",17.0,61.0,14.0
2021-12-07,떡만둣국,"[68.42, 11.05, 15.0, [1, 0, 0, 0, 0]]",쇠고기감자국,"[7.0, 2.4, 13.0, [1, 0, 0, 0, 0]]",닭고기육개장,"[6.0, 6.0, 8.0, [1, 0, 0, 0, 0]]",26.0,4.0,32.0
2021-12-08,배추된장국,"[8.64, 2.01, 3.8, [1, 0, 0, 0, 0]]",닭곰탕,"[1.87, 4.75, 18.72, [1, 0, 0, 0, 0]]",햄소시지찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",9.0,20.0,58.0
2021-12-09,꼬리곰탕,"[7.0, 13.0, 32.0, [1, 0, 0, 0, 0]]",콩나물국,"[5.87, 1.54, 2.17, [1, 0, 0, 0, 0]]",감자짜글이,"[32.0, 1.8, 5.0, [1, 0, 0, 0, 0]]",21.0,38.0,38.0
2021-12-10,우유),"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]",미나리콩나물무침,"[0, 0, 0, [0, 0, 0, 0, 1]]",감귤 주스,"[25.79, 0.5, 1.74, [1, 0, 0, 0, 0]]",8.0,1.0,3.0
2021-12-11,핫도그빵,"[24.74, 2.16, 4.75, [1, 0, 0, 0, 0]]",김치찌개,"[6.38, 8.09, 8.17, [1, 0, 0, 0, 0]]",자장면,"[129.41, 19.98, 26.81, [1, 0, 0, 0, 0]]",29.0,61.0,1.0
2021-12-12,맛김,"[1.3, 1.5, 1.2, [1, 0, 0, 0, 0]]",가스오부시어묵탕,"[0, 0, 0, [0, 0, 0, 0, 1]]",쇠고기육개장,"[6.0, 6.0, 8.0, [1, 0, 0, 0, 0]]",14.0,2.0,55.0
2021-12-13,쇠고기당면국,"[7.0, 2.4, 13.0, [1, 0, 0, 0, 0]]",김치찌개,"[6.38, 8.09, 8.17, [1, 0, 0, 0, 0]]",순두부찌개,"[5.62, 17.99, 18.25, [1, 0, 0, 0, 0]]",49.0,61.0,73.0
2021-12-14,쇠고기미역국,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]",생우동,"[67.0, 3.1, 9.0, [1, 0, 0, 0, 0]]",감자수제비국,"[66.44, 6.59, 15.81, [1, 0, 0, 0, 0]]",114.0,17.0,14.0
2021-12-15,쇠고기감자국,"[7.0, 2.4, 13.0, [1, 0, 0, 0, 0]]",감자탕,"[10.01, 5.58, 14.74, [1, 0, 0, 0, 0]]",된장국,"[9.93, 1.85, 5.55, [1, 0, 0, 0, 0]]",27.0,20.0,21.0
2021-12-16,불고기버거,"[50.0, 22.0, 20.0, [1, 0, 0, 0, 0]]",청국장,"[11.05, 4.19, 10.03, [1, 0, 0, 0, 0]]",배추된장국,"[8.64, 2.01, 3.8, [1, 0, 0, 0, 0]]",27.0,15.0,46.0
2021-12-17,가스오부시어묵탕,"[0, 0, 0, [0, 0, 0, 0, 1]]",스파게티,"[42.95, 1.29, 8.06, [1, 0, 0, 0, 0]]",김치찌개,"[6.38, 8.09, 8.17, [1, 0, 0, 0, 0]]",7.0,20.0,87.0
2021-12-18,조갯살미역국,"[0, 0, 0, [0, 0, 0, 0, 1]]",시금치된장국,"[17.48, 2.8, 7.91, [1, 0, 0, 0, 0]]",짬뽕찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",53.0,16.0,56.0
2021-12-19,맛김,"[1.3, 1.5, 1.2, [1, 0, 0, 0, 0]]",닭볶음탕,"[9.4, 9.5, 25.72, [1, 0, 0, 0, 0]]",호박된장찌개,"[16.77, 5.6, 15.01, [1, 0, 0, 0, 0]]",14.0,30.0,48.0
2021-12-20,콩나물국,"[5.87, 1.54, 2.17, [1, 0, 0, 0, 0]]",굴짬뽕찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",쇠고기육개장,"[6.0, 6.0, 8.0, [1, 0, 0, 0, 0]]",21.0,4.0,55.0
2021-12-21,쇠고기미역국,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]",삼계탕,"[20.41, 15.89, 55.5, [1, 0, 0, 0, 0]]",김치찌개,"[6.38, 8.09, 8.17, [1, 0, 0, 0, 0]]",114.0,15.0,87.0
2021-12-22,떡만둣국,"[68.42, 11.05, 15.0, [1, 0, 0, 0, 0]]",호박된장찌개,"[16.77, 5.6, 15.01, [1, 0, 0, 0, 0]]",짬뽕찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",26.0,48.0,56.0
2021-12-23,사골곰탕,"[0.0, 2.4, 3.0, [1, 0, 0, 0, 0]]",감자수제비국,"[66.44, 6.59, 15.81, [1, 0, 0, 0, 0]]",시금치된장국,"[17.48, 2.8, 7.91, [1, 0, 0, 0, 0]]",32.0,12.0,15.0
2021-12-24,쇠고기무국,"[12.07, 8.62, 16.43, [1, 0, 0, 0, 0]]",콩나물국,"[5.87, 1.54, 2.17, [1, 0, 0, 0, 0]]",된장국,"[9.93, 1.85, 5.55, [1, 0, 0, 0, 0]]",76.0,38.0,21.0
2021-12-25,조갯살미역국,"[0, 0, 0, [0, 0, 0, 0, 1]]",호박된장찌개,"[16.77, 5.6, 15.01, [1, 0, 0, 0, 0]]",감자수제비국,"[66.44, 6.59, 15.81, [1, 0, 0, 0, 0]]",53.0,48.0,14.0
2021-12-26,쇠고기야채죽,"[30.0, 4.7, 6.0, [1, 0, 0, 0, 0]]",콩나물국,"[5.87, 1.54, 2.17, [1, 0, 0, 0, 0]]",호박된장찌개,"[16.77, 5.6, 15.01, [1, 0, 0, 0, 0]]",12.0,38.0,48.0
2021-12-27,꼬리곰탕,"[7.0, 13.0, 32.0, [1, 0, 0, 0, 0]]",홍합탕,"[11.91, 7.58, 22.81, [1, 0, 0, 0, 0]]",감자수제비국,"[66.44, 6.59, 15.81, [1, 0, 0, 0, 0]]",21.0,16.0,14.0
2021-12-28,쇠고기미역국,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]",콩나물국,"[5.87, 1.54, 2.17, [1, 0, 0, 0, 0]]",팽이버섯두부국,"[0, 0, 0, [0, 0, 0, 0, 1]]",114.0,38.0,25.0
2021-12-29,떡만둣국,"[68.42, 11.05, 15.0, [1, 0, 0, 0, 0]]",호박된장찌개,"[16.77, 5.6, 15.01, [1, 0, 0, 0, 0]]",김치찌개,"[6.38, 8.09, 8.17, [1, 0, 0, 0, 0]]",26.0,48.0,87.0
2021-12-30,새우버거,"[46.0, 26.0, 15.0, [1, 0, 0, 0, 0]]",쇠고기감자국,"[7.0, 2.4, 13.0, [1, 0, 0, 0, 0]]",짬뽕찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",4.0,4.0,56.0
2021-12-31,감자수제비국,"[66.44, 6.59, 15.81, [1, 0, 0, 0, 0]]",쇠고기육개장,"[6.0, 6.0, 8.0, [1, 0, 0, 0, 0]]",배추된장국,"[8.64, 2.01, 3.8, [1, 0, 0, 0, 0]]",10.0,32.0,46.0
2022-01-01,떡만둣국,"[68.42, 11.05, 15.0, [1, 0, 0, 0, 0]]",호박된장찌개,"[16.77, 5.6, 15.01, [1, 0, 0, 0, 0]]",닭곰탕,"[1.87, 4.75, 18.72, [1, 0, 0, 0, 0]]",26.0,48.0,11.0
2022-01-02,시금치된장국,"[17.48, 2.8, 7.91, [1, 0, 0, 0, 0]]",햄소시지찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",감자수제비국,"[66.44, 6.59, 15.81, [1, 0, 0, 0, 0]]",17.0,20.0,14.0
2022-01-03,쇠고기미역국,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]",바지락순두부찌개,"[8.0, 19.0, 17.0, [1, 0, 0, 0, 0]]",황태채국,"[1.0, 3.1, 12.0, [1, 0, 0, 0, 0]]",114.0,7.0,6.0
2022-01-04,닭곰탕,"[1.87, 4.75, 18.72, [1, 0, 0, 0, 0]]",쇠고기육개장,"[6.0, 6.0, 8.0, [1, 0, 0, 0, 0]]",김치찌개,"[6.38, 8.09, 8.17, [1, 0, 0, 0, 0]]",16.0,32.0,87.0
2022-01-05,쇠고기감자국,"[7.0, 2.4, 13.0, [1, 0, 0, 0, 0]]",돼지고기고추장찌개,"[17.55, 4.2, 13.0, [1, 0, 0, 0, 0]]",호박된장찌개,"[16.77, 5.6, 15.01, [1, 0, 0, 0, 0]]",27.0,1.0,48.0
2022-01-06,시금치된장국,"[17.48, 2.8, 7.91, [1, 0, 0, 0, 0]]",해물볶음우동,"[77.0, 8.0, 19.0, [1, 0, 0, 0, 0]]",쑥갓어묵국,"[0, 0, 0, [0, 0, 0, 0, 1]]",17.0,1.0,24.0
2022-01-07,쇠고기미역국,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]",된장국,"[9.93, 1.85, 5.55, [1, 0, 0, 0, 0]]",닭볶음탕,"[9.4, 9.5, 25.72, [1, 0, 0, 0, 0]]",114.0,8.0,22.0
2022-01-08,,"[0, 0, 0, [0, 0, 0, 0, 1]]",김치찌개,"[6.38, 8.09, 8.17, [1, 0, 0, 0, 0]]",짬뽕찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",18.0,61.0,56.0
2022-01-09,쇠고기무국,"[12.07, 8.62, 16.43, [1, 0, 0, 0, 0]]",닭고기육개장,"[6.0, 6.0, 8.0, [1, 0, 0, 0, 0]]",감자짜글이,"[32.0, 1.8, 5.0, [1, 0, 0, 0, 0]]",76.0,20.0,38.0
2022-01-10,맑은콩나물국,"[3.0, 1.0, 5.0, [1, 0, 0, 0, 0]]",무청시래기국,"[26.0, 10.0, 5.0, [1, 0, 0, 0, 0]]",새우순두부계란탕,"[0, 0, 0, [0, 0, 0, 0, 1]]",3.0,3.0,7.0
2022-01-11,햄치즈버거,"[42.0, 17.0, 18.0, [1, 0, 0, 0, 0]]",홍합탕,"[11.91, 7.58, 22.81, [1, 0, 0, 0, 0]]",쇠고기감자국,"[7.0, 2.4, 13.0, [1, 0, 0, 0, 0]]",40.0,16.0,29.0
2022-01-12,조갯살미역국,"[0, 0, 0, [0, 0, 0, 0, 1]]",감자탕,"[10.01, 5.58, 14.74, [1, 0, 0, 0, 0]]",순두부찌개,"[5.62, 17.99, 18.25, [1, 0, 0, 0, 0]]",53.0,20.0,73.0
2022-01-13,불고기버거,"[50.0, 22.0, 20.0, [1, 0, 0, 0, 0]]",시금치된장국,"[17.48, 2.8, 7.91, [1, 0, 0, 0, 0]]",가스오부시어묵탕,"[0, 0, 0, [0, 0, 0, 0, 1]]",27.0,16.0,3.0
2022-01-14,쇠고기미역국,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]",짬뽕찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",김치찌개,"[6.38, 8.09, 8.17, [1, 0, 0, 0, 0]]",114.0,38.0,87.0
2022-01-15,쇠고기야채죽,"[30.0, 4.7, 6.0, [1, 0, 0, 0, 0]]",호박된장찌개,"[16.77, 5.6, 15.01, [1, 0, 0, 0, 0]]",햄소시지찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",12.0,48.0,58.0
2022-01-16,배추된장국,"[8.64, 2.01, 3.8, [1, 0, 0, 0, 0]]",쇠고기무국,"[12.07, 8.62, 16.43, [1, 0, 0, 0, 0]]",닭고기육개장,"[6.0, 6.0, 8.0, [1, 0, 0, 0, 0]]",9.0,8.0,32.0
2022-01-17,쇠고기미역국,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]",닭볶음탕,"[9.4, 9.5, 25.72, [1, 0, 0, 0, 0]]",콩나물국,"[5.87, 1.54, 2.17, [1, 0, 0, 0, 0]]",114.0,30.0,42.0
2022-01-18,감자수제비국,"[66.44, 6.59, 15.81, [1, 0, 0, 0, 0]]",황태채국,"[1.0, 3.1, 12.0, [1, 0, 0, 0, 0]]",새우버거,"[46.0, 26.0, 15.0, [1, 0, 0, 0, 0]]",10.0,11.0,17.0
