날짜,조식,조식열량,중식,중식열량,석식,석식열량,증특식,증특식열량,열량합계
2022-11-24,소불고기덮밥,363kcal,차슈덮밥,385.58kcal,밥,363kcal,,,2759.67kcal
2022-11-24,콩나물김치국(05)(09),37.31kcal,데리야끼닭꼬치(완제품)(02)(05)(06)(15)(16),480kcal,나가사끼짬뽕국(09)(16)(17),307.1kcal,,,2759.67kcal
2022-11-24,연두부양념장(05),81.57kcal,계란장조림(완제품),0kcal,유린기,239.96kcal,,,2759.67kcal
2022-11-24,깍두기(09),15.2kcal,무말랭이무침(완),78kcal,양상추샐러드,88.75kcal,,,2759.67kcal
2022-11-24,"해태에이치티비,갈아만든배,238ml",40kcal,배추김치(다수공급자),16.1kcal,배추김치(다수공급자),16.1kcal,,,2759.67kcal
2022-11-24,"우유(백색우유(200ML,연간))(02)",122kcal,,,과일푸딩,126kcal,,,2759.67kcal
2022-11-25,밥,363kcal,흑미밥,374.25kcal,밥,363kcal,,,4051.22kcal
2022-11-25,사골순댓국(09)(10)(16),281.77kcal,호박된장찌개(05),68.87kcal,닭개장(완)(15),45.65kcal,,,4051.22kcal
2022-11-25,돼지고기김치볶음(10),460.85kcal,청양풍닭볶음(15),435.42kcal,베이컨청경채볶음(02)(05)(10),185.18kcal,,,4051.22kcal
2022-11-25,동그랑땡(완제품)(05)(06)(17),234.87kcal,크림깐쇼새우(01)(02)(05)(06)(09),560.47kcal,소불고기당면볶음,444.55kcal,,,4051.22kcal
2022-11-25,깍두기(09),15.2kcal,배추김치(다수공급자),16.1kcal,배추김치(다수공급자),16.1kcal,,,4051.22kcal
2022-11-25,"우유(백색우유(200ML,연간))(02)",122kcal,,,사과(후지),63.945kcal,,,4051.22kcal
2022-11-26,셀프주먹밥(05)(06),368.58kcal,밥,363kcal,쇠고기국밥(05),564.94kcal,,,2628.88kcal
2022-11-26,함박스테이크,100.28kcal,순두부해물찌개(05)(09)(17),103.33kcal,너비아니구이(05)(06)(10)(16),516.36kcal,,,2628.88kcal
2022-11-26,푸실리파스타,9.29kcal,간장돼지불고기(완제품),11.39kcal,맛김2,0kcal,,,2628.88kcal
2022-11-26,고구마샐러드(완)(01)(02)(05),211.1kcal,부추겉절이,19.55kcal,오징어채무침(17),73.26kcal,,,2628.88kcal
2022-11-26,배추김치(다수공급자),16.1kcal,배추김치(다수공급자),16.1kcal,배추김치(다수공급자),16.1kcal,,,2628.88kcal
2022-11-26,탄산음료,117.5kcal,,,"우유(백색우유(200ML,연간))(02)",122kcal,,,2628.88kcal
2022-11-27,베이컨토마토디럭스버거(01)(02)(05)(10)(12),582.33kcal,밥,363kcal,밥,363kcal,,,3198.88kcal
2022-11-27,데리야끼닭꼬치(완제품)(02)(05)(06)(15)(16),480kcal,두부맑은국(01)(05),64.03kcal,사골곰탕,19.31kcal,,,3198.88kcal
2022-11-27,스크램블에그(01),194.19kcal,제육고추장불고기(05)(06)(10),433.09kcal,감자채볶음,82.61kcal,,,3198.88kcal
2022-11-27,옥수수스프,133.25kcal,치커리사과무침,20.65kcal,갑오징어볶음(17),245.26kcal,,,3198.88kcal
2022-11-27,"우유(백색우유(200ML,연간))(02)",122kcal,배추김치(다수공급자),16.1kcal,배추김치(다수공급자),16.1kcal,,,3198.88kcal
2022-11-27,감귤,63.96kcal,,,,,,,3198.88kcal
2022-11-27,떠먹는 토핑형 발효유,,,,,,,,3198.88kcal
2022-11-28,밥,363kcal,깍두기볶음밥(09)(10),746.19kcal,현미밥,381.15kcal,,,3072.55kcal
2022-11-28,감자된장국(05),46.92kcal,맑은어묵탕,10.49kcal,버섯된장찌개(05),69.06kcal,,,3072.55kcal
2022-11-28,돈육새송이야채볶음(10),393.84kcal,왕새우튀김,2.51kcal,눈꽃치즈닭갈비(02),530.58kcal,,,3072.55kcal
2022-11-28,김자반,0kcal,꽃맛살샐러드(01)(05)(08),168.4kcal,양배추쌈(05),36.83kcal,,,3072.55kcal
2022-11-28,오이무침,13.98kcal,백김치,18.9kcal,배추김치(다수공급자),16.1kcal,,,3072.55kcal
2022-11-28,배추김치(다수공급자),16.1kcal,,,단감,76.5kcal,,,3072.55kcal
2022-11-28,"우유(백색우유(200ML,연간))(02)",122kcal,,,,,,,3072.55kcal
2022-11-28,"농심,카프리썬오렌지,200ml",60kcal,,,,,,,3072.55kcal
2022-11-29,밥,363kcal,잡곡밥,380.05kcal,야채볶음밥,100.56kcal,,,4002.94kcal
2022-11-29,닭고기육개장(15),224.29kcal,감자양파찌개(05),54.45kcal,콩나물국(05),22.42kcal,,,4002.94kcal
2022-11-29,햄김치볶음,79.57kcal,순대곱창볶음(10),881kcal,참치야채볶음,481.46kcal,,,4002.94kcal
2022-11-29,떡갈비구이(10),276.56kcal,계란찜(01)(09),144.86kcal,깐풍미트볼조림,701.92kcal,,,4002.94kcal
2022-11-29,가공우유(초코맛)(02),126kcal,쌈무,3kcal,배추김치(다수공급자),16.1kcal,,,4002.94kcal
2022-11-29,배추김치(다수공급자),16.1kcal,깻잎쌈(01)(05),77.1kcal,,,,,4002.94kcal
2022-11-29,"웅진식품, 자연은요거상큼젤로&복숭아, 100mL",,배추김치(다수공급자),16.1kcal,,,,,4002.94kcal
2022-11-29,"생수(500ML,후식)",0kcal,짜먹는요구르트(02),38.4kcal,,,,,4002.94kcal
2022-11-30,밥,363kcal,밥,363kcal,돈코츠라멘차슈(01)(16),943.25kcal,,,4542.29kcal
2022-11-30,닭곰탕(15),339.8kcal,생선묵국,10.25kcal,밥,363kcal,,,4542.29kcal
2022-11-30,구운불고기(완제품)(05)(06)(10),708.47kcal,오징어카레볶음(02)(05)(06)(12)(16)(17),356.7kcal,치킨가라아게(05)(06)(15),691.12kcal,,,4542.29kcal
2022-11-30,맛김2,0kcal,쇠고기장조림(완),0kcal,멕시칸샐러드(01)(05)(10),132.82kcal,,,4542.29kcal
2022-11-30,오이양파장아찌,17.07kcal,부추겉절이,19.55kcal,배추김치(다수공급자),16.1kcal,,,4542.29kcal
2022-11-30,배추김치(다수공급자),16.1kcal,배추김치(다수공급자),16.1kcal,,,,,4542.29kcal
2022-11-30,"우유(백색우유(200ML,연간))(02)",122kcal,감귤,63.96kcal,,,,,4542.29kcal
2024-05-01,밥,300kcal,닭장각칼국수,642.61kcal,흑미밥,311.25kcal,,,3588.77kcal
2022-11-04,비엔나야채떡조림(10),392.34kcal,배추김치(다수공급자),16.1kcal,배추김치(다수공급자),16.1kcal,,,3666.89kcal
2022-11-04,가공우유(바나나)(02),167kcal,,,배(신고),51.045kcal,,,3666.89kcal
2022-11-04,배추김치(다수공급자),16.1kcal,,,,,,,3666.89kcal
2022-11-05,베이컨토마토디럭스버거(01)(02)(05)(10)(12),582.33kcal,밥,363kcal,잡곡밥,380.05kcal,,,4182.78kcal
2022-11-05,데리야끼닭꼬치(완제품)(02)(05)(06)(15)(16),480kcal,부대찌개(06)(10)(15)(16),170.3kcal,콩나물김치국(05)(09),37.31kcal,,,4182.78kcal
2022-11-05,고구마샐러드(완)(01)(02)(05),211.1kcal,구운불고기(완제품)(05)(06)(10),708.47kcal,돈육오징어볶음(05)(06)(10)(17),465.74kcal,,,4182.78kcal
2022-11-05,웨지감자&소스(05)(06),469.84kcal,오이양파장아찌,17.07kcal,오이도라지무침,25.87kcal,,,4182.78kcal
2022-11-05,"우유(백색우유(200ML,연간))(02)",122kcal,배추김치(다수공급자),16.1kcal,배추김치(다수공급자),16.1kcal,,,4182.78kcal
2022-11-05,탄산음료,117.5kcal,,,,,,,4182.78kcal
2022-11-06,새우볶음밥(완)(01)(05)(08)(09),650.28kcal,밥,363kcal,밥,363kcal,,,3036.73kcal
2022-11-06,달걀국(01),82.11kcal,쇠고기무국(05),117.11kcal,김치찌개(05)(10)(16),138.18kcal,,,3036.73kcal
2022-11-06,찐만두,9.42kcal,명엽채볶음,29.76kcal,오리훈제야채볶음,346.31kcal,,,3036.73kcal
2022-11-06,무&비트피클(완),8kcal,돼지고기김치볶음(10),460.85kcal,맛살계란찜(01)(08)(09),203.86kcal,,,3036.73kcal
2022-11-06,즉석자장소스,0kcal,깍두기(09),15.2kcal,쌈무,3kcal,,,3036.73kcal
2022-11-06,배추김치(다수공급자),16.1kcal,,,파김치,26.55kcal,,,3036.73kcal
2022-11-06,식혜,82kcal,,,"우유(백색우유(200ML,연간))(02)",122kcal,,,3036.73kcal
2022-11-07,밥,363kcal,현미밥,381.15kcal,잡곡밥,380.05kcal,,,3092.17kcal
2022-11-07,황태채콩나물국(05),42.8kcal,들깨미역국,99.05kcal,쇠고기장터국(완)(16),50.81kcal,,,3092.17kcal
2022-11-07,돈육굴소스양배추볶음(10),450.14kcal,쇠고기불고기,438.84kcal,고등어순살김치조림(07),219.66kcal,,,3092.17kcal
2022-11-07,맛김,0kcal,잡채(10),305.53kcal,해물파전(완),78.57kcal,,,3092.17kcal
2022-11-07,오징어젓무침(17),48.31kcal,배추김치(다수공급자),16.1kcal,배추김치(다수공급자),16.1kcal,,,3092.17kcal
2022-11-07,배추김치(다수공급자),16.1kcal,,,감귤,63.96kcal,,,3092.17kcal
2022-11-07,"우유(백색우유(200ML,연간))(02)",122kcal,,,,,,,3092.17kcal
2022-11-08,찹쌀밥,391.72kcal,마파두부덮밥(05),682.62kcal,흑미밥,374.25kcal,,,2499.96kcal
2022-11-08,꼬리곰탕(01),56.85kcal,팽이미소된장국(05),52.79kcal,생선묵국,10.25kcal,,,2499.96kcal
2022-11-08,햄김치볶음,79.57kcal,고기완자,201.12kcal,간장돼지불고기(완제품),11.39kcal,,,2499.96kcal
2022-11-08,김자반,0kcal,계란후라이(완제품)(01),117.78kcal,피망멸치볶음,100.69kcal,,,2499.96kcal
2022-11-08,무생채,21.59kcal,콩나물무침(05),15.27kcal,모듬야채&쌈장,7.67kcal,,,2499.96kcal
2022-11-08,배추김치(다수공급자),16.1kcal,깍두기(09),15.2kcal,배추김치(다수공급자),16.1kcal,,,2499.96kcal
2022-11-08,"생수(500ML,후식)",0kcal,,,과일푸딩,126kcal,,,2499.96kcal
2022-11-08,"우유(백색우유(200ML,연간))(02)",122kcal,,,,,,,2499.96kcal
2022-11-08,"남양유업,과수원복숭아,190ml",81kcal,,,,,,,2499.96kcal
2022-11-09,간장계란밥(01)(02),507.08kcal,잡곡밥,380.05kcal,밥,363kcal,,,3864.22kcal
2022-11-09,감자수제비국(01)(06),190.72kcal,쇠고기미역국(16),96.01kcal,굴해물짬뽕(09)(17),102.09kcal,,,3864.22kcal
2022-11-09,베이컨구이(02)(05)(10),495.12kcal,주꾸미삼겹살볶음(10),440.71kcal,어니언크림치킨(01)(05)(06)(15),843.51kcal,,,3864.22kcal
2022-11-09,맛김,0kcal,깻잎쌈(01)(05),77.1kcal,야채샐러드(01)(05)(12),84.16kcal,,,3864.22kcal
2022-11-09,배추김치(다수공급자),16.1kcal,오이풋고추된장무침(05),19.42kcal,무&비트피클(완),8kcal,,,3864.22kcal
2022-11-09,"우유(백색우유(200ML,연간))(02)",122kcal,파김치,26.55kcal,배추김치(다수공급자),16.1kcal,,,3864.22kcal
2022-11-09,,,단감,76.5kcal,,,,,3864.22kcal
2022-11-10,햄치즈버거(개선)(01)(05),284.02kcal,밥,363kcal,떡만둣국(01)(16),440.43kcal,,,4190.84kcal
2022-11-10,밥,363kcal,호박된장찌개(05),68.87kcal,밥,363kcal,,,4190.84kcal
2022-11-10,두유,0kcal,청양풍닭볶음(15),435.42kcal,돼지고기콩나물볶음(05)(10),456.97kcal,,,4190.84kcal
2022-11-10,"우유(백색우유(200ML,연간))(02)",122kcal,오징어튀김(06),132.63kcal,베이컨계란찜(01)(02)(05)(09)(10),232.32kcal,,,4190.84kcal
2022-11-10,"매일유업,썬업파인애플,200ml",95kcal,우엉채조림(완),600kcal,오이무침,13.98kcal,,,4190.84kcal
2022-11-10,,,배추김치(다수공급자),16.1kcal,배추김치(다수공급자),16.1kcal,,,4190.84kcal
2022-11-10,,,,,에너지바,188kcal,,,4190.84kcal
2022-11-11,밥,363kcal,카레밥(06)(10),803kcal,현미밥,381.15kcal,,,3663.08kcal
2022-11-11,쇠고기감자국,113.26kcal,미소된장국(05),46.15kcal,닭볶음탕(15),335.18kcal,,,3663.08kcal
2022-11-11,비엔나소시지케찹볶음(10),345.02kcal,멘츠카츠(10),905.12kcal,피망멸치볶음,100.69kcal,,,3663.08kcal
2022-11-11,계란장조림(완제품),0kcal,과일샐러드(01)(05)(12),35.15kcal,깐쇼새우,20.01kcal,,,3663.08kcal
2022-11-11,가공우유(딸기)(02),116kcal,배추김치(다수공급자),16.1kcal,배추김치(다수공급자),16.1kcal,,,3663.08kcal
2022-11-11,배추김치(다수공급자),16.1kcal,,,배(신고),51.045kcal,,,3663.08kcal
2022-11-12,생우동,15.05kcal,삼겹살갈릭볶음밥(10),703.7kcal,밥,363kcal,,,2965.65kcal
2022-11-12,셀프유부초밥(01)(05),500.16kcal,생선묵김치찌개,22.53kcal,순두부국(01)(05)(17),108.45kcal,,,2965.65kcal
2022-11-12,소떡소떡(06)(10)(13),544.28kcal,무생채,21.59kcal,조랭이떡순대야채볶음(10),328.25kcal,,,2965.65kcal
2022-11-12,단무지,9.06kcal,배추김치(다수공급자),16.1kcal,맛김,0kcal,,,2965.65kcal
2022-11-12,이온음료,58.8kcal,,,계란말이,72.64kcal,,,2965.65kcal
2022-11-12,사과(후지),63.945kcal,,,배추김치(다수공급자),16.1kcal,,,2965.65kcal
2022-11-12,,,,,"우유(백색우유(200ML,연간))(02)",122kcal,,,2965.65kcal
2022-11-13,핫도그빵(01)(05)(06),820.03kcal,밥,363kcal,밥,363kcal,,,3744.30kcal
2022-11-13,훈제닭다리(완)(15),246.24kcal,닭고기육개장(15),224.29kcal,감자양파찌개(05),54.45kcal,,,3744.30kcal
2022-11-13,오이피클(05)(06),27.3kcal,바싹불고기/파채,394.3kcal,제육고추장불고기(05)(06)(10),433.09kcal,,,3744.30kcal
2022-11-13,에그샐러드(완),0kcal,감자조림,67.77kcal,양배추쌈(05),36.83kcal,,,3744.30kcal
2022-11-13,웨지감자&소스(05)(06),469.84kcal,배추김치(다수공급자),16.1kcal,배추김치(다수공급자),16.1kcal,,,3744.30kcal
2022-11-13,"우유(백색우유(200ML,연간))(02)",122kcal,,,,,,,3744.30kcal
2022-11-13,감귤,63.96kcal,,,,,,,3744.30kcal
2022-11-13,레몬에이드,26kcal,,,,,,,3744.30kcal
2022-11-14,밥,363kcal,잡곡밥,380.05kcal,흑미밥,374.25kcal,,,3626.06kcal
2022-11-14,쇠고기미역국(16),96.01kcal,순두부찌개(01)(05)(10),125.07kcal,근대된장국(05),47.3kcal,,,3626.06kcal
2022-11-14,오징어볶음(17),164.12kcal,방어순살튀김(02)(05)(06)(12)(16),136.76kcal,닭간장소스찜(15),252.53kcal,,,3626.06kcal
2022-11-14,맛김2,0kcal,떡갈비구이(10),276.56kcal,진미채무침(완)(06)(17),200kcal,,,3626.06kcal
2022-11-14,돈육장조림(완)(10),500kcal,깍두기(09),15.2kcal,배추김치(다수공급자),16.1kcal,,,3626.06kcal
2022-11-14,베이컨스크램블(01)(02)(05)(10),477.06kcal,,,사과(후지),63.945kcal,,,3626.06kcal
2022-11-14,배추김치(다수공급자),16.1kcal,,,,,,,3626.06kcal
2022-11-14,"우유(백색우유(200ML,연간))(02)",122kcal,,,,,,,3626.06kcal
2022-11-15,소불고기볶음밥,675.84kcal,밥,363kcal,밥,363kcal,,,3675.08kcal
2022-11-15,미소된장국(05),46.15kcal,마라탕(05)(06)(10)(15)(16),582.28kcal,시금치된장국(05),34.96kcal,,,3675.08kcal
2022-11-15,김자반,0kcal,꿔바로우,237.66kcal,오리불고기,512kcal,,,3675.08kcal
2022-11-15,메추리알장조림(01),450.52kcal,짜사이무침(완)(05)(06),68kcal,채소스틱(모듬 선택)(05),34.65kcal,,,3675.08kcal
2022-11-15,연두부양념장(05),81.57kcal,과일샐러드(01)(05)(12),35.15kcal,배추김치(다수공급자),16.1kcal,,,3675.08kcal
2022-11-15,두유,0kcal,배추김치(다수공급자),16.1kcal,,,,,3675.08kcal
2022-11-15,배추김치(다수공급자),16.1kcal,농후 발효유(02),96kcal,,,,,3675.08kcal
2022-11-15,"남양유업,과수원사과,190ml",46kcal,,,,,,,3675.08kcal
2022-11-15,"생수(500ML,후식)",0kcal,,,,,,,3675.08kcal
2022-11-16,쇠고기야채죽,396.76kcal,곤드레밥/양념장,8.68kcal,후리카케밥(05)(06),368.58kcal,,,3269.42kcal
2022-11-16,햄감자볶음,61.4kcal,닭갈비(15),456.84kcal,쫄면(01)(05),856.13kcal,,,3269.42kcal
2022-11-16,김자반,0kcal,감자전(완),186.56kcal,유부장국(05)(06),22.78kcal,,,3269.42kcal
2022-11-16,볼어묵조림,113.22kcal,오이무침,13.98kcal,돈가스,550.23kcal,,,3269.42kcal
2022-11-16,시리얼,0kcal,배추김치(다수공급자),16.1kcal,배추김치(다수공급자),16.1kcal,,,3269.42kcal
2022-11-16,배추김치(다수공급자),16.1kcal,,,감귤,63.96kcal,,,3269.42kcal
2022-11-16,"우유(백색우유(200ML,연간))(02)",122kcal,,,,,,,3269.42kcal
2022-11-17,밥,363kcal,잡곡밥,380.05kcal,밥,363kcal,,,4332.14kcal
2022-11-17,사골떡왕만둣국(01),349.97kcal,버섯된장찌개(05),69.06kcal,치킨버거(01)(05)(06)(12),304.11kcal,,,4332.14kcal
2022-11-17,비엔나소시지야채볶음(10),388.81kcal,삼겹살구이(05)(09)(10),1000.58kcal,회오리감자(05),296.56kcal,,,4332.14kcal
2022-11-17,진미채무침(완)(06)(17),200kcal,무말랭이무침(완),78kcal,"우유(백색우유(200ML,연간))(02)",122kcal,,,4332.14kcal
2022-11-17,배추김치(다수공급자),16.1kcal,상추쌈,1.8kcal,,,,,4332.14kcal
2022-11-17,"우유(백색우유(200ML,연간))(02)",122kcal,명이나물,180kcal,,,,,4332.14kcal
2023-01-21,단무지무침,23.25kcal,오이도라지무침,25.87kcal,양배추쌈(05),32.99kcal,,,3053.19kcal
2023-01-21,레몬에이드,26kcal,배추김치(다수공급자),0kcal,두유,0kcal,,,3053.19kcal
2023-01-21,,,,,갓김치,0kcal,,,3053.19kcal
2023-01-22,밥,363kcal,잡곡밥,376.89kcal,치킨데리야끼볶음밥(01)(05)(06)(15)(18),1297kcal,,,4335.24kcal
2023-01-22,사골떡왕만둣국(01),427.82kcal,쇠고기무국(05),92.86kcal,우동장국(05)(06),34.27kcal,,,4335.24kcal
2023-01-22,김자반,20kcal,돼지갈비찜(10),759.63kcal,김자반,20kcal,,,4335.24kcal
2023-01-22,떡갈비구이(10),270.28kcal,오미산적(완)(01)(05)(06)(10)(15),330.3kcal,감자샐러드(완),0kcal,,,4335.24kcal
2023-01-22,오징어젓무침(17),49.93kcal,배추김치(다수공급자),0kcal,배추김치(다수공급자),0kcal,,,4335.24kcal
2023-01-22,가공우유(초코맛)(02),126kcal,식혜,82kcal,사과(후지),85.26kcal,,,4335.24kcal
2023-01-22,배추김치(다수공급자),0kcal,,,,,,,4335.24kcal
2023-01-22,"생수(500ML,후식)",0kcal,,,,,,,4335.24kcal
2023-01-23,베이컨치즈머핀(02)(05)(06)(10),197.18kcal,밥,363kcal,찹쌀밥,398.9kcal,,,3833.74kcal
2023-01-23,바베큐폭립(완제품)(10)(12),800.28kcal,달걀국(01)(05),98.45kcal,꼬리곰탕(01),579.35kcal,,,3833.74kcal
2023-01-23,계란후라이(완제품)(01),92.64kcal,치즈떡닭갈비(02)(06),518.56kcal,콩나물쇠고기볶음(05),235.19kcal,,,3833.74kcal
2023-01-23,옥수수스프,177.55kcal,쌈무,3kcal,부추겉절이,23.42kcal,,,3833.74kcal
2023-01-23,시리얼,114.3kcal,배추김치(다수공급자),0kcal,순무김치,0kcal,,,3833.74kcal
2023-01-23,"우유(백색우유(200ML,연간))(02)",122kcal,,,곶감,109.915kcal,,,3833.74kcal
2023-01-24,낙지볶음밥(완),627.28kcal,밥,363kcal,현미밥,381.15kcal,,,3630.48kcal
2023-01-24,미소된장국(05),50.55kcal,스팸짜글이(05),65.12kcal,감자수제비국(01)(06),194.28kcal,,,3630.48kcal
2023-01-24,콘치즈구이(01)(02),356.96kcal,김자반,20kcal,돼지고기수육(05)(09)(10),899.49kcal,,,3630.48kcal
2023-01-24,무&비트피클(완),7kcal,맛밤송송함박스테이크,6.65kcal,명이나물(05)(06),210kcal,,,3630.48kcal
2023-01-24,백김치,0kcal,진미채무침(완)(06)(17),150kcal,배추김치(다수공급자),0kcal,,,3630.48kcal
2023-01-24,"우유(백색우유(200ML,연간))(02)",122kcal,배추김치(다수공급자),0kcal,농후 발효유(02),96kcal,,,3630.48kcal
2023-01-24,"남양유업,과수원복숭아,190ml",81kcal,,,,,,,3630.48kcal
2023-01-25,닭죽(15),580.03kcal,잡곡밥,376.89kcal,후리카케밥(05)(06),368.58kcal,,,2953.61kcal
2023-01-25,생선묵볶음,53.69kcal,순두부찌개(01)(05)(10),133.17kcal,국물떡볶이(01),61.08kcal,,,2953.61kcal
2023-01-25,오징어젓무침(17),49.93kcal,소불고기당면볶음,321.77kcal,김말이튀김(05)(06)(13)(16),447.12kcal,,,2953.61kcal
2023-01-25,시리얼,114.3kcal,양배추쌈(05),32.99kcal,순대(10),181kcal,,,2953.61kcal
2023-01-25,배추김치(다수공급자),0kcal,배추김치(다수공급자),0kcal,단무지,9.06kcal,,,2953.61kcal
2023-01-25,"우유(백색우유(200ML,연간))(02)",122kcal,,,단감,102kcal,,,2953.61kcal
2023-01-26,밥,363kcal,닭칼국수(15)(16),336.64kcal,흑미밥,374.25kcal,,,3729.52kcal
2023-01-26,들깨미역국,52.61kcal,밥,363kcal,황태해장국(완),555kcal,,,3729.52kcal
2023-01-26,맛살계란찜(01)(08)(09),205.44kcal,찐만두(05)(06)(10),273.91kcal,돈육오징어볶음(05)(06)(10)(17),437.04kcal,,,3729.52kcal
2023-01-26,비엔나야채떡조림(01)(10),446.8kcal,무말랭이무침(완),78kcal,오이양파장아찌,24.81kcal,,,3729.52kcal
2023-01-26,배추김치(다수공급자),0kcal,과일샐러드,43.42kcal,배추김치(다수공급자),0kcal,,,3729.52kcal
2023-01-26,"우유(백색우유(200ML,연간))(02)",122kcal,깍두기(09),15.2kcal,,,,,3729.52kcal
2023-01-26,,,짜먹는요구르트(02),38.4kcal,,,,,3729.52kcal
2023-01-27,버터장조림덮밥(01)(02)(05)(06),662.11kcal,참치야채비빔밥(05),633.18kcal,밥,363kcal,,,3194.90kcal
2023-01-27,유부장국(05)(06),21.78kcal,시금치된장국(05),56.53kcal,호박고추장찌개(05)(09)(10),82.27kcal,,,3194.90kcal
2023-01-27,고기완자(10),314.28kcal,고구마치즈돈가스(05)(06)(12),585.52kcal,맛김,5.25kcal,,,3194.90kcal
2023-01-27,배추김치(다수공급자),0kcal,삶은계란(01),70.28kcal,닭간장소스찜(15),252.76kcal,,,3194.90kcal
2023-01-27,"우유(백색우유(200ML,연간))(02)",122kcal,배추김치(다수공급자),0kcal,무생채,25.94kcal,,,3194.90kcal
2023-01-27,,,,,배추김치(다수공급자),0kcal,,,3194.90kcal
2023-01-27,,,,,떠먹는 토핑형 발효유,,,,3194.90kcal
2023-01-28,핫도그빵(06),661.33kcal,돈육김치덮밥(10),712.22kcal,쇠고기국밥(05),489.56kcal,,,3573.90kcal
2023-01-28,쇠고기스프,129.47kcal,두부맑은국(01)(05),68.96kcal,너비아니구이(05)(06)(10)(16),327.48kcal,,,3573.90kcal
2023-01-28,고구마샐러드(완)(01)(02)(05),214.63kcal,계란말이,72.64kcal,오징어채무침(17),77.13kcal,,,3573.90kcal
2023-01-28,웨지감자&소스(05)(06),469.84kcal,갓김치,0kcal,깍두기(09),15.2kcal,,,3573.90kcal
2023-01-28,탄산음료,117.5kcal,,,감귤,95.94kcal,,,3573.90kcal
2023-01-28,"우유(백색우유(200ML,연간))(02)",122kcal,,,,,,,3573.90kcal
2023-01-29,쇠고기야채죽,396.76kcal,현미밥,381.15kcal,흑미밥,374.25kcal,,,2798.76kcal
2023-01-29,동그랑땡데리야끼조림(05)(06)(17),47.96kcal,들깨수제비국(06)(09),257.51kcal,사골순댓국(09)(10)(16),287.87kcal,,,2798.76kcal
2023-01-29,오징어젓무침(17),49.93kcal,제육고추장불고기(05)(06)(10),393.29kcal,청양풍닭볶음(15),426.78kcal,,,2798.76kcal
2023-01-29,두유,0kcal,모듬야채&쌈장,7.67kcal,치커리사과무침,22.59kcal,,,2798.76kcal
2023-01-29,배추김치(다수공급자),0kcal,파김치,0kcal,배추김치(다수공급자),0kcal,,,2798.76kcal
2023-01-29,"웅진식품,웅진자연은샤인머스켓,340ml",153kcal,,,떠먹는 토핑형 발효유,,,,2798.76kcal
2023-01-29,"생수(500ML,후식)",0kcal,,,,,,,2798.76kcal
2023-01-30,밥,363kcal,잡곡밥,376.89kcal,찹쌀밥,398.9kcal,,,2987.43kcal
2023-01-30,조랭이떡미역국,104.21kcal,참치김치찌개(05),228.98kcal,버섯쇠고기찌개,32.17kcal,,,2987.43kcal
2023-01-30,비엔나소시지야채볶음(10),388.81kcal,간장찜닭,21.24kcal,오징어카레볶음(02)(05)(06)(12)(16)(17),242.64kcal,,,2987.43kcal
2023-01-30,감자매운조림,83.63kcal,콩나물무침(05),15.44kcal,치킨텐더,540.72kcal,,,2987.43kcal
2023-01-30,배추김치(다수공급자),0kcal,깍두기(09),15.2kcal,깍두기(09),15.2kcal,,,2987.43kcal
2023-01-30,"우유(백색우유(200ML,연간))(02)",122kcal,,,짜먹는요구르트(02),38.4kcal,,,2987.43kcal
2023-01-31,밥,363kcal,가리비해물스파게티(06)(09)(12)(17),633.86kcal,지코바치킨덮밥(15),671.11kcal,,,4808.43kcal
2023-01-31,사골곰탕,124.31kcal,크림스프,177.55kcal,콩나물국(05),22.42kcal,,,4808.43kcal
2023-01-31,돼지고기콩나물볶음(05)(10),455.74kcal,오지치즈후라이(01)(02)(05)(10),1012.14kcal,고구마튀김,201.12kcal,,,4808.43kcal
2023-01-31,땅콩조림(완)(04),48.26kcal,오이피클(05)(06),2.7kcal,배추김치(다수공급자),0kcal,,,4808.43kcal
2023-01-31,가공우유(바나나)(02),167kcal,닭가슴살샐러드(15),590.02kcal,케이크,324kcal,,,4808.43kcal
2023-01-31,깍두기(09),15.2kcal,커피음료,,,,,,4808.43kcal
2022-11-01,밥,363kcal,제육덮밥(10),928.44kcal,밥,363kcal,,,3509.98kcal
2022-11-01,감자짜글이(05),53.25kcal,콩나물국(05),22.42kcal,김치찌개(05)(10)(16),138.18kcal,,,3509.98kcal
2022-11-01,스팸구이,50.28kcal,버섯호박볶음(09),77.25kcal,마늘소스돼지고기강정(06)(10),900.56kcal,,,3509.98kcal
2022-11-01,땅콩조림(완)(04),57.91kcal,배추김치(다수공급자),16.1kcal,고기완자,201.12kcal,,,3509.98kcal
2022-11-01,계란말이,72.64kcal,농후 발효유(02),96kcal,시금치무침,15.63kcal,,,3509.98kcal
2022-11-01,배추김치(다수공급자),16.1kcal,,,배추김치(다수공급자),16.1kcal,,,3509.98kcal
2022-11-01,"생수(500ML,후식)",0kcal,,,,,,,3509.98kcal
2022-11-01,"우유(백색우유(200ML,연간))(02)",122kcal,,,,,,,3509.98kcal
2022-11-01,"웅진식품, 자연은요거풋풋젤로&사과, 100mL",,,,,,,,3509.98kcal
2022-11-02,밥,363kcal,잡곡밥,380.05kcal,흑미밥,374.25kcal,,,2851.52kcal
2022-11-02,조랭이떡미역국,24.61kcal,배추두부국(05),45.45kcal,중화식계란탕(01),56.12kcal,,,2851.52kcal
2022-11-02,콩나물쇠고기볶음(05),426.59kcal,고추잡채(10),244.01kcal,감자채볶음,82.61kcal,,,2851.52kcal
