날짜,조식,조식열량,중식,중식열량,석식,석식열량,증특식,증특식열량,열량합계
2024-03-31(일),"우유,살균형",154kcal,,,,,,,2547.53kcal
2024-04-01(월),밥,250kcal,밥,250kcal,잡곡밥,280.02kcal,,,2292.09kcal
2024-04-01(월),모듬어묵국,104.77kcal,아욱된장국,51.41kcal,돼지고기김치찌개,76.7kcal,,,2292.09kcal
2024-04-01(월),대패삼겹살볶음,204.09kcal,닭갈비,286.84kcal,훈제족발&새우젓,328.02kcal,,,2292.09kcal
2024-04-01(월),진미채고추장무침,111.2kcal,미나리오징어무침,113.23kcal,오이풋고추된장무침,45.88kcal,,,2292.09kcal
2024-04-01(월),배추김치,12.3kcal,배추김치,12.3kcal,상추깻잎쌈&쌈장,25.27kcal,,,2292.09kcal
2024-04-01(월),우유),65kcal,한라봉,63.96kcal,깍두기,11.1kcal,,,2292.09kcal
2024-04-02(화),밥,250kcal,밥,250kcal,밥,250kcal,,,3039.35kcal
2024-04-02(화),맑은황태채국,87.28kcal,감자계란국,100.96kcal,호박된장찌개,81.13kcal,,,3039.35kcal
2024-04-02(화),칼집비엔나소시지볶음,320.17kcal,옛날통닭,778.25kcal,꽃맛살어묵볶음,189.79kcal,,,3039.35kcal
2024-04-02(화),매콤두부조림,103.57kcal,무피클,15.9kcal,언양식바싹불고기,426.87kcal,,,3039.35kcal
2024-04-02(화),배추김치,12.3kcal,코올슬로샐러드,83.53kcal,배추김치,12.3kcal,,,3039.35kcal
2024-04-02(화),우유),65kcal,배추김치,12.3kcal,,,,,3039.35kcal
2024-04-03(수),밥,250kcal,곤드레나물밥&양념장,282.22kcal,밥,250kcal,,,1901.30kcal
2024-04-03(수),쇠고기미역국,49.11kcal,꽃게탕,54.27kcal,고추참치순두부찌개,169.65kcal,,,1901.30kcal
2024-04-03(수),참치김치볶음,99.33kcal,치즈롤까스,27.85kcal,감자버터구이,212kcal,,,1901.30kcal
2024-04-03(수),계란후라이,88.2kcal,푸딩,0kcal,돈육간장불고기,270.37kcal,,,1901.30kcal
2024-04-03(수),깍두기,11.1kcal,배추김치,12.3kcal,배추김치,12.3kcal,,,1901.30kcal
2024-04-03(수),우유),65kcal,,,,,,,1901.30kcal
2024-04-04(목),밥,250kcal,찰보리비빔밥,487.59kcal,밥,250kcal,,,2786.84kcal
2024-04-04(목),홍합살무국,48.64kcal,들깨시래기된장국,83.67kcal,두부고추장찌개,136.52kcal,,,2786.84kcal
2024-04-04(목),쇠고기청경채볶음,206.55kcal,낙삼새볶음,241.14kcal,베이컨숙주볶음,141.71kcal,,,2786.84kcal
2024-04-04(목),계란찜,152.08kcal,참나물도토리묵무침,43.46kcal,돼지갈비찜,506.08kcal,,,2786.84kcal
2024-04-04(목),가공우유,82.5kcal,배추김치,12.3kcal,배추김치,12.3kcal,,,2786.84kcal
2024-04-04(목),배추김치,12.3kcal,"주스,카프리썬오렌지망고",120kcal,,,,,2786.84kcal
2024-04-05(금),밥,250kcal,카레밥,468.43kcal,밥,250kcal,,,3250.76kcal
2024-04-05(금),얼큰쇠고기무국,64.08kcal,계란파국,42.13kcal,사각어묵김치찌개,81.33kcal,,,3250.76kcal
2024-04-05(금),훈제오리구이,345.5kcal,어니언치킨까스,606.63kcal,닭볶음탕,205.01kcal,,,3250.76kcal
2024-04-05(금),부추겉절이,15.54kcal,메추리알샐러드,123.51kcal,오징어튀김,690.4kcal,,,3250.76kcal
2024-04-05(금),무쌈,6kcal,배추김치,12.3kcal,백김치,12.6kcal,,,3250.76kcal
2024-04-05(금),배추김치,12.3kcal,,,,,,,3250.76kcal
2024-04-05(금),우유),65kcal,,,,,,,3250.76kcal
2024-04-06(토),밥,250kcal,밥,250kcal,잡곡밥,280.02kcal,,,3175.09kcal
2024-04-06(토),김치콩나물국,20.28kcal,돼지고기애호박찌개,97.26kcal,팽이버섯된장국,100.79kcal,,,3175.09kcal
2024-04-06(토),치킨스테이크,476kcal,찹스테이크,608.88kcal,삼겹모듬캠핑구이,737.15kcal,,,3175.09kcal
2024-04-06(토),연두부&오리엔탈드레싱,131kcal,야채샐러드,56.53kcal,파채무침,12.48kcal,,,3175.09kcal
2024-04-06(토),에그타르트,40kcal,배추김치,12.3kcal,명이나물절임,14kcal,,,3175.09kcal
2024-04-06(토),깍두기,11.1kcal,,,배추김치,12.3kcal,,,3175.09kcal
2024-04-06(토),우유),65kcal,,,,,,,3175.09kcal
2024-04-07(일),밥,250kcal,밥,250kcal,밥,250kcal,,,2241.25kcal
2024-04-07(일),배추된장국,41.71kcal,두부김치국,44.74kcal,부대찌개,346.51kcal,,,2241.25kcal
2024-04-07(일),쇠고기불고기,220.81kcal,진미채간장볶음,0kcal,함박스테이크*소스,299.5kcal,,,2241.25kcal
2024-04-07(일),연근조림,34.88kcal,오삼불고기,251.03kcal,도토리묵&양념장,20.99kcal,,,2241.25kcal
2024-04-07(일),배추김치,12.3kcal,깍두기,11.1kcal,콘샐러드,130.38kcal,,,2241.25kcal
2024-04-07(일),우유),65kcal,,,배추김치,12.3kcal,,,2241.25kcal
2024-04-08(월),밥,250kcal,날치알김가루주먹밥,362.65kcal,밥,250kcal,,,3386.96kcal
2024-04-08(월),맑은쇠고기무국,64.6kcal,유부주머니어묵탕,319.79kcal,순두부찌개,192.07kcal,,,3386.96kcal
2024-04-08(월),돈육굴소스양배추볶음,275.53kcal,콘소메치킨,567.35kcal,멸치캐슈넛볶음,84.02kcal,,,3386.96kcal
2024-04-08(월),무생채,17.86kcal,코올슬로샐러드,83.53kcal,등갈비김치찜,468.96kcal,,,3386.96kcal
2024-04-08(월),배추김치,12.3kcal,무피클,15.9kcal,백김치,12.6kcal,,,3386.96kcal
2024-04-08(월),"연세검은콩두유, 200mL",300kcal,배추김치,12.3kcal,,,,,3386.96kcal
2024-04-08(월),,,사이다,97.5kcal,,,,,3386.96kcal
2024-04-09(화),밥,250kcal,밥,250kcal,밥,250kcal,,,3467.17kcal
2024-04-09(화),감자수제비국,189.94kcal,시금치된장국,42.06kcal,나가사끼짬뽕국,131.87kcal,,,3467.17kcal
2024-04-09(화),지코바순살치킨,355.69kcal,투움바수제비,304.76kcal,두부김치,308.17kcal,,,3467.17kcal
2024-03-14(목),팽이버섯된장국,86.73kcal,바베큐폭립,945kcal,쇠고기미역국,38.88kcal,,,4271.14kcal
2024-03-14(목),차돌박이야채볶음,447.93kcal,오이피클,4.5kcal,치즈불닭,345.02kcal,,,4271.14kcal
2024-03-14(목),도토리묵&양념장,21.28kcal,토마토스파게티,981.26kcal,오징어탕수,322.87kcal,,,4271.14kcal
2024-03-14(목),가공우유,82.5kcal,어린잎채소샐러드,54.1kcal,양배추샐러드,158.49kcal,,,4271.14kcal
2024-03-14(목),배추김치,7.5kcal,양송이스프,71.45kcal,배추김치,7.5kcal,,,4271.14kcal
2024-03-14(목),,,배추김치,7.5kcal,,,,,4271.14kcal
2024-03-14(목),,,"음료수, 탄산, 과일",86.4kcal,,,,,4271.14kcal
2024-03-15(금),밥,250kcal,밥,250kcal,밥,250kcal,,,2583.89kcal
2024-03-15(금),얼큰황태채국,87.95kcal,꽃게탕,56.18kcal,얼큰콩나물국,17.96kcal,,,2583.89kcal
2024-03-15(금),돈육김치볶음,317.97kcal,브로콜리새송이버섯볶음,100.2kcal,훈제족발&새우젓,307.52kcal,,,2583.89kcal
2024-03-15(금),계란찜,152.08kcal,야채막갈비볶음,580.63kcal,무말랭이무침,60kcal,,,2583.89kcal
2024-03-15(금),깍두기,0kcal,무쌈,6kcal,상추깻잎쌈&쌈장,38.6kcal,,,2583.89kcal
2024-03-15(금),우유),65kcal,배추김치,7.5kcal,배추김치,7.5kcal,,,2583.89kcal
2024-03-15(금),,,딸기,28.8kcal,,,,,2583.89kcal
2024-03-16(토),전복죽,329kcal,밥,250kcal,밥,250kcal,,,1988.65kcal
2024-03-16(토),쇠고기장조림,147.57kcal,오징어무국,82.97kcal,유부장국,31.8kcal,,,1988.65kcal
2024-03-16(토),낙지젓무침,29.86kcal,돼지고기콩나물볶음,260.18kcal,어묵채볶음,173.81kcal,,,1988.65kcal
2024-03-16(토),크로크무슈,0.3kcal,동부묵김가루무침,24.88kcal,두부김치,328.28kcal,,,1988.65kcal
2024-03-16(토),배추김치,7.5kcal,배추김치,7.5kcal,깍두기,0kcal,,,1988.65kcal
2024-03-16(토),우유),65kcal,,,,,,,1988.65kcal
2024-03-17(일),밥,250kcal,잡곡밥,280.02kcal,밥,250kcal,,,2865.31kcal
2024-03-17(일),떡국,172.06kcal,부대찌개,297.01kcal,육개장,111.09kcal,,,2865.31kcal
2024-03-17(일),참치김치볶음,118.73kcal,지코바순살치킨,330.5kcal,오리고추장구이,367.08kcal,,,2865.31kcal
2024-03-17(일),슬라이스햄구이,239.3kcal,오이부추무침,16.17kcal,감자버터구이,212.1kcal,,,2865.31kcal
2024-03-17(일),계란후라이,45kcal,배추김치,7.5kcal,무쌈,6kcal,,,2865.31kcal
2024-03-17(일),김자반,0.25kcal,,,배추김치,7.5kcal,,,2865.31kcal
2024-03-17(일),백김치,0kcal,,,비타민음료,90kcal,,,2865.31kcal
2024-03-17(일),우유),65kcal,,,,,,,2865.31kcal
2024-03-18(월),밥,250kcal,곤드레나물밥&양념장,286.3kcal,모닝빵&딸기잼,102.23kcal,,,2943.51kcal
2024-03-18(월),아욱된장국,53.9kcal,삼색감자옹심이국,128.92kcal,밥,250kcal,,,2943.51kcal
2024-03-18(월),칼집비엔나소시지볶음,220.77kcal,제육볶음,290.64kcal,크림스프,106.6kcal,,,2943.51kcal
2024-03-18(월),진미채간장볶음,0kcal,메추리알샐러드,151.66kcal,돈가스,827.5kcal,,,2943.51kcal
2024-03-18(월),가공우유,94kcal,배추김치,7.5kcal,양배추샐러드,158.49kcal,,,2943.51kcal
2024-03-18(월),배추김치,7.5kcal,,,배추김치,7.5kcal,,,2943.51kcal
2024-03-19(화),밥,250kcal,밥,250kcal,밥,250kcal,,,2285.99kcal
2024-03-19(화),맑은쇠고기무국,54.26kcal,모듬어묵국,165.25kcal,쇠고기전골,98.82kcal,,,2285.99kcal
2024-03-19(화),멸치아몬드볶음,93.09kcal,등갈비김치찜,437.64kcal,닭볶음탕,200.3kcal,,,2285.99kcal
2024-03-19(화),돈육간장불고기,231.09kcal,닭가슴살샐러드,101.97kcal,고사리나물,47.99kcal,,,2285.99kcal
2024-03-19(화),배추김치,7.5kcal,파김치,0kcal,배추김치,7.5kcal,,,2285.99kcal
2024-03-19(화),우유),65kcal,,,사과,25.578kcal,,,2285.99kcal
2024-03-20(수),밥,250kcal,밥,250kcal,밥,250kcal,,,3333.65kcal
2024-03-20(수),근대된장국,47.43kcal,굴국,114.64kcal,돼지고기김치찌개,88.1kcal,,,3333.65kcal
2024-03-20(수),돈육굴소스양배추볶음,289.59kcal,훈제삼겹살&무쌈,870kcal,지파이소스,497kcal,,,3333.65kcal
2024-03-20(수),연근조림,34.88kcal,닭꼬치,238kcal,감자샐러드,211.24kcal,,,3333.65kcal
2024-03-20(수),배추김치,7.5kcal,파채무침,12.77kcal,깍두기,0kcal,,,3333.65kcal
2024-03-20(수),떠먹는 토핑형 발효유,165kcal,배추김치,7.5kcal,,,,,3333.65kcal
2024-03-21(목),밥,250kcal,콩나물밥,294.12kcal,밥,250kcal,,,2632.72kcal
2024-03-21(목),쇠고기미역국,38.88kcal,고추참치순두부찌개,170.3kcal,육개장,111.09kcal,,,2632.72kcal
2024-03-21(목),대패삼겹살볶음,253.6kcal,옛날통닭,686.25kcal,돼지고기깻잎볶음,266.75kcal,,,2632.72kcal
2024-03-21(목),무말랭이무침,60kcal,무피클,15.9kcal,잡채,7.8kcal,,,2632.72kcal
2024-03-21(목),가공우유,122kcal,코올슬로샐러드,83.53kcal,배추김치,7.5kcal,,,2632.72kcal
2024-03-21(목),배추김치,7.5kcal,배추김치,7.5kcal,,,,,2632.72kcal
2024-03-22(금),밥,250kcal,꼬막비빔밥,296.12kcal,밥,250kcal,,,2563.96kcal
2024-03-22(금),얼큰쇠고기무국,54.33kcal,미소장국,29.22kcal,순두부짬뽕국,192.07kcal,,,2563.96kcal
2024-03-22(금),차슈숙주볶음,313.1kcal,치킨너겟,522kcal,고추잡채,263.8kcal,,,2563.96kcal
2024-03-22(금),마늘쫑무침,42.56kcal,버섯초무침,36.87kcal,베이컨숙주볶음,150.84kcal,,,2563.96kcal
2024-03-22(금),배추김치,7.5kcal,배추김치,7.5kcal,배추김치,7.5kcal,,,2563.96kcal
2024-03-22(금),우유),65kcal,한라봉,73.554kcal,파인애플,2kcal,,,2563.96kcal
2024-03-23(토),밥,250kcal,해쉬브라운,239.39kcal,잡곡밥,280.02kcal,,,3477.57kcal
2024-03-23(토),쇠고기장터국,34.13kcal,바베큐치킨스테이크,385.53kcal,버섯매운탕,91.53kcal,,,3477.57kcal
2024-03-23(토),떡갈비야채볶음,330.02kcal,불고기브리또,722.9kcal,훈제족발&새우젓,307.52kcal,,,3477.57kcal
2024-03-23(토),계란찜,152.08kcal,스콘&딸기쨈,345.6kcal,무말랭이무침,60kcal,,,3477.57kcal
2024-03-23(토),배추김치,7.5kcal,어린잎채소샐러드,54.1kcal,부추겉절이,16.25kcal,,,3477.57kcal
2024-03-23(토),우유),65kcal,시리얼,128.5kcal,배추김치,7.5kcal,,,3477.57kcal
2024-03-23(토),,,제로콜라,0kcal,,,,,3477.57kcal
2024-03-24(일),밥,250kcal,밥,250kcal,밥,250kcal,,,2720.52kcal
2024-03-24(일),감자계란국,101.25kcal,김치콩나물국,26.06kcal,유부장국,31.8kcal,,,2720.52kcal
2024-03-24(일),훈제닭다리,418.3kcal,게맛살어묵볶음,147.54kcal,오리고추장구이,367.08kcal,,,2720.52kcal
2024-03-24(일),햄감자조림,267.38kcal,돼지갈비찜,506.23kcal,동부묵김가루무침,24.88kcal,,,2720.52kcal
2024-03-24(일),배추김치,7.5kcal,깍두기,0kcal,배추김치,7.5kcal,,,2720.52kcal
2024-03-24(일),우유),65kcal,,,,,,,2720.52kcal
2024-03-25(월),밥,250kcal,잡곡밥,280.02kcal,밥,250kcal,,,2782.33kcal
2024-03-25(월),쇠고기감자국,113.27kcal,등뼈감자탕,380.88kcal,순두부찌개,200.25kcal,,,2782.33kcal
2024-03-25(월),쇠고기불고기,225.48kcal,낙삼새볶음,253.08kcal,눈꽃고구마무스닭갈비,411.06kcal,,,2782.33kcal
2024-03-25(월),양념깻잎,15kcal,콩나물무침,25.3kcal,감자간장조림,172.67kcal,,,2782.33kcal
2024-03-25(월),배추김치,7.5kcal,무생채,17.82kcal,배추김치,7.5kcal,,,2782.33kcal
2024-03-25(월),떠먹는 토핑형 발효유,165kcal,배추김치,7.5kcal,,,,,2782.33kcal
2024-03-26(화),밥,250kcal,김가루밥,466.23kcal,밥,250kcal,,,3249.44kcal
2024-03-26(화),맑은황태채국,87.06kcal,얼큰차돌숙주탕,155.18kcal,해물짬뽕국,102.33kcal,,,3249.44kcal
2024-03-26(화),동그랑땡&케첩,429.1kcal,순살불족발,377.48kcal,찹쌀탕수육,489kcal,,,3249.44kcal
2024-03-26(화),돈육메추리알조림,357.5kcal,무쌈,6kcal,오이부추무침,16.17kcal,,,3249.44kcal
2024-03-26(화),배추김치,7.5kcal,양배추샐러드,160.29kcal,배추김치,7.5kcal,,,3249.44kcal
2024-03-26(화),우유),65kcal,배추김치,7.5kcal,단무지,5.4kcal,,,3249.44kcal
2024-03-26(화),,,대추방울토마토,10.2kcal,,,,,3249.44kcal
2024-03-27(수),잡곡밥,280.02kcal,마크니커리밥,319.61kcal,밥,250kcal,,,3234.37kcal
2024-03-01(금),모듬어묵국,165.25kcal,계란파국,41.91kcal,스팸감자짜글이,255.86kcal,,,2996.20kcal
2024-03-01(금),칼집비엔나소시지볶음,220.77kcal,오리간장주물럭,324.94kcal,진미채간장볶음,0kcal,,,2996.20kcal
2024-03-01(금),고추장달걀조림,123.94kcal,시금치무침,20.56kcal,찹스테이크,843.35kcal,,,2996.20kcal
2024-03-01(금),핫도그,132.1kcal,배추김치,7.5kcal,배추김치,7.5kcal,,,2996.20kcal
2024-03-01(금),배추김치,7.5kcal,,,,,,,2996.20kcal
2024-03-01(금),우유),65kcal,,,,,,,2996.20kcal
2024-03-02(토),밥,250kcal,제육덮밥,529.53kcal,밥,250kcal,,,3180.15kcal
2024-03-02(토),쇠고기미역국,38.88kcal,시금치된장국,47.52kcal,부대찌개,297.01kcal,,,3180.15kcal
2024-03-02(토),지코바순살치킨,330.5kcal,고추마요떡갈비,839.4kcal,슈바인학센순살,272.57kcal,,,3180.15kcal
2024-03-02(토),매콤두부조림,104.91kcal,고구마샐러드,111.05kcal,도토리묵&양념장,21.28kcal,,,3180.15kcal
2024-03-02(토),배추김치,7.5kcal,배추김치,7.5kcal,배추김치,7.5kcal,,,3180.15kcal
2024-03-02(토),우유),65kcal,,,,,,,3180.15kcal
2024-03-03(일),버터간장계란밥,385.57kcal,밥,250kcal,밥,250kcal,,,2823.84kcal
2024-03-03(일),맑은쇠고기무국,54.26kcal,감자된장국,103.79kcal,김치수제비국,204.68kcal,,,2823.84kcal
2024-03-03(일),돈육김치볶음,317.97kcal,닭갈비,302.38kcal,쇠고기불고기,225.48kcal,,,2823.84kcal
2024-03-03(일),멸치아몬드볶음,93.09kcal,애호박버섯볶음,40.8kcal,옥수수버터구이,278.65kcal,,,2823.84kcal
2024-03-03(일),깍두기,0kcal,베이컨떡말이,235.07kcal,갓김치,9.6kcal,,,2823.84kcal
2024-03-03(일),우유),65kcal,배추김치,7.5kcal,,,,,2823.84kcal
2024-03-04(월),밥,250kcal,카레밥,529.29kcal,밥,250kcal,,,3289.95kcal
2024-03-04(월),맑은황태채국,87.06kcal,계란파국,41.91kcal,순두부찌개,200.25kcal,,,3289.95kcal
2024-03-04(월),꽃맛살어묵볶음,248.19kcal,오이부추무침,16.17kcal,닭볶음탕,200.3kcal,,,3289.95kcal
2024-03-04(월),대패삼겹살볶음,253.6kcal,치킨텐더샐러드,422.38kcal,야채튀김,645.8kcal,,,3289.95kcal
2024-03-04(월),가공우유,82.5kcal,에그타르트,40kcal,배추김치,7.5kcal,,,3289.95kcal
2024-03-04(월),배추김치,7.5kcal,배추김치,7.5kcal,,,,,3289.95kcal
2024-03-05(화),밥,250kcal,스팸마요덮밥,752.73kcal,자장밥,486.22kcal,,,4299.49kcal
2024-03-05(화),모듬어묵국,165.25kcal,홍합살무국,40.44kcal,나가사끼짬뽕국,115.16kcal,,,4299.49kcal
2024-03-05(화),햄감자채볶음,157.52kcal,순대곱창볶음,554.83kcal,깐풍기,714.99kcal,,,4299.49kcal
2024-03-05(화),돈육메추리알조림,357.5kcal,양배추샐러드,160.29kcal,메추리알샐러드,151.66kcal,,,4299.49kcal
2024-03-05(화),배추김치,7.5kcal,배추김치,7.5kcal,단무지,5.4kcal,,,4299.49kcal
2024-03-05(화),우유),65kcal,,,배추김치,7.5kcal,,,4299.49kcal
2024-03-05(화),,,,,짜먹는요구르트,300kcal,,,4299.49kcal
2024-03-06(수),밥,250kcal,밥,250kcal,잡곡밥,280.02kcal,,,3005.47kcal
2024-03-06(수),쇠고기감자국,113.27kcal,돼지국밥,489.11kcal,굴림만두계란탕,337.84kcal,,,3005.47kcal
2024-03-06(수),훈제오리구이,313.5kcal,제육볶음,290.64kcal,무청시래기볶음,90.89kcal,,,3005.47kcal
2024-03-06(수),양념깻잎,15kcal,모듬전,193.68kcal,오삼불고기,275.94kcal,,,3005.47kcal
2024-03-06(수),배추김치,7.5kcal,파김치,0kcal,배추김치,7.5kcal,,,3005.47kcal
2024-03-06(수),우유),65kcal,사과,25.578kcal,,,,,3005.47kcal
2024-03-07(목),밥,250kcal,불고기주먹밥,380kcal,밥,250kcal,,,3294.18kcal
2024-03-07(목),콩나물국,18.61kcal,어묵김치우동,598.22kcal,돼지고기애호박찌개,74.42kcal,,,3294.18kcal
2024-03-07(목),돼지고기깻잎볶음,266.75kcal,어니언치킨까스,493.63kcal,고갈비구이,230.07kcal,,,3294.18kcal
2024-03-07(목),연근조림,34.88kcal,야채샐러드,36.63kcal,미트볼케찹조림,465.97kcal,,,3294.18kcal
2024-03-07(목),가공우유,82.5kcal,깍두기,0kcal,배추김치,7.5kcal,,,3294.18kcal
2024-03-07(목),배추김치,7.5kcal,사이다,97.5kcal,,,,,3294.18kcal
2024-03-08(금),밥,250kcal,밥,250kcal,잡곡밥,280.02kcal,,,3054.62kcal
2024-03-08(금),두부고추장찌개,137.78kcal,냉이된장찌개,226.7kcal,부대찌개,297.01kcal,,,3054.62kcal
2024-03-08(금),쇠고기청경채볶음,169.55kcal,삼겹모듬캠핑구이,664.51kcal,파닭,418.22kcal,,,3054.62kcal
2024-03-08(금),콩나물무침,25.3kcal,명이나물절임,14kcal,코올슬로샐러드,83.53kcal,,,3054.62kcal
2024-03-08(금),배추김치,7.5kcal,상추깻잎쌈&쌈장,38.6kcal,무피클,15.9kcal,,,3054.62kcal
2024-03-08(금),우유),65kcal,배추김치,7.5kcal,배추김치,7.5kcal,,,3054.62kcal
2024-03-08(금),,,,,"요구르트,떠먹는형",96kcal,,,3054.62kcal
2024-03-09(토),밥,250kcal,매운꼬치어묵,173.91kcal,밥,250kcal,,,3462.54kcal
2024-03-09(토),버섯매운탕,91.53kcal,닭봉오븐구이,430.98kcal,들깨시래기된장국,85.47kcal,,,3462.54kcal
2024-03-09(토),스팸김치볶음,218.48kcal,야채샐러드,36.63kcal,두부구이,198.8kcal,,,3462.54kcal
2024-03-09(토),오믈렛,147.5kcal,참치옥수수샌드위치,520.78kcal,매운돼지갈비찜,409.69kcal,,,3462.54kcal
2024-03-09(토),깍두기,0kcal,파인애플,2kcal,배추김치,7.5kcal,,,3462.54kcal
2024-03-09(토),우유),65kcal,시리얼,128.5kcal,,,,,3462.54kcal
2024-03-09(토),,,스틱치즈케이크,0kcal,,,,,3462.54kcal
2024-03-09(토),,,맥앤치즈,90kcal,,,,,3462.54kcal
2024-03-09(토),,,콜라,117.5kcal,,,,,3462.54kcal
2024-03-10(일),밥,250kcal,밥,250kcal,밥,250kcal,,,2845.06kcal
2024-03-10(일),쇠고기미역국,38.88kcal,새우살애호박찌개,76.25kcal,스팸김치찌개,190.87kcal,,,2845.06kcal
2024-03-10(일),참치김치볶음,118.73kcal,훈제삼겹살&무쌈,870kcal,안동찜닭,483.93kcal,,,2845.06kcal
2024-03-10(일),진미채고추장무침,100kcal,부추겉절이,16.25kcal,어린잎채소샐러드,54.1kcal,,,2845.06kcal
2024-03-10(일),백김치,0kcal,배추김치,7.5kcal,깍두기,0kcal,,,2845.06kcal
2024-03-10(일),우유),65kcal,,,,,,,2845.06kcal
2024-03-10(일),한라봉,73.554kcal,,,,,,,2845.06kcal
2024-03-11(월),밥,250kcal,밥,250kcal,소불고기덮밥,503.76kcal,,,2909.93kcal
2024-03-11(월),배추된장국,26.47kcal,쇠고기전골,98.82kcal,게맛살계란국,78.19kcal,,,2909.93kcal
2024-03-11(월),돈육간장불고기,231.09kcal,언양식바싹불고기,664.87kcal,소세지간장떡볶이,335.2kcal,,,2909.93kcal
2024-03-11(월),콩나물무침,25.3kcal,골뱅이쫄면무침,201.1kcal,콘샐러드,128.63kcal,,,2909.93kcal
2024-03-11(월),가공우유,94kcal,배추김치,7.5kcal,배추김치,7.5kcal,,,2909.93kcal
2024-03-11(월),배추김치,7.5kcal,,,,,,,2909.93kcal
2024-03-12(화),밥,250kcal,찰보리비빔밥,468.83kcal,밥,250kcal,,,3161.69kcal
2024-03-12(화),감자수제비국,189.72kcal,청국장찌개,136.49kcal,순두부찌개,200.25kcal,,,3161.69kcal
2024-03-12(화),대패삼겹살볶음,253.6kcal,제육볶음,290.64kcal,닭고기김치찜,184.14kcal,,,3161.69kcal
2024-03-12(화),마늘쫑무침,42.56kcal,깻잎전,373kcal,오이풋고추된장무침,45.02kcal,,,3161.69kcal
2024-03-12(화),배추김치,7.5kcal,양배추쌈&쌈장,29.98kcal,고구마맛탕,357.26kcal,,,3161.69kcal
2024-03-12(화),우유),65kcal,배추김치,7.5kcal,깍두기,0kcal,,,3161.69kcal
2024-03-12(화),,,대추방울토마토,10.2kcal,,,,,3161.69kcal
2024-03-13(수),밥,250kcal,자장밥,486.22kcal,밥,250kcal,,,3370.18kcal
2024-03-13(수),호박된장찌개,85.33kcal,해물누룽지탕,108.72kcal,돼지고기김치찌개,88.1kcal,,,3370.18kcal
2024-03-13(수),칼집비엔나소시지볶음,220.77kcal,깐쇼새우,490kcal,돼지갈비찜,506.23kcal,,,3370.18kcal
2024-03-13(수),동그랑땡&케첩,429.1kcal,맛살오이샐러드,55.56kcal,닭살냉채샐러드,279.5kcal,,,3370.18kcal
2024-03-13(수),배추김치,7.5kcal,모듬과일샐러드,37.65kcal,깍두기,0kcal,,,3370.18kcal
2024-03-13(수),유산균 발효 음료,68kcal,배추김치,7.5kcal,,,,,3370.18kcal
2024-03-14(목),밥,250kcal,모닝빵&딸기잼,102.23kcal,밥,250kcal,,,4271.14kcal
2024-02-16(금),짜먹는요구르트,300kcal,,,,,,,3018.76kcal
2024-02-17(토),닭죽,0kcal,밥,250kcal,잡곡밥,280.02kcal,,,2630.07kcal
2024-02-17(토),돈육메추리알조림,285kcal,순두부짬뽕국,184.97kcal,쇠고기전골,95.48kcal,,,2630.07kcal
2024-02-17(토),오징어젓무침,41.84kcal,지코바순살치킨,319.72kcal,찹스테이크,500.02kcal,,,2630.07kcal
2024-02-17(토),참치옥수수샌드위치,372.34kcal,치커리키위샐러드,56.8kcal,콘샐러드,96.38kcal,,,2630.07kcal
2024-02-17(토),배추김치,7.5kcal,배추김치,7.5kcal,배추김치,7.5kcal,,,2630.07kcal
2024-02-17(토),이온음료,60kcal,,,,,,,2630.07kcal
2024-02-17(토),우유),65kcal,,,,,,,2630.07kcal
2024-02-18(일),밥,250kcal,밥,250kcal,밥,250kcal,,,1985.58kcal
2024-02-18(일),근대된장국,27.52kcal,버섯매운탕,52.01kcal,홍합살무국,48.74kcal,,,1985.58kcal
2024-02-18(일),멸치아몬드볶음,86.33kcal,진미채간장볶음,0kcal,등갈비김치찜,468.79kcal,,,1985.58kcal
2024-02-18(일),돈육간장불고기,270.37kcal,안동찜닭,169.43kcal,도토리묵&양념장,20.99kcal,,,1985.58kcal
2024-02-18(일),배추김치,7.5kcal,배추김치,7.5kcal,깍두기,11.4kcal,,,1985.58kcal
2024-02-18(일),우유),65kcal,,,,,,,1985.58kcal
2024-02-19(월),밥,250kcal,밥,250kcal,김가루밥,376.43kcal,,,3279.19kcal
2024-02-19(월),얼큰콩나물국,18.67kcal,쇠고기미역국,21.87kcal,모듬어묵국,89.46kcal,,,3279.19kcal
2024-02-19(월),쇠고기감자볶음,283.45kcal,야채막갈비볶음,688.46kcal,순살불족발,284.69kcal,,,3279.19kcal
2024-02-19(월),계란말이,71.27kcal,오징어튀김,570.4kcal,부추겉절이,15.64kcal,,,3279.19kcal
2024-02-19(월),배추김치,7.5kcal,양배추쌈&쌈장,7.76kcal,양배추샐러드,158.49kcal,,,3279.19kcal
2024-02-19(월),떠먹는 토핑형 발효유,165kcal,배추김치,7.5kcal,백김치,12.6kcal,,,3279.19kcal
2024-02-20(화),밥,250kcal,해물덮밥,448.07kcal,잡곡밥,280.02kcal,,,3187.86kcal
2024-02-20(화),감자수제비국,174.36kcal,게맛살계란국,73.37kcal,육개장,100.85kcal,,,3187.86kcal
2024-02-20(화),차슈숙주볶음,243.96kcal,찹쌀탕수육,528.2kcal,크리스피스팸튀김&스위트칠리소스,735kcal,,,3187.86kcal
2024-02-20(화),마늘쫑무침,42.56kcal,양파&춘장,6.86kcal,닭꼬치,178.3kcal,,,3187.86kcal
