날짜,조식,조식열량,중식,중식열량,석식,석식열량,증특식,증특식열량,열량합계
2023-08-15(화),돼지고기청경채볶음(10),240.85kcal,쇠고기미역국(05)(06)(16),71.57kcal,차돌박이숙주볶음(16)(18),105.75kcal,,,2282.94kcal
2023-08-15(화),감자조림,111.42kcal,소갈비찜(완제품)(16),414.33kcal,쫄면야채무침(06),63.95kcal,,,2282.94kcal
2023-08-15(화),배추김치(7~9월),8.75kcal,배추김치(7~9월),8.75kcal,배추김치(7~9월),8.75kcal,,,2282.94kcal
2023-08-15(화),"우유(백색우유(200ML,연간))(02)",122kcal,이온음료,0kcal,,,,,2282.94kcal
2023-08-16(수),밥1,250kcal,밥1,250kcal,밥1,250kcal,,,2173.16kcal
2023-08-16(수),열무된장국(05)(09),36.4kcal,도토리묵사발(01)(05),37.57kcal,쇠고기육개장(완),2.19kcal,,,2173.16kcal
2023-08-16(수),미트볼양념조림(01)(02)(05)(06)(10)(12)(15)(16),302.54kcal,소떡소떡볶음(10),474.24kcal,애호박나물(09),70.12kcal,,,2173.16kcal
2023-08-16(수),콩자반,107.43kcal,매운닭발,3.39kcal,동그랑땡전(01),214.53kcal,,,2173.16kcal
2023-08-16(수),배추김치(7~9월),8.75kcal,배추김치(7~9월),8.75kcal,배추김치(7~9월),8.75kcal,,,2173.16kcal
2023-08-16(수),"우유(백색우유(200ML,연간))(02)",122kcal,수박,26.496kcal,,,,,2173.16kcal
2023-08-17(목),밥1,250kcal,추가밥,125kcal,밥1,250kcal,,,3170.68kcal
2023-08-17(목),김치국,25.52kcal,함박스테이크(05)(06)(10)(12)(15)(16),479kcal,감자수제비국(01)(05)(06),86.03kcal,,,3170.68kcal
2023-08-17(목),스팸구이(10)(13),412kcal,쇠고기스프,0.35kcal,쇠고기청경채볶음(05)(06)(16),259.56kcal,,,3170.68kcal
2023-08-17(목),계란말이(완)(01),117kcal,모짜렐라구슬치즈샐러드(02)(05)(06)(12)(18),42.77kcal,볼어묵조림,160.44kcal,,,3170.68kcal
2023-08-17(목),깍두기(완제품)(09),13.3kcal,불고기파스타(02)(05)(06)(16),747.66kcal,배추김치(7~9월),8.75kcal,,,3170.68kcal
2023-08-17(목),,,깍두기(완제품)(09),13.3kcal,,,,,3170.68kcal
2023-08-17(목),,,"아이스크림, 떠먹는형(02)",180kcal,,,,,3170.68kcal
2023-08-18(금),밥1,250kcal,잡곡밥,308.29kcal,밥1,250kcal,,,2276.35kcal
2023-08-18(금),닭곰탕(완),1.63kcal,콩나물국,21.06kcal,반도리탕(완),382.45kcal,,,2276.35kcal
2023-08-18(금),쇠고기장조림(05)(16),187.43kcal,햄야채볶음(05)(10),154.96kcal,동그랑땡데리야끼조림(05),224.31kcal,,,2276.35kcal
2023-08-18(금),도라지사과무침,71.15kcal,매콤찜닭(15),201.82kcal,진미채무침(완)(06)(17),75kcal,,,2276.35kcal
2023-08-18(금),배추김치(7~9월),8.75kcal,배추김치(7~9월),8.75kcal,배추김치(7~9월),8.75kcal,,,2276.35kcal
2023-08-18(금),"우유(백색우유(200ML,연간))(02)",122kcal,,,,,,,2276.35kcal
2023-08-19(토),뉴욕핫도그(02)(05)(06),253.39kcal,밥1,250kcal,밥1,250kcal,,,2096.20kcal
2023-08-19(토),장각스테이크(05)(15),297kcal,감자양파찌개(05),36.07kcal,북어채국(01)(05)(06),51.39kcal,,,2096.20kcal
2023-08-19(토),쇠고기스프,0.35kcal,오징어볶음(17),164.63kcal,느타리버섯볶음(05)(06)(10),80.43kcal,,,2096.20kcal
2023-08-19(토),단호박샐러드(완)(01)(02)(05),178kcal,열무된장무침,11.99kcal,소불고기(완제품)(05)(06)(12)(16),228.19kcal,,,2096.20kcal
2023-08-19(토),시리얼,155.26kcal,배추김치(7~9월),8.75kcal,배추김치(7~9월),8.75kcal,,,2096.20kcal
2023-08-19(토),제로사이다,0kcal,,,,,,,2096.20kcal
2023-08-19(토),"우유(백색우유(200ML,연간))(02)",122kcal,,,,,,,2096.20kcal
2023-08-20(일),밥1,250kcal,밥1,250kcal,밥1,250kcal,,,4528.85kcal
2023-08-20(일),배추된장국(05)(06),2533.14kcal,사골곰탕,20.15kcal,강된장찌개(05),142.49kcal,,,4528.85kcal
2023-08-20(일),쇠고기청경채볶음(05)(06)(16),259.56kcal,게맛살계란찜(01)(05)(06)(08)(09),121.6kcal,사각어묵볶음(18),106.58kcal,,,4528.85kcal
2023-08-20(일),연두부&양념장(05),81.36kcal,돈육표고장조림(10),239.85kcal,소불고기당면볶음(05)(06)(12)(16),247.87kcal,,,4528.85kcal
2023-08-20(일),배추김치(7~9월),8.75kcal,배추김치(7~9월),8.75kcal,배추김치(7~9월),8.75kcal,,,4528.85kcal
2023-08-21(월),밥1,250kcal,밥1,250kcal,잡곡밥,308.29kcal,,,2169.70kcal
2023-08-21(월),오징어무국(05)(06)(09)(17),60.33kcal,모듬어묵국(05)(06),43.64kcal,꼬리곰탕(완)(02)(05)(06)(16),143.45kcal,,,2169.70kcal
2023-08-21(월),고추장닭고기조림(15),230.89kcal,쭈꾸미삼겹살볶음(05)(06)(10),285.97kcal,오징어채볶음(17),119.1kcal,,,2169.70kcal
2023-08-21(월),시금치프리타타(01)(02)(05)(10)(12),151.7kcal,콩나물무침,27.33kcal,고추장돼지불고기(완제품),64.25kcal,,,2169.70kcal
2023-08-21(월),배추김치(7~9월),8.75kcal,배추김치(7~9월),8.75kcal,배추김치(7~9월),8.75kcal,,,2169.70kcal
2023-08-21(월),"가공우유,남양유업,우유듬뿍딸기에몽,200mL(02)(05)",82.5kcal,과일푸딩,126kcal,,,,,2169.70kcal
2023-08-22(화),밥1,250kcal,밥1,250kcal,밥1,250kcal,,,2370.80kcal
2023-08-22(화),느타리버섯국(01)(05)(06)(16),60.26kcal,새우순두부계란탕(01)(05)(09),115.46kcal,짬뽕찌개(17)(18),60.74kcal,,,2370.80kcal
2023-08-22(화),표고버섯돼지고기볶음(10),215.85kcal,멘보샤(06)(09),253kcal,쇠고기버섯볶음(16),241.29kcal,,,2370.80kcal
2023-08-22(화),두부조림(05),118.54kcal,짜사이무침(완)(05)(06),40.8kcal,연근조림,91.61kcal,,,2370.80kcal
2023-08-22(화),배추김치(7~9월),8.75kcal,즉석자장소스(05)(06)(10)(15)(16)(18),275kcal,배추김치(7~9월),8.75kcal,,,2370.80kcal
2023-08-22(화),"우유(백색우유(200ML,연간))(02)",122kcal,배추김치(7~9월),8.75kcal,이온음료,0kcal,,,2370.80kcal
2023-08-23(수),밥1,250kcal,밥1,250kcal,밥1,250kcal,,,2197.28kcal
2023-08-23(수),닭볶음탕(15),246.88kcal,차돌된장찌개(05)(16),59.05kcal,팽이버섯된장국(05)(06),28.54kcal,,,2197.28kcal
2023-08-23(수),꽈리고추멸치볶음,74.91kcal,애호박나물(09),70.12kcal,닭순살데리야끼조림(05)(15),272.91kcal,,,2197.28kcal
2023-08-23(수),비엔나소시지케찹볶음(10),232.21kcal,제육볶음(05)(06)(10),218.27kcal,부추겉절이,33.74kcal,,,2197.28kcal
2023-08-23(수),배추김치(7~9월),8.75kcal,배추김치(7~9월),8.75kcal,배추김치(7~9월),8.75kcal,,,2197.28kcal
2023-08-23(수),"우유(백색우유(200ML,연간))(02)",122kcal,바나나,62.4kcal,,,,,2197.28kcal
2023-08-24(목),밥1,250kcal,냉모밀(06),418.19kcal,밥1,250kcal,,,3225.77kcal
2023-08-24(목),버섯매운탕(05)(06)(16),52.47kcal,후리가케밥(01)(05)(06),259.18kcal,갈비탕(완)(16),492.65kcal,,,3225.77kcal
2023-08-24(목),오징어볶음(17),164.63kcal,돈가스(01)(05)(06)(10),724.5kcal,미트볼양념조림(01)(02)(05)(06)(10)(12)(15)(16),302.54kcal,,,3225.77kcal
2023-08-24(목),꽃맛살마요무침(01)(05)(06),162.44kcal,꼬들단무지(13),9kcal,골뱅이야채무침(05)(06),82.87kcal,,,3225.77kcal
2023-08-24(목),배추김치(7~9월),8.75kcal,깍두기(완제품)(09),13.3kcal,배추김치(7~9월),8.75kcal,,,3225.77kcal
2023-08-24(목),,,수박,26.496kcal,,,,,3225.77kcal
2023-08-25(금),밥1,250kcal,밥1,250kcal,밥1,250kcal,,,4928.62kcal
2023-08-25(금),쇠고기감자국(05)(06)(09)(16),84.12kcal,시래기감자탕(05)(06)(10),2550.12kcal,감자짜글이(10),160.56kcal,,,4928.62kcal
2023-08-25(금),두부김치(05)(10),183.2kcal,떡갈비구이(10),400kcal,궁중닭찜(15),314.55kcal,,,4928.62kcal
2023-08-25(금),비엔나소시지야채볶음(10),234.07kcal,미역초무침,46kcal,마늘쫑무침(완)(05)(06)(18),53.2kcal,,,4928.62kcal
2023-08-25(금),깍두기(완제품)(09),13.3kcal,배추김치(7~9월),8.75kcal,배추김치(7~9월),8.75kcal,,,4928.62kcal
2023-08-25(금),"우유(백색우유(200ML,연간))(02)",122kcal,워터젤리,0kcal,,,,,4928.62kcal
2023-08-26(토),햄치즈버거(02)(05)(06)(10),659.14kcal,밥1,250kcal,잡곡밥,308.29kcal,,,3108.26kcal
2023-08-26(토),크림스프(02)(06),49.55kcal,소머리곰탕(완),250.95kcal,닭고기육개장(01)(05)(06)(15),266.95kcal,,,3108.26kcal
2023-08-26(토),바베큐폭립(완제품)(02)(05)(06)(10)(12)(13)(16)(18),136kcal,오리불고기,335.04kcal,호박쇠고기볶음(16),232.62kcal,,,3108.26kcal
2023-08-26(토),양상추샐러드,94.46kcal,청포묵김가루무침,40.57kcal,무나물,72.43kcal,,,3108.26kcal
2023-07-29(토),시리얼,155.26kcal,청포묵김가루무침,32.11kcal,두부구이(05),88.6kcal,,,1867.84kcal
2023-07-29(토),양상추샐러드(01),53.71kcal,배추김치(7~9월),0kcal,배추김치(7~9월),0kcal,,,1867.84kcal
2023-07-29(토),제로콜라,0kcal,,,,,,,1867.84kcal
2023-07-29(토),"우유(백색우유(200ML,연간))(02)",122kcal,,,,,,,1867.84kcal
2023-07-30(일),밥1,363kcal,밥1,363kcal,밥1,363kcal,,,2276.89kcal
2023-07-30(일),모듬어묵국,43.37kcal,부대찌개(06)(10)(15),226.85kcal,사골설렁탕(완)(01)(05),96.65kcal,,,2276.89kcal
2023-07-30(일),두부김치(05)(10),163.9kcal,소불고기(완제품)(05)(06)(16),199.33kcal,궁중닭찜(15),246.78kcal,,,2276.89kcal
2023-07-30(일),베이컨감자채볶음(02)(05)(10),76.65kcal,무나물,17.66kcal,감자조림,65.1kcal,,,2276.89kcal
2023-07-30(일),깍두기(완제품)(09),15.2kcal,배추김치(7~9월),0kcal,배추김치(7~9월),0kcal,,,2276.89kcal
2023-07-30(일),,,자두(대석),36.4kcal,,,,,2276.89kcal
2023-07-31(월),밥1,363kcal,밥1,363kcal,밥1,363kcal,,,2686.39kcal
2023-07-31(월),감자짜글이(10),152.04kcal,참치김치찌개(05),32.65kcal,반도리탕(완),382.45kcal,,,2686.39kcal
2023-07-31(월),돼지고기청경채볶음(10),313.29kcal,호박가지볶음,25.96kcal,훈제오리야채볶음(15),270.45kcal,,,2686.39kcal
2023-07-31(월),꽃맛살마요무침(01)(05)(06),114.19kcal,코다리강정,86.31kcal,부추겉절이,24.85kcal,,,2686.39kcal
2023-07-31(월),배추김치(7~9월),0kcal,깍두기(완제품)(09),15.2kcal,배추김치(7~9월),0kcal,,,2686.39kcal
2023-07-31(월),,,튜브형 아이스크림,180kcal,,,,,2686.39kcal
2023-08-01(화),밥1,250kcal,잡곡밥,308.29kcal,밥1,250kcal,,,2812.83kcal
2023-08-01(화),쇠고기육개장(완),2.19kcal,쇠고기미역국(05)(06)(16),71.57kcal,참치김치찌개(05),178.9kcal,,,2812.83kcal
2023-08-01(화),눈꽃치즈닭갈비(02)(15),329.29kcal,잡채(10),228.73kcal,동그랑땡전(01),214.53kcal,,,2812.83kcal
2023-08-01(화),계란말이(완)(01),117kcal,폭찹스테이크(10),626.66kcal,골뱅이야채무침(05)(06),82.87kcal,,,2812.83kcal
2023-08-01(화),배추김치(7~9월),8.75kcal,배추김치(7~9월),8.75kcal,깍두기(완제품)(09),13.3kcal,,,2812.83kcal
2023-08-01(화),"우유(백색우유(200ML,연간))(02)",122kcal,,,,,,,2812.83kcal
2023-08-02(수),밥1,250kcal,밥1,250kcal,밥1,250kcal,,,2599.20kcal
2023-08-02(수),김치국,25.52kcal,쇠고기버섯전골(05)(06)(16),193.07kcal,소머리곰탕(완),250.95kcal,,,2599.20kcal
2023-08-02(수),베이컨감자채볶음(02)(05)(10),162.32kcal,아귀찜(09)(18),392.34kcal,호박가지볶음,27.99kcal,,,2599.20kcal
2023-08-02(수),오삼불고기(10)(17),313.39kcal,숙주나물,17.93kcal,고추장닭고기조림(15),230.89kcal,,,2599.20kcal
2023-08-02(수),깍두기(완제품)(09),13.3kcal,배추김치(7~9월),8.75kcal,배추김치(7~9월),8.75kcal,,,2599.20kcal
2023-08-02(수),"우유(백색우유(200ML,연간))(02)",122kcal,식혜,82kcal,,,,,2599.20kcal
2023-08-03(목),밥1,250kcal,밥1,250kcal,밥1,250kcal,,,2259.50kcal
2023-08-03(목),닭곰탕(완),1.63kcal,강된장찌개(05),142.49kcal,만두육개장(01)(05)(06)(16),281.22kcal,,,2259.50kcal
2023-08-03(목),사각어묵볶음(18),106.58kcal,소불고기(완제품)(05)(06)(12)(16),228.19kcal,차돌박이숙주볶음(16)(18),105.75kcal,,,2259.50kcal
2023-08-03(목),동그랑땡데리야끼조림(05),224.31kcal,애호박나물(09),70.12kcal,순두부계란찜(01)(05)(09)(10),142.96kcal,,,2259.50kcal
2023-08-03(목),배추김치(7~9월),8.75kcal,배추김치(7~9월),8.75kcal,배추김치(7~9월),8.75kcal,,,2259.50kcal
2023-08-03(목),,,,,팥빙수,180kcal,,,2259.50kcal
2023-08-04(금),밥1,250kcal,밥1,250kcal,밥1,250kcal,,,2019.40kcal
2023-08-04(금),감자양파찌개(05),36.07kcal,쇠고기무국(05)(06)(16),68.74kcal,차돌된장찌개(05)(16),59.05kcal,,,2019.40kcal
2023-08-04(금),갈치무조림,104.53kcal,청양풍닭볶음(15),159.61kcal,오리불고기,335.04kcal,,,2019.40kcal
2023-08-04(금),꽃맛살마요무침(01)(05)(06),162.44kcal,감자조림,111.42kcal,마늘쫑무침(완)(05)(06)(18),53.2kcal,,,2019.40kcal
2023-08-04(금),배추김치(7~9월),8.75kcal,깍두기(완제품)(09),13.3kcal,배추김치(7~9월),8.75kcal,,,2019.40kcal
2023-08-04(금),"우유(백색우유(200ML,연간))(02)",122kcal,수박,26.496kcal,,,,,2019.40kcal
2023-08-05(토),반미샌드위치(05)(06),332.45kcal,밥1,250kcal,비빔당면,150.92kcal,,,3388.13kcal
2023-08-05(토),크림스프(02)(06),49.55kcal,순두부해물찌개(01)(05)(06)(10)(17)(18),157.16kcal,밥1,250kcal,,,3388.13kcal
2023-08-05(토),웨지감자튀김,347kcal,간장돼지불고기(완제품),410.79kcal,갈비탕(완)(16),492.65kcal,,,3388.13kcal
2023-08-05(토),고구마샐러드(완)(01)(02)(05),211.1kcal,오이부추무침,38.28kcal,쭈꾸미삼겹살볶음(05)(06)(10),285.97kcal,,,3388.13kcal
2023-08-05(토),시리얼,155.26kcal,배추김치(7~9월),8.75kcal,배추김치(7~9월),8.75kcal,,,3388.13kcal
2023-08-05(토),"우유(백색우유(200ML,연간))(02)",122kcal,,,,,,,3388.13kcal
2023-08-05(토),콜라,117.5kcal,,,,,,,3388.13kcal
2023-08-06(일),밥1,250kcal,밥1,250kcal,밥1,250kcal,,,2451.72kcal
2023-08-06(일),감자짜글이(10),160.56kcal,부대찌개(06)(10)(15),282.1kcal,닭볶음탕(15),246.88kcal,,,2451.72kcal
2023-08-06(일),궁중닭찜(15),314.55kcal,돈육표고장조림(10),239.85kcal,오징어볶음(17),164.63kcal,,,2451.72kcal
2023-08-06(일),연두부&양념장(05),81.36kcal,진미채무침(완)(06)(17),75kcal,열무된장무침,11.99kcal,,,2451.72kcal
2023-08-06(일),배추김치(7~9월),8.75kcal,깍두기(완제품)(09),13.3kcal,배추김치(7~9월),8.75kcal,,,2451.72kcal
2023-08-06(일),,,"가공우유,남양유업,우유듬뿍초코에몽,200mL(02)",94kcal,,,,,2451.72kcal
2023-08-07(월),밥1,250kcal,밥1,250kcal,밥1,250kcal,,,2451.30kcal
2023-08-07(월),쇠고기감자국(05)(06)(09)(16),84.12kcal,사골곰탕,20.15kcal,닭고기육개장(01)(05)(06)(15),266.95kcal,,,2451.30kcal
2023-08-07(월),비엔나소시지야채볶음(10),234.07kcal,제육볶음(05)(06)(10),218.27kcal,돈육굴소스양배추볶음(10)(18),235.71kcal,,,2451.30kcal
2023-08-07(월),두부구이(05),178.7kcal,시금치프리타타(01)(02)(05)(10)(12),151.7kcal,무나물,72.43kcal,,,2451.30kcal
2023-08-07(월),배추김치(7~9월),8.75kcal,깍두기(완제품)(09),13.3kcal,배추김치(7~9월),8.75kcal,,,2451.30kcal
2023-08-07(월),"우유(백색우유(200ML,연간))(02)",122kcal,"음료수, 탄산, 과일",86.4kcal,,,,,2451.30kcal
2023-08-08(화),밥1,250kcal,콩국수(01),593.55kcal,밥1,250kcal,,,2638.75kcal
2023-08-08(화),열무된장국(05)(09),36.4kcal,추가밥,125kcal,짬뽕찌개(17)(18),60.74kcal,,,2638.75kcal
2023-08-08(화),오징어채볶음(17),119.1kcal,닭강정(15),466.54kcal,쇠고기버섯볶음(16),241.29kcal,,,2638.75kcal
2023-08-08(화),마파두부(05)(10),229.09kcal,오징어젓무침(17),57.64kcal,미역초무침,46kcal,,,2638.75kcal
2023-08-08(화),배추김치(7~9월),8.75kcal,배추김치(7~9월),8.75kcal,배추김치(7~9월),8.75kcal,,,2638.75kcal
2023-08-08(화),"우유(백색우유(200ML,연간))(02)",122kcal,,,"토마토,신선형(방울토마토(58월))(12)",15.147kcal,,,2638.75kcal
2023-08-09(수),밥1,250kcal,밥1,250kcal,떡만둣국(01)(05)(06)(16),390.1kcal,,,2684.33kcal
2023-08-09(수),느타리버섯국(01)(05)(06)(16),60.26kcal,돼지고기김치찌개(05)(10),132.85kcal,밥1,250kcal,,,2684.33kcal
2023-08-09(수),돼지고기김치볶음(10),205.8kcal,소불고기당면볶음(05)(06)(12)(16),247.87kcal,갈비산적,459kcal,,,2684.33kcal
2023-08-09(수),스크램블에그(01),200.07kcal,미나리무생채,23.39kcal,오징어젓무침(17),57.64kcal,,,2684.33kcal
2023-08-09(수),깍두기(완제품)(09),13.3kcal,깍두기(완제품)(09),13.3kcal,배추김치(7~9월),8.75kcal,,,2684.33kcal
2023-08-09(수),"우유(백색우유(200ML,연간))(02)",122kcal,,,,,,,2684.33kcal
2023-08-10(목),밥1,250kcal,밥1,250kcal,밥1,250kcal,,,2793.53kcal
2023-08-10(목),오징어무국(05)(06)(09)(17),60.33kcal,삼계탕(15),529.55kcal,꼬리곰탕(완)(02)(05)(06)(16),143.45kcal,,,2793.53kcal
2023-08-10(목),비엔나소시지케찹볶음(10),232.21kcal,감자전(완),345kcal,닭순살데리야끼조림(05)(15),272.91kcal,,,2793.53kcal
2023-08-10(목),두부조림(05),118.54kcal,오징어김치전(완)(05)(06)(17),225kcal,청포묵김가루무침,40.57kcal,,,2793.53kcal
2023-08-10(목),배추김치(7~9월),8.75kcal,오이고추된장무침,23.22kcal,배추김치(7~9월),8.75kcal,,,2793.53kcal
2023-08-10(목),,,배추김치(7~9월),8.75kcal,,,,,2793.53kcal
2023-08-10(목),,,수박,26.496kcal,,,,,2793.53kcal
2023-08-11(금),밥1,250kcal,추가밥,125kcal,밥1,250kcal,,,4629.09kcal
2023-08-11(금),배추된장국(05)(06),2533.14kcal,전복물회(17)(18),478.31kcal,새우순두부계란탕(01)(05)(09),115.46kcal,,,4629.09kcal
2023-08-11(금),매콤갑오징어볶음(17),221.23kcal,돼지고기메추리알장조림(01)(10),218.41kcal,고추장돼지불고기(완제품),64.25kcal,,,4629.09kcal
2023-08-11(금),꽈리고추멸치볶음,74.91kcal,짜사이무침(완)(05)(06),40.8kcal,콩나물무침,27.33kcal,,,4629.09kcal
2023-08-11(금),배추김치(7~9월),8.75kcal,배추김치(7~9월),8.75kcal,배추김치(7~9월),8.75kcal,,,4629.09kcal
2023-08-11(금),"우유(백색우유(200ML,연간))(02)",122kcal,식혜,82kcal,,,,,4629.09kcal
2023-08-12(토),불고기버거(02)(05)(06)(10)(12)(16),557.36kcal,밥1,250kcal,밥1,250kcal,,,3294.35kcal
2023-08-12(토),크루통크림스프(02)(06),50.55kcal,된장찌개(05),37.52kcal,사골설렁탕(완)(01)(02)(05)(16),417.65kcal,,,3294.35kcal
2023-08-12(토),모짜렐라치즈핫도그 (02)(05)(06)(10),399kcal,훈제오리야채볶음(15)(18),316.77kcal,표고버섯돼지고기볶음(10),215.85kcal,,,3294.35kcal
2023-08-12(토),감자샐러드(완)(01)(02),400kcal,부추겉절이,33.74kcal,도라지사과무침,71.15kcal,,,3294.35kcal
2023-07-14(금),"우유(백색우유(200ML,연간))(02)",122kcal,,,,,,,2535.37kcal
2023-07-15(토),크루통크림스프(02)(06),50.55kcal,밥1,363kcal,밥1,363kcal,,,5506.49kcal
2023-07-15(토),장각스테이크(05)(15),170.1kcal,팽이버섯된장국(05),28.33kcal,배추된장국(05),2533.14kcal,,,5506.49kcal
2023-07-15(토),시리얼,155.26kcal,오리불고기(15),330.97kcal,순두부계란찜(01)(05)(09)(10),137.08kcal,,,5506.49kcal
2023-07-15(토),감자샐러드(완),400kcal,부추양파겉절이,23.74kcal,매콤찜닭(15),193.37kcal,,,5506.49kcal
2023-07-15(토),햄&치즈크로와상(02)(05)(06)(10)(12),635.95kcal,배추김치(7~9월),0kcal,배추김치(7~9월),0kcal,,,5506.49kcal
2023-07-15(토),제로사이다,0kcal,,,,,,,5506.49kcal
2023-07-15(토),"우유(백색우유(200ML,연간))(02)",122kcal,,,,,,,5506.49kcal
2023-07-16(일),밥1,363kcal,밥1,363kcal,밥1,363kcal,,,2438.43kcal
2023-07-16(일),콩나물국,21.06kcal,꼬리곰탕(완),20.15kcal,순대국(09)(10),411.6kcal,,,2438.43kcal
2023-07-16(일),돼지고기청경채볶음(10),313.29kcal,꽈리고추멸치볶음,48.2kcal,쭈꾸미삼겹살볶음(05)(06)(10),340.76kcal,,,2438.43kcal
2023-07-16(일),열무된장무침,7.41kcal,호박쇠고기볶음(16),35.11kcal,새송이초무침,36.65kcal,,,2438.43kcal
2023-07-16(일),깍두기(완제품)(09),15.2kcal,배추김치(7~9월),0kcal,배추김치(7~9월),0kcal,,,2438.43kcal
2023-07-16(일),,,핫바(06),100kcal,,,,,2438.43kcal
2023-07-17(월),밥1,363kcal,밥1,363kcal,밥1,363kcal,,,2607.28kcal
2023-07-17(월),감자수제비국(01)(06),264.65kcal,대구매운탕(02)(05)(06)(09)(16)(18),94.55kcal,만두육개장(01)(16),76.36kcal,,,2607.28kcal
2023-07-17(월),베이컨감자채볶음(02)(05)(10),76.65kcal,돼지고기김치볶음(10),224.42kcal,닭강정(15),250.33kcal,,,2607.28kcal
2023-07-17(월),매콤갑오징어볶음(17),220.78kcal,쫄면야채무침(06),58.68kcal,무나물,17.66kcal,,,2607.28kcal
2023-07-17(월),배추김치(7~9월),0kcal,가공우유(바나나맛)(02),97kcal,배추김치(7~9월),0kcal,,,2607.28kcal
2023-07-17(월),"우유(백색우유(200ML,연간))(02)",122kcal,깍두기(완제품)(09),15.2kcal,,,,,2607.28kcal
2023-07-18(화),밥1,363kcal,잡곡밥,421.29kcal,밥1,363kcal,,,2791.79kcal
2023-07-18(화),감자짜글이(10),152.04kcal,쇠고기미역국(16),75kcal,비빔당면,151.35kcal,,,2791.79kcal
2023-07-18(화),돈육표고장조림(10),241.28kcal,소불고기(완제품)(05)(06)(16),199.33kcal,새우순두부계란탕(01)(05)(09),121.01kcal,,,2791.79kcal
2023-07-18(화),스크램블에그(01),141.57kcal,깻잎전(완)(01)(05)(06)(10),150kcal,제육볶음(05)(06)(10),341.32kcal,,,2791.79kcal
2023-07-18(화),열무김치,12.8kcal,배추김치(7~9월),0kcal,배추김치(7~9월),0kcal,,,2791.79kcal
2023-07-18(화),,,,,이온음료,58.8kcal,,,2791.79kcal
2023-07-19(수),밥1,363kcal,물냉면(01)(16),711.28kcal,밥1,363kcal,,,2665.00kcal
2023-07-19(수),쇠고기무국(16),76.44kcal,추가밥,181.5kcal,소머리곰탕(완),250.95kcal,,,2665.00kcal
2023-07-19(수),두부조림(05),110.8kcal,고추장돼지불고기(완제품),15.2kcal,청양풍닭볶음(15),179.86kcal,,,2665.00kcal
2023-07-19(수),동그랑땡데리야끼조림(05),44.59kcal,쑥갓상추겉절이,32.1kcal,오이고추장무침,21.48kcal,,,2665.00kcal
2023-07-19(수),배추김치(7~9월),0kcal,배추김치(7~9월),0kcal,열무김치,12.8kcal,,,2665.00kcal
2023-07-19(수),"우유(백색우유(200ML,연간))(02)",122kcal,"아이스크림, 떠먹는형",180kcal,,,,,2665.00kcal
2023-07-20(목),밥1,363kcal,밥1,363kcal,밥1,363kcal,,,2195.70kcal
2023-07-20(목),북어채국(01),50.37kcal,돼지고기김치찌개(05)(10),120.35kcal,버섯매운탕(16),49.97kcal,,,2195.70kcal
2023-07-20(목),비엔나소시지피망볶음(10),222.62kcal,함박스테이크(05)(06)(10)(12)(15)(16),231kcal,돼지파채불고기,23.48kcal,,,2195.70kcal
2023-07-20(목),볼어묵조림,138.57kcal,수수부꾸미,0kcal,골뱅이야채무침,73.82kcal,,,2195.70kcal
2023-07-20(목),배추김치(7~9월),0kcal,총각김치,10.4kcal,배추김치(7~9월),0kcal,,,2195.70kcal
2023-07-20(목),"우유(백색우유(200ML,연간))(02)",122kcal,복숭아(천도)(11),64.124kcal,,,,,2195.70kcal
2023-07-21(금),밥1,363kcal,밥1,363kcal,밥1,363kcal,,,2842.01kcal
2023-07-21(금),쇠고기감자국(09)(16),94.88kcal,삼계탕(15),877.74kcal,강된장찌개(05),72.97kcal,,,2842.01kcal
2023-07-21(금),돈육굴소스양배추볶음(10),299.04kcal,오징어김치전(완)(05)(06)(17),100kcal,애호박나물(09),19.05kcal,,,2842.01kcal
2023-07-21(금),연두부&양념장(05),82.08kcal,오징어젓무침(17),48.31kcal,쇠고기버섯볶음(16),26.54kcal,,,2842.01kcal
2023-07-21(금),배추김치(7~9월),0kcal,배추김치(7~9월),0kcal,총각김치,10.4kcal,,,2842.01kcal
2023-07-21(금),"우유(백색우유(200ML,연간))(02)",122kcal,,,,,,,2842.01kcal
2023-07-22(토),새우버거(01)(05)(06),381.34kcal,밥1,363kcal,밥1,363kcal,,,2410.50kcal
2023-07-22(토),닭꼬치(완),107.8kcal,차돌된장찌개(05)(16),58.84kcal,부대찌개(06)(10)(15),226.85kcal,,,2410.50kcal
2023-07-22(토),쇠고기스프,0.35kcal,오징어고구마볶음(17),178.63kcal,간장돼지불고기(완제품),15.2kcal,,,2410.50kcal
2023-07-22(토),고구마샐러드(완)(01)(02)(05),211.1kcal,소떡소떡볶음(10),202.74kcal,숙주나물,9.19kcal,,,2410.50kcal
2023-07-22(토),시리얼,155.26kcal,배추김치(7~9월),0kcal,깍두기(완제품)(09),15.2kcal,,,2410.50kcal
2023-07-22(토),"우유(백색우유(200ML,연간))(02)",122kcal,,,,,,,2410.50kcal
2023-07-23(일),밥1,363kcal,밥1,363kcal,밥1,363kcal,,,2628.24kcal
2023-07-23(일),호박고추장찌개,32.99kcal,된장찌개(05),37.36kcal,쇠고기육개장(완),2.19kcal,,,2628.24kcal
2023-07-23(일),표고버섯돼지고기볶음(10),223.77kcal,돼지갈비찜(05)(10),824.91kcal,게맛살계란찜(01)(05)(06)(08)(09),120.12kcal,,,2628.24kcal
