날짜,breakfast,breakfast_embedding,lunch,lunch_embedding,dinner,dinner_embedding,breakfast_count,lunch_count,dinner_count,breakfast_kobert,lunch_kobert,dinner_kobert,breakfast_cuisine,lunch_cuisine,dinner_cuisine
2023-05-17,사골떡왕만둣국,"9.0, 4.0, 2.0",쇠고기미역국,"16.08, 6.78, 15.06",호박된장찌개,"16.77, 5.6, 15.01",16,9,19,[-5.30956256e+00 -1.06510018e-02  4.97679282e-03],[-5.20028517  0.03524423  0.06381859],[-3.60520926  0.10272904  0.15261576],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-05-18,감자수제비국,"66.44, 6.59, 15.81",비빔국수,"74.1, 7.22, 14.76",닭볶음탕,"9.4, 9.5, 25.72",8,2,11,[ 6.99467985  0.4862395  -0.79480497],[ 6.41493234  0.27607573 -1.2913868 ],[-3.60520926  0.10272904  0.15261576],"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]"
2023-05-19,황태채국,"1.0, 3.1, 12.0",사골순댓국,"12.0, 8.0, 26.0",순두부국,"3.61, 2.62, 4.01",18,9,16,[ 6.79224535  2.62321372 -0.02167622],[-5.20028517  0.03524423  0.06381859],[ 7.93222185  1.49780212 -1.04306133],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-05-20,불고기버거,"50.0, 22.0, 20.0",우동장국,"18.0, 0.0, 6.0",해물된장찌개,"15.2, 5.67, 18.57",9,23,4,[ 6.8338694  -1.23877664 -1.89864029],[7.06039749 3.58710454 0.33526271],[-3.60520926  0.10272904  0.15261576],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-05-21,물만두국,"29.95, 21.79, 24.12",버섯된장찌개,"16.77, 5.6, 15.01",스팸짜글이,"16.47807302231237, 6.357180527383361, 11.16549695740368",18,7,16,[ 6.43493653  2.24656491 -0.22228045],[-5.20028517  0.03524423  0.06381859],[-3.60520926  0.10272904  0.15261576],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-05-22,쇠고기감자국,"7.0, 2.4, 13.0",짬뽕국,"22.49, 3.23, 8.76",콩비지찌개,"12.74, 5.04, 9.38",16,19,10,[-5.30956256e+00 -1.06510018e-02  4.97679282e-03],[-5.20028517  0.03524423  0.06381859],[-3.60520926  0.10272904  0.15261576],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-05-24,꼬리곰탕,"7.0, 13.0, 32.0",감자된장국,"24.270969696969743, 6.209979797979794, 10.550363636363643",중화식계란탕,"16.47807302231237, 6.357180527383361, 11.16549695740368",28,11,15,[-5.30956256e+00 -1.06510018e-02  4.97679282e-03],[-5.20028517  0.03524423  0.06381859],[-3.60520926  0.10272904  0.15261576],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-05-25,명엽채볶음,"75.22, 6.21, 0.67",생선묵김치찌개,"24.270969696969743, 6.209979797979794, 10.550363636363643",순두부해물찌개,"5.62, 17.99, 18.25",1,7,10,[-5.30956256e+00 -1.06510018e-02  4.97679282e-03],[-5.20028517  0.03524423  0.06381859],[-3.60520926  0.10272904  0.15261576],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-05-26,계란장조림,"1.62, 4.63, 9.75",커피음료,"24.270969696969743, 6.209979797979794, 10.550363636363643",,"16.47807302231237, 6.357180527383361, 11.16549695740368",1,1,12,[-5.30956256e+00 -1.06510018e-02  4.97679282e-03],[ 6.69376001 -3.29297988  0.5403147 ],[-2.69787671 -3.26804422 -5.58254592],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-05-27,치즈핫도그,"25.78, 22.6, 14.75",바베큐폭립,"17.0, 9.0, 25.0",김치찌개,"6.38, 8.09, 8.17",3,4,23,[-5.30956256e+00 -1.06510018e-02  4.97679282e-03],[ 7.09583357 -2.73598456 -1.1721417 ],[-3.60520926  0.10272904  0.15261576],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-05-28,에그맥머핀,"30.0, 12.0, 18.0",생선묵국,"24.270969696969743, 6.209979797979794, 10.550363636363643",닭고기육개장,"6.0, 6.0, 8.0",5,16,16,[ 6.97661882 -2.47596342  0.3680668 ],[6.7460318  3.53426167 0.37522641],[-3.60520926  0.10272904  0.15261576],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-05-29,조랭이떡미역국,"25.0, 1.0, 3.0",함박스테이크,"14.18, 8.81, 12.25",사골곰탕,"0.0, 2.4, 3.0",21,1,4,[-5.30956256e+00 -1.06510018e-02  4.97679282e-03],[ 7.23587246 -1.98506465 -0.1928969 ],[ 8.27891461 -0.90722675  0.38940313],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-05-30,호박고추장찌개,"13.53, 2.9, 6.9",나가사끼짬뽕국,"74.0, 9.0, 9.0",쇠고기무국,"12.07, 8.62, 16.43",3,12,9,[-5.30956256e+00 -1.06510018e-02  4.97679282e-03],[-5.20028517  0.03524423  0.06381859],[-3.60520926  0.10272904  0.15261576],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]"
2023-05-31,유부장국,"8.17, 2.48, 5.99",사골순댓국,"12.0, 8.0, 26.0",얼큰콩나물국,"5.87, 1.54, 2.17",18,9,6,[ 6.69510129  2.94028375 -0.05315629],[-5.20028517  0.03524423  0.06381859],[ 9.23509529 -0.90254948  0.31482438],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-06-02,쇠고기미역국,"16.08, 6.78, 15.06",미소된장국,"7.78, 3.36, 6.02",순두부국,"3.61, 2.62, 4.01",19,8,16,[-5.30956256e+00 -1.06510018e-02  4.97679282e-03],[-5.20028517  0.03524423  0.06381859],[ 7.93222185  1.49780212 -1.04306133],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-06-03,로제떡볶이,"60.5, 3.5, 7.6",바베큐폭립,"17.0, 9.0, 25.0",콩나물김치국,"1.79, 1.82, 1.92",1,4,5,[-5.30956256e+00 -1.06510018e-02  4.97679282e-03],[ 7.09583357 -2.73598456 -1.1721417 ],[ 8.78680344 -1.03977642  0.0935405 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-06-04,배추두부국,"23.235326732673283, 7.601227722772283, 11.194811881188128",생선묵국,"24.270969696969743, 6.209979797979794, 10.550363636363643",김치찌개,"6.38, 8.09, 8.17",14,16,23,[ 6.47646678  1.47647993 -2.570215  ],[6.7460318  3.53426167 0.37522641],[-3.60520926  0.10272904  0.15261576],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-06-05,콩나물국,"5.87, 1.54, 2.17",짬뽕국,"22.49, 3.23, 8.76",들깨미역국,"11.76, 5.28, 2.78",6,19,10,[ 6.84998319  1.97195605 -0.09118979],[-5.20028517  0.03524423  0.06381859],[-3.60520926  0.10272904  0.15261576],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-06-06,크림스프,"11.0, 2.4, 1.0",팽이미소된장국,"7.78, 3.36, 6.02",쇠고기육개장,"6.0, 6.0, 8.0",4,15,14,[ 6.14654226 -3.15821722  0.58462238],[-5.20028517  0.03524423  0.06381859],[-3.60520926  0.10272904  0.15261576],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-06-08,떡만둣국,"68.42, 11.05, 15.0",호박된장찌개,"16.77, 5.6, 15.01",콘치즈핫도그,"39.0, 25.0, 14.0",21,7,3,[-5.30956256e+00 -1.06510018e-02  4.97679282e-03],[-5.20028517  0.03524423  0.06381859],[-3.60520926  0.10272904  0.15261576],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-06-09,달걀국,"1.1, 3.83, 7.52",미소된장국,"7.78, 3.36, 6.02",명태무찌개,"16.47807302231237, 6.357180527383361, 11.16549695740368",9,8,1,[-5.30956256e+00 -1.06510018e-02  4.97679282e-03],[-5.20028517  0.03524423  0.06381859],[-3.60520926  0.10272904  0.15261576],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-06-10,불고기버거,"50.0, 22.0, 20.0",생우동,"67.0, 3.1, 9.0",순두부해물찌개,"5.62, 17.99, 18.25",9,11,10,[ 6.8338694  -1.23877664 -1.89864029],[6.3509938  1.34903258 2.32976038],[-3.60520926  0.10272904  0.15261576],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-06-11,꼬리곰탕,"7.0, 13.0, 32.0",닭고기육개장,"6.0, 6.0, 8.0",감자양파찌개,"14.04, 1.86, 2.04",28,7,14,[-5.30956256e+00 -1.06510018e-02  4.97679282e-03],[-5.20028517  0.03524423  0.06381859],[-3.60520926  0.10272904  0.15261576],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-06-12,근대된장국,"5.82, 1.36, 3.47",나가사끼짬뽕국,"74.0, 9.0, 9.0",감자옹심이국,"48.72, 5.3, 5.23",3,12,3,[-5.30956256e+00 -1.06510018e-02  4.97679282e-03],[-5.20028517  0.03524423  0.06381859],[ 9.07021813 -0.7472977   0.86317808],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-06-13,진미채무침,"23.235326732673283, 7.601227722772283, 11.194811881188128",머릿고기,"0.0, 10.9, 13.83",야채샐러드,"3.22, 0.07, 1.25",2,1,1,[ 6.62246173 -1.25974011  0.92561779],[-5.20028517  0.03524423  0.06381859],[-3.60520926  0.10272904  0.15261576],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-06-14,쇠고기감자국,"7.0, 2.4, 13.0",버섯쇠고기찌개,"24.270969696969743, 6.209979797979794, 10.550363636363643",두부맑은국,"16.47807302231237, 6.357180527383361, 11.16549695740368",16,1,6,[-5.30956256e+00 -1.06510018e-02  4.97679282e-03],[-5.20028517  0.03524423  0.06381859],[-3.60520926  0.10272904  0.15261576],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-06-16,조랭이떡미역국,"25.0, 1.0, 3.0",쇠고기육개장,"6.0, 6.0, 8.0",콩나물국,"5.87, 1.54, 2.17",21,10,8,[-5.30956256e+00 -1.06510018e-02  4.97679282e-03],[-5.20028517  0.03524423  0.06381859],[ 8.67825225  0.61559349 -0.25725066],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-06-17,쇠고기야채죽,"30.0, 4.7, 6.0",미니크로와상,"11.0, 6.0, 2.0",호박된장찌개,"16.77, 5.6, 15.01",11,4,19,[-5.30956256e+00 -1.06510018e-02  4.97679282e-03],[ 7.73059432 -1.69329207  1.06533853],[-3.60520926  0.10272904  0.15261576],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-06-18,물만두국,"29.95, 21.79, 24.12",짬뽕국,"22.49, 3.23, 8.76",닭고기육개장,"6.0, 6.0, 8.0",18,19,16,[ 6.43493653  2.24656491 -0.22228045],[-5.20028517  0.03524423  0.06381859],[-3.60520926  0.10272904  0.15261576],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-06-19,생선묵김치찌개,"23.235326732673283, 7.601227722772283, 11.194811881188128",닭볶음탕,"9.4, 9.5, 25.72",버섯된장찌개,"16.77, 5.6, 15.01",4,7,16,[-5.30956256e+00 -1.06510018e-02  4.97679282e-03],[-5.20028517  0.03524423  0.06381859],[-3.60520926  0.10272904  0.15261576],"[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]"
2023-06-20,감자수제비국,"66.44, 6.59, 15.81",마라탕,"16.1, 8.99, 10.08",호박고추장찌개,"13.53, 2.9, 6.9",8,3,18,[ 6.99467985  0.4862395  -0.79480497],[ 6.13668686 -0.27249378  1.0655267 ],[-3.60520926  0.10272904  0.15261576],"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-06-21,꼬리곰탕,"7.0, 13.0, 32.0",콩비지찌개,"12.74, 5.04, 9.38",생선묵국,"16.47807302231237, 6.357180527383361, 11.16549695740368",28,7,14,[-5.30956256e+00 -1.06510018e-02  4.97679282e-03],[-5.20028517  0.03524423  0.06381859],[ 8.51646879  2.73870402 -0.25582939],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-06-22,에그맥머핀,"30.0, 12.0, 18.0",순두부찌개,"5.62, 17.99, 18.25",사골순댓국,"12.0, 8.0, 26.0",5,11,15,[ 6.97661882 -2.47596342  0.3680668 ],[-5.20028517  0.03524423  0.06381859],[-3.60520926  0.10272904  0.15261576],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-06-23,감자양파찌개,"14.04, 1.86, 2.04",들깨수제비국,"105.0, 16.9, 8.0",해물유산슬,"16.47807302231237, 6.357180527383361, 11.16549695740368",4,14,1,[-5.30956256e+00 -1.06510018e-02  4.97679282e-03],[-5.20028517  0.03524423  0.06381859],[ 8.69069741 -1.05882953  0.64747535],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-06-24,오므라이스,"46.8, 14.75, 14.77",훈제닭다리,"5.0, 14.0, 27.0",맛김,"1.3, 1.5, 1.2",3,1,3,[ 6.6684804  -2.88992112  1.43830155],[-5.20028517  0.03524423  0.06381859],[-3.60520926  0.10272904  0.15261576],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-06-25,쇠고기미역국,"16.08, 6.78, 15.06",두부맑은국,"24.270969696969743, 6.209979797979794, 10.550363636363643",닭곰탕,"1.87, 4.75, 18.72",19,13,17,[-5.30956256e+00 -1.06510018e-02  4.97679282e-03],[-5.20028517  0.03524423  0.06381859],[-3.60520926  0.10272904  0.15261576],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-06-26,유부장국,"8.17, 2.48, 5.99",감자된장국,"24.270969696969743, 6.209979797979794, 10.550363636363643",스팸짜글이,"16.47807302231237, 6.357180527383361, 11.16549695740368",18,11,16,[ 6.69510129  2.94028375 -0.05315629],[-5.20028517  0.03524423  0.06381859],[-3.60520926  0.10272904  0.15261576],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-06-27,,"23.235326732673283, 7.601227722772283, 11.194811881188128",멜론,"8.16, 0.19, 0.84",쌈무,"0.6, 0.04, 0.16",3,1,1,[-4.20100206 -1.53017756 -0.89298577],[ 5.03989277 -1.9152375   0.17999417],[ 6.21562999 -0.98838694  0.55840995],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-06-28,닭고기육개장,"6.0, 6.0, 8.0",호박고추장찌개,"13.53, 2.9, 6.9",돈코츠라멘,"83.47, 10.74, 14.48",4,10,3,[-5.30956256e+00 -1.06510018e-02  4.97679282e-03],[-5.20028517  0.03524423  0.06381859],[ 7.85789881 -3.66271867  0.93505154],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-06-29,햄치즈버거,"42.0, 17.0, 18.0",우동장국,"18.0, 0.0, 6.0",물만두국,"29.95, 21.79, 24.12",13,23,4,[ 6.66178754 -2.67672222 -1.16984858],[7.06039749 3.58710454 0.33526271],[ 8.27662799  0.8554473  -0.36168511],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-06-30,감자짜글이,"32.0, 1.8, 5.0",사골곰탕,"0.0, 2.4, 3.0",김치찌개,"6.38, 8.09, 8.17",3,6,23,[-5.30956256e+00 -1.06510018e-02  4.97679282e-03],[ 6.72639608 -0.1206032   0.04010242],[-3.60520926  0.10272904  0.15261576],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-07-01,콘치즈핫도그,"39.0, 25.0, 14.0",꼬치어묵탕,"23.0, 4.7, 12.0",감자수제비국,"66.44, 6.59, 15.81",3,9,10,[-5.30956256e+00 -1.06510018e-02  4.97679282e-03],[-5.20028517  0.03524423  0.06381859],[ 8.68139346 -0.56482706  0.11246976],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]"
2023-07-02,팽이미소된장국,"7.78, 3.36, 6.02",짬뽕국,"22.49, 3.23, 8.76",김치찌개,"6.38, 8.09, 8.17",7,19,23,[-5.30956256e+00 -1.06510018e-02  4.97679282e-03],[-5.20028517  0.03524423  0.06381859],[-3.60520926  0.10272904  0.15261576],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-07-03,베이컨계란찜,"80.0, 16.0, 14.0",아이스샌드,"23.0, 8.0, 3.0",맛김,"1.3, 1.5, 1.2",1,1,3,[-5.30956256e+00 -1.06510018e-02  4.97679282e-03],[ 6.82189202 -2.3105601   1.41738546],[-3.60520926  0.10272904  0.15261576],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-07-04,크림스프,"11.0, 2.4, 1.0",명엽채볶음,"75.22, 6.21, 0.67",콩비지찌개,"12.74, 5.04, 9.38",4,2,10,[ 6.14654226 -3.15821722  0.58462238],[-5.20028517  0.03524423  0.06381859],[-3.60520926  0.10272904  0.15261576],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-07-05,떡만둣국,"68.42, 11.05, 15.0",들깨수제비국,"105.0, 16.9, 8.0",쇠고기스프,"56.0, 6.4, 8.0",21,14,1,[-5.30956256e+00 -1.06510018e-02  4.97679282e-03],[-5.20028517  0.03524423  0.06381859],[-3.60520926  0.10272904  0.15261576],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-07-06,미소된장국,"7.78, 3.36, 6.02",새우튀김우동,"87.0, 7.0, 12.0",양지수육곰탕,"2.0, 1.1, 17.0",12,1,1,[-5.30956256e+00 -1.06510018e-02  4.97679282e-03],[-5.20028517  0.03524423  0.06381859],[-3.60520926  0.10272904  0.15261576],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-07-07,쇠고기미역국,"16.08, 6.78, 15.06",버섯된장찌개,"16.77, 5.6, 15.01",중화식계란탕,"16.47807302231237, 6.357180527383361, 11.16549695740368",19,7,15,[-5.30956256e+00 -1.06510018e-02  4.97679282e-03],[-5.20028517  0.03524423  0.06381859],[-3.60520926  0.10272904  0.15261576],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-07-08,에그맥머핀,"30.0, 12.0, 18.0",스파게티,"42.95, 1.29, 8.06",사골우거지국,"6.0, 7.0, 14.0",5,11,1,[ 6.97661882 -2.47596342  0.3680668 ],[ 6.49728719 -2.90228513  0.6450088 ],[ 8.94749283 -0.72684151  0.26520576],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]"
2023-07-09,닭죽,"5.52, 12.18, 27.21",얼큰콩나물국,"5.87, 1.54, 2.17",사골순댓국,"12.0, 8.0, 26.0",16,7,15,[-5.30956256e+00 -1.06510018e-02  4.97679282e-03],[ 7.67682203 -0.01934071 -1.02292034],[-3.60520926  0.10272904  0.15261576],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-07-10,조랭이떡미역국,"25.0, 1.0, 3.0",광어매운탕,"24.270969696969743, 6.209979797979794, 10.550363636363643",버섯된장찌개,"16.77, 5.6, 15.01",21,7,16,[-5.30956256e+00 -1.06510018e-02  4.97679282e-03],[7.7580529  0.11680683 1.09992242],[-3.60520926  0.10272904  0.15261576],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-07-13,유부장국,"8.17, 2.48, 5.99",비빔막국수,"58.96, 7.03, 17.39",스팸짜글이,"16.47807302231237, 6.357180527383361, 11.16549695740368",18,5,16,[ 6.69510129  2.94028375 -0.05315629],[ 7.05700913  0.81367274 -1.21317262],[-3.60520926  0.10272904  0.15261576],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-07-14,사골우거지국,"6.0, 7.0, 14.0",감자된장국,"24.270969696969743, 6.209979797979794, 10.550363636363643",순두부찌개,"5.62, 17.99, 18.25",1,11,14,[ 7.30685155  0.26151413 -0.31028651],[-5.20028517  0.03524423  0.06381859],[-3.60520926  0.10272904  0.15261576],"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-07-15,모닝빵&크로와상,"17.42, 1.43, 3.28",파인애플샐러드,"27.0, 0.0, 2.0",닭곰탕,"1.87, 4.75, 18.72",1,1,17,[6.41242003 0.13584975 1.8842547 ],[ 7.4702905  -2.79508275  0.46036404],[-3.60520926  0.10272904  0.15261576],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-07-16,꼬리곰탕,"7.0, 13.0, 32.0",콩나물국,"5.87, 1.54, 2.17",감자탕,"10.01, 5.58, 14.74",28,15,10,[-5.30956256e+00 -1.06510018e-02  4.97679282e-03],[ 7.01287602  1.56728427 -0.98004681],[ 7.82526206 -0.51182606  0.25868509],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-07-17,감자옹심이국,"48.72, 5.3, 5.23",우동장국,"18.0, 0.0, 6.0",팽이미소된장국,"7.78, 3.36, 6.02",10,23,8,[7.37768639 0.37641404 1.41002559],[7.06039749 3.58710454 0.33526271],[-3.60520926  0.10272904  0.15261576],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-07-18,피망멸치볶음,"4.7, 2.46, 4.98",냉모밀,"51.38, 4.72, 7.98",쇠고기미역국,"16.08, 6.78, 15.06",1,4,5,[-5.30956256e+00 -1.06510018e-02  4.97679282e-03],[ 5.65397424 -1.34472106  0.15818249],[-3.60520926  0.10272904  0.15261576],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-07-19,사골곰탕,"0.0, 2.4, 3.0",호박된장찌개,"16.77, 5.6, 15.01",콩나물김치국,"1.79, 1.82, 1.92",10,7,5,[6.53199314 0.60453648 0.73130931],[-5.20028517  0.03524423  0.06381859],[ 8.78680344 -1.03977642  0.0935405 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-07-22,햄슬라이스구이,"23.235326732673283, 7.601227722772283, 11.194811881188128",유부장국,"8.17, 2.48, 5.99",해물된장찌개,"15.2, 5.67, 18.57",1,13,4,[ 7.35535918 -2.32046033  0.32783117],[ 6.87963064  2.54297592 -0.51994554],[-3.60520926  0.10272904  0.15261576],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-07-23,쇠고기야채죽,"30.0, 4.7, 6.0",오므라이스,"46.8, 14.75, 14.77",호박고추장찌개,"13.53, 2.9, 6.9",11,13,18,[-5.30956256e+00 -1.06510018e-02  4.97679282e-03],[ 6.75941908 -3.55575037  1.07847156],[-3.60520926  0.10272904  0.15261576],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-07-24,사골떡왕만둣국,"9.0, 4.0, 2.0",닭개장,"7.33, 14.54, 31.38",순두부해물찌개,"5.62, 17.99, 18.25",16,3,10,[-5.30956256e+00 -1.06510018e-02  4.97679282e-03],[-5.20028517  0.03524423  0.06381859],[-3.60520926  0.10272904  0.15261576],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-07-25,쇠고기무국,"12.07, 8.62, 16.43",물냉면vs비빔냉면,"24.270969696969743, 6.209979797979794, 10.550363636363643",우동장국,"18.0, 0.0, 6.0",24,1,18,[-5.30956256e+00 -1.06510018e-02  4.97679282e-03],[ 7.47426055 -0.90838024 -0.14027024],[ 8.84650756  2.64379183 -0.66030268],"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-07-26,쇠고기육개장,"6.0, 6.0, 8.0",버섯된장찌개,"16.77, 5.6, 15.01",중화식계란탕,"16.47807302231237, 6.357180527383361, 11.16549695740368",4,7,15,[-5.30956256e+00 -1.06510018e-02  4.97679282e-03],[-5.20028517  0.03524423  0.06381859],[-3.60520926  0.10272904  0.15261576],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-07-27,베이컨치즈머핀,"16.0, 5.0, 5.0",나가사끼짬뽕국,"74.0, 9.0, 9.0",순두부국,"3.61, 2.62, 4.01",13,12,16,[ 7.30409851 -3.46696424  0.53554069],[-5.20028517  0.03524423  0.06381859],[ 7.93222185  1.49780212 -1.04306133],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-07-28,콩나물김치국,"1.79, 1.82, 1.92",달걀국,"1.1, 3.83, 7.52",감자짜글이,"32.0, 1.8, 5.0",5,13,7,[ 7.19213508 -0.01418419 -0.68173137],[-5.20028517  0.03524423  0.06381859],[-3.60520926  0.10272904  0.15261576],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-07-29,불고기버거,"50.0, 22.0, 20.0",버팔로윙,"15.0, 11.0, 4.0",닭곰탕,"1.87, 4.75, 18.72",9,5,17,[ 6.8338694  -1.23877664 -1.89864029],[-5.20028517  0.03524423  0.06381859],[-3.60520926  0.10272904  0.15261576],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-07-30,꼬리곰탕,"7.0, 13.0, 32.0",감자수제비국,"66.44, 6.59, 15.81",배추두부국,"16.47807302231237, 6.357180527383361, 11.16549695740368",28,6,11,[-5.30956256e+00 -1.06510018e-02  4.97679282e-03],[ 7.03444003  0.22770155 -1.42244907],[ 8.20983819  0.54347258 -0.96374073],"[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]"
2023-07-31,황태채미역국,"4.0, 0.5, 1.0",닭고기육개장,"6.0, 6.0, 8.0",호박고추장찌개,"13.53, 2.9, 6.9",1,7,18,[7.42042575 1.58479065 0.75038172],[-5.20028517  0.03524423  0.06381859],[-3.60520926  0.10272904  0.15261576],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
