날짜,breakfast,breakfast_embedding,lunch,lunch_embedding,dinner,dinner_embedding,breakfast_count,lunch_count,dinner_count
2022-07-15,황태채콩나물국,"[5.0, 1.5, 8.0, [1, 0, 0, 0, 0]]",삼계탕,"[20.41, 15.89, 55.5, [1, 0, 0, 0, 0]]",마파두부,"[2.39, 7.87, 8.47, [1, 0, 0, 0, 0]]",3,4,1
2022-07-16,햄치즈버거,"[42.0, 17.0, 18.0, [1, 0, 0, 0, 0]]",쇠고기육개장,"[6.0, 6.0, 8.0, [1, 0, 0, 0, 0]]",배추된장국,"[8.64, 2.01, 3.8, [1, 0, 0, 0, 0]]",7,25,2
2022-07-17,버섯감자국,"[0, 0, 0, [0, 0, 0, 0, 1]]",차돌박이된장찌개,"[27.0, 28.0, 27.0, [1, 0, 0, 0, 0]]",닭살순대볶음,"[25.35, 7.87, 17.16, [1, 0, 0, 0, 0]]",3,1,1
2022-07-18,쇠고기당면국,"[7.0, 2.4, 13.0, [1, 0, 0, 0, 0]]",오징어무국,"[3.8, 0.96, 10.35, [1, 0, 0, 0, 0]]",돈육김치찌개,"[6.38, 8.09, 8.17, [1, 0, 0, 0, 0]]",18,4,35
2022-07-19,쇠고기미역국,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]",호박된장찌개,"[16.77, 5.6, 15.01, [1, 0, 0, 0, 0]]",건새우아욱된장국,"[0, 0, 0, [0, 0, 0, 0, 1]]",49,22,5
2022-07-20,쇠고기무국,"[12.07, 8.62, 16.43, [1, 0, 0, 0, 0]]",어묵탕,"[13.06, 2.45, 13.11, [1, 0, 0, 0, 0]]",감자짜글이,"[32.0, 1.8, 5.0, [1, 0, 0, 0, 0]]",57,13,47
2022-07-21,감자수제비국,"[66.44, 6.59, 15.81, [1, 0, 0, 0, 0]]",깐쇼새우,"[17.14, 6.71, 11.26, [1, 0, 0, 0, 0]]",두부된장찌개,"[16.77, 5.6, 15.01, [1, 0, 0, 0, 0]]",20,1,10
2022-07-22,배추된장국,"[8.64, 2.01, 3.8, [1, 0, 0, 0, 0]]",쇠고기육개장,"[6.0, 6.0, 8.0, [1, 0, 0, 0, 0]]",두부김치국,"[18.0, 26.0, 28.0, [1, 0, 0, 0, 0]]",13,25,15
2022-07-23,중화식계란탕,"[0, 0, 0, [0, 0, 0, 0, 1]]",유부장국,"[8.17, 2.48, 5.99, [1, 0, 0, 0, 0]]",해물순두부찌개,"[13.31, 16.19, 25.76, [1, 0, 0, 0, 0]]",14,37,28
2022-07-24,두부된장국,"[15.81, 4.71, 11.2, [1, 0, 0, 0, 0]]",쇠고기버섯탕,"[30.0, 7.0, 10.0, [1, 0, 0, 0, 0]]",콩나물국,"[5.87, 1.54, 2.17, [1, 0, 0, 0, 0]]",13,3,5
2022-07-25,쇠고기무국,"[12.07, 8.62, 16.43, [1, 0, 0, 0, 0]]",키조개미역국,"[0, 0, 0, [0, 0, 0, 0, 1]]",햄듬뿍부대찌개,"[12.0, 51.0, 25.0, [1, 0, 0, 0, 0]]",57,1,39
2022-07-26,모닝빵&딸기잼,"[17.42, 1.43, 3.28, [1, 0, 0, 0, 0]]",유부장국,"[8.17, 2.48, 5.99, [1, 0, 0, 0, 0]]",닭곰탕,"[1.87, 4.75, 18.72, [1, 0, 0, 0, 0]]",10,37,10
2022-07-27,감자양파국,"[24.0, 1.3, 4.0, [1, 0, 0, 0, 0]]",팽이버섯된장국,"[0, 0, 0, [0, 0, 0, 0, 1]]",짬뽕찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",12,31,33
2022-07-28,호박된장국,"[9.0, 0.9, 3.0, [1, 0, 0, 0, 0]]",전투식량 2형3식단,"[0, 0, 0, [0, 0, 0, 0, 1]]",부추겉절이,"[5.46, 1.66, 3.02, [1, 0, 0, 0, 0]]",23,6,19
2022-07-29,생수,"[29.0, 2.2, 6.0, [1, 0, 0, 0, 0]]",,"[0, 0, 0, [0, 0, 0, 0, 1]]",,"[0, 0, 0, [0, 0, 0, 0, 1]]",1,8,6
2022-07-30,돈육김치찌개,"[6.38, 8.09, 8.17, [1, 0, 0, 0, 0]]",햄치즈버거,"[42.0, 17.0, 18.0, [1, 0, 0, 0, 0]]",순두부찌개,"[5.62, 17.99, 18.25, [1, 0, 0, 0, 0]]",5,5,25
2022-07-31,떡만둣국,"[68.42, 11.05, 15.0, [1, 0, 0, 0, 0]]",닭개장,"[7.33, 14.54, 31.38, [1, 0, 0, 0, 0]]",배추두부국,"[0, 0, 0, [0, 0, 0, 0, 1]]",9,4,1
2022-08-01,쇠고기미역국,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]",해물순두부찌개,"[13.31, 16.19, 25.76, [1, 0, 0, 0, 0]]",감자짜글이,"[32.0, 1.8, 5.0, [1, 0, 0, 0, 0]]",49,17,47
2022-08-02,식빵,"[12.65, 0.82, 1.91, [1, 0, 0, 0, 0]]",중화식계란탕,"[0, 0, 0, [0, 0, 0, 0, 1]]",콩나물김치국,"[1.79, 1.82, 1.92, [1, 0, 0, 0, 0]]",25,4,11
2022-08-03,두부김치,"[0, 0, 0, [1, 0, 0, 0, 0]]",아귀순살해물찜,"[0, 0, 0, [0, 0, 0, 0, 1]]",즉석자장소스,"[26.0, 14.0, 12.0, [1, 0, 0, 0, 0]]",1,1,1
2022-08-04,황태채콩나물국,"[5.0, 1.5, 8.0, [1, 0, 0, 0, 0]]",햄듬뿍부대찌개,"[12.0, 51.0, 25.0, [1, 0, 0, 0, 0]]",연어까스&타르타르소스,"[23.0, 0.8, 12.0, [1, 0, 0, 0, 0]]",3,20,1
2022-08-05,배추된장국,"[8.64, 2.01, 3.8, [1, 0, 0, 0, 0]]",버섯된장찌개,"[16.77, 5.6, 15.01, [1, 0, 0, 0, 0]]",짬뽕찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",13,6,33
2022-08-06,쇠고기무국,"[12.07, 8.62, 16.43, [1, 0, 0, 0, 0]]",팽이버섯된장국,"[0, 0, 0, [0, 0, 0, 0, 1]]",호박된장찌개,"[16.77, 5.6, 15.01, [1, 0, 0, 0, 0]]",57,31,20
2022-08-07,콩나물국,"[5.87, 1.54, 2.17, [1, 0, 0, 0, 0]]",호박된장찌개,"[16.77, 5.6, 15.01, [1, 0, 0, 0, 0]]",부추겉절이,"[5.46, 1.66, 3.02, [1, 0, 0, 0, 0]]",27,22,19
2022-08-08,쇠고기미역국,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]",감자수제비국,"[66.44, 6.59, 15.81, [1, 0, 0, 0, 0]]",감자짜글이,"[32.0, 1.8, 5.0, [1, 0, 0, 0, 0]]",49,12,47
2022-08-09,두부김치국,"[18.0, 26.0, 28.0, [1, 0, 0, 0, 0]]",고추잡채,"[7.79, 9.59, 14.16, [1, 0, 0, 0, 0]]",유부장국,"[8.17, 2.48, 5.99, [1, 0, 0, 0, 0]]",24,4,19
2022-08-10,콩나물국,"[5.87, 1.54, 2.17, [1, 0, 0, 0, 0]]",나가사끼짬뽕국,"[74.0, 9.0, 9.0, [1, 0, 0, 0, 0]]",설렁탕/소면,"[74.1, 0.81, 11.35, [1, 0, 0, 0, 0]]",27,4,9
2022-08-11,감자양파국,"[24.0, 1.3, 4.0, [1, 0, 0, 0, 0]]",감자탕,"[10.01, 5.58, 14.74, [1, 0, 0, 0, 0]]",전투식량 2형3식단,"[0, 0, 0, [0, 0, 0, 0, 1]]",12,20,3
2022-08-12,쇠고기당면국,"[7.0, 2.4, 13.0, [1, 0, 0, 0, 0]]",어묵우동,"[8.0, 6.0, 5.0, [1, 0, 0, 0, 0]]",크링클것튀김,"[0, 0, 0, [0, 0, 0, 0, 1]]",18,1,1
2022-08-13,햄치즈버거,"[42.0, 17.0, 18.0, [1, 0, 0, 0, 0]]",팽이버섯된장국,"[0, 0, 0, [0, 0, 0, 0, 1]]",생선묵국,"[0, 0, 0, [0, 0, 0, 0, 1]]",7,31,4
2022-08-14,배추된장국,"[8.64, 2.01, 3.8, [1, 0, 0, 0, 0]]",김치어묵국,"[190.0, 17.0, 38.0, [1, 0, 0, 0, 0]]",꼬리곰탕,"[7.0, 13.0, 32.0, [1, 0, 0, 0, 0]]",13,4,2
2022-08-15,콩나물국,"[5.87, 1.54, 2.17, [1, 0, 0, 0, 0]]",닭개장,"[7.33, 14.54, 31.38, [1, 0, 0, 0, 0]]",짬뽕찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",27,4,33
2022-08-16,쇠고기감자국,"[7.0, 2.4, 13.0, [1, 0, 0, 0, 0]]",메밀소바,"[75.0, 2.1, 11.0, [1, 0, 0, 0, 0]]",어묵탕,"[13.06, 2.45, 13.11, [1, 0, 0, 0, 0]]",23,5,14
2022-08-17,쇠고기무국,"[12.07, 8.62, 16.43, [1, 0, 0, 0, 0]]",돈육김치찌개,"[6.38, 8.09, 8.17, [1, 0, 0, 0, 0]]",유부장국,"[8.17, 2.48, 5.99, [1, 0, 0, 0, 0]]",57,16,19
2022-08-18,바나나,"[26.95, 0.39, 1.29, [1, 0, 0, 0, 0]]",모듬쌈,"[2.32, 0.11, 0.55, [1, 0, 0, 0, 0]]",양념치킨,"[12.35, 16.21, 14.79, [1, 0, 0, 0, 0]]",1,2,3
2022-08-19,팽이버섯된장국,"[0, 0, 0, [0, 0, 0, 0, 1]]",새우버거,"[46.0, 26.0, 15.0, [1, 0, 0, 0, 0]]",돈육김치찌개,"[6.38, 8.09, 8.17, [1, 0, 0, 0, 0]]",6,2,35
2022-08-20,두부된장국,"[15.81, 4.71, 11.2, [1, 0, 0, 0, 0]]",크루통크림스프,"[18.0, 2.8, 1.0, [1, 0, 0, 0, 0]]",감자양파국,"[24.0, 1.3, 4.0, [1, 0, 0, 0, 0]]",13,3,3
2022-08-21,순두부국,"[3.61, 2.62, 4.01, [1, 0, 0, 0, 0]]",콩나물김치국,"[1.79, 1.82, 1.92, [1, 0, 0, 0, 0]]",순두부찌개,"[5.62, 17.99, 18.25, [1, 0, 0, 0, 0]]",5,5,25
2022-08-22,오징어무국,"[3.8, 0.96, 10.35, [1, 0, 0, 0, 0]]",나가사끼짬뽕국,"[74.0, 9.0, 9.0, [1, 0, 0, 0, 0]]",감자짜글이,"[32.0, 1.8, 5.0, [1, 0, 0, 0, 0]]",32,4,47
2022-08-23,"남양유업,과수원청포도,190ml","[22.0, 0.0, 1.0, [1, 0, 0, 0, 0]]",오미산적,"[5.0, 3.0, 4.0, [1, 0, 0, 0, 0]]",안동찜닭,"[31.64, 15.39, 27.85, [1, 0, 0, 0, 0]]",1,1,1
2022-08-24,배추된장국,"[8.64, 2.01, 3.8, [1, 0, 0, 0, 0]]",삼겹살구이,"[0.62, 29.82, 18.21, [1, 0, 0, 0, 0]]",어묵탕,"[13.06, 2.45, 13.11, [1, 0, 0, 0, 0]]",13,4,14
2022-08-25,쇠고기미역국,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]",전투식량 2형3식단,"[0, 0, 0, [0, 0, 0, 0, 1]]",오징어젓갈무침,"[3.38, 2.99, 4.8, [1, 0, 0, 0, 0]]",49,6,2
2022-08-26,떡만둣국,"[68.42, 11.05, 15.0, [1, 0, 0, 0, 0]]",야끼스파게티,"[42.95, 1.29, 8.06, [1, 0, 0, 0, 0]]",햄듬뿍부대찌개,"[12.0, 51.0, 25.0, [1, 0, 0, 0, 0]]",9,1,39
2022-08-27,햄치즈버거,"[42.0, 17.0, 18.0, [1, 0, 0, 0, 0]]",두부된장찌개,"[16.77, 5.6, 15.01, [1, 0, 0, 0, 0]]",사골곰탕,"[0.0, 2.4, 3.0, [1, 0, 0, 0, 0]]",7,3,1
2022-08-28,호박된장국,"[9.0, 0.9, 3.0, [1, 0, 0, 0, 0]]",가공우유,"[0, 0, 0, [0, 0, 0, 0, 1]]",차돌박이된장찌개,"[27.0, 28.0, 27.0, [1, 0, 0, 0, 0]]",23,1,3
2022-08-29,감자수제비국,"[66.44, 6.59, 15.81, [1, 0, 0, 0, 0]]",해물순두부찌개,"[13.31, 16.19, 25.76, [1, 0, 0, 0, 0]]",건새우아욱된장국,"[0, 0, 0, [0, 0, 0, 0, 1]]",20,17,5
2022-08-30,모닝빵&딸기잼,"[17.42, 1.43, 3.28, [1, 0, 0, 0, 0]]",부추겉절이,"[5.46, 1.66, 3.02, [1, 0, 0, 0, 0]]",뿌링클치킨,"[0, 0, 0, [0, 0, 0, 0, 1]]",10,14,1
2022-08-31,김치국,"[1.39, 1.63, 1.62, [1, 0, 0, 0, 0]]",유부장국,"[8.17, 2.48, 5.99, [1, 0, 0, 0, 0]]",햄듬뿍부대찌개,"[12.0, 51.0, 25.0, [1, 0, 0, 0, 0]]",3,37,39
2022-09-01,달걀말이,"[3.89, 11.49, 9.52, [1, 0, 0, 0, 0]]",단호박샐러드,"[20.0, 13.0, 1.0, [1, 0, 0, 0, 0]]",모듬쌈,"[2.32, 0.11, 0.55, [1, 0, 0, 0, 0]]",1,1,1
2022-09-02,얼갈이된장국,"[21.0, 4.3, 9.0, [1, 0, 0, 0, 0]]",순두부국,"[3.61, 2.62, 4.01, [1, 0, 0, 0, 0]]",미니우동,"[47.56, 0.62, 7.04, [1, 0, 0, 0, 0]]",4,3,1
2022-09-03,햄치즈버거,"[42.0, 17.0, 18.0, [1, 0, 0, 0, 0]]",어묵탕,"[13.06, 2.45, 13.11, [1, 0, 0, 0, 0]]",버섯된장찌개,"[16.77, 5.6, 15.01, [1, 0, 0, 0, 0]]",7,13,5
2022-09-04,사골떡국,"[0.42, 1.8, 5.57, [1, 0, 0, 0, 0]]",콩나물김치국,"[1.79, 1.82, 1.92, [1, 0, 0, 0, 0]]",호박된장찌개,"[16.77, 5.6, 15.01, [1, 0, 0, 0, 0]]",2,5,20
2022-09-05,감자수제비국,"[66.44, 6.59, 15.81, [1, 0, 0, 0, 0]]",나가사끼짬뽕국,"[74.0, 9.0, 9.0, [1, 0, 0, 0, 0]]",닭볶음탕,"[9.4, 9.5, 25.72, [1, 0, 0, 0, 0]]",20,4,21
2022-09-06,감자양파국,"[24.0, 1.3, 4.0, [1, 0, 0, 0, 0]]",해물누룽지탕,"[58.13, 2.71, 13.08, [1, 0, 0, 0, 0]]",버섯된장찌개,"[16.77, 5.6, 15.01, [1, 0, 0, 0, 0]]",12,7,5
2022-09-07,쇠고기무국,"[12.07, 8.62, 16.43, [1, 0, 0, 0, 0]]",우동장국,"[18.0, 0.0, 6.0, [1, 0, 0, 0, 0]]",닭봉달콤간장조림,"[0, 0, 0, [0, 0, 0, 0, 1]]",57,14,1
2022-09-08,물만둣국,"[29.95, 21.79, 24.12, [1, 0, 0, 0, 0]]",감자탕,"[10.01, 5.58, 14.74, [1, 0, 0, 0, 0]]",오므라이스,"[46.8, 14.75, 14.77, [1, 0, 0, 0, 0]]",19,20,5
2022-09-09,모닝빵&딸기잼,"[17.42, 1.43, 3.28, [1, 0, 0, 0, 0]]",돈육김치찌개,"[6.38, 8.09, 8.17, [1, 0, 0, 0, 0]]",차돌박이된장찌개,"[27.0, 28.0, 27.0, [1, 0, 0, 0, 0]]",10,16,3
2022-09-10,배추쇠고기국,"[0, 0, 0, [0, 0, 0, 0, 1]]",감자고추장찌개,"[13.53, 2.9, 6.9, [1, 0, 0, 0, 0]]",닭개장,"[7.33, 14.54, 31.38, [1, 0, 0, 0, 0]]",4,1,5
2022-09-11,콩나물국,"[5.87, 1.54, 2.17, [1, 0, 0, 0, 0]]",닭감자찜,"[0, 0, 0, [0, 0, 0, 0, 1]]",햄듬뿍부대찌개,"[12.0, 51.0, 25.0, [1, 0, 0, 0, 0]]",27,1,39
2022-09-12,꼬리곰탕,"[7.0, 13.0, 32.0, [1, 0, 0, 0, 0]]",유부장국,"[8.17, 2.48, 5.99, [1, 0, 0, 0, 0]]",쇠고기무국,"[12.07, 8.62, 16.43, [1, 0, 0, 0, 0]]",27,37,3
2022-09-13,호박된장국,"[9.0, 0.9, 3.0, [1, 0, 0, 0, 0]]",어묵탕,"[13.06, 2.45, 13.11, [1, 0, 0, 0, 0]]",고추잡채,"[7.79, 9.59, 14.16, [1, 0, 0, 0, 0]]",23,13,2
2022-09-14,북어미역국,"[6.0, 2.0, 16.0, [1, 0, 0, 0, 0]]",갈비탕,"[11.63, 31.26, 33.29, [1, 0, 0, 0, 0]]",쇠고기육개장,"[6.0, 6.0, 8.0, [1, 0, 0, 0, 0]]",1,8,23
2022-09-15,밥,"[0, 0, 0, [1, 0, 0, 0, 0]]",,"[0, 0, 0, [0, 0, 0, 0, 1]]",,"[0, 0, 0, [0, 0, 0, 0, 1]]",2,8,6
2022-09-16,오징어무국,"[3.8, 0.96, 10.35, [1, 0, 0, 0, 0]]",크루통크림스프,"[18.0, 2.8, 1.0, [1, 0, 0, 0, 0]]",삼계탕,"[20.41, 15.89, 55.5, [1, 0, 0, 0, 0]]",32,3,2
2022-09-17,햄치즈버거,"[42.0, 17.0, 18.0, [1, 0, 0, 0, 0]]",순두부국,"[3.61, 2.62, 4.01, [1, 0, 0, 0, 0]]",감자짜글이,"[32.0, 1.8, 5.0, [1, 0, 0, 0, 0]]",7,3,47
2022-09-18,쇠고기당면국,"[7.0, 2.4, 13.0, [1, 0, 0, 0, 0]]",돈육김치찌개,"[6.38, 8.09, 8.17, [1, 0, 0, 0, 0]]",제육볶음,"[10.37, 11.03, 13.21, [1, 0, 0, 0, 0]]",18,16,8
2022-09-19,사골우거지국,"[6.0, 7.0, 14.0, [1, 0, 0, 0, 0]]",해물순두부찌개,"[13.31, 16.19, 25.76, [1, 0, 0, 0, 0]]",잔치국수,"[83.16, 3.94, 20.78, [1, 0, 0, 0, 0]]",34,17,2
2022-09-20,식빵,"[12.65, 0.82, 1.91, [1, 0, 0, 0, 0]]",유부장국,"[8.17, 2.48, 5.99, [1, 0, 0, 0, 0]]",누들떡볶이,"[78.0, 4.3, 10.0, [1, 0, 0, 0, 0]]",25,37,1
2022-09-21,사골곰탕,"[0.0, 2.4, 3.0, [1, 0, 0, 0, 0]]",메밀소바,"[75.0, 2.1, 11.0, [1, 0, 0, 0, 0]]",햄듬뿍부대찌개,"[12.0, 51.0, 25.0, [1, 0, 0, 0, 0]]",11,5,39
2022-09-22,쇠고기미역국,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]",핫로스트치킨,"[47.0, 5.0, 26.0, [1, 0, 0, 0, 0]]",근대된장국,"[5.82, 1.36, 3.47, [1, 0, 0, 0, 0]]",49,2,1
2022-09-23,김치어묵국,"[190.0, 17.0, 38.0, [1, 0, 0, 0, 0]]",명태찌개,"[4.61, 1.85, 12.0, [1, 0, 0, 0, 0]]",유부장국,"[8.17, 2.48, 5.99, [1, 0, 0, 0, 0]]",8,3,19
2022-09-24,홍합살무국,"[0, 0, 0, [0, 0, 0, 0, 1]]",치킨무,"[19.59, 0.25, 2.48, [1, 0, 0, 0, 0]]",감자짜글이,"[32.0, 1.8, 5.0, [1, 0, 0, 0, 0]]",8,1,47
2022-09-25,달걀국,"[1.1, 3.83, 7.52, [1, 0, 0, 0, 0]]",설렁탕/소면,"[74.1, 0.81, 11.35, [1, 0, 0, 0, 0]]",두부김치국,"[18.0, 26.0, 28.0, [1, 0, 0, 0, 0]]",1,11,15
2022-09-26,쇠고기무국,"[12.07, 8.62, 16.43, [1, 0, 0, 0, 0]]",참치우거지국,"[6.0, 7.0, 14.0, [1, 0, 0, 0, 0]]",순두부짬뽕찌개,"[5.62, 17.99, 18.25, [1, 0, 0, 0, 0]]",57,1,1
2022-09-27,모닝빵&딸기잼,"[17.42, 1.43, 3.28, [1, 0, 0, 0, 0]]",부추겉절이,"[5.46, 1.66, 3.02, [1, 0, 0, 0, 0]]",감자짜글이,"[32.0, 1.8, 5.0, [1, 0, 0, 0, 0]]",10,14,47
2022-09-28,오징어무국,"[3.8, 0.96, 10.35, [1, 0, 0, 0, 0]]",삼겹살구이,"[0.62, 29.82, 18.21, [1, 0, 0, 0, 0]]",쇠고기육개장,"[6.0, 6.0, 8.0, [1, 0, 0, 0, 0]]",32,4,23
2022-09-29,어묵탕,"[13.06, 2.45, 13.11, [1, 0, 0, 0, 0]]",전투식량 2형3식단,"[0, 0, 0, [0, 0, 0, 0, 1]]",감자양파국,"[24.0, 1.3, 4.0, [1, 0, 0, 0, 0]]",15,6,3
2022-09-30,비엔나소시지야채볶음,"[0, 0, 0, [0, 0, 0, 0, 1]]",탄산음료,"[0, 0, 0, [0, 0, 0, 0, 1]]",채소스틱,"[14.0, 6.0, 4.0, [1, 0, 0, 0, 0]]",3,1,1
2022-10-01,쇠고기미역국,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]",돼지갈비구이,"[3.38, 18.3, 27.29, [1, 0, 0, 0, 0]]",참치김치찌개,"[6.11, 4.71, 9.71, [1, 0, 0, 0, 0]]",49,3,10
2022-10-02,식빵,"[12.65, 0.82, 1.91, [1, 0, 0, 0, 0]]",닭곰탕,"[1.87, 4.75, 18.72, [1, 0, 0, 0, 0]]",제육볶음,"[10.37, 11.03, 13.21, [1, 0, 0, 0, 0]]",25,4,8
2022-10-03,감자계란국,"[0, 0, 0, [0, 0, 0, 0, 1]]",어묵탕,"[13.06, 2.45, 13.11, [1, 0, 0, 0, 0]]",돈육김치찌개,"[6.38, 8.09, 8.17, [1, 0, 0, 0, 0]]",13,13,35
2022-10-04,오징어무국,"[3.8, 0.96, 10.35, [1, 0, 0, 0, 0]]",메밀소바,"[75.0, 2.1, 11.0, [1, 0, 0, 0, 0]]",짬뽕찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",32,5,33
2022-10-05,쇠고기무국,"[12.07, 8.62, 16.43, [1, 0, 0, 0, 0]]",팽이버섯된장국,"[0, 0, 0, [0, 0, 0, 0, 1]]",닭볶음탕,"[9.4, 9.5, 25.72, [1, 0, 0, 0, 0]]",57,31,21
2022-10-06,배추쇠고기국,"[0, 0, 0, [0, 0, 0, 0, 1]]",무두부조개탕,"[0, 0, 0, [0, 0, 0, 0, 1]]",치킨무,"[19.59, 0.25, 2.48, [1, 0, 0, 0, 0]]",4,9,2
2022-10-07,김치어묵국,"[190.0, 17.0, 38.0, [1, 0, 0, 0, 0]]",버섯된장찌개,"[16.77, 5.6, 15.01, [1, 0, 0, 0, 0]]",오므라이스,"[46.8, 14.75, 14.77, [1, 0, 0, 0, 0]]",8,6,5
2022-10-08,감자버터구이,"[0, 0, 0, [0, 0, 0, 0, 1]]",두부된장찌개,"[16.77, 5.6, 15.01, [1, 0, 0, 0, 0]]",만둣국,"[29.95, 21.79, 24.12, [1, 0, 0, 0, 0]]",1,3,1
2022-10-09,두부김치국,"[18.0, 26.0, 28.0, [1, 0, 0, 0, 0]]",쇠고기당면국,"[7.0, 2.4, 13.0, [1, 0, 0, 0, 0]]",아욱된장국,"[4.88, 0.73, 2.68, [1, 0, 0, 0, 0]]",24,6,1
2022-10-10,쇠고기무국,"[12.07, 8.62, 16.43, [1, 0, 0, 0, 0]]",설렁탕/소면,"[74.1, 0.81, 11.35, [1, 0, 0, 0, 0]]",순두부국,"[3.61, 2.62, 4.01, [1, 0, 0, 0, 0]]",57,11,3
2022-10-11,호박된장국,"[9.0, 0.9, 3.0, [1, 0, 0, 0, 0]]",쇠고기육개장,"[6.0, 6.0, 8.0, [1, 0, 0, 0, 0]]",광어매운탕,"[0, 0, 0, [0, 0, 0, 0, 1]]",23,25,1
2022-10-12,사골우거지국,"[6.0, 7.0, 14.0, [1, 0, 0, 0, 0]]",햄듬뿍부대찌개,"[12.0, 51.0, 25.0, [1, 0, 0, 0, 0]]",감자탕,"[10.01, 5.58, 14.74, [1, 0, 0, 0, 0]]",34,20,21
2022-10-13,떡국,"[66.59, 3.21, 11.18, [1, 0, 0, 0, 0]]",꽃게탕,"[3.95, 1.58, 12.87, [1, 0, 0, 0, 0]]",유부장국,"[8.17, 2.48, 5.99, [1, 0, 0, 0, 0]]",16,5,19
2022-10-14,쇠고기미역국,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]",전투식량 2형3식단,"[0, 0, 0, [0, 0, 0, 0, 1]]",생우동,"[67.0, 3.1, 9.0, [1, 0, 0, 0, 0]]",49,6,1
2022-10-15,치즈불고기버거,"[28.0, 21.0, 8.0, [1, 0, 0, 0, 0]]",팽이버섯된장국,"[0, 0, 0, [0, 0, 0, 0, 1]]",해물순두부찌개,"[13.31, 16.19, 25.76, [1, 0, 0, 0, 0]]",20,31,28
2022-10-16,북어채콩나물국,"[0, 0, 0, [0, 0, 0, 0, 1]]",감자짜글이,"[32.0, 1.8, 5.0, [1, 0, 0, 0, 0]]",감자계란국,"[0, 0, 0, [0, 0, 0, 0, 1]]",4,11,1
2022-10-17,두부김치국,"[18.0, 26.0, 28.0, [1, 0, 0, 0, 0]]",짬뽕찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",어묵탕,"[13.06, 2.45, 13.11, [1, 0, 0, 0, 0]]",24,6,14
2022-10-18,배추된장국,"[8.64, 2.01, 3.8, [1, 0, 0, 0, 0]]",군만두튀김,"[10.31, 3.15, 3.53, [1, 0, 0, 0, 0]]",햄듬뿍부대찌개,"[12.0, 51.0, 25.0, [1, 0, 0, 0, 0]]",13,1,39
2022-10-19,쇠고기무국,"[12.07, 8.62, 16.43, [1, 0, 0, 0, 0]]",달걀국,"[1.1, 3.83, 7.52, [1, 0, 0, 0, 0]]",닭개장,"[7.33, 14.54, 31.38, [1, 0, 0, 0, 0]]",57,2,5
2022-10-20,시금치된장국,"[17.48, 2.8, 7.91, [1, 0, 0, 0, 0]]",홍합살무국,"[0, 0, 0, [0, 0, 0, 0, 1]]",해물순두부찌개,"[13.31, 16.19, 25.76, [1, 0, 0, 0, 0]]",20,7,28
2022-10-21,감자양파국,"[24.0, 1.3, 4.0, [1, 0, 0, 0, 0]]",통전복새우감바스,"[0, 0, 0, [0, 0, 0, 0, 1]]",해물볶음우동,"[77.0, 8.0, 19.0, [1, 0, 0, 0, 0]]",12,1,9
2022-10-22,식빵,"[12.65, 0.82, 1.91, [1, 0, 0, 0, 0]]",우동장국,"[18.0, 0.0, 6.0, [1, 0, 0, 0, 0]]",감자짜글이,"[32.0, 1.8, 5.0, [1, 0, 0, 0, 0]]",25,14,47
2022-10-23,꼬리곰탕,"[7.0, 13.0, 32.0, [1, 0, 0, 0, 0]]",쇠고기육개장,"[6.0, 6.0, 8.0, [1, 0, 0, 0, 0]]",호박된장찌개,"[16.77, 5.6, 15.01, [1, 0, 0, 0, 0]]",27,25,20
2022-10-24,물만둣국,"[29.95, 21.79, 24.12, [1, 0, 0, 0, 0]]",돈육김치찌개,"[6.38, 8.09, 8.17, [1, 0, 0, 0, 0]]",갈비탕,"[11.63, 31.26, 33.29, [1, 0, 0, 0, 0]]",19,16,4
2022-10-25,호박된장국,"[9.0, 0.9, 3.0, [1, 0, 0, 0, 0]]",순두부국,"[3.61, 2.62, 4.01, [1, 0, 0, 0, 0]]",감자짜글이,"[32.0, 1.8, 5.0, [1, 0, 0, 0, 0]]",23,3,47
2022-10-26,쇠고기감자국,"[7.0, 2.4, 13.0, [1, 0, 0, 0, 0]]",유부장국,"[8.17, 2.48, 5.99, [1, 0, 0, 0, 0]]",핫로스트치킨,"[47.0, 5.0, 26.0, [1, 0, 0, 0, 0]]",23,37,1
2022-10-27,키조개미역국,"[0, 0, 0, [0, 0, 0, 0, 1]]",전투식량 2형3식단,"[0, 0, 0, [0, 0, 0, 0, 1]]",계란조랭이떡국,"[25.0, 1.0, 3.0, [1, 0, 0, 0, 0]]",2,6,1
