날짜,breakfast,breakfast_embedding,lunch,lunch_embedding,dinner,dinner_embedding,breakfast_count,lunch_count,dinner_count
2023-03-17,배추두부국,"[0, 0, 0, [0, 0, 0, 0, 1]]",사골순댓국,"[12.0, 8.0, 26.0, [1, 0, 0, 0, 0]]",김치찌개,"[6.38, 8.09, 8.17, [1, 0, 0, 0, 0]]",14,9,23
2023-03-18,베이컨치즈머핀,"[16.0, 5.0, 5.0, [1, 0, 0, 0, 0]]",생우동,"[67.0, 3.1, 9.0, [1, 0, 0, 0, 0]]",유부장국,"[8.17, 2.48, 5.99, [1, 0, 0, 0, 0]]",13,11,11
2023-03-19,멸치볶음,"[0.87, 10.22, 18.58, [1, 0, 0, 0, 0]]",닭칼국수,"[47.12, 6.06, 15.09, [1, 0, 0, 0, 0]]",꼬리곰탕,"[7.0, 13.0, 32.0, [1, 0, 0, 0, 0]]",3,4,8
2023-03-20,들깨수제비국,"[105.0, 16.9, 8.0, [1, 0, 0, 0, 0]]",쇠고기육개장,"[6.0, 6.0, 8.0, [1, 0, 0, 0, 0]]",부대찌개,"[41.11, 38.55, 27.7, [1, 0, 0, 0, 0]]",4,10,19
2023-03-21,사골떡왕만둣국,"[9.0, 4.0, 2.0, [1, 0, 0, 0, 0]]",미니크로와상,"[11.0, 6.0, 2.0, [1, 0, 0, 0, 0]]",순두부국,"[3.61, 2.62, 4.01, [1, 0, 0, 0, 0]]",16,4,16
2023-03-22,쇠고기무국,"[12.07, 8.62, 16.43, [1, 0, 0, 0, 0]]",조랭이떡미역국,"[25.0, 1.0, 3.0, [1, 0, 0, 0, 0]]",감자된장국,"[0, 0, 0, [0, 0, 0, 0, 1]]",24,6,7
2023-03-23,불고기버거,"[50.0, 22.0, 20.0, [1, 0, 0, 0, 0]]",짬뽕국,"[22.49, 3.23, 8.76, [1, 0, 0, 0, 0]]",김치찌개,"[6.38, 8.09, 8.17, [1, 0, 0, 0, 0]]",9,19,23
2023-03-24,생선묵국,"[0, 0, 0, [0, 0, 0, 0, 1]]",우동장국,"[18.0, 0.0, 6.0, [1, 0, 0, 0, 0]]",호박된장찌개,"[16.77, 5.6, 15.01, [1, 0, 0, 0, 0]]",9,23,19
2023-03-25,베이컨구이,"[0, 0, 0, [0, 0, 0, 0, 1]]",크림스프,"[11.0, 2.4, 1.0, [1, 0, 0, 0, 0]]",갈비탕,"[11.63, 31.26, 33.29, [1, 0, 0, 0, 0]]",10,2,2
2023-03-26,쇠고기야채죽,"[30.0, 4.7, 6.0, [1, 0, 0, 0, 0]]",감자짜글이,"[32.0, 1.8, 5.0, [1, 0, 0, 0, 0]]",호박고추장찌개,"[13.53, 2.9, 6.9, [1, 0, 0, 0, 0]]",11,8,18
2023-03-27,꼬리곰탕,"[7.0, 13.0, 32.0, [1, 0, 0, 0, 0]]",중화식계란탕,"[0, 0, 0, [0, 0, 0, 0, 1]]",생선묵국,"[0, 0, 0, [0, 0, 0, 0, 1]]",28,10,14
2023-03-28,햄치즈버거,"[42.0, 17.0, 18.0, [1, 0, 0, 0, 0]]",순두부해물찌개,"[5.62, 17.99, 18.25, [1, 0, 0, 0, 0]]",버섯쇠고기찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",13,11,4
2023-03-29,쇠고기미역국,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]",감자수제비국,"[66.44, 6.59, 15.81, [1, 0, 0, 0, 0]]",해물된장찌개,"[15.2, 5.67, 18.57, [1, 0, 0, 0, 0]]",19,6,4
2023-03-30,두부맑은국,"[0, 0, 0, [0, 0, 0, 0, 1]]",미소된장국,"[7.78, 3.36, 6.02, [1, 0, 0, 0, 0]]",치킨텐더핫도그,"[0, 0, 0, [0, 0, 0, 0, 1]]",22,8,1
2023-03-31,쇠고기감자국,"[7.0, 2.4, 13.0, [1, 0, 0, 0, 0]]",닭곰탕,"[1.87, 4.75, 18.72, [1, 0, 0, 0, 0]]",짬뽕수제비국,"[93.0, 3.7, 10.0, [1, 0, 0, 0, 0]]",16,9,2
2023-04-01,불고기버거,"[50.0, 22.0, 20.0, [1, 0, 0, 0, 0]]",우동장국,"[18.0, 0.0, 6.0, [1, 0, 0, 0, 0]]",콩나물국,"[5.87, 1.54, 2.17, [1, 0, 0, 0, 0]]",9,23,8
2023-04-02,순두부국,"[3.61, 2.62, 4.01, [1, 0, 0, 0, 0]]",들깨미역국,"[11.76, 5.28, 2.78, [1, 0, 0, 0, 0]]",버섯된장찌개,"[16.77, 5.6, 15.01, [1, 0, 0, 0, 0]]",2,7,16
2023-04-03,쇠고기감자국,"[7.0, 2.4, 13.0, [1, 0, 0, 0, 0]]",생선묵국,"[0, 0, 0, [0, 0, 0, 0, 1]]",감자탕,"[10.01, 5.58, 14.74, [1, 0, 0, 0, 0]]",16,16,10
2023-04-04,단호박죽,"[41.0, 1.2, 3.0, [1, 0, 0, 0, 0]]",나가사끼짬뽕국,"[74.0, 9.0, 9.0, [1, 0, 0, 0, 0]]",아욱된장국,"[4.88, 0.73, 2.68, [1, 0, 0, 0, 0]]",3,12,1
2023-04-05,황태채콩나물국,"[5.0, 1.5, 8.0, [1, 0, 0, 0, 0]]",닭볶음탕,"[9.4, 9.5, 25.72, [1, 0, 0, 0, 0]]",사골순댓국,"[12.0, 8.0, 26.0, [1, 0, 0, 0, 0]]",4,7,15
2023-04-06,떡만둣국,"[68.42, 11.05, 15.0, [1, 0, 0, 0, 0]]",우동장국,"[18.0, 0.0, 6.0, [1, 0, 0, 0, 0]]",조랭이떡미역국,"[25.0, 1.0, 3.0, [1, 0, 0, 0, 0]]",21,23,3
2023-04-07,김치찌개,"[6.38, 8.09, 8.17, [1, 0, 0, 0, 0]]",들깨수제비국,"[105.0, 16.9, 8.0, [1, 0, 0, 0, 0]]",콩비지찌개,"[12.74, 5.04, 9.38, [1, 0, 0, 0, 0]]",3,14,10
2023-04-08,미니크로와상,"[11.0, 6.0, 2.0, [1, 0, 0, 0, 0]]",스파게티,"[42.95, 1.29, 8.06, [1, 0, 0, 0, 0]]",감자양파찌개,"[14.04, 1.86, 2.04, [1, 0, 0, 0, 0]]",4,11,14
2023-04-09,생수,"[29.0, 2.2, 6.0, [1, 0, 0, 0, 0]]",과일푸딩,"[0, 0, 0, [0, 0, 0, 0, 1]]",,"[0, 0, 0, [0, 0, 0, 0, 1]]",1,2,12
2023-04-10,동그랑땡,"[0.93, 2.11, 1.72, [1, 0, 0, 0, 0]]",중화식계란탕,"[0, 0, 0, [0, 0, 0, 0, 1]]",생선묵국,"[0, 0, 0, [0, 0, 0, 0, 1]]",3,10,14
2023-04-11,황태채국,"[1.0, 3.1, 12.0, [1, 0, 0, 0, 0]]",크림감자뇨끼,"[0, 0, 0, [0, 0, 0, 0, 1]]",버섯쇠고기찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",18,1,4
2023-04-12,물만두국,"[29.95, 21.79, 24.12, [1, 0, 0, 0, 0]]",팽이미소된장국,"[7.78, 3.36, 6.02, [1, 0, 0, 0, 0]]",해물된장찌개,"[15.2, 5.67, 18.57, [1, 0, 0, 0, 0]]",18,15,4
2023-04-13,불고기버거,"[50.0, 22.0, 20.0, [1, 0, 0, 0, 0]]",김치수제비국,"[112.0, 2.4, 14.0, [1, 0, 0, 0, 0]]",굴해물짬뽕,"[69.0, 8.0, 18.0, [1, 0, 0, 0, 0]]",9,6,2
2023-04-14,쇠고기미역국,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]",부대찌개,"[41.11, 38.55, 27.7, [1, 0, 0, 0, 0]]",우동장국,"[18.0, 0.0, 6.0, [1, 0, 0, 0, 0]]",19,12,18
2023-04-15,햄치즈버거,"[42.0, 17.0, 18.0, [1, 0, 0, 0, 0]]",국물떡볶이,"[73.0, 0.9, 6.0, [1, 0, 0, 0, 0]]",쇠고기무국,"[12.07, 8.62, 16.43, [1, 0, 0, 0, 0]]",13,3,9
2023-04-16,미소된장국,"[7.78, 3.36, 6.02, [1, 0, 0, 0, 0]]",꼬리곰탕,"[7.0, 13.0, 32.0, [1, 0, 0, 0, 0]]",닭고기육개장,"[6.0, 6.0, 8.0, [1, 0, 0, 0, 0]]",12,5,16
2023-04-17,쇠고기야채죽,"[30.0, 4.7, 6.0, [1, 0, 0, 0, 0]]",짬뽕수제비국,"[93.0, 3.7, 10.0, [1, 0, 0, 0, 0]]",배추두부국,"[0, 0, 0, [0, 0, 0, 0, 1]]",11,2,11
2023-04-18,달걀국,"[1.1, 3.83, 7.52, [1, 0, 0, 0, 0]]",비빔국수,"[74.1, 7.22, 14.76, [1, 0, 0, 0, 0]]",순두부해물찌개,"[5.62, 17.99, 18.25, [1, 0, 0, 0, 0]]",9,2,10
2023-04-19,조랭이떡미역국,"[25.0, 1.0, 3.0, [1, 0, 0, 0, 0]]",생선묵김치찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",호박고추장찌개,"[13.53, 2.9, 6.9, [1, 0, 0, 0, 0]]",21,7,18
2023-04-20,사골떡왕만둣국,"[9.0, 4.0, 2.0, [1, 0, 0, 0, 0]]",콘치즈핫도그,"[39.0, 25.0, 14.0, [1, 0, 0, 0, 0]]",두부맑은국,"[0, 0, 0, [0, 0, 0, 0, 1]]",16,1,6
2023-04-21,호박고추장찌개,"[13.53, 2.9, 6.9, [1, 0, 0, 0, 0]]",스팸짜글이,"[0, 0, 0, [0, 0, 0, 0, 1]]",멸치볶음,"[0.87, 10.22, 18.58, [1, 0, 0, 0, 0]]",3,3,2
2023-04-22,베이컨치즈머핀,"[16.0, 5.0, 5.0, [1, 0, 0, 0, 0]]",생우동,"[67.0, 3.1, 9.0, [1, 0, 0, 0, 0]]",버섯된장찌개,"[16.77, 5.6, 15.01, [1, 0, 0, 0, 0]]",13,11,16
2023-04-23,닭죽,"[5.52, 12.18, 27.21, [1, 0, 0, 0, 0]]",오므라이스,"[46.8, 14.75, 14.77, [1, 0, 0, 0, 0]]",쇠고기무국,"[12.07, 8.62, 16.43, [1, 0, 0, 0, 0]]",16,13,9
2023-04-24,돼지고기김치볶음,"[2.86, 9.51, 8.69, [1, 0, 0, 0, 0]]",낙지불고기,"[10.0, 6.0, 16.0, [1, 0, 0, 0, 0]]",청양풍닭볶음,"[0, 0, 0, [0, 0, 0, 0, 1]]",1,1,1
2023-04-25,단호박죽,"[41.0, 1.2, 3.0, [1, 0, 0, 0, 0]]",돈코츠라멘,"[83.47, 10.74, 14.48, [1, 0, 0, 0, 0]]",쇠고기육개장,"[6.0, 6.0, 8.0, [1, 0, 0, 0, 0]]",3,5,14
2023-04-26,사골곰탕,"[0.0, 2.4, 3.0, [1, 0, 0, 0, 0]]",감자수제비국,"[66.44, 6.59, 15.81, [1, 0, 0, 0, 0]]",유부장국,"[8.17, 2.48, 5.99, [1, 0, 0, 0, 0]]",10,6,11
2023-04-27,에그맥머핀,"[30.0, 12.0, 18.0, [1, 0, 0, 0, 0]]",김치찌개,"[6.38, 8.09, 8.17, [1, 0, 0, 0, 0]]",순두부찌개,"[5.62, 17.99, 18.25, [1, 0, 0, 0, 0]]",5,7,14
2023-04-28,달걀국,"[1.1, 3.83, 7.52, [1, 0, 0, 0, 0]]",감자된장국,"[0, 0, 0, [0, 0, 0, 0, 1]]",꼬리곰탕,"[7.0, 13.0, 32.0, [1, 0, 0, 0, 0]]",9,11,8
2023-04-29,치즈핫도그,"[25.78, 22.6, 14.75, [1, 0, 0, 0, 0]]",콩나물김치국,"[1.79, 1.82, 1.92, [1, 0, 0, 0, 0]]",사골순댓국,"[12.0, 8.0, 26.0, [1, 0, 0, 0, 0]]",3,5,15
2023-04-30,조랭이떡미역국,"[25.0, 1.0, 3.0, [1, 0, 0, 0, 0]]",감자짜글이,"[32.0, 1.8, 5.0, [1, 0, 0, 0, 0]]",닭곰탕,"[1.87, 4.75, 18.72, [1, 0, 0, 0, 0]]",21,8,17
2023-05-01,미소된장국,"[7.78, 3.36, 6.02, [1, 0, 0, 0, 0]]",굴해물짬뽕,"[69.0, 8.0, 18.0, [1, 0, 0, 0, 0]]",배추두부국,"[0, 0, 0, [0, 0, 0, 0, 1]]",12,1,11
2023-05-02,크림스프,"[11.0, 2.4, 1.0, [1, 0, 0, 0, 0]]",콩비지찌개,"[12.74, 5.04, 9.38, [1, 0, 0, 0, 0]]",감자양파찌개,"[14.04, 1.86, 2.04, [1, 0, 0, 0, 0]]",4,7,14
2023-05-03,떡만둣국,"[68.42, 11.05, 15.0, [1, 0, 0, 0, 0]]",팽이미소된장국,"[7.78, 3.36, 6.02, [1, 0, 0, 0, 0]]",부대찌개,"[41.11, 38.55, 27.7, [1, 0, 0, 0, 0]]",21,15,19
2023-05-04,들깨미역국,"[11.76, 5.28, 2.78, [1, 0, 0, 0, 0]]",깐풍새우치킨,"[13.76, 13.39, 17.36, [1, 0, 0, 0, 0]]",중화식계란탕,"[0, 0, 0, [0, 0, 0, 0, 1]]",8,1,15
2023-05-05,오므라이스,"[46.8, 14.75, 14.77, [1, 0, 0, 0, 0]]",쇠고기무국,"[12.07, 8.62, 16.43, [1, 0, 0, 0, 0]]",짬뽕수제비국,"[93.0, 3.7, 10.0, [1, 0, 0, 0, 0]]",3,7,2
2023-05-06,베이컨치즈머핀,"[16.0, 5.0, 5.0, [1, 0, 0, 0, 0]]",크림스프,"[11.0, 2.4, 1.0, [1, 0, 0, 0, 0]]",닭곰탕,"[1.87, 4.75, 18.72, [1, 0, 0, 0, 0]]",13,2,17
2023-05-07,단호박죽,"[41.0, 1.2, 3.0, [1, 0, 0, 0, 0]]",소떡소떡,"[43.32, 13.61, 10.46, [1, 0, 0, 0, 0]]",사골순댓국,"[12.0, 8.0, 26.0, [1, 0, 0, 0, 0]]",3,1,15
2023-05-08,유부장국,"[8.17, 2.48, 5.99, [1, 0, 0, 0, 0]]",쇠고기육개장,"[6.0, 6.0, 8.0, [1, 0, 0, 0, 0]]",두부맑은국,"[0, 0, 0, [0, 0, 0, 0, 1]]",18,10,6
2023-05-09,콩나물국,"[5.87, 1.54, 2.17, [1, 0, 0, 0, 0]]",지파이,"[0.0, 6.8, 20.0, [1, 0, 0, 0, 0]]",콘치즈핫도그,"[39.0, 25.0, 14.0, [1, 0, 0, 0, 0]]",6,2,3
2023-05-10,맛김,"[1.3, 1.5, 1.2, [1, 0, 0, 0, 0]]",대구매운탕,"[0, 0, 0, [0, 0, 0, 0, 1]]",돈코츠라멘,"[83.47, 10.74, 14.48, [1, 0, 0, 0, 0]]",3,2,3
2023-05-11,미니크로와상,"[11.0, 6.0, 2.0, [1, 0, 0, 0, 0]]",감자옹심이국,"[48.72, 5.3, 5.23, [1, 0, 0, 0, 0]]",순두부국,"[3.61, 2.62, 4.01, [1, 0, 0, 0, 0]]",4,3,16
2023-05-12,비엔나소시지케찹볶음,"[0, 0, 0, [0, 0, 0, 0, 1]]",주꾸미삼겹살볶음,"[0, 0, 0, [0, 0, 0, 0, 1]]",멸치볶음,"[0.87, 10.22, 18.58, [1, 0, 0, 0, 0]]",1,1,2
2023-05-13,베이컨구이,"[0, 0, 0, [0, 0, 0, 0, 1]]",생우동,"[67.0, 3.1, 9.0, [1, 0, 0, 0, 0]]",쇠고기감자국,"[7.0, 2.4, 13.0, [1, 0, 0, 0, 0]]",10,11,7
2023-05-14,쇠고기야채죽,"[30.0, 4.7, 6.0, [1, 0, 0, 0, 0]]",오므라이스,"[46.8, 14.75, 14.77, [1, 0, 0, 0, 0]]",순두부찌개,"[5.62, 17.99, 18.25, [1, 0, 0, 0, 0]]",11,13,14
2023-05-15,꼬리곰탕,"[7.0, 13.0, 32.0, [1, 0, 0, 0, 0]]",감자짜글이,"[32.0, 1.8, 5.0, [1, 0, 0, 0, 0]]",버섯쇠고기찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",28,8,4
2023-05-16,햄치즈버거,"[42.0, 17.0, 18.0, [1, 0, 0, 0, 0]]",생선묵국,"[0, 0, 0, [0, 0, 0, 0, 1]]",호박고추장찌개,"[13.53, 2.9, 6.9, [1, 0, 0, 0, 0]]",13,16,18
2023-05-17,사골떡왕만둣국,"[9.0, 4.0, 2.0, [1, 0, 0, 0, 0]]",쇠고기미역국,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]",호박된장찌개,"[16.77, 5.6, 15.01, [1, 0, 0, 0, 0]]",16,9,19
2023-05-18,감자수제비국,"[66.44, 6.59, 15.81, [1, 0, 0, 0, 0]]",비빔국수,"[74.1, 7.22, 14.76, [1, 0, 0, 0, 0]]",닭볶음탕,"[9.4, 9.5, 25.72, [1, 0, 0, 0, 0]]",8,2,11
2023-05-19,황태채국,"[1.0, 3.1, 12.0, [1, 0, 0, 0, 0]]",사골순댓국,"[12.0, 8.0, 26.0, [1, 0, 0, 0, 0]]",순두부국,"[3.61, 2.62, 4.01, [1, 0, 0, 0, 0]]",18,9,16
2023-05-20,불고기버거,"[50.0, 22.0, 20.0, [1, 0, 0, 0, 0]]",우동장국,"[18.0, 0.0, 6.0, [1, 0, 0, 0, 0]]",해물된장찌개,"[15.2, 5.67, 18.57, [1, 0, 0, 0, 0]]",9,23,4
2023-05-21,물만두국,"[29.95, 21.79, 24.12, [1, 0, 0, 0, 0]]",버섯된장찌개,"[16.77, 5.6, 15.01, [1, 0, 0, 0, 0]]",스팸짜글이,"[0, 0, 0, [0, 0, 0, 0, 1]]",18,7,16
2023-05-22,쇠고기감자국,"[7.0, 2.4, 13.0, [1, 0, 0, 0, 0]]",짬뽕국,"[22.49, 3.23, 8.76, [1, 0, 0, 0, 0]]",콩비지찌개,"[12.74, 5.04, 9.38, [1, 0, 0, 0, 0]]",16,19,10
2023-05-23,닭죽,"[5.52, 12.18, 27.21, [1, 0, 0, 0, 0]]",김치수제비국,"[112.0, 2.4, 14.0, [1, 0, 0, 0, 0]]",콩나물김치국,"[1.79, 1.82, 1.92, [1, 0, 0, 0, 0]]",16,6,5
2023-05-24,꼬리곰탕,"[7.0, 13.0, 32.0, [1, 0, 0, 0, 0]]",감자된장국,"[0, 0, 0, [0, 0, 0, 0, 1]]",중화식계란탕,"[0, 0, 0, [0, 0, 0, 0, 1]]",28,11,15
2023-05-25,명엽채볶음,"[75.22, 6.21, 0.67, [1, 0, 0, 0, 0]]",생선묵김치찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",순두부해물찌개,"[5.62, 17.99, 18.25, [1, 0, 0, 0, 0]]",1,7,10
2023-05-26,계란장조림,"[1.62, 4.63, 9.75, [1, 0, 0, 0, 0]]",커피음료,"[0, 0, 0, [0, 0, 0, 0, 1]]",,"[0, 0, 0, [0, 0, 0, 0, 1]]",1,1,12
2023-05-27,치즈핫도그,"[25.78, 22.6, 14.75, [1, 0, 0, 0, 0]]",바베큐폭립,"[17.0, 9.0, 25.0, [1, 0, 0, 0, 0]]",김치찌개,"[6.38, 8.09, 8.17, [1, 0, 0, 0, 0]]",3,4,23
2023-05-28,에그맥머핀,"[30.0, 12.0, 18.0, [1, 0, 0, 0, 0]]",생선묵국,"[0, 0, 0, [0, 0, 0, 0, 1]]",닭고기육개장,"[6.0, 6.0, 8.0, [1, 0, 0, 0, 0]]",5,16,16
2023-05-29,조랭이떡미역국,"[25.0, 1.0, 3.0, [1, 0, 0, 0, 0]]",함박스테이크,"[14.18, 8.81, 12.25, [1, 0, 0, 0, 0]]",사골곰탕,"[0.0, 2.4, 3.0, [1, 0, 0, 0, 0]]",21,1,4
2023-05-30,호박고추장찌개,"[13.53, 2.9, 6.9, [1, 0, 0, 0, 0]]",나가사끼짬뽕국,"[74.0, 9.0, 9.0, [1, 0, 0, 0, 0]]",쇠고기무국,"[12.07, 8.62, 16.43, [1, 0, 0, 0, 0]]",3,12,9
2023-05-31,유부장국,"[8.17, 2.48, 5.99, [1, 0, 0, 0, 0]]",사골순댓국,"[12.0, 8.0, 26.0, [1, 0, 0, 0, 0]]",얼큰콩나물국,"[5.87, 1.54, 2.17, [1, 0, 0, 0, 0]]",18,9,6
2023-06-01,닭죽,"[5.52, 12.18, 27.21, [1, 0, 0, 0, 0]]",중화식계란탕,"[0, 0, 0, [0, 0, 0, 0, 1]]",부대찌개,"[41.11, 38.55, 27.7, [1, 0, 0, 0, 0]]",16,10,19
2023-06-02,쇠고기미역국,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]",미소된장국,"[7.78, 3.36, 6.02, [1, 0, 0, 0, 0]]",순두부국,"[3.61, 2.62, 4.01, [1, 0, 0, 0, 0]]",19,8,16
2023-06-03,로제떡볶이,"[60.5, 3.5, 7.6, [1, 0, 0, 0, 0]]",바베큐폭립,"[17.0, 9.0, 25.0, [1, 0, 0, 0, 0]]",콩나물김치국,"[1.79, 1.82, 1.92, [1, 0, 0, 0, 0]]",1,4,5
2023-06-04,배추두부국,"[0, 0, 0, [0, 0, 0, 0, 1]]",생선묵국,"[0, 0, 0, [0, 0, 0, 0, 1]]",김치찌개,"[6.38, 8.09, 8.17, [1, 0, 0, 0, 0]]",14,16,23
2023-06-05,콩나물국,"[5.87, 1.54, 2.17, [1, 0, 0, 0, 0]]",짬뽕국,"[22.49, 3.23, 8.76, [1, 0, 0, 0, 0]]",들깨미역국,"[11.76, 5.28, 2.78, [1, 0, 0, 0, 0]]",6,19,10
2023-06-06,크림스프,"[11.0, 2.4, 1.0, [1, 0, 0, 0, 0]]",팽이미소된장국,"[7.78, 3.36, 6.02, [1, 0, 0, 0, 0]]",쇠고기육개장,"[6.0, 6.0, 8.0, [1, 0, 0, 0, 0]]",4,15,14
2023-06-07,김치수제비국,"[112.0, 2.4, 14.0, [1, 0, 0, 0, 0]]",쇠고기무국,"[12.07, 8.62, 16.43, [1, 0, 0, 0, 0]]",깐풍새우치킨,"[13.76, 13.39, 17.36, [1, 0, 0, 0, 0]]",6,7,1
2023-06-08,떡만둣국,"[68.42, 11.05, 15.0, [1, 0, 0, 0, 0]]",호박된장찌개,"[16.77, 5.6, 15.01, [1, 0, 0, 0, 0]]",콘치즈핫도그,"[39.0, 25.0, 14.0, [1, 0, 0, 0, 0]]",21,7,3
2023-06-09,달걀국,"[1.1, 3.83, 7.52, [1, 0, 0, 0, 0]]",미소된장국,"[7.78, 3.36, 6.02, [1, 0, 0, 0, 0]]",명태무찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",9,8,1
2023-06-10,불고기버거,"[50.0, 22.0, 20.0, [1, 0, 0, 0, 0]]",생우동,"[67.0, 3.1, 9.0, [1, 0, 0, 0, 0]]",순두부해물찌개,"[5.62, 17.99, 18.25, [1, 0, 0, 0, 0]]",9,11,10
2023-06-11,꼬리곰탕,"[7.0, 13.0, 32.0, [1, 0, 0, 0, 0]]",닭고기육개장,"[6.0, 6.0, 8.0, [1, 0, 0, 0, 0]]",감자양파찌개,"[14.04, 1.86, 2.04, [1, 0, 0, 0, 0]]",28,7,14
2023-06-12,근대된장국,"[5.82, 1.36, 3.47, [1, 0, 0, 0, 0]]",나가사끼짬뽕국,"[74.0, 9.0, 9.0, [1, 0, 0, 0, 0]]",감자옹심이국,"[48.72, 5.3, 5.23, [1, 0, 0, 0, 0]]",3,12,3
2023-06-13,진미채무침,"[0, 0, 0, [0, 0, 0, 0, 1]]",머릿고기,"[0.0, 10.9, 13.83, [1, 0, 0, 0, 0]]",야채샐러드,"[3.22, 0.07, 1.25, [1, 0, 0, 0, 0]]",2,1,1
2023-06-14,쇠고기감자국,"[7.0, 2.4, 13.0, [1, 0, 0, 0, 0]]",버섯쇠고기찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",두부맑은국,"[0, 0, 0, [0, 0, 0, 0, 1]]",16,1,6
2023-06-15,유부장국,"[8.17, 2.48, 5.99, [1, 0, 0, 0, 0]]",부대찌개,"[41.11, 38.55, 27.7, [1, 0, 0, 0, 0]]",해물칼국수,"[46.37, 6.24, 14.19, [1, 0, 0, 0, 0]]",18,12,2
2023-06-16,조랭이떡미역국,"[25.0, 1.0, 3.0, [1, 0, 0, 0, 0]]",쇠고기육개장,"[6.0, 6.0, 8.0, [1, 0, 0, 0, 0]]",콩나물국,"[5.87, 1.54, 2.17, [1, 0, 0, 0, 0]]",21,10,8
2023-06-17,쇠고기야채죽,"[30.0, 4.7, 6.0, [1, 0, 0, 0, 0]]",미니크로와상,"[11.0, 6.0, 2.0, [1, 0, 0, 0, 0]]",호박된장찌개,"[16.77, 5.6, 15.01, [1, 0, 0, 0, 0]]",11,4,19
2023-06-18,물만두국,"[29.95, 21.79, 24.12, [1, 0, 0, 0, 0]]",짬뽕국,"[22.49, 3.23, 8.76, [1, 0, 0, 0, 0]]",닭고기육개장,"[6.0, 6.0, 8.0, [1, 0, 0, 0, 0]]",18,19,16
2023-06-19,생선묵김치찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",닭볶음탕,"[9.4, 9.5, 25.72, [1, 0, 0, 0, 0]]",버섯된장찌개,"[16.77, 5.6, 15.01, [1, 0, 0, 0, 0]]",4,7,16
2023-06-20,감자수제비국,"[66.44, 6.59, 15.81, [1, 0, 0, 0, 0]]",마라탕,"[16.1, 8.99, 10.08, [1, 0, 0, 0, 0]]",호박고추장찌개,"[13.53, 2.9, 6.9, [1, 0, 0, 0, 0]]",8,3,18
2023-06-21,꼬리곰탕,"[7.0, 13.0, 32.0, [1, 0, 0, 0, 0]]",콩비지찌개,"[12.74, 5.04, 9.38, [1, 0, 0, 0, 0]]",생선묵국,"[0, 0, 0, [0, 0, 0, 0, 1]]",28,7,14
2023-06-22,에그맥머핀,"[30.0, 12.0, 18.0, [1, 0, 0, 0, 0]]",순두부찌개,"[5.62, 17.99, 18.25, [1, 0, 0, 0, 0]]",사골순댓국,"[12.0, 8.0, 26.0, [1, 0, 0, 0, 0]]",5,11,15
2023-06-23,감자양파찌개,"[14.04, 1.86, 2.04, [1, 0, 0, 0, 0]]",들깨수제비국,"[105.0, 16.9, 8.0, [1, 0, 0, 0, 0]]",해물유산슬,"[0, 0, 0, [0, 0, 0, 0, 1]]",4,14,1
2023-06-24,오므라이스,"[46.8, 14.75, 14.77, [1, 0, 0, 0, 0]]",훈제닭다리,"[5.0, 14.0, 27.0, [1, 0, 0, 0, 0]]",맛김,"[1.3, 1.5, 1.2, [1, 0, 0, 0, 0]]",3,1,3
2023-06-25,쇠고기미역국,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]",두부맑은국,"[0, 0, 0, [0, 0, 0, 0, 1]]",닭곰탕,"[1.87, 4.75, 18.72, [1, 0, 0, 0, 0]]",19,13,17
2023-06-26,유부장국,"[8.17, 2.48, 5.99, [1, 0, 0, 0, 0]]",감자된장국,"[0, 0, 0, [0, 0, 0, 0, 1]]",스팸짜글이,"[0, 0, 0, [0, 0, 0, 0, 1]]",18,11,16
2023-06-27,,"[0, 0, 0, [0, 0, 0, 0, 1]]",멜론,"[8.16, 0.19, 0.84, [1, 0, 0, 0, 0]]",쌈무,"[0.6, 0.04, 0.16, [1, 0, 0, 0, 0]]",3,1,1
2023-06-28,닭고기육개장,"[6.0, 6.0, 8.0, [1, 0, 0, 0, 0]]",호박고추장찌개,"[13.53, 2.9, 6.9, [1, 0, 0, 0, 0]]",돈코츠라멘,"[83.47, 10.74, 14.48, [1, 0, 0, 0, 0]]",4,10,3
2023-06-29,햄치즈버거,"[42.0, 17.0, 18.0, [1, 0, 0, 0, 0]]",우동장국,"[18.0, 0.0, 6.0, [1, 0, 0, 0, 0]]",물만두국,"[29.95, 21.79, 24.12, [1, 0, 0, 0, 0]]",13,23,4
2023-06-30,감자짜글이,"[32.0, 1.8, 5.0, [1, 0, 0, 0, 0]]",사골곰탕,"[0.0, 2.4, 3.0, [1, 0, 0, 0, 0]]",김치찌개,"[6.38, 8.09, 8.17, [1, 0, 0, 0, 0]]",3,6,23
