날짜,breakfast,breakfast_embedding,lunch,lunch_embedding,dinner,dinner_embedding,breakfast_count,lunch_count,dinner_count,breakfast_kobert,lunch_kobert,dinner_kobert,breakfast_cuisine,lunch_cuisine,dinner_cuisine
2021-08-15,오징어채간장볶음,"8.56, 4.36, 12.09",짬뽕찌개,"21.880597826086973, 5.7335326086956435, 10.85184782608697",명태무찌개,"17.16501305483033, 6.5887467362924195, 11.64323759791124",1,43,1,[-3.90769953  0.05196757  0.06544717],[-4.45485591  0.47255687 -0.08271518],[-3.22382636  0.25856301 -0.0525172 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2021-08-16,건새우애호박찌개,"15.456037735849026, 7.76572776280322, 11.825808625336967",두부고추장찌개,"13.53, 2.9, 6.9",순두부김치찌개,"18.0, 19.0, 18.0",1,10,1,[-3.90769953  0.05196757  0.06544717],[-4.45485591  0.47255687 -0.08271518],[-3.22382636  0.25856301 -0.0525172 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2021-08-17,생선묵찌개,"15.456037735849026, 7.76572776280322, 11.825808625336967",돼지고기김치찌개,"6.38, 8.09, 8.17",쇠고기미역국,"16.08, 6.78, 15.06",4,13,16,[-3.90769953  0.05196757  0.06544717],[-4.45485591  0.47255687 -0.08271518],[-3.22382636  0.25856301 -0.0525172 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2021-08-18,버섯감자찌개,"14.04, 1.86, 2.04",닭볶음탕,"9.4, 9.5, 25.72",쇠고기호박찌개,"17.16501305483033, 6.5887467362924195, 11.64323759791124",5,22,1,[-3.90769953  0.05196757  0.06544717],[-4.45485591  0.47255687 -0.08271518],[-3.22382636  0.25856301 -0.0525172 ],"[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]"
2021-08-20,돼지고기무찌개,"6.38, 8.09, 8.17",얼큰황태채국,"21.880597826086973, 5.7335326086956435, 10.85184782608697",꼬리곰탕,"7.0, 13.0, 32.0",2,8,12,[-3.90769953  0.05196757  0.06544717],[ 8.35852498  0.03489283 -0.06100304],[-3.22382636  0.25856301 -0.0525172 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2021-08-22,해물순두부찌개,"13.31, 16.19, 25.76",짬뽕찌개,"21.880597826086973, 5.7335326086956435, 10.85184782608697",쇠고기미역국,"16.08, 6.78, 15.06",3,43,16,[-3.90769953  0.05196757  0.06544717],[-4.45485591  0.47255687 -0.08271518],[-3.22382636  0.25856301 -0.0525172 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2021-08-24,들깨미역국,"11.76, 5.28, 2.78",비빔냉면,"75.92, 9.34, 17.37",닭곰탕,"1.87, 4.75, 18.72",3,2,18,[-3.90769953  0.05196757  0.06544717],[ 7.47039575 -0.58804964 -2.01752785],[-3.22382636  0.25856301 -0.0525172 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2021-08-25,돼지고기고추장찌개,"17.55, 4.2, 13.0",쇠고기육개장,"6.0, 6.0, 8.0",햄김치찌개,"6.47, 7.57, 7.51",1,23,2,[-3.90769953  0.05196757  0.06544717],[-4.45485591  0.47255687 -0.08271518],[-3.22382636  0.25856301 -0.0525172 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2021-08-26,쇠고기호박찌개,"15.456037735849026, 7.76572776280322, 11.825808625336967",순두부국,"3.61, 2.62, 4.01",새우버거,"46.0, 26.0, 15.0",1,11,2,[-3.90769953  0.05196757  0.06544717],[6.9163248  0.5307737  2.03559759],[ 8.79477952 -0.57188391 -0.97332994],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 1, 0, 0, 0]"
2021-08-27,생선묵김치찌개,"15.456037735849026, 7.76572776280322, 11.825808625336967",광어매운탕,"21.880597826086973, 5.7335326086956435, 10.85184782608697",조갯살미역국,"17.16501305483033, 6.5887467362924195, 11.64323759791124",1,6,2,[-3.90769953  0.05196757  0.06544717],[ 8.4472212   0.04099396 -0.14972786],[-3.22382636  0.25856301 -0.0525172 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2021-08-29,고추잡채,"7.79, 9.59, 14.16",돼지고기무찌개,"6.38, 8.09, 8.17",꼬리곰탕,"7.0, 13.0, 32.0",1,5,12,[ 8.00359053 -0.85688637 -0.63217118],[-4.45485591  0.47255687 -0.08271518],[-3.22382636  0.25856301 -0.0525172 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2021-08-30,해물순두부찌개,"13.31, 16.19, 25.76",생선묵찌개,"21.880597826086973, 5.7335326086956435, 10.85184782608697",감자돈육짜글이,"17.16501305483033, 6.5887467362924195, 11.64323759791124",3,2,24,[-3.90769953  0.05196757  0.06544717],[-4.45485591  0.47255687 -0.08271518],[-3.22382636  0.25856301 -0.0525172 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]"
2021-08-31,햄김치찌개,"6.47, 7.57, 7.51",짬뽕찌개,"21.880597826086973, 5.7335326086956435, 10.85184782608697",쇠고기미역국,"16.08, 6.78, 15.06",5,43,16,[-3.90769953  0.05196757  0.06544717],[-4.45485591  0.47255687 -0.08271518],[-3.22382636  0.25856301 -0.0525172 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2021-09-01,계란조갯살찌개,"15.456037735849026, 7.76572776280322, 11.825808625336967",감자수제비국,"66.44, 6.59, 15.81",쇠고기무국,"12.07, 8.62, 16.43",20,18,18,[-3.90769953  0.05196757  0.06544717],[7.86956925 0.00970498 0.22028473],[-3.22382636  0.25856301 -0.0525172 ],"[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]","[1, 0, 0, 0, 0]"
2021-09-02,밥,"15.456037735849026, 7.76572776280322, 11.825808625336967",탄산음료,"21.880597826086973, 5.7335326086956435, 10.85184782608697",,"17.16501305483033, 6.5887467362924195, 11.64323759791124",3,3,40,[ 4.38010514  0.13560753 -1.07957434],[ 7.15296565 -0.53994928 -1.20427757],[-2.33148209 -6.34386311  1.17559288],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2021-09-03,생선묵찌개,"15.456037735849026, 7.76572776280322, 11.825808625336967",얼큰황태채국,"21.880597826086973, 5.7335326086956435, 10.85184782608697",짬뽕찌개,"17.16501305483033, 6.5887467362924195, 11.64323759791124",4,8,46,[-3.90769953  0.05196757  0.06544717],[ 8.35852498  0.03489283 -0.06100304],[-3.22382636  0.25856301 -0.0525172 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2021-09-04,핫도그빵,"24.74, 2.16, 4.75",감자호박국,"21.880597826086973, 5.7335326086956435, 10.85184782608697",햄소시지찌개,"17.16501305483033, 6.5887467362924195, 11.64323759791124",27,19,28,[-3.90769953  0.05196757  0.06544717],[7.91073321 0.90657064 2.17305008],[-3.22382636  0.25856301 -0.0525172 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2021-09-05,쇠고기미역국,"16.08, 6.78, 15.06",버섯감자찌개,"14.04, 1.86, 2.04",순두부국,"3.61, 2.62, 4.01",102,2,3,[-3.90769953  0.05196757  0.06544717],[-4.45485591  0.47255687 -0.08271518],[8.16837779 0.51560491 1.88195785],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2021-09-06,어묵김칫국,"15.456037735849026, 7.76572776280322, 11.825808625336967",쇠고기호박찌개,"21.880597826086973, 5.7335326086956435, 10.85184782608697",돼지고기감자버섯찌개,"17.16501305483033, 6.5887467362924195, 11.64323759791124",25,1,4,[-3.90769953  0.05196757  0.06544717],[-4.45485591  0.47255687 -0.08271518],[-3.22382636  0.25856301 -0.0525172 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2021-09-07,두부고추장찌개,"13.53, 2.9, 6.9",돼지고기무찌개,"6.38, 8.09, 8.17",닭곰탕,"1.87, 4.75, 18.72",11,5,18,[-3.90769953  0.05196757  0.06544717],[-4.45485591  0.47255687 -0.08271518],[-3.22382636  0.25856301 -0.0525172 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2021-09-09,순두부찌개,"5.62, 17.99, 18.25",조갯살두부국,"21.880597826086973, 5.7335326086956435, 10.85184782608697",버섯매운탕,"78.0, 8.0, 38.0",27,4,3,[-3.90769953  0.05196757  0.06544717],[-4.45485591  0.47255687 -0.08271518],[-3.22382636  0.25856301 -0.0525172 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2021-09-10,쇠고기미역국,"16.08, 6.78, 15.06",버섯감자국,"21.880597826086973, 5.7335326086956435, 10.85184782608697",오리탕,"11.84, 7.94, 17.76",102,2,8,[-3.90769953  0.05196757  0.06544717],[-4.45485591  0.47255687 -0.08271518],[ 7.94011577 -0.69213165 -1.3498456 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2021-09-11,핫도그빵,"24.74, 2.16, 4.75",햄김치찌개,"6.47, 7.57, 7.51",감자수제비국,"66.44, 6.59, 15.81",27,3,17,[-3.90769953  0.05196757  0.06544717],[-4.45485591  0.47255687 -0.08271518],[9.10653425 0.05119008 0.58764532],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]"
2021-09-12,근대콩나물조개국,"15.456037735849026, 7.76572776280322, 11.825808625336967",닭볶음탕,"9.4, 9.5, 25.72",오징어채야채무침,"3.38, 2.99, 4.8",13,22,1,[ 9.17755814  0.24148183 -0.3153848 ],[-4.45485591  0.47255687 -0.08271518],[-3.22382636  0.25856301 -0.0525172 ],"[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]"
2021-09-13,꼬꼬떡국,"15.456037735849026, 7.76572776280322, 11.825808625336967",꼬리곰탕,"7.0, 13.0, 32.0",짬뽕찌개,"17.16501305483033, 6.5887467362924195, 11.64323759791124",17,5,46,[-3.90769953  0.05196757  0.06544717],[-4.45485591  0.47255687 -0.08271518],[-3.22382636  0.25856301 -0.0525172 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2021-09-14,들깨미역국,"11.76, 5.28, 2.78",쫄면,"43.29, 1.54, 4.55",해물순두부찌개,"13.31, 16.19, 25.76",3,4,2,[-3.90769953  0.05196757  0.06544717],[-4.45485591  0.47255687 -0.08271518],[-3.22382636  0.25856301 -0.0525172 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2021-09-16,햄치즈버거,"42.0, 17.0, 18.0",건새우미역국,"82.0, 16.3, 16.2",쇠고기육개장,"6.0, 6.0, 8.0",11,1,14,[ 7.97770039 -2.72735599 -0.57414699],[8.24083219 0.62223561 0.7657549 ],[-3.22382636  0.25856301 -0.0525172 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2021-09-17,연두부양념장,"15.456037735849026, 7.76572776280322, 11.825808625336967",양념떡볶이치킨,"21.880597826086973, 5.7335326086956435, 10.85184782608697",계란후라이,"0.43, 6.76, 6.24",2,1,1,[-3.90769953  0.05196757  0.06544717],[-4.45485591  0.47255687 -0.08271518],[-3.22382636  0.25856301 -0.0525172 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2021-09-19,쇠고기미역국,"16.08, 6.78, 15.06",순두부국,"3.61, 2.62, 4.01",감자호박국,"17.16501305483033, 6.5887467362924195, 11.64323759791124",102,11,15,[-3.90769953  0.05196757  0.06544717],[6.9163248  0.5307737  2.03559759],[9.14443911 0.97898316 2.46717605],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2021-09-20,쇠고기버섯들깨국,"15.456037735849026, 7.76572776280322, 11.825808625336967",돼지고기육개장,"6.0, 4.3, 8.0",계란조갯살찌개,"17.16501305483033, 6.5887467362924195, 11.64323759791124",4,6,12,[-3.90769953  0.05196757  0.06544717],[-4.45485591  0.47255687 -0.08271518],[-3.22382636  0.25856301 -0.0525172 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2021-09-22,쇠고기무국,"12.07, 8.62, 16.43",감자수제비국,"66.44, 6.59, 15.81",두부고추장찌개,"13.53, 2.9, 6.9",70,18,34,[-3.90769953  0.05196757  0.06544717],[7.86956925 0.00970498 0.22028473],[-3.22382636  0.25856301 -0.0525172 ],"[1, 0, 0, 0, 0]","[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]"
2021-09-23,어묵김칫국,"15.456037735849026, 7.76572776280322, 11.825808625336967",짬뽕찌개,"21.880597826086973, 5.7335326086956435, 10.85184782608697",햄소시지찌개,"17.16501305483033, 6.5887467362924195, 11.64323759791124",25,43,28,[-3.90769953  0.05196757  0.06544717],[-4.45485591  0.47255687 -0.08271518],[-3.22382636  0.25856301 -0.0525172 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2021-09-24,버섯감자찌개,"14.04, 1.86, 2.04",중화식계란탕,"21.880597826086973, 5.7335326086956435, 10.85184782608697",감자탕,"10.01, 5.58, 14.74",5,18,3,[-3.90769953  0.05196757  0.06544717],[-4.45485591  0.47255687 -0.08271518],[8.191946   0.04477927 0.87275689],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2021-09-26,조갯살두부국,"15.456037735849026, 7.76572776280322, 11.825808625336967",생선묵국,"21.880597826086973, 5.7335326086956435, 10.85184782608697",쇠고기미역국,"16.08, 6.78, 15.06",2,5,16,[-3.90769953  0.05196757  0.06544717],[7.5270884  1.49781194 2.62946018],[-3.22382636  0.25856301 -0.0525172 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2021-09-27,돼지고기애호박찌개,"15.456037735849026, 7.76572776280322, 11.825808625336967",해물순두부찌개,"13.31, 16.19, 25.76",사골곰탕,"0.0, 2.4, 3.0",22,2,3,[-3.90769953  0.05196757  0.06544717],[-4.45485591  0.47255687 -0.08271518],[ 8.70273265 -0.12762717  0.10555001],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2021-09-29,만둣국,"29.95, 21.79, 24.12",콩나물김치국,"1.79, 1.82, 1.92",돼지고기무찌개,"6.38, 8.09, 8.17",19,5,4,[-3.90769953  0.05196757  0.06544717],[ 8.02316528 -0.38413336 -0.45695063],[-3.22382636  0.25856301 -0.0525172 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2021-09-30,쇠고기미역국,"16.08, 6.78, 15.06",계란조갯살찌개,"21.880597826086973, 5.7335326086956435, 10.85184782608697",두부김치국,"18.0, 26.0, 28.0",102,14,4,[-3.90769953  0.05196757  0.06544717],[-4.45485591  0.47255687 -0.08271518],[ 8.58971948 -0.18648504  0.04049211],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2021-10-02,핫도그빵,"24.74, 2.16, 4.75",김치찌개,"6.38, 8.09, 8.17",감자돈육짜글이,"17.16501305483033, 6.5887467362924195, 11.64323759791124",27,3,24,[-3.90769953  0.05196757  0.06544717],[-4.45485591  0.47255687 -0.08271518],[-3.22382636  0.25856301 -0.0525172 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]"
2021-10-03,미나리콩나물무침,"15.456037735849026, 7.76572776280322, 11.825808625336967",계란찜,"2.07, 10.11, 10.05",양배추쌈,"5.58, 0.12, 1.44",1,1,1,[ 8.90529888 -1.48774757  0.37394567],[-4.45485591  0.47255687 -0.08271518],[-3.22382636  0.25856301 -0.0525172 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2021-10-04,만둣국,"29.95, 21.79, 24.12",새우살아욱국,"21.880597826086973, 5.7335326086956435, 10.85184782608697",쇠고기무국,"12.07, 8.62, 16.43",19,5,18,[-3.90769953  0.05196757  0.06544717],[8.76080767 0.83279797 1.44522376],[-3.22382636  0.25856301 -0.0525172 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]"
2021-10-05,햄김치찌개,"6.47, 7.57, 7.51",김자반,"3.93, 4.58, 3.51",짬뽕찌개,"17.16501305483033, 6.5887467362924195, 11.64323759791124",5,2,46,[-3.90769953  0.05196757  0.06544717],[ 6.76538631 -0.34919986 -0.11597398],[-3.22382636  0.25856301 -0.0525172 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2021-10-06,순두부찌개,"5.62, 17.99, 18.25",얼큰한오징어국,"21.880597826086973, 5.7335326086956435, 10.85184782608697",돼지고기김치찌개,"6.38, 8.09, 8.17",27,5,23,[-3.90769953  0.05196757  0.06544717],[ 8.43354793 -0.15742642 -0.59387489],[-3.22382636  0.25856301 -0.0525172 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2021-10-07,근대콩나물조개국,"15.456037735849026, 7.76572776280322, 11.825808625336967",돼지고기육개장,"6.0, 4.3, 8.0",돈까스치즈버거,"56.0, 20.0, 18.0",13,6,4,[ 9.17755814  0.24148183 -0.3153848 ],[-4.45485591  0.47255687 -0.08271518],[-3.22382636  0.25856301 -0.0525172 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2021-10-08,쇠고기미역국,"16.08, 6.78, 15.06",팽이버섯계란국,"21.880597826086973, 5.7335326086956435, 10.85184782608697",어묵김칫국,"17.16501305483033, 6.5887467362924195, 11.64323759791124",102,11,13,[-3.90769953  0.05196757  0.06544717],[-4.45485591  0.47255687 -0.08271518],[-3.22382636  0.25856301 -0.0525172 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2021-10-09,불고기버거,"50.0, 22.0, 20.0",느타리버섯배추국,"21.880597826086973, 5.7335326086956435, 10.85184782608697",돼지고기감자버섯찌개,"17.16501305483033, 6.5887467362924195, 11.64323759791124",20,16,4,[ 8.20138865 -1.20963728 -0.94868101],[-4.45485591  0.47255687 -0.08271518],[-3.22382636  0.25856301 -0.0525172 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2021-10-10,감자호박국,"15.456037735849026, 7.76572776280322, 11.825808625336967",순두부오징어국,"21.880597826086973, 5.7335326086956435, 10.85184782608697",두부고추장찌개,"13.53, 2.9, 6.9",20,3,34,[ 8.40257815  2.71255445 -0.23226295],[ 8.4898974  -0.0328276   0.41130042],[-3.22382636  0.25856301 -0.0525172 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2021-10-11,햄소시지찌개,"15.456037735849026, 7.76572776280322, 11.825808625336967",얼큰황태채국,"21.880597826086973, 5.7335326086956435, 10.85184782608697",꼬리곰탕,"7.0, 13.0, 32.0",11,8,12,[-3.90769953  0.05196757  0.06544717],[ 8.35852498  0.03489283 -0.06100304],[-3.22382636  0.25856301 -0.0525172 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2021-10-12,순두부국,"3.61, 2.62, 4.01",쫄면,"43.29, 1.54, 4.55",감자수제비국,"66.44, 6.59, 15.81",11,4,17,[ 7.47071043  2.17527272 -0.60109304],[-4.45485591  0.47255687 -0.08271518],[9.10653425 0.05119008 0.58764532],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]"
2021-10-13,돼지고기김치찌개,"6.38, 8.09, 8.17",감자탕,"10.01, 5.58, 14.74",버섯매운탕,"78.0, 8.0, 38.0",34,9,3,[-3.90769953  0.05196757  0.06544717],[6.93809091 0.03509711 0.86989753],[-3.22382636  0.25856301 -0.0525172 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2021-10-14,돼지고기애호박찌개,"15.456037735849026, 7.76572776280322, 11.825808625336967",감자계란국,"21.880597826086973, 5.7335326086956435, 10.85184782608697",아욱고추장찌개,"13.53, 2.9, 6.9",22,1,23,[-3.90769953  0.05196757  0.06544717],[-4.45485591  0.47255687 -0.08271518],[-3.22382636  0.25856301 -0.0525172 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2021-10-15,닭곰탕,"1.87, 4.75, 18.72",청국장,"11.05, 4.19, 10.03",홍합미역국,"4.0, 0.9, 5.0",2,6,3,[-3.90769953  0.05196757  0.06544717],[7.35725498 1.56163434 3.51653538],[9.20040808 0.84575901 1.47642591],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2021-10-17,콩나물김치국,"1.79, 1.82, 1.92",버섯감자국,"21.880597826086973, 5.7335326086956435, 10.85184782608697",짬뽕찌개,"17.16501305483033, 6.5887467362924195, 11.64323759791124",8,2,46,[ 8.59263774 -0.16511436 -0.40420404],[-4.45485591  0.47255687 -0.08271518],[-3.22382636  0.25856301 -0.0525172 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2021-10-18,멸치비엔나볶음,"15.456037735849026, 7.76572776280322, 11.825808625336967",쇠고기육개장,"6.0, 6.0, 8.0",황태채고추장찌개,"17.16501305483033, 6.5887467362924195, 11.64323759791124",2,23,1,[-3.90769953  0.05196757  0.06544717],[-4.45485591  0.47255687 -0.08271518],[-3.22382636  0.25856301 -0.0525172 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2021-10-20,어묵김칫국,"15.456037735849026, 7.76572776280322, 11.825808625336967",쇠고기미역국,"16.08, 6.78, 15.06",순두부찌개,"5.62, 17.99, 18.25",25,24,41,[-3.90769953  0.05196757  0.06544717],[-4.45485591  0.47255687 -0.08271518],[-3.22382636  0.25856301 -0.0525172 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2021-10-21,만둣국,"29.95, 21.79, 24.12",햄치즈버거,"42.0, 17.0, 18.0",느타리버섯배추국,"17.16501305483033, 6.5887467362924195, 11.64323759791124",19,5,12,[-3.90769953  0.05196757  0.06544717],[ 7.31255425 -1.47319207 -2.54728127],[-3.22382636  0.25856301 -0.0525172 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2021-10-22,돈육호박볶음,"6.99, 10.24, 1.6",근대콩나물조개국,"21.880597826086973, 5.7335326086956435, 10.85184782608697",버섯감자국,"17.16501305483033, 6.5887467362924195, 11.64323759791124",1,13,3,[-3.90769953  0.05196757  0.06544717],[ 8.58920902 -0.2984642   0.187931  ],[-3.22382636  0.25856301 -0.0525172 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2021-10-23,핫도그빵,"24.74, 2.16, 4.75",들깨미역국,"11.76, 5.28, 2.78",감자돈육짜글이Z586:감자돈육짜글이대,"17.16501305483033, 6.5887467362924195, 11.64323759791124",27,8,1,[-3.90769953  0.05196757  0.06544717],[-4.45485591  0.47255687 -0.08271518],[-0.65198139 -0.04104031 -0.81734943],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2021-10-24,팽이버섯계란국,"15.456037735849026, 7.76572776280322, 11.825808625336967",닭볶음탕,"9.4, 9.5, 25.72",조갯살두부국,"17.16501305483033, 6.5887467362924195, 11.64323759791124",28,22,3,[-3.90769953  0.05196757  0.06544717],[-4.45485591  0.47255687 -0.08271518],[-3.22382636  0.25856301 -0.0525172 ],"[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]"
2021-10-25,쇠고기미역국,"16.08, 6.78, 15.06",계란조갯살찌개,"21.880597826086973, 5.7335326086956435, 10.85184782608697",돼지고기김치찌개Z516:돼지고기김치찌개대,"6.38, 8.09, 8.17",102,14,1,[-3.90769953  0.05196757  0.06544717],[-4.45485591  0.47255687 -0.08271518],[-0.65198139 -0.04104031 -0.81734943],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2021-10-26,두부김치국,"18.0, 26.0, 28.0",가리비해물스파게티,"21.880597826086973, 5.7335326086956435, 10.85184782608697",감자호박국,"17.16501305483033, 6.5887467362924195, 11.64323759791124",7,1,15,[ 7.92594111  0.10268461 -0.53195286],[ 8.26433603 -1.07266448 -2.75824526],[9.14443911 0.97898316 2.46717605],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2021-10-27,사골우거지국,"6.0, 7.0, 14.0",감자수제비국,"66.44, 6.59, 15.81",햄소시지찌개,"17.16501305483033, 6.5887467362924195, 11.64323759791124",21,18,28,[ 8.76023291  0.40213275 -0.4880569 ],[7.86956925 0.00970498 0.22028473],[-3.22382636  0.25856301 -0.0525172 ],"[1, 0, 0, 0, 0]","[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]"
2021-10-28,두부고추장찌개,"13.53, 2.9, 6.9",새우살아욱국,"21.880597826086973, 5.7335326086956435, 10.85184782608697",돼지고기육개장,"6.0, 4.3, 8.0",11,5,6,[-3.90769953  0.05196757  0.06544717],[8.76080767 0.83279797 1.44522376],[-3.22382636  0.25856301 -0.0525172 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2021-10-29,생선묵찌개,"15.456037735849026, 7.76572776280322, 11.825808625336967",해물짬뽕,"82.0, 13.0, 10.0",콩나물김치국,"1.79, 1.82, 1.92",4,2,5,[-3.90769953  0.05196757  0.06544717],[-4.45485591  0.47255687 -0.08271518],[ 9.24902923 -0.39716456 -0.29934449],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2021-10-31,쇠고기미역국,"16.08, 6.78, 15.06",순두부국,"3.61, 2.62, 4.01",버섯감자찌개,"14.04, 1.86, 2.04",102,11,3,[-3.90769953  0.05196757  0.06544717],[6.9163248  0.5307737  2.03559759],[-3.22382636  0.25856301 -0.0525172 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2021-11-01,아욱고추장찌개,"13.53, 2.9, 6.9",계란조갯살찌개,"21.880597826086973, 5.7335326086956435, 10.85184782608697",돼지고기얼큰무국,"17.16501305483033, 6.5887467362924195, 11.64323759791124",1,14,1,[-3.90769953  0.05196757  0.06544717],[-4.45485591  0.47255687 -0.08271518],[-3.22382636  0.25856301 -0.0525172 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
