날짜,breakfast,breakfast_embedding,lunch,lunch_embedding,dinner,dinner_embedding,breakfast_count,lunch_count,dinner_count
2023-05-14(일),닭개장,"[7.33, 14.54, 31.38, [1, 0, 0, 0, 0]]",쇠고기미역국,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]",버섯감자찌개,"[10.55, 5.06, 9.28, [1, 0, 0, 0, 0]]",4,7,7
2023-05-15(월),차돌박이된장찌개,"[27.0, 28.0, 27.0, [1, 0, 0, 0, 0]]",짬뽕수제비국,"[93.0, 3.7, 10.0, [1, 0, 0, 0, 0]]",두부고추장찌개,"[13.53, 2.9, 6.9, [1, 0, 0, 0, 0]]",6,9,12
2023-05-16(화),대만식샌드위치,"[0, 0, 0, [0, 0, 0, 0, 1]]",바베큐치킨스테이크,"[10.0, 11.0, 15.0, [1, 0, 0, 0, 0]]",순두부찌개,"[5.62, 17.99, 18.25, [1, 0, 0, 0, 0]]",7,1,26
2023-05-17(수),쇠고기미역국,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]",꼬리곰탕,"[7.0, 13.0, 32.0, [1, 0, 0, 0, 0]]",떡국,"[66.59, 3.21, 11.18, [1, 0, 0, 0, 0]]",61,3,10
2023-05-18(목),아욱된장국,"[4.88, 0.73, 2.68, [1, 0, 0, 0, 0]]",꽃게탕,"[3.95, 1.58, 12.87, [1, 0, 0, 0, 0]]",유부장국,"[8.17, 2.48, 5.99, [1, 0, 0, 0, 0]]",10,13,10
2023-05-19(금),감자계란국,"[0, 0, 0, [0, 0, 0, 0, 1]]",들깨시래기된장국,"[7.83, 1.83, 5.21, [1, 0, 0, 0, 0]]",쇠고기전골,"[47.0, 7.0, 13.0, [1, 0, 0, 0, 0]]",15,13,30
2023-05-20(토),돼지고기김치찌개,"[6.38, 8.09, 8.17, [1, 0, 0, 0, 0]]",신전st떡볶이,"[31.0, 1.7, 3.8, [1, 0, 0, 0, 0]]",육개장,"[10.45, 7.57, 14.32, [1, 0, 0, 0, 0]]",7,1,37
2023-05-21(일),닭곰탕,"[1.87, 4.75, 18.72, [1, 0, 0, 0, 0]]",부대찌개,"[41.11, 38.55, 27.7, [1, 0, 0, 0, 0]]",쇠고기미역국,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]",17,13,12
2023-05-22(월),팽이버섯계란국,"[0, 0, 0, [0, 0, 0, 0, 1]]",근대된장국,"[5.82, 1.36, 3.47, [1, 0, 0, 0, 0]]",쇠고기장터국,"[7.0, 3.7, 9.0, [1, 0, 0, 0, 0]]",17,5,8
2023-05-23(화),밥,"[0, 0, 0, [1, 0, 0, 0, 0]]",,"[0, 0, 0, [0, 0, 0, 0, 1]]",,"[0, 0, 0, [0, 0, 0, 0, 1]]",4,6,13
2023-05-24(수),호박고추장찌개,"[13.53, 2.9, 6.9, [1, 0, 0, 0, 0]]",돼지국밥,"[0, 0, 0, [1, 0, 0, 0, 0]]",스팸김치찌개,"[19.0, 20.0, 19.0, [1, 0, 0, 0, 0]]",7,8,15
2023-05-25(목),닭개장,"[7.33, 14.54, 31.38, [1, 0, 0, 0, 0]]",콩나물국,"[5.87, 1.54, 2.17, [1, 0, 0, 0, 0]]",순두부짬뽕국,"[69.0, 7.0, 9.0, [1, 0, 0, 0, 0]]",4,5,13
2023-05-26(금),맑은황태채국,"[0, 0, 0, [0, 0, 0, 0, 1]]",해물볶음우동,"[77.0, 8.0, 19.0, [1, 0, 0, 0, 0]]",쇠고기전골,"[47.0, 7.0, 13.0, [1, 0, 0, 0, 0]]",24,4,30
2023-05-27(토),전복죽,"[25.0, 6.0, 3.0, [1, 0, 0, 0, 0]]",스팸감자짜글이,"[32.0, 1.8, 5.0, [1, 0, 0, 0, 0]]",육개장,"[10.45, 7.57, 14.32, [1, 0, 0, 0, 0]]",11,6,37
2023-05-28(일),부대찌개,"[41.11, 38.55, 27.7, [1, 0, 0, 0, 0]]",호박된장찌개,"[16.77, 5.6, 15.01, [1, 0, 0, 0, 0]]",떡국,"[66.59, 3.21, 11.18, [1, 0, 0, 0, 0]]",5,3,10
2023-05-29(월),모듬어묵국,"[19.0, 2.7, 9.0, [1, 0, 0, 0, 0]]",돼지고기김치찌개,"[6.38, 8.09, 8.17, [1, 0, 0, 0, 0]]",유부장국,"[8.17, 2.48, 5.99, [1, 0, 0, 0, 0]]",12,5,10
2023-05-30(화),시금치된장국,"[17.48, 2.8, 7.91, [1, 0, 0, 0, 0]]",짬뽕수제비국,"[93.0, 3.7, 10.0, [1, 0, 0, 0, 0]]",감자수제비국,"[66.44, 6.59, 15.81, [1, 0, 0, 0, 0]]",12,9,10
2023-05-31(수),부대찌개,"[41.11, 38.55, 27.7, [1, 0, 0, 0, 0]]",설렁탕,"[42.7, 12.93, 32.67, [1, 0, 0, 0, 0]]",누룽지탕,"[52.27, 0.33, 5.09, [1, 0, 0, 0, 0]]",5,4,6
2023-06-01(목),시금치된장국,"[17.48, 2.8, 7.91, [1, 0, 0, 0, 0]]",전투식량,"[0, 0, 0, [0, 0, 0, 0, 1]]",짬뽕수제비국,"[93.0, 3.7, 10.0, [1, 0, 0, 0, 0]]",12,3,8
2023-06-02(금),맑은쇠고기무국,"[0.0, 2.5, 20.0, [1, 0, 0, 0, 0]]",차돌박이된장찌개,"[27.0, 28.0, 27.0, [1, 0, 0, 0, 0]]",참치김치찌개,"[6.11, 4.71, 9.71, [1, 0, 0, 0, 0]]",44,5,13
2023-06-03(토),감자수제비국,"[66.44, 6.59, 15.81, [1, 0, 0, 0, 0]]",대만식샌드위치,"[0, 0, 0, [0, 0, 0, 0, 1]]",쇠고기미역국,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]",12,2,12
2023-06-04(일),호박된장찌개,"[16.77, 5.6, 15.01, [1, 0, 0, 0, 0]]",부대찌개,"[41.11, 38.55, 27.7, [1, 0, 0, 0, 0]]",쇠고기전골,"[47.0, 7.0, 13.0, [1, 0, 0, 0, 0]]",10,13,30
2023-06-05(월),팽이버섯계란국,"[0, 0, 0, [0, 0, 0, 0, 1]]",등뼈감자탕,"[0, 0, 0, [0, 0, 0, 0, 1]]",아욱된장국,"[4.88, 0.73, 2.68, [1, 0, 0, 0, 0]]",17,18,3
2023-06-06(화),밥,"[0, 0, 0, [1, 0, 0, 0, 0]]",튜브형 아이스크림,"[6.49, 0.08, 0.0, [1, 0, 0, 0, 0]]",밥,"[0, 0, 0, [1, 0, 0, 0, 0]]",4,1,1
2023-06-07(수),닭곰탕,"[1.87, 4.75, 18.72, [1, 0, 0, 0, 0]]",계란파국,"[0.97, 1.08, 1.58, [1, 0, 0, 0, 0]]",돼지고기김치찌개,"[6.38, 8.09, 8.17, [1, 0, 0, 0, 0]]",17,15,28
2023-06-08(목),떡국,"[66.59, 3.21, 11.18, [1, 0, 0, 0, 0]]",랍스터버터구이,"[0, 0, 0, [0, 0, 0, 0, 1]]",육개장,"[10.45, 7.57, 14.32, [1, 0, 0, 0, 0]]",20,2,37
2023-06-09(금),두부고추장찌개,"[13.53, 2.9, 6.9, [1, 0, 0, 0, 0]]",청국장찌개,"[11.05, 4.19, 10.03, [1, 0, 0, 0, 0]]",감자계란국,"[0, 0, 0, [0, 0, 0, 0, 1]]",6,13,9
2023-06-10(토),치아바타샌드위치,"[197.0, 97.0, 77.0, [1, 0, 0, 0, 0]]",설렁탕,"[42.7, 12.93, 32.67, [1, 0, 0, 0, 0]]",순두부찌개,"[5.62, 17.99, 18.25, [1, 0, 0, 0, 0]]",2,4,26
2023-06-11(일),얼큰쇠고기무국,"[9.6, 3.4, 10.0, [1, 0, 0, 0, 0]]",스팸김치찌개,"[19.0, 20.0, 19.0, [1, 0, 0, 0, 0]]",쇠고기전골,"[47.0, 7.0, 13.0, [1, 0, 0, 0, 0]]",24,8,30
2023-06-12(월),근대된장국,"[5.82, 1.36, 3.47, [1, 0, 0, 0, 0]]",유부장국,"[8.17, 2.48, 5.99, [1, 0, 0, 0, 0]]",맑은황태채국,"[0, 0, 0, [0, 0, 0, 0, 1]]",7,15,6
2023-06-13(화),쇠고기미역국,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]",버섯감자찌개,"[10.55, 5.06, 9.28, [1, 0, 0, 0, 0]]",새우살애호박찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",61,6,5
2023-06-14(수),시금치된장국,"[17.48, 2.8, 7.91, [1, 0, 0, 0, 0]]",도토리묵냉국,"[34.0, 0.5, 1.0, [1, 0, 0, 0, 0]]",돼지국밥,"[0, 0, 0, [1, 0, 0, 0, 0]]",12,9,8
2023-06-15(목),오징어무국,"[3.8, 0.96, 10.35, [1, 0, 0, 0, 0]]",팽이버섯계란국,"[0, 0, 0, [0, 0, 0, 0, 1]]",떡국,"[66.59, 3.21, 11.18, [1, 0, 0, 0, 0]]",1,3,10
2023-06-16(금),두부고추장찌개,"[13.53, 2.9, 6.9, [1, 0, 0, 0, 0]]",닭개장,"[7.33, 14.54, 31.38, [1, 0, 0, 0, 0]]",순두부찌개,"[5.62, 17.99, 18.25, [1, 0, 0, 0, 0]]",6,3,26
2023-06-17(토),호박고추장찌개,"[13.53, 2.9, 6.9, [1, 0, 0, 0, 0]]",햄버거빵,"[29.77, 2.6, 5.71, [1, 0, 0, 0, 0]]",나가사끼짬뽕국,"[74.0, 9.0, 9.0, [1, 0, 0, 0, 0]]",7,5,14
2023-06-18(일),쇠고기장터국,"[7.0, 3.7, 9.0, [1, 0, 0, 0, 0]]",유부장국,"[8.17, 2.48, 5.99, [1, 0, 0, 0, 0]]",쇠고기전골,"[47.0, 7.0, 13.0, [1, 0, 0, 0, 0]]",15,15,30
2023-06-19(월),돼지고기김치찌개,"[6.38, 8.09, 8.17, [1, 0, 0, 0, 0]]",코다리순살매운탕,"[0, 0, 0, [0, 0, 0, 0, 1]]",부대찌개,"[41.11, 38.55, 27.7, [1, 0, 0, 0, 0]]",7,3,42
2023-06-20(화),오리고추장구이,"[0, 0, 0, [0, 0, 0, 0, 1]]",레몬에이드,"[27.0, 0.0, 0.0, [1, 0, 0, 0, 0]]",동부묵김가루무침,"[0, 0, 0, [0, 0, 0, 0, 1]]",1,1,1
2023-06-21(수),얼큰쇠고기무국,"[9.6, 3.4, 10.0, [1, 0, 0, 0, 0]]",도토리묵냉국,"[34.0, 0.5, 1.0, [1, 0, 0, 0, 0]]",모듬어묵국,"[19.0, 2.7, 9.0, [1, 0, 0, 0, 0]]",24,9,20
2023-06-22(목),스팸감자짜글이,"[32.0, 1.8, 5.0, [1, 0, 0, 0, 0]]",육개장,"[10.45, 7.57, 14.32, [1, 0, 0, 0, 0]]",누룽지탕,"[52.27, 0.33, 5.09, [1, 0, 0, 0, 0]]",8,6,6
2023-06-23(금),들깨시래기된장국,"[7.83, 1.83, 5.21, [1, 0, 0, 0, 0]]",돼지국밥,"[0, 0, 0, [1, 0, 0, 0, 0]]",떡국,"[66.59, 3.21, 11.18, [1, 0, 0, 0, 0]]",5,8,10
2023-06-24(토),전복죽,"[25.0, 6.0, 3.0, [1, 0, 0, 0, 0]]",짬뽕수제비국,"[93.0, 3.7, 10.0, [1, 0, 0, 0, 0]]",유부장국,"[8.17, 2.48, 5.99, [1, 0, 0, 0, 0]]",11,9,10
2023-06-25(일),닭곰탕,"[1.87, 4.75, 18.72, [1, 0, 0, 0, 0]]",차돌육개장,"[9.0, 12.0, 18.0, [1, 0, 0, 0, 0]]",스팸김치찌개,"[19.0, 20.0, 19.0, [1, 0, 0, 0, 0]]",17,7,15
2023-06-26(월),쇠고기미역국,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]",모닝빵&딸기잼,"[17.42, 1.43, 3.28, [1, 0, 0, 0, 0]]",꼬리곰탕,"[7.0, 13.0, 32.0, [1, 0, 0, 0, 0]]",61,11,2
2023-06-27(화),얼큰쇠고기무국,"[9.6, 3.4, 10.0, [1, 0, 0, 0, 0]]",미소장국,"[7.78, 3.36, 6.02, [1, 0, 0, 0, 0]]",순두부짬뽕국,"[69.0, 7.0, 9.0, [1, 0, 0, 0, 0]]",24,16,13
2023-06-28(수),얼큰황태채국,"[0, 0, 0, [0, 0, 0, 0, 1]]",들깨시래기된장국,"[7.83, 1.83, 5.21, [1, 0, 0, 0, 0]]",참치김치찌개,"[6.11, 4.71, 9.71, [1, 0, 0, 0, 0]]",18,13,13
2023-06-29(목),모듬어묵국,"[19.0, 2.7, 9.0, [1, 0, 0, 0, 0]]",물냉면,"[64.58, 5.74, 16.5, [1, 0, 0, 0, 0]]",순두부찌개,"[5.62, 17.99, 18.25, [1, 0, 0, 0, 0]]",12,3,26
2023-06-30(금),맑은쇠고기무국,"[0.0, 2.5, 20.0, [1, 0, 0, 0, 0]]",나가사끼짬뽕국,"[74.0, 9.0, 9.0, [1, 0, 0, 0, 0]]",닭개장,"[7.33, 14.54, 31.38, [1, 0, 0, 0, 0]]",44,11,16
2023-07-01(토),돼지고기김치찌개,"[6.38, 8.09, 8.17, [1, 0, 0, 0, 0]]",두부찌개,"[2.36, 6.78, 6.98, [1, 0, 0, 0, 0]]",스팸감자짜글이,"[32.0, 1.8, 5.0, [1, 0, 0, 0, 0]]",7,7,10
2023-07-02(일),쇠고기미역국,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]",감자수제비국,"[66.44, 6.59, 15.81, [1, 0, 0, 0, 0]]",닭개장,"[7.33, 14.54, 31.38, [1, 0, 0, 0, 0]]",61,6,16
2023-07-03(월),배추된장국,"[8.64, 2.01, 3.8, [1, 0, 0, 0, 0]]",순두부짬뽕국,"[69.0, 7.0, 9.0, [1, 0, 0, 0, 0]]",부대찌개,"[41.11, 38.55, 27.7, [1, 0, 0, 0, 0]]",23,7,42
2023-07-04(화),호박된장찌개,"[16.77, 5.6, 15.01, [1, 0, 0, 0, 0]]",쇠고기장터국,"[7.0, 3.7, 9.0, [1, 0, 0, 0, 0]]",오징어무국,"[3.8, 0.96, 10.35, [1, 0, 0, 0, 0]]",10,5,6
2023-07-05(수),참치김치찌개,"[6.11, 4.71, 9.71, [1, 0, 0, 0, 0]]",버섯매운탕,"[78.0, 8.0, 38.0, [1, 0, 0, 0, 0]]",떡국,"[66.59, 3.21, 11.18, [1, 0, 0, 0, 0]]",13,8,10
2023-07-06(목),모듬어묵국,"[19.0, 2.7, 9.0, [1, 0, 0, 0, 0]]",콩나물국,"[5.87, 1.54, 2.17, [1, 0, 0, 0, 0]]",버섯감자찌개,"[10.55, 5.06, 9.28, [1, 0, 0, 0, 0]]",12,5,7
2023-07-07(금),감자계란국,"[0, 0, 0, [0, 0, 0, 0, 1]]",육개장,"[10.45, 7.57, 14.32, [1, 0, 0, 0, 0]]",쇠고기전골,"[47.0, 7.0, 13.0, [1, 0, 0, 0, 0]]",15,6,30
2023-07-08(토),쇠고기미역국,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]",햄버거빵,"[29.77, 2.6, 5.71, [1, 0, 0, 0, 0]]",팽이버섯계란국,"[0, 0, 0, [0, 0, 0, 0, 1]]",61,5,4
2023-07-09(일),닭곰탕,"[1.87, 4.75, 18.72, [1, 0, 0, 0, 0]]",돼지국밥,"[0, 0, 0, [1, 0, 0, 0, 0]]",스팸김치찌개,"[19.0, 20.0, 19.0, [1, 0, 0, 0, 0]]",17,8,15
2023-07-10(월),맑은쇠고기무국,"[0.0, 2.5, 20.0, [1, 0, 0, 0, 0]]",들깨시래기된장국,"[7.83, 1.83, 5.21, [1, 0, 0, 0, 0]]",감자수제비국,"[66.44, 6.59, 15.81, [1, 0, 0, 0, 0]]",44,13,10
2023-07-11(화),모듬어묵국,"[19.0, 2.7, 9.0, [1, 0, 0, 0, 0]]",삼계탕,"[20.41, 15.89, 55.5, [1, 0, 0, 0, 0]]",치킨가스&소스,"[12.53, 16.61, 19.77, [1, 0, 0, 0, 0]]",12,5,1
2023-07-12(수),유부장국,"[8.17, 2.48, 5.99, [1, 0, 0, 0, 0]]",꽃게탕,"[3.95, 1.58, 12.87, [1, 0, 0, 0, 0]]",호박고추장찌개,"[13.53, 2.9, 6.9, [1, 0, 0, 0, 0]]",5,13,5
2023-07-13(목),,"[0, 0, 0, [0, 0, 0, 0, 1]]",블루베리,"[12.17, 0.64, 0.42, [1, 0, 0, 0, 0]]",,"[0, 0, 0, [0, 0, 0, 0, 1]]",5,1,13
2023-07-14(금),쇠고기미역국,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]",누룽지탕,"[52.27, 0.33, 5.09, [1, 0, 0, 0, 0]]",육개장,"[10.45, 7.57, 14.32, [1, 0, 0, 0, 0]]",61,6,37
2023-07-15(토),닭죽,"[5.52, 12.18, 27.21, [1, 0, 0, 0, 0]]",나가사끼짬뽕국,"[74.0, 9.0, 9.0, [1, 0, 0, 0, 0]]",쇠고기장터국,"[7.0, 3.7, 9.0, [1, 0, 0, 0, 0]]",9,11,8
2023-07-16(일),맑은황태채국,"[0, 0, 0, [0, 0, 0, 0, 1]]",설렁탕,"[42.7, 12.93, 32.67, [1, 0, 0, 0, 0]]",부대찌개,"[41.11, 38.55, 27.7, [1, 0, 0, 0, 0]]",24,4,42
2023-07-17(월),스팸감자짜글이,"[32.0, 1.8, 5.0, [1, 0, 0, 0, 0]]",모닝빵&딸기잼,"[17.42, 1.43, 3.28, [1, 0, 0, 0, 0]]",두부고추장찌개,"[13.53, 2.9, 6.9, [1, 0, 0, 0, 0]]",8,11,12
2023-07-18(화),닭곰탕,"[1.87, 4.75, 18.72, [1, 0, 0, 0, 0]]",계란파국,"[0.97, 1.08, 1.58, [1, 0, 0, 0, 0]]",돼지국밥,"[0, 0, 0, [1, 0, 0, 0, 0]]",17,15,8
2023-07-19(수),얼큰황태채국,"[0, 0, 0, [0, 0, 0, 0, 1]]",쇠고기미역국,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]",돼지고기김치찌개,"[6.38, 8.09, 8.17, [1, 0, 0, 0, 0]]",18,7,28
2023-07-20(목),맑은쇠고기무국,"[0.0, 2.5, 20.0, [1, 0, 0, 0, 0]]",메밀소바,"[75.0, 2.1, 11.0, [1, 0, 0, 0, 0]]",차돌육개장,"[9.0, 12.0, 18.0, [1, 0, 0, 0, 0]]",44,5,3
2023-07-21(금),떡국,"[66.59, 3.21, 11.18, [1, 0, 0, 0, 0]]",삼계탕,"[20.41, 15.89, 55.5, [1, 0, 0, 0, 0]]",팽이버섯된장국,"[0, 0, 0, [0, 0, 0, 0, 1]]",20,5,4
2023-07-22(토),아욱된장국,"[4.88, 0.73, 2.68, [1, 0, 0, 0, 0]]",대만식샌드위치,"[0, 0, 0, [0, 0, 0, 0, 1]]",나가사끼짬뽕국,"[74.0, 9.0, 9.0, [1, 0, 0, 0, 0]]",10,2,14
2023-07-23(일),쇠고기미역국,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]",닭개장,"[7.33, 14.54, 31.38, [1, 0, 0, 0, 0]]",새우살애호박찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",61,3,5
2023-07-24(월),맑은황태채국,"[0, 0, 0, [0, 0, 0, 0, 1]]",게맛살계란국,"[0, 0, 0, [0, 0, 0, 0, 1]]",모듬어묵국,"[19.0, 2.7, 9.0, [1, 0, 0, 0, 0]]",24,17,20
2023-07-25(화),쇠고기감자국,"[7.0, 2.4, 13.0, [1, 0, 0, 0, 0]]",조각피자,"[26.0, 11.0, 12.0, [1, 0, 0, 0, 0]]",유부장국,"[8.17, 2.48, 5.99, [1, 0, 0, 0, 0]]",16,9,10
2023-07-26(수),맑은쇠고기무국,"[0.0, 2.5, 20.0, [1, 0, 0, 0, 0]]",등뼈감자탕,"[0, 0, 0, [0, 0, 0, 0, 1]]",미소장국,"[7.78, 3.36, 6.02, [1, 0, 0, 0, 0]]",44,18,2
2023-07-27(목),감자된장국,"[0, 0, 0, [0, 0, 0, 0, 1]]",치즈돈가스&소스,"[25.41, 41.57, 57.87, [1, 0, 0, 0, 0]]",쇠고기전골,"[47.0, 7.0, 13.0, [1, 0, 0, 0, 0]]",7,1,30
2023-07-28(금),팽이버섯된장국,"[0, 0, 0, [0, 0, 0, 0, 1]]",꼬리곰탕,"[7.0, 13.0, 32.0, [1, 0, 0, 0, 0]]",부대찌개,"[41.11, 38.55, 27.7, [1, 0, 0, 0, 0]]",14,3,42
2023-07-29(토),전복죽,"[25.0, 6.0, 3.0, [1, 0, 0, 0, 0]]",차돌박이된장찌개,"[27.0, 28.0, 27.0, [1, 0, 0, 0, 0]]",육개장,"[10.45, 7.57, 14.32, [1, 0, 0, 0, 0]]",11,5,37
2023-07-30(일),계란파국,"[0.97, 1.08, 1.58, [1, 0, 0, 0, 0]]",들깨시래기된장국,"[7.83, 1.83, 5.21, [1, 0, 0, 0, 0]]",호박된장찌개,"[16.77, 5.6, 15.01, [1, 0, 0, 0, 0]]",8,13,10
2023-07-31(월),콩나물국,"[5.87, 1.54, 2.17, [1, 0, 0, 0, 0]]",짬뽕수제비국,"[93.0, 3.7, 10.0, [1, 0, 0, 0, 0]]",두부찌개,"[2.36, 6.78, 6.98, [1, 0, 0, 0, 0]]",29,9,17
2023-08-01(화),맑은황태채국,"[0, 0, 0, [0, 0, 0, 0, 1]]",떡국,"[66.59, 3.21, 11.18, [1, 0, 0, 0, 0]]",부대찌개,"[41.11, 38.55, 27.7, [1, 0, 0, 0, 0]]",24,4,42
2023-08-02(수),순두부찌개,"[5.62, 17.99, 18.25, [1, 0, 0, 0, 0]]",감자된장국,"[0, 0, 0, [0, 0, 0, 0, 1]]",미소장국,"[7.78, 3.36, 6.02, [1, 0, 0, 0, 0]]",7,5,2
2023-08-03(목),감자계란국,"[0, 0, 0, [0, 0, 0, 0, 1]]",등뼈감자탕,"[0, 0, 0, [0, 0, 0, 0, 1]]",나가사끼짬뽕국,"[74.0, 9.0, 9.0, [1, 0, 0, 0, 0]]",15,18,14
2023-08-04(금),콩나물국,"[5.87, 1.54, 2.17, [1, 0, 0, 0, 0]]",도토리묵냉국,"[34.0, 0.5, 1.0, [1, 0, 0, 0, 0]]",감자수제비국,"[66.44, 6.59, 15.81, [1, 0, 0, 0, 0]]",29,9,10
2023-08-05(토),쇠고기미역국,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]",훈제닭다리,"[5.0, 14.0, 27.0, [1, 0, 0, 0, 0]]",쇠고기전골,"[47.0, 7.0, 13.0, [1, 0, 0, 0, 0]]",61,2,30
2023-08-06(일),차돌박이된장찌개,"[27.0, 28.0, 27.0, [1, 0, 0, 0, 0]]",얼큰순댓국,"[20.0, 26.0, 46.0, [1, 0, 0, 0, 0]]",두부찌개,"[2.36, 6.78, 6.98, [1, 0, 0, 0, 0]]",6,1,17
2023-08-07(월),쇠고기장터국,"[7.0, 3.7, 9.0, [1, 0, 0, 0, 0]]",모닝빵&딸기잼,"[17.42, 1.43, 3.28, [1, 0, 0, 0, 0]]",오징어무국,"[3.8, 0.96, 10.35, [1, 0, 0, 0, 0]]",15,11,6
2023-08-08(화),얼큰콩나물국,"[5.87, 1.54, 2.17, [1, 0, 0, 0, 0]]",버섯감자찌개,"[10.55, 5.06, 9.28, [1, 0, 0, 0, 0]]",아욱된장국,"[4.88, 0.73, 2.68, [1, 0, 0, 0, 0]]",5,6,3
2023-08-09(수),맑은쇠고기무국,"[0.0, 2.5, 20.0, [1, 0, 0, 0, 0]]",게맛살계란국,"[0, 0, 0, [0, 0, 0, 0, 1]]",부대찌개,"[41.11, 38.55, 27.7, [1, 0, 0, 0, 0]]",44,17,42
2023-08-10(목),쇠고기미역국,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]",삼계탕,"[20.41, 15.89, 55.5, [1, 0, 0, 0, 0]]",나가사끼짬뽕국,"[74.0, 9.0, 9.0, [1, 0, 0, 0, 0]]",61,5,14
2023-08-11(금),팽이버섯된장국,"[0, 0, 0, [0, 0, 0, 0, 1]]",미역오이냉국,"[3.15, 0.08, 0.97, [1, 0, 0, 0, 0]]",모듬어묵국,"[19.0, 2.7, 9.0, [1, 0, 0, 0, 0]]",14,4,20
2023-08-12(토),전복죽,"[25.0, 6.0, 3.0, [1, 0, 0, 0, 0]]",차돌육개장,"[9.0, 12.0, 18.0, [1, 0, 0, 0, 0]]",호박된장찌개,"[16.77, 5.6, 15.01, [1, 0, 0, 0, 0]]",11,7,10
2023-08-13(일),스팸감자짜글이,"[32.0, 1.8, 5.0, [1, 0, 0, 0, 0]]",들깨시래기된장국,"[7.83, 1.83, 5.21, [1, 0, 0, 0, 0]]",순두부찌개,"[5.62, 17.99, 18.25, [1, 0, 0, 0, 0]]",8,13,26
2023-08-14(월),참치김치찌개,"[6.11, 4.71, 9.71, [1, 0, 0, 0, 0]]",누룽지탕,"[52.27, 0.33, 5.09, [1, 0, 0, 0, 0]]",짬뽕수제비국,"[93.0, 3.7, 10.0, [1, 0, 0, 0, 0]]",13,6,8
2023-08-15(화),팽이버섯계란국,"[0, 0, 0, [0, 0, 0, 0, 1]]",닭곰탕,"[1.87, 4.75, 18.72, [1, 0, 0, 0, 0]]",쇠고기전골,"[47.0, 7.0, 13.0, [1, 0, 0, 0, 0]]",17,5,30
2023-08-16(수),쇠고기미역국,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]",조각피자,"[26.0, 11.0, 12.0, [1, 0, 0, 0, 0]]",유부장국,"[8.17, 2.48, 5.99, [1, 0, 0, 0, 0]]",61,9,10
2023-08-17(목),얼큰쇠고기무국,"[9.6, 3.4, 10.0, [1, 0, 0, 0, 0]]",버섯매운탕,"[78.0, 8.0, 38.0, [1, 0, 0, 0, 0]]",육개장,"[10.45, 7.57, 14.32, [1, 0, 0, 0, 0]]",24,8,37
2023-08-18(금),떠먹는 토핑형 발효유,"[27.85, 0.04, 0.08, [1, 0, 0, 0, 0]]",수박,"[7.55, 0.15, 0.61, [1, 0, 0, 0, 0]]",,"[0, 0, 0, [0, 0, 0, 0, 1]]",1,1,13
2023-08-19(토),호박고추장찌개,"[13.53, 2.9, 6.9, [1, 0, 0, 0, 0]]",해쉬브라운,"[0.0, 2.4, 2.0, [1, 0, 0, 0, 0]]",닭개장,"[7.33, 14.54, 31.38, [1, 0, 0, 0, 0]]",7,2,16
2023-08-20(일),콩나물국,"[5.87, 1.54, 2.17, [1, 0, 0, 0, 0]]",근대된장국,"[5.82, 1.36, 3.47, [1, 0, 0, 0, 0]]",순두부짬뽕국,"[69.0, 7.0, 9.0, [1, 0, 0, 0, 0]]",29,5,13
2023-08-21(월),유부장국,"[8.17, 2.48, 5.99, [1, 0, 0, 0, 0]]",감자수제비국,"[66.44, 6.59, 15.81, [1, 0, 0, 0, 0]]",두부찌개,"[2.36, 6.78, 6.98, [1, 0, 0, 0, 0]]",5,6,17
2023-08-22(화),설렁탕,"[42.7, 12.93, 32.67, [1, 0, 0, 0, 0]]",들깨시래기된장국,"[7.83, 1.83, 5.21, [1, 0, 0, 0, 0]]",모듬어묵국,"[19.0, 2.7, 9.0, [1, 0, 0, 0, 0]]",3,13,20
2023-08-23(수),"가공우유,남양유업,우유듬뿍딸기에몽,200mL","[20.0, 7.0, 5.0, [1, 0, 0, 0, 0]]",,"[0, 0, 0, [0, 0, 0, 0, 1]]",거봉포도,"[0, 0, 0, [0, 0, 0, 0, 1]]",1,6,1
2023-08-24(목),맑은쇠고기무국,"[0.0, 2.5, 20.0, [1, 0, 0, 0, 0]]",모닝빵&딸기잼,"[17.42, 1.43, 3.28, [1, 0, 0, 0, 0]]",쇠고기전골,"[47.0, 7.0, 13.0, [1, 0, 0, 0, 0]]",44,11,30
