날짜,breakfast,breakfast_embedding,lunch,lunch_embedding,dinner,dinner_embedding,breakfast_count,lunch_count,dinner_count
2022-09-15,왕만두국,"[29.95, 21.79, 24.12, [1, 0, 0, 0, 0]]",닭곰탕,"[1.87, 4.75, 18.72, [1, 0, 0, 0, 0]]",탕수육,"[21.58, 7.98, 9.0, [1, 0, 0, 0, 0]]",8,18,1
2022-09-16,쇠고기장터국,"[7.0, 3.7, 9.0, [1, 0, 0, 0, 0]]",순두부찌개,"[5.62, 17.99, 18.25, [1, 0, 0, 0, 0]]",쇠고기무국,"[12.07, 8.62, 16.43, [1, 0, 0, 0, 0]]",7,9,10
2022-09-17,핫도그빵,"[24.74, 2.16, 4.75, [1, 0, 0, 0, 0]]",돼지국밥,"[0, 0, 0, [1, 0, 0, 0, 0]]",돼지고기김찌찌개,"[15.0, 6.0, 10.0, [1, 0, 0, 0, 0]]",8,4,6
2022-09-18,김치수제비국,"[112.0, 2.4, 14.0, [1, 0, 0, 0, 0]]",두부햄찌개,"[2.36, 6.78, 6.98, [1, 0, 0, 0, 0]]",어묵콩나물국,"[5.87, 1.54, 2.17, [1, 0, 0, 0, 0]]",3,4,4
2022-09-19,쇠고기호박찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",사골우거지국,"[6.0, 7.0, 14.0, [1, 0, 0, 0, 0]]",짬뽕국,"[22.49, 3.23, 8.76, [1, 0, 0, 0, 0]]",10,9,1
2022-09-20,닭고기무국,"[6.0, 1.1, 6.0, [1, 0, 0, 0, 0]]",순두부찌개,"[5.62, 17.99, 18.25, [1, 0, 0, 0, 0]]",청양풍매운어묵볶음,"[0, 0, 0, [0, 0, 0, 0, 1]]",13,9,2
2022-09-21,떡만둣국,"[68.42, 11.05, 15.0, [1, 0, 0, 0, 0]]",감자고추장찌개,"[13.53, 2.9, 6.9, [1, 0, 0, 0, 0]]",맑은된장국,"[0, 0, 0, [0, 0, 0, 0, 1]]",6,8,12
2022-09-22,쇠고기감자국,"[7.0, 2.4, 13.0, [1, 0, 0, 0, 0]]",갈비탕,"[11.63, 31.26, 33.29, [1, 0, 0, 0, 0]]",쇠고기버섯들깨국,"[0, 0, 0, [0, 0, 0, 0, 1]]",16,2,5
2022-09-23,감자수제비국,"[66.44, 6.59, 15.81, [1, 0, 0, 0, 0]]",아욱된장국,"[4.88, 0.73, 2.68, [1, 0, 0, 0, 0]]",미역된장국,"[2.34, 0.08, 1.0, [1, 0, 0, 0, 0]]",9,10,6
2022-09-24,불고기버거,"[50.0, 22.0, 20.0, [1, 0, 0, 0, 0]]",감자국,"[9.86, 3.52, 4.54, [1, 0, 0, 0, 0]]",북어채국,"[3.28, 4.9, 12.81, [1, 0, 0, 0, 0]]",15,8,4
2022-09-25,어묵탕,"[13.06, 2.45, 13.11, [1, 0, 0, 0, 0]]",아욱된장국,"[4.88, 0.73, 2.68, [1, 0, 0, 0, 0]]",두부맑은국,"[0, 0, 0, [0, 0, 0, 0, 1]]",6,10,7
2022-09-26,북어채국,"[3.28, 4.9, 12.81, [1, 0, 0, 0, 0]]",꽃게탕,"[3.95, 1.58, 12.87, [1, 0, 0, 0, 0]]",순두부오징어탕,"[0, 0, 0, [0, 0, 0, 0, 1]]",7,9,4
2022-09-27,감자계란국,"[0, 0, 0, [0, 0, 0, 0, 1]]",유부주머니감자국,"[0, 0, 0, [0, 0, 0, 0, 1]]",목살김치찌개,"[11.0, 23.0, 27.0, [1, 0, 0, 0, 0]]",5,2,17
2022-09-28,쇠고기무국,"[12.07, 8.62, 16.43, [1, 0, 0, 0, 0]]",황태해장국,"[12.07, 4.14, 18.33, [1, 0, 0, 0, 0]]",만두김치찌개,"[6.47, 7.57, 7.51, [1, 0, 0, 0, 0]]",40,4,3
2022-09-29,순두부버섯탕,"[19.0, 19.0, 21.0, [1, 0, 0, 0, 0]]",얼갈이된장국,"[21.0, 4.3, 9.0, [1, 0, 0, 0, 0]]",생선묵국,"[0, 0, 0, [0, 0, 0, 0, 1]]",13,1,4
2022-09-30,진한육개장,"[16.0, 6.0, 18.0, [1, 0, 0, 0, 0]]",북어들깨미역국,"[11.76, 5.28, 2.78, [1, 0, 0, 0, 0]]",치킨버거,"[40.9, 15.4, 15.0, [1, 0, 0, 0, 0]]",5,4,2
2022-10-01,한입감자,"[12.0, 14.0, 12.0, [1, 0, 0, 0, 0]]",타워함박스테이크,"[14.18, 8.81, 12.25, [1, 0, 0, 0, 0]]",유부된장국,"[8.17, 2.48, 5.99, [1, 0, 0, 0, 0]]",1,1,4
2022-10-02,갈비탕,"[11.63, 31.26, 33.29, [1, 0, 0, 0, 0]]",부대찌개,"[41.11, 38.55, 27.7, [1, 0, 0, 0, 0]]",불고기버거,"[50.0, 22.0, 20.0, [1, 0, 0, 0, 0]]",9,10,1
2022-10-03,떡만둣국,"[68.42, 11.05, 15.0, [1, 0, 0, 0, 0]]",닭볶음탕,"[9.4, 9.5, 25.72, [1, 0, 0, 0, 0]]",쫄면,"[43.29, 1.54, 4.55, [1, 0, 0, 0, 0]]",6,8,2
2022-10-04,돼지국밥,"[0, 0, 0, [1, 0, 0, 0, 0]]",느타리버섯배추국,"[0, 0, 0, [0, 0, 0, 0, 1]]",닭고기육개장,"[6.0, 6.0, 8.0, [1, 0, 0, 0, 0]]",3,6,14
2022-10-05,콩나물국,"[5.87, 1.54, 2.17, [1, 0, 0, 0, 0]]",새우튀김우동,"[87.0, 7.0, 12.0, [1, 0, 0, 0, 0]]",쇠고기무국,"[12.07, 8.62, 16.43, [1, 0, 0, 0, 0]]",13,3,10
2022-10-06,쇠고기버섯들깨국,"[0, 0, 0, [0, 0, 0, 0, 1]]",아욱된장국,"[4.88, 0.73, 2.68, [1, 0, 0, 0, 0]]",감자국,"[9.86, 3.52, 4.54, [1, 0, 0, 0, 0]]",2,10,4
2022-10-07,마늘쫑무침,"[11.05, 2.72, 2.29, [1, 0, 0, 0, 0]]",고등어순살튀김,"[7.02, 26.04, 19.45, [1, 0, 0, 0, 0]]",소시지카레조림,"[74.0, 13.0, 11.0, [1, 0, 0, 0, 0]]",1,1,1
2022-10-08,핫도그빵,"[24.74, 2.16, 4.75, [1, 0, 0, 0, 0]]",물만두국,"[29.95, 21.79, 24.12, [1, 0, 0, 0, 0]]",진한육개장,"[16.0, 6.0, 18.0, [1, 0, 0, 0, 0]]",8,2,4
2022-10-09,감자계란국,"[0, 0, 0, [0, 0, 0, 0, 1]]",돼지고기얼큰무국,"[0, 0, 0, [0, 0, 0, 0, 1]]",닭고기무국,"[6.0, 1.1, 6.0, [1, 0, 0, 0, 0]]",5,4,18
2022-10-10,참치김치볶음,"[2.63, 6.94, 9.5, [1, 0, 0, 0, 0]]",두부맑은국,"[0, 0, 0, [0, 0, 0, 0, 1]]",차돌된장찌개,"[14.67, 10.78, 19.1, [1, 0, 0, 0, 0]]",1,10,4
2022-10-11,순두부찌개,"[5.62, 17.99, 18.25, [1, 0, 0, 0, 0]]",비빔국수,"[74.1, 7.22, 14.76, [1, 0, 0, 0, 0]]",베이컨새우리조또,"[21.2, 54.0, 28.7, [1, 0, 0, 0, 0]]",14,3,2
2022-10-12,두부햄찌개,"[2.36, 6.78, 6.98, [1, 0, 0, 0, 0]]",닭곰탕,"[1.87, 4.75, 18.72, [1, 0, 0, 0, 0]]",치킨버거,"[40.9, 15.4, 15.0, [1, 0, 0, 0, 0]]",7,18,2
2022-10-13,쇠고기미역국,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]",오징어배추해장국,"[0, 0, 0, [0, 0, 0, 0, 1]]",쇠고기호박찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",21,3,4
2022-10-14,쇠고기미역국,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]",돼지국밥,"[0, 0, 0, [1, 0, 0, 0, 0]]",해물짬뽕,"[82.0, 13.0, 10.0, [1, 0, 0, 0, 0]]",21,4,1
2022-10-15,바베큐폭립,"[17.0, 9.0, 25.0, [1, 0, 0, 0, 0]]",감자수제비국,"[66.44, 6.59, 15.81, [1, 0, 0, 0, 0]]",홍합미역국,"[4.0, 0.9, 5.0, [1, 0, 0, 0, 0]]",1,4,2
2022-10-16,쇠고기무국,"[12.07, 8.62, 16.43, [1, 0, 0, 0, 0]]",돼지고기김찌찌개,"[15.0, 6.0, 10.0, [1, 0, 0, 0, 0]]",목살김치찌개,"[11.0, 23.0, 27.0, [1, 0, 0, 0, 0]]",40,9,17
2022-10-17,에그맥머핀,"[30.0, 12.0, 18.0, [1, 0, 0, 0, 0]]",두부고추장찌개,"[13.53, 2.9, 6.9, [1, 0, 0, 0, 0]]",얼갈이된장국,"[21.0, 4.3, 9.0, [1, 0, 0, 0, 0]]",6,4,2
2022-10-18,유부주머니감자국,"[0, 0, 0, [0, 0, 0, 0, 1]]",북어들깨미역국,"[11.76, 5.28, 2.78, [1, 0, 0, 0, 0]]",까르보나라떡볶이,"[104.0, 10.0, 9.0, [1, 0, 0, 0, 0]]",1,4,3
2022-10-19,어묵탕,"[13.06, 2.45, 13.11, [1, 0, 0, 0, 0]]",차돌박이된장찌개,"[27.0, 28.0, 27.0, [1, 0, 0, 0, 0]]",감자짜글이,"[32.0, 1.8, 5.0, [1, 0, 0, 0, 0]]",6,10,7
2022-10-20,쇠고기감자국,"[7.0, 2.4, 13.0, [1, 0, 0, 0, 0]]",오징어콩나물국,"[0, 0, 0, [0, 0, 0, 0, 1]]",된장국,"[9.93, 1.85, 5.55, [1, 0, 0, 0, 0]]",16,2,9
2022-10-21,해물동그랑땡야채볶음,"[0, 0, 0, [0, 0, 0, 0, 1]]",파채무침,"[5.5, 1.33, 1.36, [1, 0, 0, 0, 0]]",곰취나물,"[0.63, 0.07, 0.41, [1, 0, 0, 0, 0]]",1,1,1
2022-10-22,핫도그빵,"[24.74, 2.16, 4.75, [1, 0, 0, 0, 0]]",파인애플함박스테이크,"[0, 0, 0, [0, 0, 0, 0, 1]]",오징어무국,"[3.8, 0.96, 10.35, [1, 0, 0, 0, 0]]",8,2,11
2022-10-23,감자고추장찌개,"[13.53, 2.9, 6.9, [1, 0, 0, 0, 0]]",얼큰한오징어국,"[0, 0, 0, [0, 0, 0, 0, 1]]",어묵콩나물국,"[5.87, 1.54, 2.17, [1, 0, 0, 0, 0]]",6,2,4
2022-10-24,쇠고기장터국,"[7.0, 3.7, 9.0, [1, 0, 0, 0, 0]]",돼지고기콩나물찌개,"[17.0, 4.0, 12.0, [1, 0, 0, 0, 0]]",떡볶이,"[60.42, 2.91, 6.97, [1, 0, 0, 0, 0]]",7,5,2
2022-10-25,건새우미역국,"[82.0, 16.3, 16.2, [1, 0, 0, 0, 0]]",쇠고기무국,"[12.07, 8.62, 16.43, [1, 0, 0, 0, 0]]",두부햄찌개,"[2.36, 6.78, 6.98, [1, 0, 0, 0, 0]]",3,10,11
2022-10-26,사골우거지국,"[6.0, 7.0, 14.0, [1, 0, 0, 0, 0]]",짬뽕국,"[22.49, 3.23, 8.76, [1, 0, 0, 0, 0]]",대파육개장,"[16.0, 14.0, 13.0, [1, 0, 0, 0, 0]]",11,1,7
2022-10-27,순두부찌개,"[5.62, 17.99, 18.25, [1, 0, 0, 0, 0]]",돈코츠라멘,"[83.47, 10.74, 14.48, [1, 0, 0, 0, 0]]",유부된장국,"[8.17, 2.48, 5.99, [1, 0, 0, 0, 0]]",14,3,4
2022-10-28,쇠고기육개장,"[6.0, 6.0, 8.0, [1, 0, 0, 0, 0]]",등뼈감자탕,"[0, 0, 0, [0, 0, 0, 0, 1]]",새우시금치국,"[18.99, 2.45, 8.5, [1, 0, 0, 0, 0]]",7,14,4
2022-10-29,치즈불고기버거,"[28.0, 21.0, 8.0, [1, 0, 0, 0, 0]]",닭봉달콤간장조림,"[0, 0, 0, [0, 0, 0, 0, 1]]",참치김치찌개,"[6.11, 4.71, 9.71, [1, 0, 0, 0, 0]]",5,1,5
2022-10-30,북어채국,"[3.28, 4.9, 12.81, [1, 0, 0, 0, 0]]",미역된장국,"[2.34, 0.08, 1.0, [1, 0, 0, 0, 0]]",사골떡왕만둣국,"[9.0, 4.0, 2.0, [1, 0, 0, 0, 0]]",7,8,3
2022-10-31,순두부버섯탕,"[19.0, 19.0, 21.0, [1, 0, 0, 0, 0]]",닭고기육개장,"[6.0, 6.0, 8.0, [1, 0, 0, 0, 0]]",북어채국,"[3.28, 4.9, 12.81, [1, 0, 0, 0, 0]]",13,22,4
2022-11-01(화),닭고기육개장,"[6.0, 6.0, 8.0, [1, 0, 0, 0, 0]]",고추잡채밥/꽃빵,"[0, 0, 0, [1, 0, 0, 0, 0]]",돼지고기김찌찌개,"[15.0, 6.0, 10.0, [1, 0, 0, 0, 0]]",2,4,6
2022-11-02(수),밥,"[0, 0, 0, [1, 0, 0, 0, 0]]",닭곰탕,"[1.87, 4.75, 18.72, [1, 0, 0, 0, 0]]",얼큰한오징어국,"[0, 0, 0, [0, 0, 0, 0, 1]]",5,18,3
2022-11-03(목),쇠고기곰탕,"[0.0, 6.0, 9.0, [1, 0, 0, 0, 0]]",크루통크림스프,"[18.0, 2.8, 1.0, [1, 0, 0, 0, 0]]",버섯매운탕,"[78.0, 8.0, 38.0, [1, 0, 0, 0, 0]]",4,2,11
2022-11-04(금),시금치무침,"[8.39, 3.14, 3.78, [1, 0, 0, 0, 0]]",등갈비김치찜,"[13.16, 37.13, 36.66, [1, 0, 0, 0, 0]]",매운오징어볶음,"[39.04, 9.4, 14.62, [1, 0, 0, 0, 0]]",1,2,1
2022-11-05(토),치즈불고기버거,"[28.0, 21.0, 8.0, [1, 0, 0, 0, 0]]",베이컨새우리조또,"[21.2, 54.0, 28.7, [1, 0, 0, 0, 0]]",쇠고기미역국,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]",5,1,3
2022-11-06(일),갈비탕,"[11.63, 31.26, 33.29, [1, 0, 0, 0, 0]]",순두부오징어탕,"[0, 0, 0, [0, 0, 0, 0, 1]]",조갯살두부국,"[0, 0, 0, [0, 0, 0, 0, 1]]",9,4,1
2022-11-07(월),김치어묵국,"[190.0, 17.0, 38.0, [1, 0, 0, 0, 0]]",쇠고기무국,"[12.07, 8.62, 16.43, [1, 0, 0, 0, 0]]",하이라이스,"[49.14, 9.49, 10.26, [1, 0, 0, 0, 0]]",10,10,4
2022-11-08(화),쇠고기장터국,"[7.0, 3.7, 9.0, [1, 0, 0, 0, 0]]",패주미역국,"[0, 0, 0, [0, 0, 0, 0, 1]]",건새우미역국,"[82.0, 16.3, 16.2, [1, 0, 0, 0, 0]]",7,1,1
2022-11-09(수),참치김치찌개,"[6.11, 4.71, 9.71, [1, 0, 0, 0, 0]]",순두부찌개,"[5.62, 17.99, 18.25, [1, 0, 0, 0, 0]]",새우튀김우동,"[87.0, 7.0, 12.0, [1, 0, 0, 0, 0]]",9,9,2
2022-11-10(목),쇠고기시래기국,"[0, 0, 0, [0, 0, 0, 0, 1]]",북어들깨미역국,"[11.76, 5.28, 2.78, [1, 0, 0, 0, 0]]",오징어배추해장국,"[0, 0, 0, [0, 0, 0, 0, 1]]",7,4,2
2022-11-11(금),베이컨야채볶음,"[53.0, 8.0, 13.0, [1, 0, 0, 0, 0]]",느타리버섯배추국,"[0, 0, 0, [0, 0, 0, 0, 1]]",돼지고기콩나물찌개,"[17.0, 4.0, 12.0, [1, 0, 0, 0, 0]]",2,6,6
2022-11-12(토),버팔로치킨윙,"[9.0, 10.0, 17.0, [1, 0, 0, 0, 0]]",된장국,"[9.93, 1.85, 5.55, [1, 0, 0, 0, 0]]",돼지국밥,"[0, 0, 0, [1, 0, 0, 0, 0]]",6,7,7
2022-11-13(일),차돌박이된장찌개,"[27.0, 28.0, 27.0, [1, 0, 0, 0, 0]]",어묵콩나물국,"[5.87, 1.54, 2.17, [1, 0, 0, 0, 0]]",짬뽕수제비국,"[93.0, 3.7, 10.0, [1, 0, 0, 0, 0]]",1,3,2
2022-11-14(월),순두부찌개,"[5.62, 17.99, 18.25, [1, 0, 0, 0, 0]]",미소장국,"[7.78, 3.36, 6.02, [1, 0, 0, 0, 0]]",새우시금치국,"[18.99, 2.45, 8.5, [1, 0, 0, 0, 0]]",14,18,4
2022-11-15(화),순두부버섯탕,"[19.0, 19.0, 21.0, [1, 0, 0, 0, 0]]",된장국,"[9.93, 1.85, 5.55, [1, 0, 0, 0, 0]]",매콤순대볶음,"[25.35, 7.87, 17.16, [1, 0, 0, 0, 0]]",13,7,1
2022-11-16(수),콩나물국,"[5.87, 1.54, 2.17, [1, 0, 0, 0, 0]]",짬뽕찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",미역된장국,"[2.34, 0.08, 1.0, [1, 0, 0, 0, 0]]",13,11,6
2022-11-17(목),밥,"[0, 0, 0, [1, 0, 0, 0, 0]]",단감,"[18.48, 0.22, 0.44, [1, 0, 0, 0, 0]]",,"[0, 0, 0, [0, 0, 0, 0, 1]]",5,1,9
2022-11-18(금),떡만둣국,"[68.42, 11.05, 15.0, [1, 0, 0, 0, 0]]",신당동떡볶이,"[20.0, 8.0, 1.0, [1, 0, 0, 0, 0]]",두유,"[4.0, 5.0, 9.0, [1, 0, 0, 0, 0]]",6,1,1
2022-11-19(토),차돌육개장,"[9.0, 12.0, 18.0, [1, 0, 0, 0, 0]]",투움바파스타,"[33.0, 48.0, 18.0, [1, 0, 0, 0, 0]]",쇠고기버섯들깨국,"[0, 0, 0, [0, 0, 0, 0, 1]]",1,4,5
2022-11-20(일),쇠고기호박찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",오므라이스,"[46.8, 14.75, 14.77, [1, 0, 0, 0, 0]]",닭고기무국,"[6.0, 1.1, 6.0, [1, 0, 0, 0, 0]]",10,6,18
2022-11-21(월),쇠고기무국,"[12.07, 8.62, 16.43, [1, 0, 0, 0, 0]]",감자짜글이,"[32.0, 1.8, 5.0, [1, 0, 0, 0, 0]]",대파육개장,"[16.0, 14.0, 13.0, [1, 0, 0, 0, 0]]",40,12,7
2022-11-22(화),사골떡왕만둣국,"[9.0, 4.0, 2.0, [1, 0, 0, 0, 0]]",잔치국수,"[83.16, 3.94, 20.78, [1, 0, 0, 0, 0]]",아욱된장국,"[4.88, 0.73, 2.68, [1, 0, 0, 0, 0]]",6,3,8
2022-11-23(수),어묵탕,"[13.06, 2.45, 13.11, [1, 0, 0, 0, 0]]",청국장,"[11.05, 4.19, 10.03, [1, 0, 0, 0, 0]]",골뱅이쫄면,"[27.0, 0.0, 6.0, [1, 0, 0, 0, 0]]",6,1,2
2022-11-24(목),쇠고기콩나물국,"[0, 0, 0, [0, 0, 0, 0, 1]]",부대찌개,"[41.11, 38.55, 27.7, [1, 0, 0, 0, 0]]",장어양념구이,"[5.95, 13.09, 19.59, [1, 0, 0, 0, 0]]",8,10,1
2022-11-25(금),감자고추장찌개,"[13.53, 2.9, 6.9, [1, 0, 0, 0, 0]]",배추된장국,"[8.64, 2.01, 3.8, [1, 0, 0, 0, 0]]",감자수제비국,"[66.44, 6.59, 15.81, [1, 0, 0, 0, 0]]",6,2,5
2022-11-26(토),에그맥머핀,"[30.0, 12.0, 18.0, [1, 0, 0, 0, 0]]",두부맑은국,"[0, 0, 0, [0, 0, 0, 0, 1]]",닭볶음탕,"[9.4, 9.5, 25.72, [1, 0, 0, 0, 0]]",6,10,7
2022-11-27(일),팽이버섯두부국,"[0, 0, 0, [0, 0, 0, 0, 1]]",사골우거지국,"[6.0, 7.0, 14.0, [1, 0, 0, 0, 0]]",목살김치찌개,"[11.0, 23.0, 27.0, [1, 0, 0, 0, 0]]",6,9,17
2022-11-28(월),북어채국,"[3.28, 4.9, 12.81, [1, 0, 0, 0, 0]]",닭고기육개장,"[6.0, 6.0, 8.0, [1, 0, 0, 0, 0]]",나주곰탕,"[2.42, 9.5, 27.38, [1, 0, 0, 0, 0]]",7,22,2
2022-11-29(화),김치찌개,"[6.38, 8.09, 8.17, [1, 0, 0, 0, 0]]",청년차돌떡볶이,"[62.0, 13.0, 16.0, [1, 0, 0, 0, 0]]",대패삼겹숙주덮밥,"[0, 0, 0, [1, 0, 0, 0, 0]]",1,1,1
2022-11-30(수),쇠고기감자국,"[7.0, 2.4, 13.0, [1, 0, 0, 0, 0]]",꽃게탕,"[3.95, 1.58, 12.87, [1, 0, 0, 0, 0]]",치킨스테이크,"[8.0, 7.0, 21.0, [1, 0, 0, 0, 0]]",16,9,1
2022-12-01(목),콩나물무침,"[5.99, 1.13, 2.31, [1, 0, 0, 0, 0]]",등갈비김치찜,"[13.16, 37.13, 36.66, [1, 0, 0, 0, 0]]",콘샐러드,"[19.83, 7.59, 2.32, [1, 0, 0, 0, 0]]",1,2,1
2022-12-02(금),쇠고기미역국,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]",감자짜글이,"[32.0, 1.8, 5.0, [1, 0, 0, 0, 0]]",오징어배추해장국,"[0, 0, 0, [0, 0, 0, 0, 1]]",21,12,2
2022-12-03(토),핫도그빵,"[24.74, 2.16, 4.75, [1, 0, 0, 0, 0]]",우동국,"[12.38, 2.74, 1.62, [1, 0, 0, 0, 0]]",차돌육개장,"[9.0, 12.0, 18.0, [1, 0, 0, 0, 0]]",8,12,2
2022-12-04(일),짬뽕순두부,"[21.0, 23.0, 33.0, [1, 0, 0, 0, 0]]",사골순댓국,"[12.0, 8.0, 26.0, [1, 0, 0, 0, 0]]",배추된장국,"[8.64, 2.01, 3.8, [1, 0, 0, 0, 0]]",2,2,10
2022-12-05(월),설렁탕,"[42.7, 12.93, 32.67, [1, 0, 0, 0, 0]]",닭곰탕,"[1.87, 4.75, 18.72, [1, 0, 0, 0, 0]]",팽이버섯계란국,"[0, 0, 0, [0, 0, 0, 0, 1]]",5,18,6
2022-12-06(화),사골떡왕만둣국,"[9.0, 4.0, 2.0, [1, 0, 0, 0, 0]]",등뼈감자탕,"[0, 0, 0, [0, 0, 0, 0, 1]]",사골미역국,"[4.0, 0.5, 1.0, [1, 0, 0, 0, 0]]",6,14,1
2022-12-07(수),쇠고기감자국,"[7.0, 2.4, 13.0, [1, 0, 0, 0, 0]]",새우시금치국,"[18.99, 2.45, 8.5, [1, 0, 0, 0, 0]]",볶음우동,"[77.0, 8.0, 19.0, [1, 0, 0, 0, 0]]",16,4,1
2022-12-08(목),김치어묵국,"[190.0, 17.0, 38.0, [1, 0, 0, 0, 0]]",쇠고기콩나물국,"[0, 0, 0, [0, 0, 0, 0, 1]]",물만두국,"[29.95, 21.79, 24.12, [1, 0, 0, 0, 0]]",10,1,6
2022-12-09(금),순두부찌개,"[5.62, 17.99, 18.25, [1, 0, 0, 0, 0]]",차돌박이된장찌개,"[27.0, 28.0, 27.0, [1, 0, 0, 0, 0]]",빠네파스타,"[0, 0, 0, [0, 0, 0, 0, 1]]",14,10,1
2022-12-10(토),미역된장국,"[2.34, 0.08, 1.0, [1, 0, 0, 0, 0]]",팽이버섯두부국,"[0, 0, 0, [0, 0, 0, 0, 1]]",떡만둣국,"[68.42, 11.05, 15.0, [1, 0, 0, 0, 0]]",4,9,2
2022-12-11(일),순두부오징어탕,"[0, 0, 0, [0, 0, 0, 0, 1]]",감자계란국,"[0, 0, 0, [0, 0, 0, 0, 1]]",돼지국밥,"[0, 0, 0, [1, 0, 0, 0, 0]]",2,7,7
2022-12-12(월),쇠고기장터국,"[7.0, 3.7, 9.0, [1, 0, 0, 0, 0]]",굴순두부찌개,"[5.62, 17.99, 18.25, [1, 0, 0, 0, 0]]",콩나물국,"[5.87, 1.54, 2.17, [1, 0, 0, 0, 0]]",7,2,11
2022-12-13(화),두부고추장찌개,"[13.53, 2.9, 6.9, [1, 0, 0, 0, 0]]",닭고기육개장,"[6.0, 6.0, 8.0, [1, 0, 0, 0, 0]]",짬뽕찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",4,22,12
2022-12-14(수),밥,"[0, 0, 0, [1, 0, 0, 0, 0]]",초콜렛,"[59.4, 29.66, 7.65, [1, 0, 0, 0, 0]]",석박지,"[3.93, 0.14, 0.81, [1, 0, 0, 0, 0]]",5,1,1
2022-12-15(목),갈비탕,"[11.63, 31.26, 33.29, [1, 0, 0, 0, 0]]",느타리버섯배추국,"[0, 0, 0, [0, 0, 0, 0, 1]]",무청시래기국,"[26.0, 10.0, 5.0, [1, 0, 0, 0, 0]]",9,6,2
2022-12-16(금),쇠고기곰탕,"[0.0, 6.0, 9.0, [1, 0, 0, 0, 0]]",쇠고기호박찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",스팸주먹밥,"[0, 0, 0, [1, 0, 0, 0, 0]]",4,4,1
2022-12-17(토),불고기버거,"[50.0, 22.0, 20.0, [1, 0, 0, 0, 0]]",미소장국,"[7.78, 3.36, 6.02, [1, 0, 0, 0, 0]]",목살김치찌개,"[11.0, 23.0, 27.0, [1, 0, 0, 0, 0]]",15,18,17
2022-12-18(일),도가니설렁탕,"[6.0, 6.0, 15.0, [1, 0, 0, 0, 0]]",두부햄찌개,"[2.36, 6.78, 6.98, [1, 0, 0, 0, 0]]",두부맑은국,"[0, 0, 0, [0, 0, 0, 0, 1]]",4,4,7
2022-12-19(월),짬뽕국물,"[22.49, 3.23, 8.76, [1, 0, 0, 0, 0]]",돼지고기김찌찌개,"[15.0, 6.0, 10.0, [1, 0, 0, 0, 0]]",버섯매운탕,"[78.0, 8.0, 38.0, [1, 0, 0, 0, 0]]",1,9,11
2022-12-20(화),맑은된장국,"[0, 0, 0, [0, 0, 0, 0, 1]]",새우순두부계란탕,"[0, 0, 0, [0, 0, 0, 0, 1]]",진한육개장,"[16.0, 6.0, 18.0, [1, 0, 0, 0, 0]]",7,3,4
2022-12-21(수),쇠고기시래기국,"[0, 0, 0, [0, 0, 0, 0, 1]]",쇠고기버섯들깨국,"[0, 0, 0, [0, 0, 0, 0, 1]]",하이라이스,"[49.14, 9.49, 10.26, [1, 0, 0, 0, 0]]",7,3,4
2022-12-22(목),북어들깨미역국,"[11.76, 5.28, 2.78, [1, 0, 0, 0, 0]]",짬뽕찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",대파육개장,"[16.0, 14.0, 13.0, [1, 0, 0, 0, 0]]",1,11,7
2022-12-23(금),쇠고기무국,"[12.07, 8.62, 16.43, [1, 0, 0, 0, 0]]",부대찌개,"[41.11, 38.55, 27.7, [1, 0, 0, 0, 0]]",순두부버섯탕,"[19.0, 19.0, 21.0, [1, 0, 0, 0, 0]]",40,10,4
2022-12-24(토),버팔로치킨윙,"[9.0, 10.0, 17.0, [1, 0, 0, 0, 0]]",오므라이스,"[46.8, 14.75, 14.77, [1, 0, 0, 0, 0]]",홍합미역국,"[4.0, 0.9, 5.0, [1, 0, 0, 0, 0]]",6,6,2
2022-12-25(일),참치김치찌개,"[6.11, 4.71, 9.71, [1, 0, 0, 0, 0]]",어묵콩나물국,"[5.87, 1.54, 2.17, [1, 0, 0, 0, 0]]",돼지고기콩나물찌개,"[17.0, 4.0, 12.0, [1, 0, 0, 0, 0]]",9,3,6
2022-12-26(월),감자고추장찌개,"[13.53, 2.9, 6.9, [1, 0, 0, 0, 0]]",닭고기육개장,"[6.0, 6.0, 8.0, [1, 0, 0, 0, 0]]",쇠고기육개장,"[6.0, 6.0, 8.0, [1, 0, 0, 0, 0]]",6,22,8
2022-12-27(화),버섯쇠고기찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",감자수제비국,"[66.44, 6.59, 15.81, [1, 0, 0, 0, 0]]",오징어콩나물국,"[0, 0, 0, [0, 0, 0, 0, 1]]",7,4,2
