날짜,breakfast,breakfast_embedding,lunch,lunch_embedding,dinner,dinner_embedding,breakfast_count,lunch_count,dinner_count
2024-08-13(화),사골떡만둣국,"[202.0, 28.0, 36.0, [1, 0, 0, 0, 0]]",얼큰콩나물국,"[5.87, 1.54, 2.17, [1, 0, 0, 0, 0]]",쇠고기육개장,"[6.0, 6.0, 8.0, [1, 0, 0, 0, 0]]",4,2,3
2024-08-14(수),해시브라운버거,"[0, 0, 0, [0, 0, 0, 0, 1]]",누룽지삼계탕,"[33.0, 23.0, 98.0, [1, 0, 0, 0, 0]]",김치찌개,"[6.38, 8.09, 8.17, [1, 0, 0, 0, 0]]",2,1,6
2024-08-15(목),돼지국밥,"[0, 0, 0, [1, 0, 0, 0, 0]]",부대찌개,"[41.11, 38.55, 27.7, [1, 0, 0, 0, 0]]",쇠고기미역국,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]",3,3,6
2024-08-16(금),유부주머니탕,"[96.0, 12.0, 14.0, [1, 0, 0, 0, 0]]",순두부찌개,"[5.62, 17.99, 18.25, [1, 0, 0, 0, 0]]",오징어무국,"[3.8, 0.96, 10.35, [1, 0, 0, 0, 0]]",4,9,3
2024-08-17(토),모닝빵&크로와상,"[17.42, 1.43, 3.28, [1, 0, 0, 0, 0]]",우동국물,"[12.38, 2.74, 1.62, [1, 0, 0, 0, 0]]",한우고기곰탕,"[10.0, 9.0, 13.0, [1, 0, 0, 0, 0]]",4,7,1
2024-08-18(일),감자짜글이,"[32.0, 1.8, 5.0, [1, 0, 0, 0, 0]]",황태해장국,"[12.07, 4.14, 18.33, [1, 0, 0, 0, 0]]",김치어묵국,"[190.0, 17.0, 38.0, [1, 0, 0, 0, 0]]",3,2,3
2024-08-19(월),닭곰탕,"[1.87, 4.75, 18.72, [1, 0, 0, 0, 0]]",명태매운탕,"[0, 0, 0, [0, 0, 0, 0, 1]]",참치김치찌개,"[6.11, 4.71, 9.71, [1, 0, 0, 0, 0]]",2,2,4
2024-08-20(화),쇠고기미역국,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]",도토리묵냉국,"[34.0, 0.5, 1.0, [1, 0, 0, 0, 0]]",새우순두부계란탕,"[0, 0, 0, [0, 0, 0, 0, 1]]",5,2,1
2024-08-21(수),또띠아치킨랩,"[0, 0, 0, [0, 0, 0, 0, 1]]",추어탕,"[3.54, 8.01, 26.52, [1, 0, 0, 0, 0]]",홍합탕,"[11.91, 7.58, 22.81, [1, 0, 0, 0, 0]]",6,1,7
2024-08-22(목),호박고추장찌개,"[13.53, 2.9, 6.9, [1, 0, 0, 0, 0]]",코다리냉면,"[76.0, 6.0, 10.0, [1, 0, 0, 0, 0]]",쇠고기장터국,"[7.0, 3.7, 9.0, [1, 0, 0, 0, 0]]",1,1,2
2024-08-23(금),오므라이스,"[46.8, 14.75, 14.77, [1, 0, 0, 0, 0]]",배추된장국,"[8.64, 2.01, 3.8, [1, 0, 0, 0, 0]]",짬뽕찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",5,7,4
2024-08-24(토),버팔로봉,"[8.0, 9.0, 15.0, [1, 0, 0, 0, 0]]",쑥갓어묵국,"[0, 0, 0, [0, 0, 0, 0, 1]]",유부된장국,"[8.17, 2.48, 5.99, [1, 0, 0, 0, 0]]",4,5,10
2024-08-25(일),스크램블에그,"[1.96, 15.21, 13.01, [1, 0, 0, 0, 0]]",돼지간장불고기,"[5.1, 12.36, 12.13, [1, 0, 0, 0, 0]]",크림청양함박스테이크,"[0, 0, 0, [0, 0, 0, 0, 1]]",1,1,1
2024-08-26(월),콩나물김치국,"[1.79, 1.82, 1.92, [1, 0, 0, 0, 0]]",닭개장,"[7.33, 14.54, 31.38, [1, 0, 0, 0, 0]]",샤브샤브국,"[31.72, 16.39, 29.63, [1, 0, 0, 0, 0]]",2,1,4
2024-08-27(화),삼색수제비국,"[0, 0, 0, [0, 0, 0, 0, 1]]",잠봉햄스파게티,"[0, 0, 0, [0, 0, 0, 0, 1]]",키조개미역국,"[0, 0, 0, [0, 0, 0, 0, 1]]",6,1,2
2024-08-28(수),핫치킨버거,"[43.8, 9.4, 17.2, [1, 0, 0, 0, 0]]",우렁된장찌개,"[12.0, 1.8, 7.0, [1, 0, 0, 0, 0]]",쇠고기육개장,"[6.0, 6.0, 8.0, [1, 0, 0, 0, 0]]",4,5,3
2024-08-29(목),쇠고기감자국,"[7.0, 2.4, 13.0, [1, 0, 0, 0, 0]]",게맛살계란국,"[0, 0, 0, [0, 0, 0, 0, 1]]",쑥갓어묵국,"[0, 0, 0, [0, 0, 0, 0, 1]]",2,1,4
2024-08-30(금),사골설렁탕,"[0, 0, 0, [0, 0, 0, 0, 1]]",청국장찌개,"[11.05, 4.19, 10.03, [1, 0, 0, 0, 0]]",미역오이냉국,"[3.15, 0.08, 0.97, [1, 0, 0, 0, 0]]",2,5,2
2024-08-31(토),카츠샌드위치,"[45.0, 11.0, 7.0, [1, 0, 0, 0, 0]]",김치국,"[1.39, 1.63, 1.62, [1, 0, 0, 0, 0]]",얼큰쇠고기무국,"[9.6, 3.4, 10.0, [1, 0, 0, 0, 0]]",3,5,4
2024-09-01(일),쇠고기미역국,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]",얼큰콩나물국,"[5.87, 1.54, 2.17, [1, 0, 0, 0, 0]]",유부된장국,"[8.17, 2.48, 5.99, [1, 0, 0, 0, 0]]",5,2,10
2024-09-02(월),사골떡만둣국,"[202.0, 28.0, 36.0, [1, 0, 0, 0, 0]]",김치어묵국,"[190.0, 17.0, 38.0, [1, 0, 0, 0, 0]]",돼지국밥,"[0, 0, 0, [1, 0, 0, 0, 0]]",4,3,5
2024-09-03(화),얼큰쇠고기무국,"[9.6, 3.4, 10.0, [1, 0, 0, 0, 0]]",메밀비빔국수,"[94.18, 4.67, 18.36, [1, 0, 0, 0, 0]]",호박된장찌개,"[16.77, 5.6, 15.01, [1, 0, 0, 0, 0]]",3,2,1
2024-09-04(수),에그샐러드&모닝빵,"[11.0, 18.7, 7.9, [1, 0, 0, 0, 0]]",감자탕,"[10.01, 5.58, 14.74, [1, 0, 0, 0, 0]]",순두부찌개,"[5.62, 17.99, 18.25, [1, 0, 0, 0, 0]]",1,5,2
2024-09-05(목),돼지고기고추장찌개,"[17.55, 4.2, 13.0, [1, 0, 0, 0, 0]]",짬뽕찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",배추된장국,"[8.64, 2.01, 3.8, [1, 0, 0, 0, 0]]",3,5,6
2024-09-06(금),사골우거지국,"[6.0, 7.0, 14.0, [1, 0, 0, 0, 0]]",사골설렁탕,"[0, 0, 0, [0, 0, 0, 0, 1]]",오징어무국,"[3.8, 0.96, 10.35, [1, 0, 0, 0, 0]]",8,2,3
2024-09-07(토),,"[0, 0, 0, [0, 0, 0, 0, 1]]",크림슈,"[24.0, 21.0, 6.0, [1, 0, 0, 0, 0]]",연두부양념장,"[0, 0, 0, [0, 0, 0, 0, 1]]",2,1,1
2024-09-08(일),감자짜글이,"[32.0, 1.8, 5.0, [1, 0, 0, 0, 0]]",한우고기곰탕,"[10.0, 9.0, 13.0, [1, 0, 0, 0, 0]]",쑥갓어묵국,"[0, 0, 0, [0, 0, 0, 0, 1]]",3,1,4
2024-09-09(월),삼색수제비국,"[0, 0, 0, [0, 0, 0, 0, 1]]",우렁된장찌개,"[12.0, 1.8, 7.0, [1, 0, 0, 0, 0]]",홍합탕,"[11.91, 7.58, 22.81, [1, 0, 0, 0, 0]]",6,5,7
2024-09-10(화),유부주머니탕,"[96.0, 12.0, 14.0, [1, 0, 0, 0, 0]]",다시마무국,"[21.0, 0.0, 2.0, [1, 0, 0, 0, 0]]",황태채미역국,"[4.0, 0.5, 1.0, [1, 0, 0, 0, 0]]",4,3,1
2024-09-11(수),와플&초코잼,"[19.05, 3.72, 2.85, [1, 0, 0, 0, 0]]",쇠고기육개장,"[6.0, 6.0, 8.0, [1, 0, 0, 0, 0]]",참치김치찌개,"[6.11, 4.71, 9.71, [1, 0, 0, 0, 0]]",2,4,4
2024-09-12(목),황태해장국,"[12.07, 4.14, 18.33, [1, 0, 0, 0, 0]]",망향식물비빔국수,"[0, 0, 0, [0, 0, 0, 0, 1]]",배추된장국,"[8.64, 2.01, 3.8, [1, 0, 0, 0, 0]]",8,2,6
2024-09-13(금),얼큰쇠고기무국,"[9.6, 3.4, 10.0, [1, 0, 0, 0, 0]]",묵은지김치찌개,"[15.0, 25.0, 20.0, [1, 0, 0, 0, 0]]",닭볶음탕,"[9.4, 9.5, 25.72, [1, 0, 0, 0, 0]]",3,1,4
2024-09-14(토),불고기베이컨치즈버거,"[0, 0, 0, [0, 0, 0, 0, 1]]",투움바파스타,"[33.0, 48.0, 18.0, [1, 0, 0, 0, 0]]",파송송계란국,"[0, 0, 0, [0, 0, 0, 0, 1]]",2,2,4
2024-09-15(일),사골곰탕,"[0.0, 2.4, 3.0, [1, 0, 0, 0, 0]]",순두부찌개,"[5.62, 17.99, 18.25, [1, 0, 0, 0, 0]]",얼큰어묵국,"[0, 0, 0, [0, 0, 0, 0, 1]]",2,9,3
2024-09-16(월),키조개미역국,"[0, 0, 0, [0, 0, 0, 0, 1]]",배추된장국,"[8.64, 2.01, 3.8, [1, 0, 0, 0, 0]]",쇠고기육개장,"[6.0, 6.0, 8.0, [1, 0, 0, 0, 0]]",3,7,3
2024-09-17(화),새우순두부계란탕,"[0, 0, 0, [0, 0, 0, 0, 1]]",쇠고기무국,"[12.07, 8.62, 16.43, [1, 0, 0, 0, 0]]",유부된장국,"[8.17, 2.48, 5.99, [1, 0, 0, 0, 0]]",4,4,10
2024-09-18(수),또띠아치킨랩,"[0, 0, 0, [0, 0, 0, 0, 1]]",매운버섯국,"[0, 0, 0, [0, 0, 0, 0, 1]]",순댓국,"[33.78, 10.35, 23.25, [1, 0, 0, 0, 0]]",6,1,4
2024-09-19(목),쇠고기장터국,"[7.0, 3.7, 9.0, [1, 0, 0, 0, 0]]",자장면,"[129.41, 19.98, 26.81, [1, 0, 0, 0, 0]]",콩나물국,"[5.87, 1.54, 2.17, [1, 0, 0, 0, 0]]",4,1,6
2024-09-20(금),깍두기,"[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]",제주감귤주스,"[26.0, 0.0, 1.0, [1, 0, 0, 0, 0]]",,"[0, 0, 0, [0, 0, 0, 0, 1]]",1,1,3
2024-09-21(토),고추크림치즈버거,"[92.0, 13.0, 28.0, [1, 0, 0, 0, 0]]",김치국,"[1.39, 1.63, 1.62, [1, 0, 0, 0, 0]]",우동국물,"[12.38, 2.74, 1.62, [1, 0, 0, 0, 0]]",1,5,8
2024-09-22(일),물만둣국,"[29.95, 21.79, 24.12, [1, 0, 0, 0, 0]]",팽이버섯두부국,"[0, 0, 0, [0, 0, 0, 0, 1]]",사골설렁탕,"[0, 0, 0, [0, 0, 0, 0, 1]]",4,3,5
2024-09-23(월),매운버섯국,"[0, 0, 0, [0, 0, 0, 0, 1]]",전투식량,"[0, 0, 0, [0, 0, 0, 0, 1]]",쇠고기미역국,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]",1,1,6
2024-09-24(화),쑥갓어묵국,"[0, 0, 0, [0, 0, 0, 0, 1]]",황태해장국,"[12.07, 4.14, 18.33, [1, 0, 0, 0, 0]]",부대찌개,"[41.11, 38.55, 27.7, [1, 0, 0, 0, 0]]",1,2,4
2024-09-25(수),잠봉뵈르샌드위치,"[26.0, 37.0, 12.0, [1, 0, 0, 0, 0]]",샤브샤브국,"[31.72, 16.39, 29.63, [1, 0, 0, 0, 0]]",갈비탕,"[11.63, 31.26, 33.29, [1, 0, 0, 0, 0]]",2,3,1
2024-09-26(목),쇠고기당면국,"[7.0, 2.4, 13.0, [1, 0, 0, 0, 0]]",배추된장국,"[8.64, 2.01, 3.8, [1, 0, 0, 0, 0]]",호박고추장찌개,"[13.53, 2.9, 6.9, [1, 0, 0, 0, 0]]",5,7,5
2024-09-27(금),오므라이스,"[46.8, 14.75, 14.77, [1, 0, 0, 0, 0]]",청국장찌개,"[11.05, 4.19, 10.03, [1, 0, 0, 0, 0]]",얼큰콩나물국,"[5.87, 1.54, 2.17, [1, 0, 0, 0, 0]]",5,5,2
2024-09-28(토),모닝빵&크로와상,"[17.42, 1.43, 3.28, [1, 0, 0, 0, 0]]",다시마무국,"[21.0, 0.0, 2.0, [1, 0, 0, 0, 0]]",나가사끼짬뽕찌개,"[74.0, 9.0, 9.0, [1, 0, 0, 0, 0]]",4,3,2
2024-09-29(일),꼬꼬떡국,"[0, 0, 0, [0, 0, 0, 0, 1]]",호박고추장찌개,"[13.53, 2.9, 6.9, [1, 0, 0, 0, 0]]",돼지국밥,"[0, 0, 0, [1, 0, 0, 0, 0]]",2,2,5
2024-09-30(월),사골우거지국,"[6.0, 7.0, 14.0, [1, 0, 0, 0, 0]]",오징어무국,"[3.8, 0.96, 10.35, [1, 0, 0, 0, 0]]",김치찌개,"[6.38, 8.09, 8.17, [1, 0, 0, 0, 0]]",8,3,6
2024-10-01(화),닭곰탕,"[1.87, 4.75, 18.72, [1, 0, 0, 0, 0]]",샤브샤브국,"[31.72, 16.39, 29.63, [1, 0, 0, 0, 0]]",얼큰순댓국,"[20.0, 26.0, 46.0, [1, 0, 0, 0, 0]]",2,3,1
2024-10-02(수),한우불고기버거,"[69.53, 30.08, 24.0, [1, 0, 0, 0, 0]]",쑥갓어묵국,"[0, 0, 0, [0, 0, 0, 0, 1]]",배추된장국,"[8.64, 2.01, 3.8, [1, 0, 0, 0, 0]]",1,5,6
2024-10-03(목),황태채미역국,"[4.0, 0.5, 1.0, [1, 0, 0, 0, 0]]",쇠고기육개장,"[6.0, 6.0, 8.0, [1, 0, 0, 0, 0]]",삼색수제비국,"[0, 0, 0, [0, 0, 0, 0, 1]]",3,4,1
2024-10-04(금),쇠고기장터국,"[7.0, 3.7, 9.0, [1, 0, 0, 0, 0]]",우렁된장찌개,"[12.0, 1.8, 7.0, [1, 0, 0, 0, 0]]",우동국물,"[12.38, 2.74, 1.62, [1, 0, 0, 0, 0]]",4,5,8
2024-10-05(토),핫치킨버거,"[43.8, 9.4, 17.2, [1, 0, 0, 0, 0]]",김치국,"[1.39, 1.63, 1.62, [1, 0, 0, 0, 0]]",시래기감자탕,"[15.0, 9.0, 30.0, [1, 0, 0, 0, 0]]",4,5,1
2024-10-06(일),전복죽,"[25.0, 6.0, 3.0, [1, 0, 0, 0, 0]]",물만둣국,"[29.95, 21.79, 24.12, [1, 0, 0, 0, 0]]",빈달루커리,"[21.0, 3.6, 6.0, [1, 0, 0, 0, 0]]",3,1,1
2024-10-07(월),사골우거지국,"[6.0, 7.0, 14.0, [1, 0, 0, 0, 0]]",짬뽕찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",오므라이스,"[46.8, 14.75, 14.77, [1, 0, 0, 0, 0]]",8,5,1
2024-10-08(화),키조개미역국,"[0, 0, 0, [0, 0, 0, 0, 1]]",순두부찌개,"[5.62, 17.99, 18.25, [1, 0, 0, 0, 0]]",사골설렁탕,"[0, 0, 0, [0, 0, 0, 0, 1]]",3,9,5
2024-10-09(수),햄치즈샌드위치,"[42.0, 11.0, 17.0, [1, 0, 0, 0, 0]]",콩나물국,"[5.87, 1.54, 2.17, [1, 0, 0, 0, 0]]",참치김치찌개,"[6.11, 4.71, 9.71, [1, 0, 0, 0, 0]]",3,2,4
2024-10-10(목),다시마무국,"[21.0, 0.0, 2.0, [1, 0, 0, 0, 0]]",해물칼국수,"[46.37, 6.24, 14.19, [1, 0, 0, 0, 0]]",얼큰쇠고기무국,"[9.6, 3.4, 10.0, [1, 0, 0, 0, 0]]",1,1,4
2024-10-11(금),황태해장국,"[12.07, 4.14, 18.33, [1, 0, 0, 0, 0]]",돼지국밥,"[0, 0, 0, [1, 0, 0, 0, 0]]",얼큰어묵국,"[0, 0, 0, [0, 0, 0, 0, 1]]",8,3,3
2024-10-12(토),버팔로봉,"[8.0, 9.0, 15.0, [1, 0, 0, 0, 0]]",우동국물,"[12.38, 2.74, 1.62, [1, 0, 0, 0, 0]]",유부된장국,"[8.17, 2.48, 5.99, [1, 0, 0, 0, 0]]",4,7,10
2024-10-13(일),사골곰탕,"[0.0, 2.4, 3.0, [1, 0, 0, 0, 0]]",팽이버섯두부국,"[0, 0, 0, [0, 0, 0, 0, 1]]",파송송계란국,"[0, 0, 0, [0, 0, 0, 0, 1]]",2,3,4
2024-10-14(월),김치찌개,"[6.38, 8.09, 8.17, [1, 0, 0, 0, 0]]",쇠고기육개장,"[6.0, 6.0, 8.0, [1, 0, 0, 0, 0]]",유부주머니탕,"[96.0, 12.0, 14.0, [1, 0, 0, 0, 0]]",1,4,2
2024-10-15(화),김치수제비국,"[112.0, 2.4, 14.0, [1, 0, 0, 0, 0]]",쇠고기미역국,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]",유부된장국,"[8.17, 2.48, 5.99, [1, 0, 0, 0, 0]]",3,5,10
2024-10-16(수),또띠아치킨랩,"[0, 0, 0, [0, 0, 0, 0, 1]]",대구매운탕,"[0, 0, 0, [0, 0, 0, 0, 1]]",닭볶음탕,"[9.4, 9.5, 25.72, [1, 0, 0, 0, 0]]",6,1,4
2024-10-17(목),배추김치,"[0, 0, 0, [1, 0, 0, 0, 0]]",단무지,"[0.98, 0.06, 0.21, [1, 0, 0, 0, 0]]",오이피클,"[9.0, 0.0, 0.0, [1, 0, 0, 0, 0]]",1,1,1
2024-10-18(금),얼큰콩나물국,"[5.87, 1.54, 2.17, [1, 0, 0, 0, 0]]",감자짜글이,"[32.0, 1.8, 5.0, [1, 0, 0, 0, 0]]",쇠고기감자국,"[7.0, 2.4, 13.0, [1, 0, 0, 0, 0]]",1,1,4
2024-10-19(토),와플&초코잼,"[19.05, 3.72, 2.85, [1, 0, 0, 0, 0]]",우동국물,"[12.38, 2.74, 1.62, [1, 0, 0, 0, 0]]",병천순대국밥,"[0, 0, 0, [1, 0, 0, 0, 0]]",2,7,1
2024-10-20(일),가리비미역국,"[0, 0, 0, [0, 0, 0, 0, 1]]",다시마무국,"[21.0, 0.0, 2.0, [1, 0, 0, 0, 0]]",유부된장국,"[8.17, 2.48, 5.99, [1, 0, 0, 0, 0]]",1,3,10
2024-10-21(월),양지수육곰탕,"[2.0, 1.1, 17.0, [1, 0, 0, 0, 0]]",감자탕,"[10.01, 5.58, 14.74, [1, 0, 0, 0, 0]]",홍합탕,"[11.91, 7.58, 22.81, [1, 0, 0, 0, 0]]",3,5,7
2024-10-22(화),돼지고기고추장찌개,"[17.55, 4.2, 13.0, [1, 0, 0, 0, 0]]",배추된장국,"[8.64, 2.01, 3.8, [1, 0, 0, 0, 0]]",돼지국밥,"[0, 0, 0, [1, 0, 0, 0, 0]]",3,7,5
2024-10-23(수),모닝빵&크로와상,"[17.42, 1.43, 3.28, [1, 0, 0, 0, 0]]",호박된장찌개,"[16.77, 5.6, 15.01, [1, 0, 0, 0, 0]]",얼큰콩나물국,"[5.87, 1.54, 2.17, [1, 0, 0, 0, 0]]",4,1,2
2024-10-24(목),새우순두부계란탕,"[0, 0, 0, [0, 0, 0, 0, 1]]",해물볶음우동,"[77.0, 8.0, 19.0, [1, 0, 0, 0, 0]]",쇠고기미역국,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]",4,1,6
2024-10-25(금),콩나물김치국,"[1.79, 1.82, 1.92, [1, 0, 0, 0, 0]]",얼큰어묵국,"[0, 0, 0, [0, 0, 0, 0, 1]]",호박고추장찌개,"[13.53, 2.9, 6.9, [1, 0, 0, 0, 0]]",2,2,5
2024-10-26(토),케이준감자튀김,"[0, 0, 0, [0, 0, 0, 0, 1]]",파송송계란국,"[0, 0, 0, [0, 0, 0, 0, 1]]",쇠고기무국,"[12.07, 8.62, 16.43, [1, 0, 0, 0, 0]]",1,3,4
2024-10-27(일),사골우거지국,"[6.0, 7.0, 14.0, [1, 0, 0, 0, 0]]",샤브샤브국,"[31.72, 16.39, 29.63, [1, 0, 0, 0, 0]]",다시마무국,"[21.0, 0.0, 2.0, [1, 0, 0, 0, 0]]",8,3,1
2024-10-28(월),얼큰쇠고기무국,"[9.6, 3.4, 10.0, [1, 0, 0, 0, 0]]",사골떡만둣국,"[202.0, 28.0, 36.0, [1, 0, 0, 0, 0]]",쑥갓어묵국,"[0, 0, 0, [0, 0, 0, 0, 1]]",3,2,4
2024-10-29(화),쇠고기미역국,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]",돈코츠라멘차슈,"[83.47, 10.74, 14.48, [1, 0, 0, 0, 0]]",유부된장국,"[8.17, 2.48, 5.99, [1, 0, 0, 0, 0]]",5,1,10
2024-10-30(수),언양식불고기버거,"[54.0, 7.0, 9.0, [1, 0, 0, 0, 0]]",양해장국,"[61.0, 15.0, 20.0, [1, 0, 0, 0, 0]]",파송송계란국,"[0, 0, 0, [0, 0, 0, 0, 1]]",1,1,4
2024-10-31(목),황태해장국,"[12.07, 4.14, 18.33, [1, 0, 0, 0, 0]]",사골설렁탕,"[0, 0, 0, [0, 0, 0, 0, 1]]",배추된장국,"[8.64, 2.01, 3.8, [1, 0, 0, 0, 0]]",8,2,6
