날짜,breakfast,breakfast_embedding,lunch,lunch_embedding,dinner,dinner_embedding,breakfast_count,lunch_count,dinner_count,breakfast_kobert,lunch_kobert,dinner_kobert,breakfast_cuisine,lunch_cuisine,dinner_cuisine
2023-08-23(수),닭볶음탕,"9.4, 9.5, 25.72",차돌된장찌개,"14.67, 10.78, 19.1",팽이버섯된장국,"21.361333333333338, 7.729969696969695, 13.192939393939398",1,2,9,[-4.79259956  0.05050647  0.09883455],[-4.90045891  0.07288803  0.19066668],[-4.08049001  0.08293834  0.1386981 ],"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-08-24(목),버섯매운탕,"78.0, 8.0, 38.0",냉모밀,"51.38, 4.72, 7.98",갈비탕,"11.63, 31.26, 33.29",5,1,5,[-4.79259956  0.05050647  0.09883455],[ 5.92888775 -1.52891526  0.1027994 ],[ 7.0000399  -1.08193935 -0.22205055],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-08-25(금),쇠고기감자국,"7.0, 2.4, 13.0",시래기감자탕,"15.0, 9.0, 30.0",감자짜글이,"32.0, 1.8, 5.0",3,2,5,[-4.79259956  0.05050647  0.09883455],[ 7.65441647 -0.84874322  0.12458137],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-08-26(토),시리얼,"27.4, 1.12, 2.39",,"21.98954128440368, 6.213883792048926, 12.138685015290514",,"21.361333333333338, 7.729969696969695, 13.192939393939398",3,8,7,[ 6.65025722 -1.80927727  1.7223161 ],[-3.97256533 -2.67443943 -5.88195359],[-3.12818329 -3.18570451 -5.65319466],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-08-28(월),북어채국,"3.28, 4.9, 12.81",사골설렁탕,"21.98954128440368, 6.213883792048926, 12.138685015290514",돼지고기김치찌개,"6.38, 8.09, 8.17",4,2,10,[7.56279317 1.50044164 0.25802394],[ 7.66564698 -0.23667104 -0.06982351],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-08-30(수),호박고추장찌개,"13.53, 2.9, 6.9",된장찌개,"16.77, 5.6, 15.01",닭곰탕,"1.87, 4.75, 18.72",8,8,4,[-4.79259956  0.05050647  0.09883455],[-4.90045891  0.07288803  0.19066668],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-08-31(목),만두육개장,"16.860412979351032, 7.111622418879049, 11.757581120943945",오므라이스,"46.8, 14.75, 14.77",계란파국,"0.97, 1.08, 1.58",3,1,4,[ 7.83177263  1.09776359 -0.25446953],[ 6.97226623 -3.51028286  0.93180305],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-09-01(금),물만두국,"29.95, 21.79, 24.12",쇠고기미역국,"16.08, 6.78, 15.06",순두부해물찌개,"5.62, 17.99, 18.25",8,19,4,[ 7.0198375   1.60468526 -0.83017724],[-4.90045891  0.07288803  0.19066668],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-09-02(토),햄슬라이스버거,"0.0, 10.0, 16.0",닭곰탕,"1.87, 4.75, 18.72",감자짜글이,"32.0, 1.8, 5.0",1,6,5,[ 7.72608073 -3.21250213  0.5645025 ],[-4.90045891  0.07288803  0.19066668],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-09-03(일),조랭이떡들깨탕,"16.860412979351032, 7.111622418879049, 11.757581120943945",우동국,"12.38, 2.74, 1.62",사골우거지국,"6.0, 7.0, 14.0",1,1,6,[-4.79259956  0.05050647  0.09883455],[ 6.54016926  3.3592861  -0.68267584],[ 8.52438993 -0.12363834  0.236533  ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]"
2023-09-04(월),오징어무국,"3.8, 0.96, 10.35",돼지고기김찌찌개,"15.0, 6.0, 10.0",닭볶음탕,"9.4, 9.5, 25.72",8,1,5,[7.90580651 0.87894036 0.64915943],[-4.90045891  0.07288803  0.19066668],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]"
2023-09-05(화),모듬어묵탕,"19.0, 2.7, 9.0",낙지연포탕,"21.98954128440368, 6.213883792048926, 12.138685015290514",오므라이스,"46.8, 14.75, 14.77",6,3,1,[ 7.84993684 -1.06240955  0.46659814],[ 7.59201963 -0.91792588 -0.1041884 ],[ 7.72638082 -3.41956702  1.3494254 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-09-06(수),황태해장국,"12.07, 4.14, 18.33",전투식량,"21.98954128440368, 6.213883792048926, 12.138685015290514",짬뽕수제비국,"93.0, 3.7, 10.0",3,2,2,[ 7.92190425  2.45264608 -0.72902669],[-4.90045891  0.07288803  0.19066668],[-4.08049001  0.08293834  0.1386981 ],"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-09-07(목),소고기된장찌개,"16.860412979351032, 7.111622418879049, 11.757581120943945",해물된장찌개,"15.2, 5.67, 18.57",두부김치국,"18.0, 26.0, 28.0",1,2,2,[-4.79259956  0.05050647  0.09883455],[-4.90045891  0.07288803  0.19066668],[ 7.69925423 -0.40714922  0.2228685 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-09-08(금),삼색수제비국,"16.860412979351032, 7.111622418879049, 11.757581120943945",쇠고기육개장,"6.0, 6.0, 8.0",쇠고기콩나물국,"21.361333333333338, 7.729969696969695, 13.192939393939398",1,2,1,[ 7.67966088  0.29388105 -0.29839496],[-4.90045891  0.07288803  0.19066668],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-09-09(토),쇠고기스프,"56.0, 6.4, 8.0",깍두기,"3.21, 0.29, 0.62",식혜,"12.11, 0.02, 0.2",1,1,1,[-4.79259956  0.05050647  0.09883455],[-4.90045891  0.07288803  0.19066668],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-09-10(일),명태매운탕,"16.860412979351032, 7.111622418879049, 11.757581120943945",닭개장,"7.33, 14.54, 31.38",팽이버섯두부국,"21.361333333333338, 7.729969696969695, 13.192939393939398",1,1,2,[ 7.87550966 -0.43944241 -0.03628077],[-4.90045891  0.07288803  0.19066668],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-09-11(월),홍합살무국,"16.860412979351032, 7.111622418879049, 11.757581120943945",쇠고기미역국,"16.08, 6.78, 15.06",메밀소바,"75.0, 2.1, 11.0",1,19,2,[ 7.55675408  1.53425713 -0.79886912],[-4.90045891  0.07288803  0.19066668],[ 7.36969067 -2.24253234  0.95978906],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-09-12(화),쇠고기콩나물국,"16.860412979351032, 7.111622418879049, 11.757581120943945",훈제연어스테이크,"0.0, 11.68, 21.43",유부된장국,"8.17, 2.48, 5.99",1,1,5,[-4.79259956  0.05050647  0.09883455],[ 7.64937704 -2.55276886  0.71641247],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-09-13(수),꼬꼬떡국,"16.860412979351032, 7.111622418879049, 11.757581120943945",돼지고기김치찌개,"6.38, 8.09, 8.17",크림스프,"11.0, 2.4, 1.0",3,6,1,[-4.79259956  0.05050647  0.09883455],[-4.90045891  0.07288803  0.19066668],[ 7.11853681 -3.61897368  1.38148337],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-09-15(금),쇠고기무국,"12.07, 8.62, 16.43",짬뽕수제비국,"93.0, 3.7, 10.0",순두부찌개,"5.62, 17.99, 18.25",23,2,11,[-4.79259956  0.05050647  0.09883455],[-4.90045891  0.07288803  0.19066668],[-4.08049001  0.08293834  0.1386981 ],"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-09-16(토),에그맥머핀,"30.0, 12.0, 18.0",느타리버섯국,"17.0, 6.0, 4.0",쇠고기감자국,"7.0, 2.4, 13.0",1,1,2,[ 7.36710836 -2.82451789  0.52705941],[-4.90045891  0.07288803  0.19066668],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-09-17(일),모듬어묵국,"19.0, 2.7, 9.0",사골우거지국,"6.0, 7.0, 14.0",짬뽕찌개,"21.361333333333338, 7.729969696969695, 13.192939393939398",6,5,7,[7.53363706 0.42289998 0.50212626],[7.67346564 0.01894613 0.05770336],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]"
2023-09-18(월),쇠고기무국,"12.07, 8.62, 16.43",시래기감자탕,"15.0, 9.0, 30.0",콩나물무채국,"5.99, 1.13, 2.31",23,2,1,[-4.79259956  0.05050647  0.09883455],[ 7.65441647 -0.84874322  0.12458137],[ 8.56468186  0.19659561 -0.11185933],"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-09-19(화),사골배추국,"16.860412979351032, 7.111622418879049, 11.757581120943945",해물된장찌개,"15.2, 5.67, 18.57",계란파국,"0.97, 1.08, 1.58",2,2,4,[ 7.49587831  0.50818525 -0.77694994],[-4.90045891  0.07288803  0.19066668],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-09-20(수),된장찌개,"16.77, 5.6, 15.01",전복물회,"21.98954128440368, 6.213883792048926, 12.138685015290514",황태해장국,"12.07, 4.14, 18.33",2,2,1,[-4.79259956  0.05050647  0.09883455],[-4.90045891  0.07288803  0.19066668],[ 8.67576194  2.36803195 -0.70168922],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]"
2023-09-21(목),소고기장터국,"7.0, 3.7, 9.0",팽이버섯계란국,"21.98954128440368, 6.213883792048926, 12.138685015290514",닭볶음탕,"9.4, 9.5, 25.72",1,8,5,[ 7.74878068e+00  7.40611241e-05 -2.96611013e-01],[-4.90045891  0.07288803  0.19066668],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]"
2023-09-22(금),,"16.860412979351032, 7.111622418879049, 11.757581120943945","토마토,신선형)","33.66, 1.41, 4.04",,"21.361333333333338, 7.729969696969695, 13.192939393939398",5,1,7,[-3.8351207  -2.32706969 -5.34804512],[ 7.21028413 -0.35105412 -0.26959189],[-3.12818329 -3.18570451 -5.65319466],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-09-23(토),전남친베이글,"16.860412979351032, 7.111622418879049, 11.757581120943945",계란파국,"0.97, 1.08, 1.58",돼지고기김치찌개,"6.38, 8.09, 8.17",1,4,10,[ 7.52471691 -1.77816604  0.06388076],[-4.90045891  0.07288803  0.19066668],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-09-24(일),감자양파찌개,"14.04, 1.86, 2.04",소고기장터국,"7.0, 3.7, 9.0",유부된장국,"8.17, 2.48, 5.99",4,2,5,[-4.79259956  0.05050647  0.09883455],[ 7.62065582  0.40960931 -0.26029544],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-09-26(화),된장찌개,"16.77, 5.6, 15.01",비빔국수,"74.1, 7.22, 14.76",햄짜글이,"55.0, 10.0, 15.0",2,1,1,[-4.79259956  0.05050647  0.09883455],[6.73483695 0.13087511 0.35249035],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-09-27(수),사골배추국,"16.860412979351032, 7.111622418879049, 11.757581120943945",전투식량,"21.98954128440368, 6.213883792048926, 12.138685015290514",유부된장국,"8.17, 2.48, 5.99",2,2,5,[ 7.49587831  0.50818525 -0.77694994],[-4.90045891  0.07288803  0.19066668],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-09-28(목),참치김치찌개,"6.11, 4.71, 9.71",계란파국,"0.97, 1.08, 1.58",팽이버섯두부국,"21.361333333333338, 7.729969696969695, 13.192939393939398",9,4,2,[-4.79259956  0.05050647  0.09883455],[-4.90045891  0.07288803  0.19066668],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-09-29(금),유부주머니어묵탕,"16.860412979351032, 7.111622418879049, 11.757581120943945",쇠고기두부탕국,"21.98954128440368, 6.213883792048926, 12.138685015290514",짬뽕수제비국,"93.0, 3.7, 10.0",1,1,2,[ 8.55902794 -0.97176433  0.396799  ],[-4.90045891  0.07288803  0.19066668],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-09-30(토),불고기버거,"50.0, 22.0, 20.0",팽이버섯계란국,"21.98954128440368, 6.213883792048926, 12.138685015290514",들깨미역국,"11.76, 5.28, 2.78",6,8,1,[ 7.24476058 -1.82794398 -0.50127251],[-4.90045891  0.07288803  0.19066668],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-11-01(수),오징어국,"12.11, 3.33, 35.99",콩나물국,"5.87, 1.54, 2.17",호박고추장찌개,"13.53, 2.9, 6.9",4,10,6,[7.51007044 1.04048407 0.80565384],[ 7.31326837  1.31295266 -0.43109505],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-11-02(목),미역국,"16.08, 6.78, 15.06",닭곰탕,"1.87, 4.75, 18.72",김치찌개,"6.38, 8.09, 8.17",5,6,7,[6.97671398 2.64671056 1.31188135],[-4.90045891  0.07288803  0.19066668],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-11-04(토),모짜렐라치즈핫도그,"27.0, 10.0, 8.0",꼬치어묵국,"23.0, 4.7, 12.0",시원한홍합뭇국,"21.361333333333338, 7.729969696969695, 13.192939393939398",1,3,3,[-4.79259956  0.05050647  0.09883455],[-4.90045891  0.07288803  0.19066668],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-11-05(일),모닝빵,"17.42, 1.43, 3.28",버섯된장찌개,"16.77, 5.6, 15.01",김치국,"1.39, 1.63, 1.62",8,3,2,[-4.79259956  0.05050647  0.09883455],[-4.90045891  0.07288803  0.19066668],[6.92528855 0.29015515 0.16744481],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-11-06(월),순대찜,"3.0, 3.2, 3.0",치킨스테이크,"8.0, 7.0, 21.0",닭강정,"10.53, 18.6, 13.8",1,2,1,[-4.79259956  0.05050647  0.09883455],[ 7.49126128 -3.24960444  1.33636095],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-11-07(화),무두부조개탕,"16.860412979351032, 7.111622418879049, 11.757581120943945",호박된장찌개,"16.77, 5.6, 15.01",감자국,"9.86, 3.52, 4.54",3,5,3,[ 7.86102003 -0.22296295 -1.23861128],[-4.90045891  0.07288803  0.19066668],[ 7.32852875  2.3955844  -0.59450978],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]"
2023-11-08(수),미역국,"16.08, 6.78, 15.06",참치김치찌개,"6.11, 4.71, 9.71",비빔막국수,"58.96, 7.03, 17.39",5,7,1,[6.97671398 2.64671056 1.31188135],[-4.90045891  0.07288803  0.19066668],[8.2276177  0.42726602 0.33272622],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-11-09(목),콩나물국,"5.87, 1.54, 2.17",꽃게탕,"3.95, 1.58, 12.87",호박고추장찌개,"13.53, 2.9, 6.9",6,3,6,[ 7.43748693  1.28254551 -0.84403997],[-4.90045891  0.07288803  0.19066668],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-11-10(금),맑은순두부찌개,"5.62, 17.99, 18.25",미니우동,"47.56, 0.62, 7.04",닭곰탕,"1.87, 4.75, 18.72",6,3,4,[-4.79259956  0.05050647  0.09883455],[ 6.99919869 -0.53361786  0.43210868],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-11-11(토),불고기버거,"50.0, 22.0, 20.0",유부된장국,"8.17, 2.48, 5.99",중화식계란탕,"21.361333333333338, 7.729969696969695, 13.192939393939398",6,10,1,[ 7.24476058 -1.82794398 -0.50127251],[-4.90045891  0.07288803  0.19066668],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-11-12(일),모닝빵,"17.42, 1.43, 3.28",닭곰탕,"1.87, 4.75, 18.72",감자양파찌개,"14.04, 1.86, 2.04",8,6,3,[-4.79259956  0.05050647  0.09883455],[-4.90045891  0.07288803  0.19066668],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-11-14(화),감자수제비국,"66.44, 6.59, 15.81",나가사키짬뽕국,"77.0, 6.0, 19.0",쇠고기무국,"12.07, 8.62, 16.43",4,2,6,[ 7.4726734  -0.12415785 -0.62602116],[-4.90045891  0.07288803  0.19066668],[-4.08049001  0.08293834  0.1386981 ],"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]"
2023-11-15(수),오징어국,"12.11, 3.33, 35.99",맑은된장국,"21.98954128440368, 6.213883792048926, 12.138685015290514",소시지핫도그,"35.0, 30.0, 19.0",4,3,1,[7.51007044 1.04048407 0.80565384],[-4.90045891  0.07288803  0.19066668],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-11-16(목),콩나물국,"5.87, 1.54, 2.17",닭고기육개장,"6.0, 6.0, 8.0",사골곰탕,"0.0, 2.4, 3.0",6,2,2,[ 7.43748693  1.28254551 -0.84403997],[-4.90045891  0.07288803  0.19066668],[ 7.88365841 -0.19502993 -0.28217769],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-11-17(금),꼬꼬떡국,"16.860412979351032, 7.111622418879049, 11.757581120943945",버섯매운탕,"78.0, 8.0, 38.0",해물볶음우동,"77.0, 8.0, 19.0",3,4,1,[-4.79259956  0.05050647  0.09883455],[-4.90045891  0.07288803  0.19066668],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-11-18(토),겉바속쫄핫도그,"16.860412979351032, 7.111622418879049, 11.757581120943945",어묵탕,"13.06, 2.45, 13.11",김치국,"1.39, 1.63, 1.62",1,1,2,[-4.79259956  0.05050647  0.09883455],[ 6.98971105  0.78515557 -0.10937655],[6.92528855 0.29015515 0.16744481],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-11-19(일),모닝빵,"17.42, 1.43, 3.28",우족탕,"13.0, 9.0, 22.0",순두부찌개,"5.62, 17.99, 18.25",8,1,11,[-4.79259956  0.05050647  0.09883455],[ 6.96487988  0.97353231 -0.67990124],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-11-20(월),계란찜,"2.07, 10.11, 10.05",야채샐러드,"3.22, 0.07, 1.25",김치메밀전병,"26.0, 8.0, 6.0",1,1,1,[-4.79259956  0.05050647  0.09883455],[-4.90045891  0.07288803  0.19066668],[ 8.09251197 -1.71515458  0.92437575],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-11-21(화),시원한홍합뭇국,"16.860412979351032, 7.111622418879049, 11.757581120943945",미니우동,"47.56, 0.62, 7.04",로제떡볶이,"60.5, 3.5, 7.6",3,3,1,[-4.79259956  0.05050647  0.09883455],[ 6.99919869 -0.53361786  0.43210868],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-11-22(수),감자국,"9.86, 3.52, 4.54",순대국,"33.78, 10.35, 23.25",호박고추장찌개,"13.53, 2.9, 6.9",1,6,6,[ 6.51600237  2.70270317 -0.23212667],[ 6.50124477  3.58124569 -0.74379198],[-4.08049001  0.08293834  0.1386981 ],"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-11-23(목),쇠고기미역국,"16.08, 6.78, 15.06",감자탕,"10.01, 5.58, 14.74",반마리삼계탕,"29.0, 9.0, 43.0",6,6,2,[-4.79259956  0.05050647  0.09883455],[ 6.56558411  0.49660358 -0.59338948],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-11-24(금),무두부조개탕,"16.860412979351032, 7.111622418879049, 11.757581120943945",나가사키짬뽕국,"77.0, 6.0, 19.0",콩나물국,"5.87, 1.54, 2.17",3,2,7,[ 7.86102003 -0.22296295 -1.23861128],[-4.90045891  0.07288803  0.19066668],[ 8.1515045   1.20180505 -0.49257615],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-11-25(토),치킨텐더,"5.06, 5.32, 4.93",배추된장국,"8.64, 2.01, 3.8",푸팟퐁커리,"15.0, 15.0, 6.0",1,6,1,[ 6.77718314 -2.07634587  0.90383624],[-4.90045891  0.07288803  0.19066668],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-11-26(일),모닝빵,"17.42, 1.43, 3.28",팽이버섯계란국,"21.98954128440368, 6.213883792048926, 12.138685015290514",닭고기미역국,"2.0, 3.0, 9.0",8,8,2,[-4.79259956  0.05050647  0.09883455],[-4.90045891  0.07288803  0.19066668],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-11-27(월),버섯김치찌개,"10.55, 5.06, 9.28",콩나물국,"5.87, 1.54, 2.17",호박된장찌개,"16.77, 5.6, 15.01",1,10,5,[-4.79259956  0.05050647  0.09883455],[ 7.31326837  1.31295266 -0.43109505],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-11-29(수),맑은순두부찌개,"5.62, 17.99, 18.25",돼지국밥,"21.98954128440368, 6.213883792048926, 12.138685015290514",꼬치어묵국,"23.0, 4.7, 12.0",6,2,7,[-4.79259956  0.05050647  0.09883455],[-4.90045891  0.07288803  0.19066668],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-11-30(목),만두국,"29.95, 21.79, 24.12",아귀탕,"6.69, 5.31, 18.04",감자짜글이,"32.0, 1.8, 5.0",2,1,5,[ 6.38839232  2.46472559 -0.77580051],[-4.90045891  0.07288803  0.19066668],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-12-01(금),쇠고기미역국,"16.08, 6.78, 15.06",버섯매운탕,"78.0, 8.0, 38.0",감자양파찌개,"14.04, 1.86, 2.04",6,4,3,[-4.79259956  0.05050647  0.09883455],[-4.90045891  0.07288803  0.19066668],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-12-02(토),야채고로케,"9.0, 11.0, 5.0",배추된장국,"8.64, 2.01, 3.8",닭곰탕,"1.87, 4.75, 18.72",1,6,4,[-4.79259956  0.05050647  0.09883455],[-4.90045891  0.07288803  0.19066668],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-12-04(월),미역국,"16.08, 6.78, 15.06",곱창전골,"20.96, 23.54, 14.86",김치찌개,"6.38, 8.09, 8.17",5,1,7,[6.97671398 2.64671056 1.31188135],[ 7.232943    0.41716842 -0.80824271],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-12-05(화),황태채무국,"16.860412979351032, 7.111622418879049, 11.757581120943945",돈코츠라멘,"83.47, 10.74, 14.48",아귀탕,"6.69, 5.31, 18.04",2,1,1,[ 7.60181716  1.14799438 -0.62606766],[ 6.7208375  -3.02327588  0.14553737],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-12-06(수),무두부조개탕,"16.860412979351032, 7.111622418879049, 11.757581120943945",유부된장국,"8.17, 2.48, 5.99",순두부찌개,"5.62, 17.99, 18.25",3,10,11,[ 7.86102003 -0.22296295 -1.23861128],[-4.90045891  0.07288803  0.19066668],[-4.08049001  0.08293834  0.1386981 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-12-07(목),쇠고기무국,"12.07, 8.62, 16.43",낙지연포탕,"21.98954128440368, 6.213883792048926, 12.138685015290514",굴짬뽕찌개,"21.361333333333338, 7.729969696969695, 13.192939393939398",23,3,1,[-4.79259956  0.05050647  0.09883455],[ 7.59201963 -0.91792588 -0.1041884 ],[-4.08049001  0.08293834  0.1386981 ],"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
