날짜,breakfast,breakfast_embedding,lunch,lunch_embedding,dinner,dinner_embedding,breakfast_count,lunch_count,dinner_count,breakfast_kobert,lunch_kobert,dinner_kobert,breakfast_cuisine,lunch_cuisine,dinner_cuisine
2023-06-08,감자된장국,"20.506764044943825, 7.193191011235965, 11.196382022471905",차돌쌀국수,"23.364628297362138, 6.89143884892086, 11.399088729016809",동그랑땡부침,"0.93, 2.11, 1.72",7,4,1,[-4.24927278e+00  7.54436023e-04 -1.83657847e-02],[7.32950093 0.87793307 0.65115959],[-4.21856123e+00 -2.97722909e-03  2.46048540e-03],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-06-09,나가사끼짬뽕찌개,"74.0, 9.0, 9.0",군모닝,"32.0, 13.0, 21.0",돼지고기김치찌개,"6.38, 8.09, 8.17",3,1,8,[-4.24927278e+00  7.54436023e-04 -1.83657847e-02],[ 5.8016374  -0.36399153  0.04429651],[-4.21856123e+00 -2.97722909e-03  2.46048540e-03],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-06-10,달콤햄치즈샌드위치,"33.0, 16.0, 10.0",,"23.364628297362138, 6.89143884892086, 11.399088729016809",쌀국수,"55.0, 4.2, 16.0",7,38,1,[-4.24927278e+00  7.54436023e-04 -1.83657847e-02],[-4.52618574 -5.72701716  2.05677911],[7.05923938 2.94538426 0.45589343],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-06-12,계란조갯살찌개,"20.506764044943825, 7.193191011235965, 11.196382022471905",도토리수제비,"23.364628297362138, 6.89143884892086, 11.399088729016809",두부된장찌개,"16.77, 5.6, 15.01",2,2,13,[-4.24927278e+00  7.54436023e-04 -1.83657847e-02],[ 7.01148247 -1.02220674 -2.04196734],[-4.21856123e+00 -2.97722909e-03  2.46048540e-03],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-06-14,쇠고기무국,"12.07, 8.62, 16.43",감자호박국,"23.364628297362138, 6.89143884892086, 11.399088729016809",돼지고기애호박찌개,"18.028541666666687, 7.269953703703698, 12.044375000000013",31,2,3,[-4.24927278e+00  7.54436023e-04 -1.83657847e-02],[7.0688254  1.12356056 1.4956222 ],[-4.21856123e+00 -2.97722909e-03  2.46048540e-03],"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-06-15,,"20.506764044943825, 7.193191011235965, 11.196382022471905",배추김치&단무지,"1.58, 0.12, 0.66",깍두기,"3.21, 0.29, 0.62",3,1,2,[-3.19797659 -1.62499641 -0.2803312 ],[ 6.76627999 -0.52670774 -0.67088751],[-4.21856123e+00 -2.97722909e-03  2.46048540e-03],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-06-16,돼지고기김치찌개,"6.38, 8.09, 8.17",배추된장국,"8.64, 2.01, 3.8",함박스테이크,"14.18, 8.81, 12.25",10,8,1,[-4.24927278e+00  7.54436023e-04 -1.83657847e-02],[-5.22925745  0.614534   -0.2150155 ],[ 8.29118162 -1.30664594  0.13505856],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-06-18,감자된장국,"20.506764044943825, 7.193191011235965, 11.196382022471905",쇠고기호박수제비,"23.364628297362138, 6.89143884892086, 11.399088729016809",참치김치찌개,"6.11, 4.71, 9.71",7,1,3,[-4.24927278e+00  7.54436023e-04 -1.83657847e-02],[-5.22925745  0.614534   -0.2150155 ],[-4.21856123e+00 -2.97722909e-03  2.46048540e-03],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-06-19,돼지고기애호박찌개,"20.506764044943825, 7.193191011235965, 11.196382022471905",건새우아욱된장국,"23.364628297362138, 6.89143884892086, 11.399088729016809",미소된장국,"7.78, 3.36, 6.02",3,5,20,[-4.24927278e+00  7.54436023e-04 -1.83657847e-02],[-5.22925745  0.614534   -0.2150155 ],[-4.21856123e+00 -2.97722909e-03  2.46048540e-03],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-06-20,베이컨구이,"20.506764044943825, 7.193191011235965, 11.196382022471905",고기국수,"74.18, 12.22, 14.14",들깨미역국,"11.76, 5.28, 2.78",1,4,3,[ 7.87078663 -1.24379436  1.5570268 ],[6.49863095 0.90997786 1.23474654],[-4.21856123e+00 -2.97722909e-03  2.46048540e-03],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-06-21,쇠고기미역국,"16.08, 6.78, 15.06",유부장국,"8.17, 2.48, 5.99",흑임자옹심이국,"18.028541666666687, 7.269953703703698, 12.044375000000013",22,12,1,[-4.24927278e+00  7.54436023e-04 -1.83657847e-02],[6.84943795 1.32724859 2.07796994],[ 8.80960664 -0.12017121  0.45122983],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-06-22,얼큰한오징어국,"20.506764044943825, 7.193191011235965, 11.196382022471905",두부된장찌개,"16.77, 5.6, 15.01",팽이버섯된장국,"18.028541666666687, 7.269953703703698, 12.044375000000013",2,8,18,[ 8.67241852 -0.25556334  0.08164478],[-5.22925745  0.614534   -0.2150155 ],[-4.21856123e+00 -2.97722909e-03  2.46048540e-03],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-06-23,생선묵김치찌개,"20.506764044943825, 7.193191011235965, 11.196382022471905",쇠고기육개장,"6.0, 6.0, 8.0",닭볶음탕,"9.4, 9.5, 25.72",1,10,9,[-4.24927278e+00  7.54436023e-04 -1.83657847e-02],[-5.22925745  0.614534   -0.2150155 ],[-4.21856123e+00 -2.97722909e-03  2.46048540e-03],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]"
2023-06-24,크림치즈베이글,"44.65, 7.52, 10.09",,"23.364628297362138, 6.89143884892086, 11.399088729016809",감자계란국,"18.028541666666687, 7.269953703703698, 12.044375000000013",4,38,14,[ 8.09616401 -4.40071396 -0.05534966],[-4.52618574 -5.72701716  2.05677911],[-4.21856123e+00 -2.97722909e-03  2.46048540e-03],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-06-25,콩나물김치국,"1.79, 1.82, 1.92",팽이버섯계란국,"23.364628297362138, 6.89143884892086, 11.399088729016809",느타리버섯배추국,"18.028541666666687, 7.269953703703698, 12.044375000000013",3,5,4,[ 8.24741121 -0.27550472 -0.66022897],[-5.22925745  0.614534   -0.2150155 ],[-4.21856123e+00 -2.97722909e-03  2.46048540e-03],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-06-26,건새우애호박찌개,"20.506764044943825, 7.193191011235965, 11.196382022471905",미니잔치국수,"83.16, 3.94, 20.78",근대된장국,"5.82, 1.36, 3.47",5,2,5,[-4.24927278e+00  7.54436023e-04 -1.83657847e-02],[7.39679209 0.28123429 0.11860269],[-4.21856123e+00 -2.97722909e-03  2.46048540e-03],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-06-28,두부맑은국,"20.506764044943825, 7.193191011235965, 11.196382022471905",닭죽,"5.52, 12.18, 27.21",사골우거지국,"6.0, 7.0, 14.0",8,3,8,[-4.24927278e+00  7.54436023e-04 -1.83657847e-02],[-5.22925745  0.614534   -0.2150155 ],[ 8.38575083  0.632848   -0.59657677],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]"
2023-06-30,나가사끼짬뽕찌개,"74.0, 9.0, 9.0",콩나물무채국,"5.99, 1.13, 2.31",아욱고추장찌개,"13.53, 2.9, 6.9",3,4,5,[-4.24927278e+00  7.54436023e-04 -1.83657847e-02],[7.40032372e+00 4.29979838e-03 8.18370646e-02],[-4.21856123e+00 -2.97722909e-03  2.46048540e-03],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-07-01,소시지구이,"8.0, 7.7, 9.9",,"23.364628297362138, 6.89143884892086, 11.399088729016809",순두부오징어국,"18.028541666666687, 7.269953703703698, 12.044375000000013",2,38,1,[ 7.68737153 -1.03452099  2.4250476 ],[-4.52618574 -5.72701716  2.05677911],[ 8.6909658   1.03572628 -1.29606605],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-07-02,감자계란국,"20.506764044943825, 7.193191011235965, 11.196382022471905",콩나물김치국,"1.79, 1.82, 1.92",닭볶음탕,"9.4, 9.5, 25.72",2,5,9,[-4.24927278e+00  7.54436023e-04 -1.83657847e-02],[ 7.18938488 -0.40356982 -0.4375926 ],[-4.21856123e+00 -2.97722909e-03  2.46048540e-03],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]"
2023-07-03,계란조갯살찌개,"20.506764044943825, 7.193191011235965, 11.196382022471905",쇠고기미역국,"16.08, 6.78, 15.06",오징어무국,"3.8, 0.96, 10.35",2,7,2,[-4.24927278e+00  7.54436023e-04 -1.83657847e-02],[-5.22925745  0.614534   -0.2150155 ],[8.37913966 1.44016588 0.20843265],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-07-04,베이컨로제스파게티,"82.0, 24.0, 16.0",감자돈육짜글이,"23.364628297362138, 6.89143884892086, 11.399088729016809",짬뽕찌개,"18.028541666666687, 7.269953703703698, 12.044375000000013",5,1,3,[ 8.50836224 -3.42671624  0.07815529],[-5.22925745  0.614534   -0.2150155 ],[-4.21856123e+00 -2.97722909e-03  2.46048540e-03],"[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]"
2023-07-05,닭고기무국,"6.0, 1.1, 6.0",김계란국,"5.0, 2.0, 2.0",감자된장국,"18.028541666666687, 7.269953703703698, 12.044375000000013",20,4,1,[-4.24927278e+00  7.54436023e-04 -1.83657847e-02],[-5.22925745  0.614534   -0.2150155 ],[-4.21856123e+00 -2.97722909e-03  2.46048540e-03],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-07-06,감자호박국,"20.506764044943825, 7.193191011235965, 11.196382022471905",비빔냉면,"75.92, 9.34, 17.37",새우버거,"46.0, 26.0, 15.0",4,2,4,[ 8.02535823  2.49145589 -0.65941663],[ 6.7498312  -0.79682798 -1.61503226],[ 7.91437662 -0.68744945 -0.23767297],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 1, 0, 0, 0]"
2023-07-07,삼색어묵탕,"5.0, 1.2, 3.0",강된장찌개,"16.77, 5.6, 15.01",참치김치찌개,"6.11, 4.71, 9.71",2,17,3,[8.51149023 1.13259104 0.26279763],[-5.22925745  0.614534   -0.2150155 ],[-4.21856123e+00 -2.97722909e-03  2.46048540e-03],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-07-08,달콤햄치즈샌드위치,"33.0, 16.0, 10.0",,"23.364628297362138, 6.89143884892086, 11.399088729016809",건새우아욱된장국,"18.028541666666687, 7.269953703703698, 12.044375000000013",7,38,3,[-4.24927278e+00  7.54436023e-04 -1.83657847e-02],[-4.52618574 -5.72701716  2.05677911],[-4.21856123e+00 -2.97722909e-03  2.46048540e-03],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-07-09,쇠고기무국,"12.07, 8.62, 16.43",나가사끼짬뽕찌개,"74.0, 9.0, 9.0",배추된장국,"8.64, 2.01, 3.8",31,3,3,[-4.24927278e+00  7.54436023e-04 -1.83657847e-02],[-5.22925745  0.614534   -0.2150155 ],[-4.21856123e+00 -2.97722909e-03  2.46048540e-03],"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-07-11,미소된장국,"7.78, 3.36, 6.02",찹쌀죽,"21.09, 0.19, 2.02",들깨수제비,"59.22, 7.01, 15.67",1,2,6,[-4.24927278e+00  7.54436023e-04 -1.83657847e-02],[6.66444324 1.02383406 0.64113785],[-4.21856123e+00 -2.97722909e-03  2.46048540e-03],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-07-12,느타리버섯배추국,"20.506764044943825, 7.193191011235965, 11.196382022471905",알리오올리오,"65.86, 9.46, 12.23",얼큰한오징어국,"18.028541666666687, 7.269953703703698, 12.044375000000013",4,1,1,[-4.24927278e+00  7.54436023e-04 -1.83657847e-02],[ 6.77875824 -1.48616183 -2.87103095],[ 8.69203778  0.07972409 -0.96976135],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-07-14,콩나물무채국,"5.99, 1.13, 2.31",닭고기육개장,"6.0, 6.0, 8.0",감자계란국,"18.028541666666687, 7.269953703703698, 12.044375000000013",6,2,14,[ 8.4340132   0.50801418 -1.42416765],[-5.22925745  0.614534   -0.2150155 ],[-4.21856123e+00 -2.97722909e-03  2.46048540e-03],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-07-15,양송이스프,"7.0, 14.0, 3.0",,"23.364628297362138, 6.89143884892086, 11.399088729016809",돼지고기육개장,"6.0, 4.3, 8.0",3,38,2,[-4.24927278e+00  7.54436023e-04 -1.83657847e-02],[-4.52618574 -5.72701716  2.05677911],[-4.21856123e+00 -2.97722909e-03  2.46048540e-03],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-07-16,차돌된장찌개,"14.67, 10.78, 19.1",아삭이고추된장무침,"23.364628297362138, 6.89143884892086, 11.399088729016809",황태채콩나물국,"5.0, 1.5, 8.0",7,2,2,[-4.24927278e+00  7.54436023e-04 -1.83657847e-02],[-5.22925745  0.614534   -0.2150155 ],[ 8.74498189  1.13124625 -1.56202514],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-07-17,오이양파무침,"7.72, 1.55, 1.58",리코타치즈샐러드,"7.11, 8.81, 6.13",멜론,"8.16, 0.19, 0.84",1,1,1,[-4.24927278e+00  7.54436023e-04 -1.83657847e-02],[ 7.16390527 -2.03866012 -3.21990867],[ 6.03630006 -1.30111634  0.968642  ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-07-18,장국죽,"20.506764044943825, 7.193191011235965, 11.196382022471905",메밀소바,"75.0, 2.1, 11.0",짬뽕국물,"22.49, 3.23, 8.76",1,3,3,[ 7.20768903  4.07729271 -0.37286308],[ 6.24327315 -0.78367391 -1.80482398],[-4.21856123e+00 -2.97722909e-03  2.46048540e-03],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-07-19,황태채무국,"20.506764044943825, 7.193191011235965, 11.196382022471905",맑은배추국,"23.364628297362138, 6.89143884892086, 11.399088729016809",유부장국,"8.17, 2.48, 5.99",8,2,18,[ 8.16030566  1.36106038 -1.57654315],[-5.22925745  0.614534   -0.2150155 ],[ 7.74479315  3.28668452 -0.24529799],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-07-20,순두부국,"3.61, 2.62, 4.01",도토리묵김치말이국수,"23.364628297362138, 6.89143884892086, 11.399088729016809",트리플어니언버거,"16.0, 12.0, 30.0",4,2,8,[7.08807356 2.19767189 0.09665199],[ 7.77152053 -0.20547045 -1.10268187],[ 8.79078583 -3.21377362 -1.00128329],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-07-21,쇠고기무국,"12.07, 8.62, 16.43",팽이버섯된장국,"23.364628297362138, 6.89143884892086, 11.399088729016809",생선묵국,"18.028541666666687, 7.269953703703698, 12.044375000000013",31,7,2,[-4.24927278e+00  7.54436023e-04 -1.83657847e-02],[-5.22925745  0.614534   -0.2150155 ],[7.52271261 3.70248008 0.02088394],"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-07-22,햄치즈에그샌드위치,"58.0, 15.0, 16.0",,"23.364628297362138, 6.89143884892086, 11.399088729016809",감자계란국,"18.028541666666687, 7.269953703703698, 12.044375000000013",3,38,14,[-4.24927278e+00  7.54436023e-04 -1.83657847e-02],[-4.52618574 -5.72701716  2.05677911],[-4.21856123e+00 -2.97722909e-03  2.46048540e-03],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-07-23,차돌육개장,"9.0, 12.0, 18.0",버섯두부탕,"23.364628297362138, 6.89143884892086, 11.399088729016809",청양계란국,"18.028541666666687, 7.269953703703698, 12.044375000000013",2,2,8,[ 8.47622445  0.95138008 -0.17293872],[-5.22925745  0.614534   -0.2150155 ],[-4.21856123e+00 -2.97722909e-03  2.46048540e-03],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-07-24,팽이버섯계란국,"20.506764044943825, 7.193191011235965, 11.196382022471905",등뼈감자탕,"23.364628297362138, 6.89143884892086, 11.399088729016809",얼큰만둣국,"18.028541666666687, 7.269953703703698, 12.044375000000013",2,8,3,[-4.24927278e+00  7.54436023e-04 -1.83657847e-02],[-5.22925745  0.614534   -0.2150155 ],[-4.21856123e+00 -2.97722909e-03  2.46048540e-03],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-07-25,배추된장국,"8.64, 2.01, 3.8",크림감자뇨끼,"23.364628297362138, 6.89143884892086, 11.399088729016809",도토리수제비,"18.028541666666687, 7.269953703703698, 12.044375000000013",6,1,1,[-4.24927278e+00  7.54436023e-04 -1.83657847e-02],[-5.22925745  0.614534   -0.2150155 ],[ 8.1471706  -1.68408524 -0.35485681],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-07-26,건새우애호박찌개,"20.506764044943825, 7.193191011235965, 11.196382022471905",미소된장국,"7.78, 3.36, 6.02",순두부찌개,"5.62, 17.99, 18.25",5,10,16,[-4.24927278e+00  7.54436023e-04 -1.83657847e-02],[-5.22925745  0.614534   -0.2150155 ],[-4.21856123e+00 -2.97722909e-03  2.46048540e-03],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-07-27,쇠고기무국,"12.07, 8.62, 16.43",고기국수,"74.18, 12.22, 14.14",두부고추장찌개,"13.53, 2.9, 6.9",31,4,5,[-4.24927278e+00  7.54436023e-04 -1.83657847e-02],[6.49863095 0.90997786 1.23474654],[-4.21856123e+00 -2.97722909e-03  2.46048540e-03],"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-07-28,돼지고기감자찌개,"6.38, 8.09, 8.17",도토리묵냉국,"34.0, 0.5, 1.0",강된장찌개,"16.77, 5.6, 15.01",6,3,8,[-4.24927278e+00  7.54436023e-04 -1.83657847e-02],[7.50506829 0.57150225 0.25934788],[-4.21856123e+00 -2.97722909e-03  2.46048540e-03],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-07-29,군모닝,"32.0, 13.0, 21.0",,"23.364628297362138, 6.89143884892086, 11.399088729016809",팽이버섯된장국,"18.028541666666687, 7.269953703703698, 12.044375000000013",5,38,18,[6.77555976 0.32463404 0.78704375],[-4.52618574 -5.72701716  2.05677911],[-4.21856123e+00 -2.97722909e-03  2.46048540e-03],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-07-30,닭고기미역국,"3.0, 1.3, 4.0",아욱고추장찌개,"13.53, 2.9, 6.9",콩나물무채국,"5.99, 1.13, 2.31",5,1,6,[-4.24927278e+00  7.54436023e-04 -1.83657847e-02],[-5.22925745  0.614534   -0.2150155 ],[ 8.37739243  1.1521267  -1.24051335],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-07-31,꼬꼬떡만둣국,"68.42, 11.05, 15.0",돼지고기무찌개,"6.38, 8.09, 8.17",중화식계란탕,"18.028541666666687, 7.269953703703698, 12.044375000000013",9,1,6,[-4.24927278e+00  7.54436023e-04 -1.83657847e-02],[-5.22925745  0.614534   -0.2150155 ],[-4.21856123e+00 -2.97722909e-03  2.46048540e-03],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-08-01,쇠고기무국,"12.07, 8.62, 16.43",전복미역국,"6.0, 1.5, 5.0",쇠고기호박찌개,"18.028541666666687, 7.269953703703698, 12.044375000000013",31,2,1,[-4.24927278e+00  7.54436023e-04 -1.83657847e-02],[7.20177593 1.15986496 1.53492895],[-4.21856123e+00 -2.97722909e-03  2.46048540e-03],"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-08-02,닭곰탕,"1.87, 4.75, 18.72",호박된장찌개,"16.77, 5.6, 15.01",쇠고기감자국,"7.0, 2.4, 13.0",9,14,8,[-4.24927278e+00  7.54436023e-04 -1.83657847e-02],[-5.22925745  0.614534   -0.2150155 ],[-4.21856123e+00 -2.97722909e-03  2.46048540e-03],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-08-03,콩나물김치국,"1.79, 1.82, 1.92",물냉면,"64.58, 5.74, 16.5",미소된장국,"7.78, 3.36, 6.02",3,1,20,[ 8.24741121 -0.27550472 -0.66022897],[ 6.62635352 -0.18992747 -0.26425321],[-4.21856123e+00 -2.97722909e-03  2.46048540e-03],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-08-04,제육고추장불고기,"8.35, 8.39, 15.95",고등어구이&양념장,"0.35, 12.6, 17.59",찹쌀탕수육,"23.01, 7.74, 9.38",1,3,2,[ 8.79319125  0.45242298 -0.84699632],[ 6.77797159e+00 -4.30120315e-03 -8.46226009e-01],[ 8.42497646  0.78163406 -0.16431902],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-08-06,물만둣국,"29.95, 21.79, 24.12",감자호박국,"23.364628297362138, 6.89143884892086, 11.399088729016809",계란장조림,"1.62, 4.63, 9.75",10,2,1,[-4.24927278e+00  7.54436023e-04 -1.83657847e-02],[7.0688254  1.12356056 1.4956222 ],[-4.21856123e+00 -2.97722909e-03  2.46048540e-03],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-08-07,닭고기무국,"6.0, 1.1, 6.0",오이지냉국,"3.15, 0.08, 0.97",꼬치어묵탕,"23.0, 4.7, 12.0",20,3,14,[-4.24927278e+00  7.54436023e-04 -1.83657847e-02],[7.40356231 0.5825012  0.68374106],[-4.21856123e+00 -2.97722909e-03  2.46048540e-03],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-08-08,돼지고기애호박찌개,"20.506764044943825, 7.193191011235965, 11.196382022471905",오징어먹물면크림파스타,"23.364628297362138, 6.89143884892086, 11.399088729016809",사골우거지국,"6.0, 7.0, 14.0",3,2,8,[-4.24927278e+00  7.54436023e-04 -1.83657847e-02],[ 8.04584679 -1.25151817 -2.51588608],[ 8.38575083  0.632848   -0.59657677],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]"
2023-08-09,반미샌드위치,"34.0, 22.0, 13.0",오징어무국,"3.8, 0.96, 10.35",들깨미역국,"11.76, 5.28, 2.78",4,5,3,[-4.24927278e+00  7.54436023e-04 -1.83657847e-02],[7.3967765  0.8386486  0.85170531],[-4.21856123e+00 -2.97722909e-03  2.46048540e-03],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-08-10,쇠고기미역국,"16.08, 6.78, 15.06",찹쌀죽,"21.09, 0.19, 2.02",돈가스치즈버거,"56.0, 20.0, 18.0",22,2,3,[-4.24927278e+00  7.54436023e-04 -1.83657847e-02],[6.66444324 1.02383406 0.64113785],[ 8.13425293 -2.17329715 -1.67521821],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-08-11,꼬리곰탕,"7.0, 13.0, 32.0",광어매운탕,"23.364628297362138, 6.89143884892086, 11.399088729016809",유부장국,"8.17, 2.48, 5.99",5,3,18,[-4.24927278e+00  7.54436023e-04 -1.83657847e-02],[7.67785767 0.09473368 0.08738002],[ 7.74479315  3.28668452 -0.24529799],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-08-12,감바스라이스,"59.0, 9.0, 8.0",건빵,"2.09, 0.47, 0.23",건새우애호박찌개,"18.028541666666687, 7.269953703703698, 12.044375000000013",1,12,2,[ 8.25646327 -2.34945109  0.74369851],[-5.22925745  0.614534   -0.2150155 ],[-4.21856123e+00 -2.97722909e-03  2.46048540e-03],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-08-13,순두부김치찌개,"18.0, 19.0, 18.0",동그랑땡부침,"0.93, 2.11, 1.72",생선묵국,"18.028541666666687, 7.269953703703698, 12.044375000000013",5,1,2,[-4.24927278e+00  7.54436023e-04 -1.83657847e-02],[-5.22925745  0.614534   -0.2150155 ],[7.52271261 3.70248008 0.02088394],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-08-14,감자돈육짜글이,"20.506764044943825, 7.193191011235965, 11.196382022471905",짬뽕국물,"22.49, 3.23, 8.76",알리오올리오,"65.86, 9.46, 12.23",3,7,1,[-4.24927278e+00  7.54436023e-04 -1.83657847e-02],[-5.22925745  0.614534   -0.2150155 ],[ 8.00853179 -3.04221279  0.86185263],"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-08-15,떡만둣국,"68.42, 11.05, 15.0",옛날갈비탕,"2.0, 4.2, 13.0",청양계란국,"18.028541666666687, 7.269953703703698, 12.044375000000013",10,1,8,[-4.24927278e+00  7.54436023e-04 -1.83657847e-02],[-5.22925745  0.614534   -0.2150155 ],[-4.21856123e+00 -2.97722909e-03  2.46048540e-03],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-08-16,감자국,"9.86, 3.52, 4.54",등뼈감자탕,"23.364628297362138, 6.89143884892086, 11.399088729016809",두부고추장찌개,"13.53, 2.9, 6.9",5,8,5,[6.97134881 3.18365065 0.66763285],[-5.22925745  0.614534   -0.2150155 ],[-4.21856123e+00 -2.97722909e-03  2.46048540e-03],"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
