날짜,breakfast,breakfast_embedding,lunch,lunch_embedding,dinner,dinner_embedding,breakfast_count,lunch_count,dinner_count,breakfast_kobert,lunch_kobert,dinner_kobert,breakfast_cuisine,lunch_cuisine,dinner_cuisine
2024-06-11(화),소시지구이,"23.0, 20.0, 11.0",부대찌개,"41.11, 38.55, 27.7",얼큰쇠고기무국,"9.6, 3.4, 10.0",3,5,2,[ 8.50195349 -2.22604627  1.21106201],[-4.15463839  0.01347846  0.01381797],[-4.52248156  0.04726595  0.06243634],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-06-12(수),황태채국,"1.0, 3.1, 12.0",차돌된장찌개,"14.67, 10.78, 19.1",햄듬뿍찌개,"19.27725806451612, 10.398145161290318, 14.184596774193556",8,1,4,[ 8.75729398  2.93397599 -0.8164336 ],[-4.15463839  0.01347846  0.01381797],[-4.52248156  0.04726595  0.06243634],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-06-15(토),돈육큐브토마토소스조림,"14.750487804878043, 7.11138211382114, 12.907154471544715",바지락무국,"6.68, 2.29, 28.91",꽃게해물탕,"19.27725806451612, 10.398145161290318, 14.184596774193556",1,1,2,[ 9.20842995 -2.70682745  0.54311709],[ 8.15310016  1.31754087 -0.64224585],[-4.52248156  0.04726595  0.06243634],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-06-16(일),순두부찌개,"5.62, 17.99, 18.25",배추쇠고기국,"15.578074074074063, 8.234962962962962, 12.608296296296293",닭고기육개장,"6.0, 6.0, 8.0",1,2,5,[-3.46611074  0.05539049  0.12494724],[-4.15463839  0.01347846  0.01381797],[-4.52248156  0.04726595  0.06243634],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-06-17(월),돼지고기애호박찌개,"14.750487804878043, 7.11138211382114, 12.907154471544715",쇠고기미역국,"16.08, 6.78, 15.06",유부장국,"8.17, 2.48, 5.99",9,20,2,[-3.46611074  0.05539049  0.12494724],[-4.15463839  0.01347846  0.01381797],[ 7.57674385  2.21324822 -0.24611562],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-06-18(화),소고기된장찌개,"14.750487804878043, 7.11138211382114, 12.907154471544715",새우계란탕,"39.0, 7.0, 7.0",고기짬뽕국,"30.0, 2.6, 6.0",10,1,1,[-3.46611074  0.05539049  0.12494724],[-4.15463839  0.01347846  0.01381797],[-4.52248156  0.04726595  0.06243634],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-06-19(수),오징어콩나물국,"14.750487804878043, 7.11138211382114, 12.907154471544715",유부장국,"8.17, 2.48, 5.99",감자계란국,"19.27725806451612, 10.398145161290318, 14.184596774193556",4,14,4,[ 9.65340882 -0.28453006  0.10452297],[ 7.94196989  3.08300445 -0.14816651],[-4.52248156  0.04726595  0.06243634],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-06-20(목),배추쇠고기국,"14.750487804878043, 7.11138211382114, 12.907154471544715",시래기등뼈감자탕,"15.0, 9.0, 30.0",사골곰탕,"0.0, 2.4, 3.0",4,2,4,[-3.46611074  0.05539049  0.12494724],[-4.15463839  0.01347846  0.01381797],[ 7.39213471 -0.94298677 -1.89625711],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-06-21(금),물만둣국,"29.95, 21.79, 24.12",팽이버섯장국,"6.96, 0.41, 2.7",매운어묵탕,"19.27725806451612, 10.398145161290318, 14.184596774193556",10,3,6,[-3.46611074  0.05539049  0.12494724],[-4.15463839  0.01347846  0.01381797],[ 8.59291146 -0.66427312  1.43256931],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-06-23(일),돼지고기짜글이,"5.0, 8.0, 9.0",만두육개장,"15.578074074074063, 8.234962962962962, 12.608296296296293",닭곰탕,"1.87, 4.75, 18.72",2,1,4,[-3.46611074  0.05539049  0.12494724],[8.48359469 1.22212111 1.29367633],[-4.52248156  0.04726595  0.06243634],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-06-24(월),새우계란탕,"39.0, 7.0, 7.0",쇠고기미역국,"16.08, 6.78, 15.06",해물짬뽕국,"69.0, 8.0, 18.0",2,20,6,[-3.46611074  0.05539049  0.12494724],[-4.15463839  0.01347846  0.01381797],[-4.52248156  0.04726595  0.06243634],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-06-25(화),쇠고기떡국,"0.0, 2.5, 20.0",고기듬뿍돼지국밥,"15.578074074074063, 8.234962962962962, 12.608296296296293",부대찌개,"41.11, 38.55, 27.7",3,4,14,[-3.46611074  0.05539049  0.12494724],[-4.15463839  0.01347846  0.01381797],[-4.52248156  0.04726595  0.06243634],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-06-26(수),쇠고기무국,"12.07, 8.62, 16.43",하이라이스,"49.14, 9.49, 10.26",쇠고기샤브국,"7.0, 2.4, 13.0",10,2,3,[-3.46611074  0.05539049  0.12494724],[ 8.10922105 -2.78071896  1.31665308],[-4.52248156  0.04726595  0.06243634],"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-06-27(목),생수,"29.0, 2.2, 6.0",,"15.578074074074063, 8.234962962962962, 12.608296296296293",,"19.27725806451612, 10.398145161290318, 14.184596774193556",2,1,2,[ 6.58205063  1.46129272 -0.43075921],[-3.08726275 -1.59927333 -0.82803486],[-3.54684817 -2.3165673  -3.25803434],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-06-29(토),치즈함박스테이크,"77.0, 31.0, 35.0",불고기버거,"50.0, 22.0, 20.0",부추달걀국,"19.27725806451612, 10.398145161290318, 14.184596774193556",1,4,6,[ 9.54236317 -1.72093226  0.65006519],[ 7.87938082 -1.12456236 -2.92810628],[-4.52248156  0.04726595  0.06243634],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-06-30(일),얼큰쇠고기무국,"9.6, 3.4, 10.0",돼지고기짜글이,"5.0, 8.0, 9.0",얼큰새우탕,"19.27725806451612, 10.398145161290318, 14.184596774193556",13,1,6,[-3.46611074  0.05539049  0.12494724],[-4.15463839  0.01347846  0.01381797],[ 8.18920959 -1.72762956  0.42583128],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-07-01(월),황태채국,"1.0, 3.1, 12.0",쇠고기미역국,"16.08, 6.78, 15.06",새우완자탕,"10.0, 3.0, 8.0",8,20,3,[ 8.75729398  2.93397599 -0.8164336 ],[-4.15463839  0.01347846  0.01381797],[ 8.22523026 -0.7096217   0.46168274],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-07-02(화),얼큰콩나물국,"5.87, 1.54, 2.17",쇠고기무국,"12.07, 8.62, 16.43",부대찌개,"41.11, 38.55, 27.7",3,2,14,[ 9.42807636 -0.35702126 -0.04802361],[-4.15463839  0.01347846  0.01381797],[-4.52248156  0.04726595  0.06243634],"[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]"
2024-07-03(수),닭곰탕,"1.87, 4.75, 18.72",부추달걀국,"15.578074074074063, 8.234962962962962, 12.608296296296293",만두육개장,"19.27725806451612, 10.398145161290318, 14.184596774193556",4,4,6,[-3.46611074  0.05539049  0.12494724],[-4.15463839  0.01347846  0.01381797],[8.18003324 0.46519627 0.65676287],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-07-04(목),닭가슴살떡국,"0.0, 1.23, 22.98",고기듬뿍순댓국,"5.0, 3.2, 6.0",해물짬뽕국,"69.0, 8.0, 18.0",4,7,6,[-3.46611074  0.05539049  0.12494724],[-4.15463839  0.01347846  0.01381797],[-4.52248156  0.04726595  0.06243634],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-07-05(금),돈코츠숙주국,"14.750487804878043, 7.11138211382114, 12.907154471544715",소고기된장찌개,"15.578074074074063, 8.234962962962962, 12.608296296296293",매운어묵탕,"19.27725806451612, 10.398145161290318, 14.184596774193556",3,2,6,[ 8.59199694  0.13357741 -0.45663068],[-4.15463839  0.01347846  0.01381797],[ 8.59291146 -0.66427312  1.43256931],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-07-06(토),어묵바,"11.0, 2.5, 8.0",불고기또띠아,"26.0, 6.0, 8.0",해물순두부찌개,"13.31, 16.19, 25.76",1,1,4,[ 8.18802918e+00 -6.20098982e-03  1.70237275e-02],[-4.15463839  0.01347846  0.01381797],[-4.52248156  0.04726595  0.06243634],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-07-07(일),얼큰쇠고기무국,"9.6, 3.4, 10.0",오징어무국,"3.8, 0.96, 10.35",맑은콩나물국,"3.0, 1.0, 5.0",13,4,3,[-3.46611074  0.05539049  0.12494724],[8.48386373 1.18632134 0.25125742],[-4.52248156  0.04726595  0.06243634],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-07-08(월),게살계란탕,"14.750487804878043, 7.11138211382114, 12.907154471544715",쇠고기미역국,"16.08, 6.78, 15.06",돼지고기짜글이,"5.0, 8.0, 9.0",2,20,3,[-3.46611074  0.05539049  0.12494724],[-4.15463839  0.01347846  0.01381797],[-4.52248156  0.04726595  0.06243634],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-07-09(화),얼큰쇠고기무국,"9.6, 3.4, 10.0",유부장국,"8.17, 2.48, 5.99",참치찌개,"6.11, 4.71, 9.71",13,14,2,[-3.46611074  0.05539049  0.12494724],[ 7.94196989  3.08300445 -0.14816651],[-4.52248156  0.04726595  0.06243634],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-07-10(수),진미채무침,"14.750487804878043, 7.11138211382114, 12.907154471544715",새우꼬치,"17.0, 2.0, 18.0",돼지고기채소볶음,"2.86, 9.51, 8.69",1,1,1,[ 8.40492542 -1.77780319  0.80096104],[-4.15463839  0.01347846  0.01381797],[-4.52248156  0.04726595  0.06243634],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-07-11(목),에그햄샌드위치,"4.0, 5.0, 14.0",돈등뼈감자탕,"15.578074074074063, 8.234962962962962, 12.608296296296293",오징어무국,"3.8, 0.96, 10.35",1,4,3,[-3.46611074  0.05539049  0.12494724],[-4.15463839  0.01347846  0.01381797],[8.14300345 1.24203385 0.67463282],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-07-12(금),배추쇠고기국,"14.750487804878043, 7.11138211382114, 12.907154471544715",낙지연포탕,"15.578074074074063, 8.234962962962962, 12.608296296296293",시원한묵사발,"19.27725806451612, 10.398145161290318, 14.184596774193556",4,2,2,[-3.46611074  0.05539049  0.12494724],[ 8.35116944 -0.79956125  1.07003895],[ 8.05348679  0.26534061 -0.23333339],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-07-14(일),소고기된장찌개,"14.750487804878043, 7.11138211382114, 12.907154471544715",물만둣국,"29.95, 21.79, 24.12",쇠고기육개장,"6.0, 6.0, 8.0",10,1,7,[-3.46611074  0.05539049  0.12494724],[-4.15463839  0.01347846  0.01381797],[-4.52248156  0.04726595  0.06243634],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-07-15(월),쇠고기무국,"12.07, 8.62, 16.43",들깨미역국,"11.76, 5.28, 2.78",유부장국,"8.17, 2.48, 5.99",10,5,2,[-3.46611074  0.05539049  0.12494724],[-4.15463839  0.01347846  0.01381797],[ 7.57674385  2.21324822 -0.24611562],"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-07-17(수),종합어묵국,"26.0, 0.0, 12.0",얼큰콩나물국,"5.87, 1.54, 2.17",부대찌개,"41.11, 38.55, 27.7",2,2,14,[ 9.11897622  1.9768465  -0.19135762],[8.72440893e+00 2.33456141e-04 7.95432481e-02],[-4.52248156  0.04726595  0.06243634],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-07-18(목),돼지고기애호박찌개,"14.750487804878043, 7.11138211382114, 12.907154471544715",낙지수제비,"15.578074074074063, 8.234962962962962, 12.608296296296293",햄듬뿍찌개,"19.27725806451612, 10.398145161290318, 14.184596774193556",9,3,4,[-3.46611074  0.05539049  0.12494724],[ 7.69056858 -1.16388707 -1.59770392],[-4.52248156  0.04726595  0.06243634],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-07-19(금),물만둣국,"29.95, 21.79, 24.12",고기듬뿍돼지국밥,"15.578074074074063, 8.234962962962962, 12.608296296296293",맑은콩나물국,"3.0, 1.0, 5.0",10,4,3,[-3.46611074  0.05539049  0.12494724],[-4.15463839  0.01347846  0.01381797],[-4.52248156  0.04726595  0.06243634],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-07-20(토),불고기버거,"50.0, 22.0, 20.0",훈제닭다리,"5.0, 14.0, 27.0",쇠고기샤브국,"7.0, 2.4, 13.0",2,1,3,[ 8.54450557 -1.58664681 -0.02807266],[-4.15463839  0.01347846  0.01381797],[-4.52248156  0.04726595  0.06243634],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-07-21(일),소고기된장찌개,"14.750487804878043, 7.11138211382114, 12.907154471544715",부추달걀국,"15.578074074074063, 8.234962962962962, 12.608296296296293",돈육콩나물국,"5.87, 1.54, 2.17",10,4,1,[-3.46611074  0.05539049  0.12494724],[-4.15463839  0.01347846  0.01381797],[ 7.998135    0.7829103  -0.54645661],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-07-22(월),참치마요오믈렛,"14.750487804878043, 7.11138211382114, 12.907154471544715",쇠고기미역국,"16.08, 6.78, 15.06",물냉면vs비빔냉면,"19.27725806451612, 10.398145161290318, 14.184596774193556",4,20,3,[-3.46611074  0.05539049  0.12494724],[-4.15463839  0.01347846  0.01381797],[ 8.17216708 -1.47291448  1.5664226 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-07-23(화),쇠고기두부탕국,"14.750487804878043, 7.11138211382114, 12.907154471544715",팽이버섯장국,"6.96, 0.41, 2.7",버섯쇠고기찌개,"19.27725806451612, 10.398145161290318, 14.184596774193556",7,3,2,[-3.46611074  0.05539049  0.12494724],[-4.15463839  0.01347846  0.01381797],[-4.52248156  0.04726595  0.06243634],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-07-26(금),오징어콩나물국,"14.750487804878043, 7.11138211382114, 12.907154471544715",꽃게해물탕,"15.578074074074063, 8.234962962962962, 12.608296296296293",종합어묵국,"26.0, 0.0, 12.0",4,2,8,[ 9.65340882 -0.28453006  0.10452297],[-4.15463839  0.01347846  0.01381797],[ 8.06754343  2.78105446 -0.11946155],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-07-27(토),뉴욕핫도그,"15.0, 8.1, 15.0",새우알리오올리오파스타,"85.0, 33.0, 21.0",부대찌개,"41.11, 38.55, 27.7",3,1,14,[-3.46611074  0.05539049  0.12494724],[ 9.01739668 -3.28073036  0.82806839],[-4.52248156  0.04726595  0.06243634],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-07-28(일),돈코츠숙주국,"14.750487804878043, 7.11138211382114, 12.907154471544715",닭곰탕,"1.87, 4.75, 18.72",얼큰새우탕,"19.27725806451612, 10.398145161290318, 14.184596774193556",3,1,6,[ 8.59199694  0.13357741 -0.45663068],[-4.15463839  0.01347846  0.01381797],[ 8.18920959 -1.72762956  0.42583128],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-07-29(월),황태채국,"1.0, 3.1, 12.0",쇠고기미역국,"16.08, 6.78, 15.06",돼지고기애호박찌개,"19.27725806451612, 10.398145161290318, 14.184596774193556",8,20,2,[ 8.75729398  2.93397599 -0.8164336 ],[-4.15463839  0.01347846  0.01381797],[-4.52248156  0.04726595  0.06243634],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-07-30(화),참치김치찌개,"6.11, 4.71, 9.71",쇠고기떡국,"0.0, 2.5, 20.0",닭고기육개장,"6.0, 6.0, 8.0",4,2,5,[-3.46611074  0.05539049  0.12494724],[-4.15463839  0.01347846  0.01381797],[-4.52248156  0.04726595  0.06243634],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-07-31(수),얼큰쇠고기무국,"9.6, 3.4, 10.0",부추달걀국,"15.578074074074063, 8.234962962962962, 12.608296296296293",소갈비탕,"11.63, 31.26, 33.29",13,4,4,[-3.46611074  0.05539049  0.12494724],[-4.15463839  0.01347846  0.01381797],[ 6.96286415 -1.52333596 -1.85980699],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-08-02(금),돼지고기애호박찌개,"14.750487804878043, 7.11138211382114, 12.907154471544715",쇠고기샤브국,"7.0, 2.4, 13.0",매운어묵탕,"19.27725806451612, 10.398145161290318, 14.184596774193556",9,3,6,[-3.46611074  0.05539049  0.12494724],[-4.15463839  0.01347846  0.01381797],[ 8.59291146 -0.66427312  1.43256931],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-08-03(토),불고기버거,"50.0, 22.0, 20.0",청양나폴리탄파스타,"15.578074074074063, 8.234962962962962, 12.608296296296293",해물짬뽕국,"69.0, 8.0, 18.0",2,2,6,[ 8.54450557 -1.58664681 -0.02807266],[-4.15463839  0.01347846  0.01381797],[-4.52248156  0.04726595  0.06243634],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-08-04(일),우유),"4.6, 4.0, 3.0",밀크티,"30.0, 7.0, 10.0",깍두기,"3.21, 0.29, 0.62",1,1,1,[ 6.32511931 -0.95650523 -0.7657181 ],[ 6.48197402 -3.0258103   0.27193391],[-4.52248156  0.04726595  0.06243634],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-08-05(월),쇠고기떡국,"0.0, 2.5, 20.0",쇠고기미역국,"16.08, 6.78, 15.06",쇠고기육개장,"6.0, 6.0, 8.0",3,20,7,[-3.46611074  0.05539049  0.12494724],[-4.15463839  0.01347846  0.01381797],[-4.52248156  0.04726595  0.06243634],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-08-06(화),참치김치찌개,"6.11, 4.71, 9.71",낙지수제비,"15.578074074074063, 8.234962962962962, 12.608296296296293",버섯쇠고기찌개,"19.27725806451612, 10.398145161290318, 14.184596774193556",4,3,2,[-3.46611074  0.05539049  0.12494724],[ 7.69056858 -1.16388707 -1.59770392],[-4.52248156  0.04726595  0.06243634],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-08-07(수),황태채국,"1.0, 3.1, 12.0",마크니새우커리,"15.578074074074063, 8.234962962962962, 12.608296296296293",새우완자탕,"10.0, 3.0, 8.0",8,1,3,[ 8.75729398  2.93397599 -0.8164336 ],[ 8.92013847 -2.73806605  0.82256738],[ 8.22523026 -0.7096217   0.46168274],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-08-08(목),얼큰쇠고기무국,"9.6, 3.4, 10.0",고기듬뿍순댓국,"5.0, 3.2, 6.0",나가사끼짬뽕국,"74.0, 9.0, 9.0",13,7,4,[-3.46611074  0.05539049  0.12494724],[-4.15463839  0.01347846  0.01381797],[-4.52248156  0.04726595  0.06243634],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-08-09(금),얼큰콩나물국,"5.87, 1.54, 2.17",꽃게해물탕,"15.578074074074063, 8.234962962962962, 12.608296296296293",물냉면vs비빔냉면,"19.27725806451612, 10.398145161290318, 14.184596774193556",3,2,3,[ 9.42807636 -0.35702126 -0.04802361],[-4.15463839  0.01347846  0.01381797],[ 8.17216708 -1.47291448  1.5664226 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-08-10(토),뉴욕핫도그,"15.0, 8.1, 15.0",유부장국,"8.17, 2.48, 5.99",오징어무국,"3.8, 0.96, 10.35",3,14,3,[-3.46611074  0.05539049  0.12494724],[ 7.94196989  3.08300445 -0.14816651],[8.14300345 1.24203385 0.67463282],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-08-11(일),닭가슴살떡국,"0.0, 1.23, 22.98",쇠고기샤브국,"7.0, 2.4, 13.0",짬뽕순두부국,"5.0, 3.8, 4.0",4,3,1,[-3.46611074  0.05539049  0.12494724],[-4.15463839  0.01347846  0.01381797],[-4.52248156  0.04726595  0.06243634],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-08-12(월),돈육콩나물국,"5.87, 1.54, 2.17",들깨미역국,"11.76, 5.28, 2.78",팽이버섯장국,"6.96, 0.41, 2.7",2,5,4,[ 9.03075102  0.23531074 -0.19261938],[-4.15463839  0.01347846  0.01381797],[-4.52248156  0.04726595  0.06243634],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-08-13(화),베이컨/소시지구이,"0.32, 1.48, 0.53",대구매운탕,"15.578074074074063, 8.234962962962962, 12.608296296296293",부추달걀국,"19.27725806451612, 10.398145161290318, 14.184596774193556",1,1,6,[ 9.02650044 -2.91344968  1.1102745 ],[8.5430464  0.24848548 1.5874023 ],[-4.52248156  0.04726595  0.06243634],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-08-15(목),돼지고기애호박찌개,"14.750487804878043, 7.11138211382114, 12.907154471544715",오징어무국,"3.8, 0.96, 10.35",소고기된장찌개,"19.27725806451612, 10.398145161290318, 14.184596774193556",9,4,3,[-3.46611074  0.05539049  0.12494724],[8.48386373 1.18632134 0.25125742],[-4.52248156  0.04726595  0.06243634],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-08-16(금),햄듬뿍찌개,"14.750487804878043, 7.11138211382114, 12.907154471544715",쇠고기무국,"12.07, 8.62, 16.43",종합어묵국,"26.0, 0.0, 12.0",1,2,8,[-3.46611074  0.05539049  0.12494724],[-4.15463839  0.01347846  0.01381797],[ 8.06754343  2.78105446 -0.11946155],"[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]"
2024-08-17(토),유부장국,"8.17, 2.48, 5.99",구운달걀,"0.38, 4.95, 6.26",부대찌개,"41.11, 38.55, 27.7",4,1,14,[ 8.63590261  2.05577482 -0.24430027],[-4.15463839  0.01347846  0.01381797],[-4.52248156  0.04726595  0.06243634],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-08-18(일),맑은순두부계란탕,"14.750487804878043, 7.11138211382114, 12.907154471544715",쇠고기떡국,"0.0, 2.5, 20.0",얼큰콩나물국,"5.87, 1.54, 2.17",2,2,6,[-3.46611074  0.05539049  0.12494724],[-4.15463839  0.01347846  0.01381797],[ 8.39069239 -0.08269618 -0.66718457],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-08-19(월),소고기된장찌개,"14.750487804878043, 7.11138211382114, 12.907154471544715",쇠고기미역국,"16.08, 6.78, 15.06",닭곰탕,"1.87, 4.75, 18.72",10,20,4,[-3.46611074  0.05539049  0.12494724],[-4.15463839  0.01347846  0.01381797],[-4.52248156  0.04726595  0.06243634],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-08-20(화),얼큰쇠고기무국,"9.6, 3.4, 10.0",돈등뼈감자탕,"15.578074074074063, 8.234962962962962, 12.608296296296293",쇠고기두부탕국,"19.27725806451612, 10.398145161290318, 14.184596774193556",13,4,2,[-3.46611074  0.05539049  0.12494724],[-4.15463839  0.01347846  0.01381797],[-4.52248156  0.04726595  0.06243634],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-08-21(수),해물순두부찌개,"13.31, 16.19, 25.76",게살계란탕,"15.578074074074063, 8.234962962962962, 12.608296296296293",만두육개장,"19.27725806451612, 10.398145161290318, 14.184596774193556",4,2,6,[-3.46611074  0.05539049  0.12494724],[-4.15463839  0.01347846  0.01381797],[8.18003324 0.46519627 0.65676287],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-08-22(목),참치마요오믈렛,"14.750487804878043, 7.11138211382114, 12.907154471544715",맑은콩나물국,"3.0, 1.0, 5.0",지파이싸이버거,"19.27725806451612, 10.398145161290318, 14.184596774193556",4,6,1,[-3.46611074  0.05539049  0.12494724],[-4.15463839  0.01347846  0.01381797],[ 8.09941426 -2.06044312  0.88903349],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-08-24(토),햄토마토소스닭가슴살,"53.0, 6.0, 15.0",훈제삼겹살구이,"0.62, 29.82, 18.21",스팸짜글이,"19.27725806451612, 10.398145161290318, 14.184596774193556",2,1,2,[-3.46611074  0.05539049  0.12494724],[ 8.58485959  0.20338705 -0.21304354],[-4.52248156  0.04726595  0.06243634],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-08-26(월),새우완자탕,"10.0, 3.0, 8.0",쇠고기미역국,"16.08, 6.78, 15.06",부대찌개,"41.11, 38.55, 27.7",2,20,14,[ 9.19609266  0.30476359 -0.27351411],[-4.15463839  0.01347846  0.01381797],[-4.52248156  0.04726595  0.06243634],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2024-08-27(화),오징어콩나물국,"14.750487804878043, 7.11138211382114, 12.907154471544715",쇠고기두부탕국,"15.578074074074063, 8.234962962962962, 12.608296296296293",사골곰탕,"0.0, 2.4, 3.0",4,1,4,[ 9.65340882 -0.28453006  0.10452297],[-4.15463839  0.01347846  0.01381797],[ 7.39213471 -0.94298677 -1.89625711],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
