날짜,조식,중식,석식,breakfast_embedding,lunch_embedding,dinner_embedding
2022-12-24(토),오렌지에이드,된장국,홍합미역국,"[33.0, 0.0, 1.0, [1, 0, 0, 0, 0]]","[9.93, 1.85, 5.55, [1, 0, 0, 0, 0]]","[4.0, 0.9, 5.0, [1, 0, 0, 0, 0]]"
2022-12-24(토),탄산음료,감바스,돼지고기고추장볶음,"[0, 0, 0, [0, 0, 0, 0, 1]]","[2.81, 24.99, 17.18, [1, 0, 0, 0, 0]]","[39.0, 6.0, 11.0, [1, 0, 0, 0, 0]]"
2022-12-24(토),망고샐러드,미트볼양념조림,상추/풋고추쌈,"[0.0, 0.0, 0.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[2.79, 0.15, 1.36, [1, 0, 0, 0, 0]]"
2022-12-24(토),우유),일반배추김치,일반배추김치,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[1.58, 0.12, 0.66, [1, 0, 0, 0, 0]]","[1.58, 0.12, 0.66, [1, 0, 0, 0, 0]]"
2022-12-24(토),,,소시지,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0.97, 8.77, 5.12, [1, 0, 0, 0, 0]]"
2022-12-25(일),밀쌀밥,밥,대패삼겹숙주덮밥,,,
2022-12-25(일),참치김치찌개,어묵콩나물국,돼지고기콩나물찌개,"[6.11, 4.71, 9.71, [1, 0, 0, 0, 0]]","[5.87, 1.54, 2.17, [1, 0, 0, 0, 0]]","[17.0, 4.0, 12.0, [1, 0, 0, 0, 0]]"
2022-12-25(일),계란장조림,바베큐폭립,데리야끼닭꼬치,"[1.62, 4.63, 9.75, [1, 0, 0, 0, 0]]","[17.0, 9.0, 25.0, [1, 0, 0, 0, 0]]","[13.0, 5.0, 16.0, [1, 0, 0, 0, 0]]"
2022-12-25(일),단호박샐러드,바나나팬케이크,모듬콩조림,"[20.0, 13.0, 1.0, [1, 0, 0, 0, 0]]","[47.0, 14.0, 5.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-12-25(일),총각김치,멕시칸샐러드,가공우유,,"[19.8, 18.4, 8.8, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-12-25(일),우유),배추김치,일반배추김치,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]",,"[1.58, 0.12, 0.66, [1, 0, 0, 0, 0]]"
2022-12-26(월),밥,찰보리밥,밥,,,
2022-12-26(월),감자고추장찌개,닭고기육개장,쇠고기육개장,"[13.53, 2.9, 6.9, [1, 0, 0, 0, 0]]","[6.0, 6.0, 8.0, [1, 0, 0, 0, 0]]","[6.0, 6.0, 8.0, [1, 0, 0, 0, 0]]"
2022-12-26(월),베이컨구이,오리떡불고기,데리야끼소시지떡볶음,"[0, 0, 0, [0, 0, 0, 0, 1]]","[19.0, 18.0, 11.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-12-26(월),연두부양념장,고구마맛탕,돈육표고장조림,"[0, 0, 0, [0, 0, 0, 0, 1]]","[12.29, 8.37, 0.81, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-12-26(월),일반배추김치,갓김치,일반배추김치,"[1.58, 0.12, 0.66, [1, 0, 0, 0, 0]]","[13.83, 1.75, 5.89, [1, 0, 0, 0, 0]]","[1.58, 0.12, 0.66, [1, 0, 0, 0, 0]]"
2022-12-26(월),우유),감귤,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[9.34, 0.22, 0.57, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-12-27(화),밥,잡곡밥,밥,,,
2022-12-27(화),버섯쇠고기찌개,감자수제비국,오징어콩나물국,"[0, 0, 0, [0, 0, 0, 0, 1]]","[66.44, 6.59, 15.81, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-12-27(화),돈육굴소스양배추볶음,삼치데리야끼구이,두부간장볶음,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[8.0, 1.5, 9.0, [1, 0, 0, 0, 0]]"
2022-12-27(화),찐만두,훈제삼겹살&무쌈,눈꽃치즈닭갈비,"[3.54, 0.98, 4.27, [1, 0, 0, 0, 0]]","[5.0, 37.0, 14.0, [1, 0, 0, 0, 0]]","[83.0, 39.0, 51.0, [1, 0, 0, 0, 0]]"
2022-12-27(화),석박지,풋고추된장무침,깍두기,"[3.93, 0.14, 0.81, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]"
2022-12-27(화),우유),일반배추김치,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[1.58, 0.12, 0.66, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-12-28(수),후리카케밥,흑미밥,나시고랭볶음밥,,,
2022-12-28(수),돼지국밥,나가사끼짬뽕찌개,회오리감자&뿌링클,,"[74.0, 9.0, 9.0, [1, 0, 0, 0, 0]]","[38.32, 19.9, 3.56, [1, 0, 0, 0, 0]]"
2022-12-01(목),콩나물무침,등갈비김치찜,콘샐러드,"[5.99, 1.13, 2.31, [1, 0, 0, 0, 0]]","[13.16, 37.13, 36.66, [1, 0, 0, 0, 0]]","[19.83, 7.59, 2.32, [1, 0, 0, 0, 0]]"
2022-12-01(목),가공우유,깍두기,총각김치,"[0, 0, 0, [0, 0, 0, 0, 1]]","[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]",
2022-12-01(목),배추김치,곶감,"아이스크림 콘,완제품",,"[24.97, 0.2, 0.47, [1, 0, 0, 0, 0]]","[3.16, 0.28, 0.32, [1, 0, 0, 0, 0]]"
2022-12-01(목),,우유),,"[0, 0, 0, [0, 0, 0, 0, 1]]","[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-12-02(금),밥,현미밥,밥,,,
2022-12-02(금),쇠고기미역국,감자짜글이,오징어배추해장국,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]","[32.0, 1.8, 5.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-12-02(금),비엔나소시지볶음,미트볼조랭이떡조림,시금치어묵잡채,"[1.0, 4.6, 4.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-12-02(금),양념깻잎지무침,방어순살튀김,안동찜닭,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[31.64, 15.39, 27.85, [1, 0, 0, 0, 0]]"
2022-12-02(금),일반배추김치,ABC주스,깍두기,"[1.58, 0.12, 0.66, [1, 0, 0, 0, 0]]","[28.69, 0.47, 1.91, [1, 0, 0, 0, 0]]","[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]"
2022-12-02(금),우유),배추김치,"요구르트,떠먹는형","[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]",,"[7.5, 0.18, 3.86, [1, 0, 0, 0, 0]]"
2022-12-03(토),씨리얼우유,청양풍닭안심덮밥,밥,"[20.0, 0.6, 5.0, [1, 0, 0, 0, 0]]",,
2022-12-03(토),핫도그빵,우동국,차돌육개장,"[24.74, 2.16, 4.75, [1, 0, 0, 0, 0]]","[12.38, 2.74, 1.62, [1, 0, 0, 0, 0]]","[9.0, 12.0, 18.0, [1, 0, 0, 0, 0]]"
2022-12-03(토),핫윙봉,칠리새우,돈육김치볶음,"[0.42, 4.43, 24.71, [1, 0, 0, 0, 0]]","[20.0, 16.0, 4.0, [1, 0, 0, 0, 0]]","[56.7, 9.5, 7.5, [1, 0, 0, 0, 0]]"
2022-12-03(토),리코타치즈샐러드,청귤에이드,두부찜,"[7.11, 8.81, 6.13, [1, 0, 0, 0, 0]]","[11.0, 0.0, 0.0, [1, 0, 0, 0, 0]]","[2.81, 4.21, 8.1, [1, 0, 0, 0, 0]]"
2022-12-03(토),우유),일반배추김치,깍두기,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[1.58, 0.12, 0.66, [1, 0, 0, 0, 0]]","[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]"
2022-12-04(일),밥,달걀케첩볶음밥,셀프주먹밥,,,
2022-12-04(일),짬뽕순두부,사골순댓국,배추된장국,"[21.0, 23.0, 33.0, [1, 0, 0, 0, 0]]","[12.0, 8.0, 26.0, [1, 0, 0, 0, 0]]","[8.64, 2.01, 3.8, [1, 0, 0, 0, 0]]"
2022-12-04(일),고기말이구이,김치전,마늘삼겹살구이,"[0, 0, 0, [0, 0, 0, 0, 1]]","[17.22, 6.71, 6.32, [1, 0, 0, 0, 0]]","[0.62, 29.82, 18.21, [1, 0, 0, 0, 0]]"
2022-12-04(일),고추참치조림,일반배추김치,양배추/풋고추쌈,"[5.8, 2.21, 1.51, [1, 0, 0, 0, 0]]","[1.58, 0.12, 0.66, [1, 0, 0, 0, 0]]","[5.58, 0.12, 1.44, [1, 0, 0, 0, 0]]"
2022-12-04(일),가공우유,우유),총각김치,"[0, 0, 0, [0, 0, 0, 0, 1]]","[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]",
2022-12-04(일),깍두기,,,"[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-12-05(월),밥,검은콩밥,수제자장밥,,,
2022-12-05(월),설렁탕,닭곰탕,팽이버섯계란국,"[42.7, 12.93, 32.67, [1, 0, 0, 0, 0]]","[1.87, 4.75, 18.72, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-12-05(월),양파계란볶음,훈제오리파프리카볶음,대만식지파이/허니버터시즈닝,"[7.23, 4.17, 1.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-12-05(월),수제소시지구이,사과방울토마토샐러드,단무지,"[4.0, 7.0, 26.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0.98, 0.06, 0.21, [1, 0, 0, 0, 0]]"
2022-12-05(월),일반배추김치,드링킹요구르트,일반배추김치,"[1.58, 0.12, 0.66, [1, 0, 0, 0, 0]]","[32.0, 8.0, 11.0, [1, 0, 0, 0, 0]]","[1.58, 0.12, 0.66, [1, 0, 0, 0, 0]]"
2022-12-05(월),,롤케익,짜먹는요구르트,"[0, 0, 0, [0, 0, 0, 0, 1]]","[40.0, 7.0, 5.0, [1, 0, 0, 0, 0]]","[12.0, 5.0, 6.0, [1, 0, 0, 0, 0]]"
2022-12-05(월),,일반배추김치,,"[0, 0, 0, [0, 0, 0, 0, 1]]","[1.58, 0.12, 0.66, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-12-06(화),밥,밥,밥,,,
2022-12-06(화),사골떡왕만둣국,등뼈감자탕,사골미역국,"[9.0, 4.0, 2.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[4.0, 0.5, 1.0, [1, 0, 0, 0, 0]]"
2022-12-06(화),돼지고기양배추볶음,고구마튀김,참치김치볶음,"[0, 0, 0, [0, 0, 0, 0, 1]]","[7.54, 1.46, 0.82, [1, 0, 0, 0, 0]]","[2.63, 6.94, 9.5, [1, 0, 0, 0, 0]]"
2022-12-06(화),브로콜리깨소금무침,"풋고추, 양파&쌈장",두부구이,"[0, 0, 0, [0, 0, 0, 0, 1]]","[10.11, 0.08, 0.92, [1, 0, 0, 0, 0]]","[3.42, 6.94, 8.96, [1, 0, 0, 0, 0]]"
2022-12-06(화),일반배추김치,나뚜루바,갓김치,"[1.58, 0.12, 0.66, [1, 0, 0, 0, 0]]","[18.0, 14.0, 4.0, [1, 0, 0, 0, 0]]","[13.83, 1.75, 5.89, [1, 0, 0, 0, 0]]"
2022-12-06(화),,석박지,딸기맛우유,"[0, 0, 0, [0, 0, 0, 0, 1]]","[3.93, 0.14, 0.81, [1, 0, 0, 0, 0]]","[27.0, 7.0, 6.0, [1, 0, 0, 0, 0]]"
2022-12-07(수),밥,언양식불고기덮밥,밥,,,
2022-12-07(수),쇠고기감자국,새우시금치국,볶음우동,"[7.0, 2.4, 13.0, [1, 0, 0, 0, 0]]","[18.99, 2.45, 8.5, [1, 0, 0, 0, 0]]","[77.0, 8.0, 19.0, [1, 0, 0, 0, 0]]"
2022-12-07(수),안동찜닭,크래미계란찜,멘보샤,"[31.64, 15.39, 27.85, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[5.39, 4.64, 2.81, [1, 0, 0, 0, 0]]"
2022-12-07(수),연두부양념장,오징어초고추장무침,모듬피클,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-12-07(수),마늘쫑무침,일반배추김치,깍두기,"[11.05, 2.72, 2.29, [1, 0, 0, 0, 0]]","[1.58, 0.12, 0.66, [1, 0, 0, 0, 0]]","[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]"
2022-12-07(수),일반배추김치,우유),소시지,"[1.58, 0.12, 0.66, [1, 0, 0, 0, 0]]","[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0.97, 8.77, 5.12, [1, 0, 0, 0, 0]]"
2022-12-08(목),밥,밥,밥,,,
2022-12-08(목),김치어묵국,쇠고기콩나물국,물만두국,"[190.0, 17.0, 38.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[29.95, 21.79, 24.12, [1, 0, 0, 0, 0]]"
2022-12-08(목),쇠고기계란장조림,연어치즈까스,제육볶음,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[10.37, 11.03, 13.21, [1, 0, 0, 0, 0]]"
2022-12-08(목),무말랭이무침,깐풍만두,상추/깻잎/청경채/무말랭이무침,"[30.6, 7.42, 4.62, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[2.79, 0.15, 1.36, [1, 0, 0, 0, 0]]"
2022-12-08(목),배추김치,석박지,배추김치,,"[3.93, 0.14, 0.81, [1, 0, 0, 0, 0]]",
2022-12-08(목),우유),총각김치,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]",,"[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-12-08(목),,생수,,"[0, 0, 0, [0, 0, 0, 0, 1]]","[29.0, 2.2, 6.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-12-08(목),,단감,,"[0, 0, 0, [0, 0, 0, 0, 1]]","[18.48, 0.22, 0.44, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-12-09(금),밥,찹쌀밥,빠네파스타,,,"[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-12-09(금),순두부찌개,차돌박이된장찌개,오이피클,"[5.62, 17.99, 18.25, [1, 0, 0, 0, 0]]","[27.0, 28.0, 27.0, [1, 0, 0, 0, 0]]","[9.0, 0.0, 0.0, [1, 0, 0, 0, 0]]"
2022-12-09(금),돼지고기감자조림,모듬왕만두찜,마늘빵,"[3.09, 9.74, 15.9, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[8.0, 1.0, 1.0, [1, 0, 0, 0, 0]]"
2022-12-09(금),간장깻잎지,오이도라지무침,컵과일,"[0, 0, 0, [0, 0, 0, 0, 1]]","[16.61, 2.84, 2.78, [1, 0, 0, 0, 0]]","[16.0, 0.0, 1.0, [1, 0, 0, 0, 0]]"
2022-12-09(금),일반배추김치,배추김치,양상추샐러드&드레싱,"[1.58, 0.12, 0.66, [1, 0, 0, 0, 0]]",,"[8.84, 3.66, 1.45, [1, 0, 0, 0, 0]]"
2022-12-09(금),우유),감귤,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[9.34, 0.22, 0.57, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-12-10(토),밥,김가루볶음밥,떡만둣국,,,"[68.42, 11.05, 15.0, [1, 0, 0, 0, 0]]"
2022-12-10(토),미역된장국,팽이버섯두부국,마파두부덮밥,"[2.34, 0.08, 1.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]",
2022-12-10(토),햄김치볶음,베이컨로제떡볶이,갈릭닭가슴살버섯볶음,"[34.0, 7.0, 5.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-12-10(토),바비큐소스등갈비구이,감자버터구이,일반배추김치,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[1.58, 0.12, 0.66, [1, 0, 0, 0, 0]]"
2022-12-10(토),일반배추김치,일반배추김치,,"[1.58, 0.12, 0.66, [1, 0, 0, 0, 0]]","[1.58, 0.12, 0.66, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-12-10(토),우유),에이드,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[33.0, 0.0, 1.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-12-11(일),밥,밥,밥,,,
2022-12-11(일),순두부오징어탕,감자계란국,돼지국밥,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]",
2022-12-11(일),닭봉달콤간장조림,갈릭함박스테이크,비엔나소시지피망볶음,"[0, 0, 0, [0, 0, 0, 0, 1]]","[86.0, 11.0, 12.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-12-11(일),시금치무침,고구마샐러드,순대,"[8.39, 3.14, 3.78, [1, 0, 0, 0, 0]]","[29.0, 16.0, 1.0, [1, 0, 0, 0, 0]]","[27.51, 8.52, 18.97, [1, 0, 0, 0, 0]]"
2022-12-11(일),일반배추김치,일반배추김치,일반배추김치,"[1.58, 0.12, 0.66, [1, 0, 0, 0, 0]]","[1.58, 0.12, 0.66, [1, 0, 0, 0, 0]]","[1.58, 0.12, 0.66, [1, 0, 0, 0, 0]]"
2022-12-11(일),우유),바나나맛우유,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[27.0, 8.0, 7.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-12-12(월),밀쌀밥,현미밥,밥,,,
2022-12-12(월),쇠고기장터국,굴순두부찌개,콩나물국,"[7.0, 3.7, 9.0, [1, 0, 0, 0, 0]]","[5.62, 17.99, 18.25, [1, 0, 0, 0, 0]]","[5.87, 1.54, 2.17, [1, 0, 0, 0, 0]]"
2022-12-12(월),돼지고기버섯볶음,돼지불고기,낙지야채볶음,"[2.86, 9.51, 8.69, [1, 0, 0, 0, 0]]","[5.1, 12.36, 12.13, [1, 0, 0, 0, 0]]","[4.38, 11.22, 7.92, [1, 0, 0, 0, 0]]"
2022-12-12(월),순살치킨꼬치,고추튀김,치즈떡갈비,"[20.0, 12.0, 12.0, [1, 0, 0, 0, 0]]","[8.6, 3.01, 1.16, [1, 0, 0, 0, 0]]","[12.0, 17.0, 12.0, [1, 0, 0, 0, 0]]"
2022-12-12(월),일반배추김치,과일음료,석박지,"[1.58, 0.12, 0.66, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[3.93, 0.14, 0.81, [1, 0, 0, 0, 0]]"
2022-12-12(월),우유),석박지,"아이스크림, 떠먹는형","[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[3.93, 0.14, 0.81, [1, 0, 0, 0, 0]]","[6.49, 0.08, 0.0, [1, 0, 0, 0, 0]]"
2022-12-13(화),밥,잡곡밥,밥,,,
2022-12-13(화),두부고추장찌개,닭고기육개장,짬뽕찌개,"[13.53, 2.9, 6.9, [1, 0, 0, 0, 0]]","[6.0, 6.0, 8.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-12-13(화),비엔나소시지야채볶음,궁중섭산적,돼지고기콩나물볶음,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-12-13(화),멸치아몬드볶음,고등어감자조림,등심새우롤만두찜,"[35.0, 16.0, 23.0, [1, 0, 0, 0, 0]]","[6.19, 12.55, 19.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-12-13(화),일반배추김치,갓김치,총각김치,"[1.58, 0.12, 0.66, [1, 0, 0, 0, 0]]","[13.83, 1.75, 5.89, [1, 0, 0, 0, 0]]",
2022-12-13(화),우유),감귤,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[9.34, 0.22, 0.57, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-12-14(수),밥,흑미밥,밥,,,
2022-12-14(수),순두부찌개,된장국,북어채국,"[5.62, 17.99, 18.25, [1, 0, 0, 0, 0]]","[9.93, 1.85, 5.55, [1, 0, 0, 0, 0]]","[3.28, 4.9, 12.81, [1, 0, 0, 0, 0]]"
2022-12-14(수),대패삼겹살볶음,차돌박이야채볶음,훈제삼겹살간장조림,"[34.0, 6.0, 6.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-12-14(수),오징어젓갈무침,타코야끼,상추/풋고추쌈,"[3.38, 2.99, 4.8, [1, 0, 0, 0, 0]]","[4.28, 0.63, 1.3, [1, 0, 0, 0, 0]]","[2.79, 0.15, 1.36, [1, 0, 0, 0, 0]]"
2022-12-14(수),일반배추김치,일반배추김치,가공우유,"[1.58, 0.12, 0.66, [1, 0, 0, 0, 0]]","[1.58, 0.12, 0.66, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-11-17(목),우유),단감,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[18.48, 0.22, 0.44, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-11-18(금),떡만둣국,참치마요네즈덮밥,씨리얼우유,"[68.42, 11.05, 15.0, [1, 0, 0, 0, 0]]",,"[20.0, 0.6, 5.0, [1, 0, 0, 0, 0]]"
2022-11-18(금),밥,신당동떡볶이,두유,,"[20.0, 8.0, 1.0, [1, 0, 0, 0, 0]]","[4.0, 5.0, 9.0, [1, 0, 0, 0, 0]]"
2022-11-18(금),사각어묵야채볶음,찰도그롤&케찹,샌드위치,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[33.35, 15.48, 20.69, [1, 0, 0, 0, 0]]"
2022-11-18(금),돼지고기메추리알장조림,김자반,메추리알샐러드,"[6.0, 6.0, 10.0, [1, 0, 0, 0, 0]]","[3.93, 4.58, 3.51, [1, 0, 0, 0, 0]]","[18.0, 11.0, 6.0, [1, 0, 0, 0, 0]]"
2022-11-18(금),배추김치,파인애플,우유),,"[12.63, 0.12, 0.54, [1, 0, 0, 0, 0]]","[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]"
2022-11-18(금),,총각김치,,"[0, 0, 0, [0, 0, 0, 0, 1]]",,"[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-11-19(토),밥,투움바파스타,밀쌀밥,,"[33.0, 48.0, 18.0, [1, 0, 0, 0, 0]]",
2022-11-19(토),차돌육개장,오이피클,쇠고기버섯들깨국,"[9.0, 12.0, 18.0, [1, 0, 0, 0, 0]]","[9.0, 0.0, 0.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-11-19(토),떡갈비야채볶음,레몬에이드,돈육김치볶음,"[0, 0, 0, [0, 0, 0, 0, 1]]","[27.0, 0.0, 0.0, [1, 0, 0, 0, 0]]","[56.7, 9.5, 7.5, [1, 0, 0, 0, 0]]"
2022-11-19(토),찐만두,마늘빵,두부찜,"[3.54, 0.98, 4.27, [1, 0, 0, 0, 0]]","[8.0, 1.0, 1.0, [1, 0, 0, 0, 0]]","[2.81, 4.21, 8.1, [1, 0, 0, 0, 0]]"
2022-11-19(토),배추김치,양배추샐러드,깍두기,,"[7.45, 1.57, 0.77, [1, 0, 0, 0, 0]]","[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]"
2022-11-19(토),우유),,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-11-20(일),밥,오므라이스,밥,,"[46.8, 14.75, 14.77, [1, 0, 0, 0, 0]]",
2022-11-20(일),쇠고기호박찌개,쇠고기육개장,닭고기무국,"[0, 0, 0, [0, 0, 0, 0, 1]]","[6.0, 6.0, 8.0, [1, 0, 0, 0, 0]]","[6.0, 1.1, 6.0, [1, 0, 0, 0, 0]]"
2022-11-20(일),게맛살계란찜,연근땅콩조림,베이컨감자채볶음,"[0, 0, 0, [0, 0, 0, 0, 1]]","[20.13, 1.21, 2.84, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-11-20(일),스팸구이,깍두기,돈육표고장조림,"[32.0, 3.9, 6.0, [1, 0, 0, 0, 0]]","[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-11-20(일),일반배추김치,바나나맛우유,일반배추김치,"[1.58, 0.12, 0.66, [1, 0, 0, 0, 0]]","[27.0, 8.0, 7.0, [1, 0, 0, 0, 0]]","[1.58, 0.12, 0.66, [1, 0, 0, 0, 0]]"
2022-11-20(일),우유),,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-11-21(월),달걀케첩볶음밥,잡곡밥,밥,,,
2022-11-21(월),쇠고기무국,감자짜글이,대파육개장,"[12.07, 8.62, 16.43, [1, 0, 0, 0, 0]]","[32.0, 1.8, 5.0, [1, 0, 0, 0, 0]]","[16.0, 14.0, 13.0, [1, 0, 0, 0, 0]]"
2022-11-21(월),베이컨구이,매운치킨소스떡볶음,데리야끼닭꼬치,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[13.0, 5.0, 16.0, [1, 0, 0, 0, 0]]"
2022-11-21(월),일반배추김치,순살갈치구이,고추참치조림,"[1.58, 0.12, 0.66, [1, 0, 0, 0, 0]]","[1.0, 3.0, 13.0, [1, 0, 0, 0, 0]]","[5.8, 2.21, 1.51, [1, 0, 0, 0, 0]]"
2022-11-21(월),우유),총각김치,연두부,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]",,"[2.0, 2.3, 4.0, [1, 0, 0, 0, 0]]"
2022-11-21(월),,사인머스켓,배추김치,"[0, 0, 0, [0, 0, 0, 0, 1]]","[7.94, 11.38, 8.22, [1, 0, 0, 0, 0]]",
