날짜,조식,중식,석식,breakfast_embedding,lunch_embedding,dinner_embedding
2022-11-27,배추김치,깍두기,단무지,,"[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]","[0.98, 0.06, 0.21, [1, 0, 0, 0, 0]]"
2022-11-27,"매일유업,피크닉청포도,200ml",,,"[16.0, 5.0, 4.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-11-28,밥,흑미밥,밥,,,
2022-11-28,쇠고기무국,광어매운탕,짬뽕찌개,"[12.07, 8.62, 16.43, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-11-28,게맛살어묵볶음,안동찜닭,떡갈비스테이크,"[0, 0, 0, [0, 0, 0, 0, 1]]","[31.64, 15.39, 27.85, [1, 0, 0, 0, 0]]","[8.0, 23.0, 14.0, [1, 0, 0, 0, 0]]"
2022-11-28,스팸감자조림,동그랑땡,시저샐러드,"[6.66, 1.68, 0.79, [1, 0, 0, 0, 0]]","[0.93, 2.11, 1.72, [1, 0, 0, 0, 0]]","[12.0, 8.0, 8.0, [1, 0, 0, 0, 0]]"
2022-11-28,배추김치,배추김치,깍두기,,,"[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]"
2022-11-28,과일푸딩,,,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-11-29,잡곡밥,치즈롤까스,밥,,"[25.41, 41.57, 57.87, [1, 0, 0, 0, 0]]",
2022-11-29,감자고추장찌개,할라피뇨&오이피클,닭볶음탕,"[13.53, 2.9, 6.9, [1, 0, 0, 0, 0]]","[0.83, 0.09, 0.19, [1, 0, 0, 0, 0]]","[9.4, 9.5, 25.72, [1, 0, 0, 0, 0]]"
2022-11-29,쇠고기달걀장조림,양배추샐러드,청경채굴소스볶음,"[0, 0, 0, [0, 0, 0, 0, 1]]","[7.45, 1.57, 0.77, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-11-29,시금치무침,토마토스파게티,조기구이,"[8.39, 3.14, 3.78, [1, 0, 0, 0, 0]]","[48.0, 3.5, 6.0, [1, 0, 0, 0, 0]]","[0.0, 2.53, 14.18, [1, 0, 0, 0, 0]]"
2022-11-29,배추김치,크로와상,깍두기,,"[26.11, 11.97, 4.67, [1, 0, 0, 0, 0]]","[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]"
2022-11-29,우유),탄산음료,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-11-30,밥,밥,날치알밥,,,
2022-11-30,오징어무국,감자수제비국,분모자떡볶이,"[3.8, 0.96, 10.35, [1, 0, 0, 0, 0]]","[66.44, 6.59, 15.81, [1, 0, 0, 0, 0]]","[105.0, 3.0, 4.0, [1, 0, 0, 0, 0]]"
2022-11-30,소불고기,후라이드치킨,꼬치어묵국,"[5.0, 6.83, 18.84, [1, 0, 0, 0, 0]]","[2.2, 17.9, 14.6, [1, 0, 0, 0, 0]]","[23.0, 4.7, 12.0, [1, 0, 0, 0, 0]]"
2022-11-30,도토리묵&양념장,골뱅이무침,순대,"[8.78, 0.82, 0.66, [1, 0, 0, 0, 0]]","[34.68, 4.46, 29.85, [1, 0, 0, 0, 0]]","[27.51, 8.52, 18.97, [1, 0, 0, 0, 0]]"
2022-11-30,배추김치,배추김치,꼬들단무지,,,"[5.0, 0.0, 0.0, [1, 0, 0, 0, 0]]"
2022-11-30,우유),,감귤,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[9.34, 0.22, 0.57, [1, 0, 0, 0, 0]]"
,,,,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
,,,,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-10-31,쇠고기당면볶음,시금치무침,즉석카레소스,"[3.91, 6.23, 10.92, [1, 0, 0, 0, 0]]","[8.39, 3.14, 3.78, [1, 0, 0, 0, 0]]","[12.4, 5.4, 2.0, [1, 0, 0, 0, 0]]"
2022-10-31,오이풋고추된장무침,배추겉절이,고구마사과샐러드,"[0, 0, 0, [0, 0, 0, 0, 1]]","[4.87, 1.76, 1.99, [1, 0, 0, 0, 0]]","[30.0, 5.0, 8.0, [1, 0, 0, 0, 0]]"
2022-10-31,배추김치,,배추김치,,"[0, 0, 0, [0, 0, 0, 0, 1]]",
2022-10-31,우유),,이온음료,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[38.0, 0.0, 0.0, [1, 0, 0, 0, 0]]"
2022-11-01,밥,흑미밥,밥,,,
2022-11-01,쇠고기미역국,나가사끼짬뽕국,닭개장,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]","[74.0, 9.0, 9.0, [1, 0, 0, 0, 0]]","[7.33, 14.54, 31.38, [1, 0, 0, 0, 0]]"
2022-11-01,비엔나소시지야채볶음,돼지고기두반장볶음,잡채,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[28.82, 6.78, 5.06, [1, 0, 0, 0, 0]]"
2022-11-01,단호박샐러드,모듬쌈,돼지갈비구이,"[20.0, 13.0, 1.0, [1, 0, 0, 0, 0]]","[2.32, 0.11, 0.55, [1, 0, 0, 0, 0]]","[3.38, 18.3, 27.29, [1, 0, 0, 0, 0]]"
2022-11-01,배추김치,도토리묵무침,배추김치,,"[8.78, 0.82, 0.66, [1, 0, 0, 0, 0]]",
2022-11-01,우유),쌈무,사과,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0.6, 0.04, 0.16, [1, 0, 0, 0, 0]]","[13.81, 0.17, 0.26, [1, 0, 0, 0, 0]]"
2022-11-01,,배추김치,,"[0, 0, 0, [0, 0, 0, 0, 1]]",,"[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-11-02,잡곡밥,꼬치어묵우동,밥,,"[9.36, 6.86, 9.36, [1, 0, 0, 0, 0]]",
2022-11-02,돈육김치찌개,누들떡볶이,버섯된장찌개,"[6.38, 8.09, 8.17, [1, 0, 0, 0, 0]]","[78.0, 4.3, 10.0, [1, 0, 0, 0, 0]]","[16.77, 5.6, 15.01, [1, 0, 0, 0, 0]]"
2022-11-02,햄감자채볶음,김말이튀김,치킨까스,"[18.0, 7.0, 4.0, [1, 0, 0, 0, 0]]","[7.32, 2.88, 1.84, [1, 0, 0, 0, 0]]","[12.53, 16.61, 19.77, [1, 0, 0, 0, 0]]"
2022-11-02,달걀말이,단무지,두부면샐러드,"[3.89, 11.49, 9.52, [1, 0, 0, 0, 0]]","[0.98, 0.06, 0.21, [1, 0, 0, 0, 0]]","[14.45, 8.51, 15.93, [1, 0, 0, 0, 0]]"
2022-11-02,깍두기,,배추김치,"[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]",
2022-11-02,우유),,유산균 발효 음료,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[33.39, 0.0, 0.5, [1, 0, 0, 0, 0]]"
2022-11-03,밥,밥,잡곡밥,,,
2022-11-03,감자계란국,갈비탕,호박된장찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]","[11.63, 31.26, 33.29, [1, 0, 0, 0, 0]]","[16.77, 5.6, 15.01, [1, 0, 0, 0, 0]]"
2022-11-03,돈육굴소스양배추볶음,미트볼케찹조림,오리불고기,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[5.14, 7.57, 11.76, [1, 0, 0, 0, 0]]"
2022-11-03,연두부찜&양념간장,방어순살조림,고구마맛탕,"[6.0, 4.0, 6.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[12.29, 8.37, 0.81, [1, 0, 0, 0, 0]]"
2022-11-03,배추김치,깍두기,깍두기,,"[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]","[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]"
2022-11-03,우유),감귤,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[9.34, 0.22, 0.57, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-11-04,간장계란밥,밥,밥,,,
2022-11-04,홍합살무국,쇠고기육개장,해물순두부찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]","[6.0, 6.0, 8.0, [1, 0, 0, 0, 0]]","[13.31, 16.19, 25.76, [1, 0, 0, 0, 0]]"
2022-11-04,베이컨어묵볶음,닭강정,새송이버섯파프리카볶음,"[0, 0, 0, [0, 0, 0, 0, 1]]","[10.53, 18.6, 13.8, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-11-04,조미김,오이도라지무침,제육볶음,"[1.55, 1.91, 0.68, [1, 0, 0, 0, 0]]","[16.61, 2.84, 2.78, [1, 0, 0, 0, 0]]","[10.37, 11.03, 13.21, [1, 0, 0, 0, 0]]"
2022-11-04,가공우유,배추김치,배추김치,"[0, 0, 0, [0, 0, 0, 0, 1]]",,
2022-11-04,배추김치,,떠먹는 토핑형 발효유,,"[0, 0, 0, [0, 0, 0, 0, 1]]","[27.85, 0.04, 0.08, [1, 0, 0, 0, 0]]"
2022-11-05,치즈불고기버거,불닭덮밥,잡곡밥,"[28.0, 21.0, 8.0, [1, 0, 0, 0, 0]]",,
2022-11-05,씨리얼,유부장국,돈육김치찌개,"[27.4, 1.12, 2.39, [1, 0, 0, 0, 0]]","[8.17, 2.48, 5.99, [1, 0, 0, 0, 0]]","[6.38, 8.09, 8.17, [1, 0, 0, 0, 0]]"
2022-11-05,우유),고구마사과샐러드,쇠고기야채볶음,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[30.0, 5.0, 8.0, [1, 0, 0, 0, 0]]","[3.91, 6.23, 10.92, [1, 0, 0, 0, 0]]"
2022-11-05,탄산음료,깍두기,시금치무침,"[0, 0, 0, [0, 0, 0, 0, 1]]","[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]","[8.39, 3.14, 3.78, [1, 0, 0, 0, 0]]"
2022-11-05,,"농심,카프리썬오렌지,200ml",깍두기,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0.0, 18.16, 19.61, [1, 0, 0, 0, 0]]","[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]"
2022-11-06,밥,밥,밥,,,
2022-11-06,쇠고기감자국,배추된장국,쇠고기당면국,"[7.0, 2.4, 13.0, [1, 0, 0, 0, 0]]","[8.64, 2.01, 3.8, [1, 0, 0, 0, 0]]","[7.0, 2.4, 13.0, [1, 0, 0, 0, 0]]"
2022-11-06,애호박볶음,새송이버섯파프리카볶음,닭감자찜,"[6.99, 10.24, 1.6, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-11-06,오징어볶음,고추장돼지불고기,오징어젓갈무침,"[8.66, 4.59, 12.41, [1, 0, 0, 0, 0]]","[8.35, 8.39, 15.95, [1, 0, 0, 0, 0]]","[3.38, 2.99, 4.8, [1, 0, 0, 0, 0]]"
2022-11-06,깍두기,배추김치,배추김치,"[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]",,
2022-11-06,우유),,에너지바,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[19.0, 11.0, 6.0, [1, 0, 0, 0, 0]]"
2022-11-07,밥,잡곡밥,밥,,,
2022-11-07,쇠고기미역국,설렁탕/소면,돼지고기두반장볶음,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]","[74.1, 0.81, 11.35, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-11-07,두부김치,고등어유자청구이,치즈스틱,,"[0, 0, 0, [0, 0, 0, 0, 1]]","[12.24, 9.4, 8.7, [1, 0, 0, 0, 0]]"
2022-11-07,조미김,비엔나메추리알조림,쌈무,"[1.55, 1.91, 0.68, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0.6, 0.04, 0.16, [1, 0, 0, 0, 0]]"
2022-11-07,꽈리고추멸치조림,깍두기,모듬쌈쌈장,"[0, 0, 0, [0, 0, 0, 0, 1]]","[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-11-07,가공우유,,배추김치,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]",
2022-11-07,,,이온음료,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[38.0, 0.0, 0.0, [1, 0, 0, 0, 0]]"
2022-11-08,밥,쇠고기볶음밥,밥,,,
2022-11-08,얼갈이된장국,팽이버섯된장국,순두부국,"[21.0, 4.3, 9.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[3.61, 2.62, 4.01, [1, 0, 0, 0, 0]]"
2022-11-08,햄감자채볶음,파닭,게맛살어묵볶음,"[18.0, 7.0, 4.0, [1, 0, 0, 0, 0]]","[32.06, 37.73, 50.12, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-11-08,날치알계란찜,양배추샐러드,돼지고기김치찜,"[0, 0, 0, [0, 0, 0, 0, 1]]","[7.45, 1.57, 0.77, [1, 0, 0, 0, 0]]","[13.16, 21.34, 34.87, [1, 0, 0, 0, 0]]"
2022-11-08,배추김치,배추김치,깍두기,,,"[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]"
2022-11-08,우유),"매일유업,썬업파인애플,200ml",,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[16.0, 5.0, 4.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-11-09,밥,만두전골,쇠고기국밥,,"[75.86, 22.19, 23.48, [1, 0, 0, 0, 0]]",
2022-11-09,쇠고기무국,잡곡밥,팝콘형치킨너겟,"[12.07, 8.62, 16.43, [1, 0, 0, 0, 0]]",,"[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-11-09,돼지고기감자조림,싸먹는오리슬라이스,오징어초무침,"[3.09, 9.74, 15.9, [1, 0, 0, 0, 0]]","[2.0, 17.0, 15.0, [1, 0, 0, 0, 0]]","[6.41, 2.08, 7.57, [1, 0, 0, 0, 0]]"
2022-11-09,오이무침,김치메밀전병,배추김치,"[7.72, 1.55, 1.58, [1, 0, 0, 0, 0]]","[26.0, 8.0, 6.0, [1, 0, 0, 0, 0]]",
2022-11-09,배추김치,깍두기,,,"[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-11-09,사과,,,"[13.81, 0.17, 0.26, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-11-10,밥,흑미밥,스팸마요덮밥,,,
2022-11-10,어묵탕,참치김치찌개,유부장국,"[13.06, 2.45, 13.11, [1, 0, 0, 0, 0]]","[6.11, 4.71, 9.71, [1, 0, 0, 0, 0]]","[8.17, 2.48, 5.99, [1, 0, 0, 0, 0]]"
2022-11-10,간장돼지불고기,콘치즈버터구이,순대야채볶음,"[6.0, 12.0, 15.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[25.35, 7.87, 17.16, [1, 0, 0, 0, 0]]"
2022-11-10,매콤감자조림,돼지목살폭찹,배추김치,"[6.66, 1.68, 0.79, [1, 0, 0, 0, 0]]","[0.0, 69.61, 6.38, [1, 0, 0, 0, 0]]",
2022-11-10,배추김치,파김치,배,,"[3.13, 0.12, 0.76, [1, 0, 0, 0, 0]]","[15.46, 0.12, 0.38, [1, 0, 0, 0, 0]]"
2022-11-10,우유),,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-11-11,밥,짬뽕,전투식량 2형3식단,,"[133.56, 12.0, 28.79, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-11-11,감자양파국,깐쇼새우,김자반,"[24.0, 1.3, 4.0, [1, 0, 0, 0, 0]]","[17.14, 6.71, 11.26, [1, 0, 0, 0, 0]]","[3.93, 4.58, 3.51, [1, 0, 0, 0, 0]]"
2022-11-11,소불고기,단무지,배추김치,"[5.0, 6.83, 18.84, [1, 0, 0, 0, 0]]","[0.98, 0.06, 0.21, [1, 0, 0, 0, 0]]",
2022-11-11,콩나물무침,워터젤리,,"[5.99, 1.13, 2.31, [1, 0, 0, 0, 0]]","[24.0, 0.0, 0.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-11-11,배추김치,,,,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-11-11,우유),,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-11-11,짜먹는요구르트,,,"[12.0, 5.0, 6.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-11-12,에그맥머핀,통새우볶음밥,밥,"[30.0, 12.0, 18.0, [1, 0, 0, 0, 0]]",,
2022-11-12,씨리얼,두부김치국,감자짜글이,"[27.4, 1.12, 2.39, [1, 0, 0, 0, 0]]","[18.0, 26.0, 28.0, [1, 0, 0, 0, 0]]","[32.0, 1.8, 5.0, [1, 0, 0, 0, 0]]"
2022-11-12,감귤,훈제삼겹살&무쌈,돈육피망볶음,"[9.34, 0.22, 0.57, [1, 0, 0, 0, 0]]","[5.0, 37.0, 14.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-11-12,탄산음료,꼬들단무지,채소스틱,"[0, 0, 0, [0, 0, 0, 0, 1]]","[5.0, 0.0, 0.0, [1, 0, 0, 0, 0]]","[14.0, 6.0, 4.0, [1, 0, 0, 0, 0]]"
2022-11-12,우유),,배추김치,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]",
2022-11-13,간장계란밥,돼지고기야채비빔밥,밥,,,
2022-11-13,쇠고기감자국,계란조랭이떡국,오삼불고기,"[7.0, 2.4, 13.0, [1, 0, 0, 0, 0]]","[25.0, 1.0, 3.0, [1, 0, 0, 0, 0]]","[6.02, 8.64, 11.35, [1, 0, 0, 0, 0]]"
2022-11-13,매콤볼어묵조림,닭봉달콤간장조림,즉석카레소스,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[12.4, 5.4, 2.0, [1, 0, 0, 0, 0]]"
2022-11-13,오징어젓갈무침,깍두기,파인애플샐러드,"[3.38, 2.99, 4.8, [1, 0, 0, 0, 0]]","[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]","[27.0, 0.0, 2.0, [1, 0, 0, 0, 0]]"
2022-11-13,배추김치,,단무지,,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0.98, 0.06, 0.21, [1, 0, 0, 0, 0]]"
2022-11-13,우유),,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-11-14,밥,흑미밥,밥,,,
2022-11-14,두부김치국,감자탕,햄듬뿍부대찌개,"[18.0, 26.0, 28.0, [1, 0, 0, 0, 0]]","[10.01, 5.58, 14.74, [1, 0, 0, 0, 0]]","[12.0, 51.0, 25.0, [1, 0, 0, 0, 0]]"
2022-11-14,비엔나소시지야채볶음,새우가스&소스,치즈떡닭갈비,"[0, 0, 0, [0, 0, 0, 0, 1]]","[15.0, 0.0, 4.0, [1, 0, 0, 0, 0]]","[12.0, 17.0, 12.0, [1, 0, 0, 0, 0]]"
2022-11-14,감자채피망볶음,멕시칸샐러드,고구마고로케,"[0, 0, 0, [0, 0, 0, 0, 1]]","[19.8, 18.4, 8.8, [1, 0, 0, 0, 0]]","[10.0, 4.6, 8.0, [1, 0, 0, 0, 0]]"
2022-11-14,깍두기,배추김치,백김치,"[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]",,"[4.75, 0.19, 1.21, [1, 0, 0, 0, 0]]"
2022-11-14,우유),농후 발효유,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[25.94, 0.0, 0.25, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-11-15,밥,갈릭버터난,잡곡밥,,"[52.0, 8.0, 8.0, [1, 0, 0, 0, 0]]",
2022-11-15,쇠고기무국,밥,두부된장찌개,"[12.07, 8.62, 16.43, [1, 0, 0, 0, 0]]",,"[16.77, 5.6, 15.01, [1, 0, 0, 0, 0]]"
2022-11-15,조랭이떡닭살간장조림,마크니커리,쭈삼불고기,"[0, 0, 0, [0, 0, 0, 0, 1]]","[85.0, 14.0, 22.0, [1, 0, 0, 0, 0]]","[6.02, 8.64, 11.35, [1, 0, 0, 0, 0]]"
2022-11-15,브로콜리&초고추장,핫로스트치킨,콘치즈버터구이,"[7.14, 0.41, 2.37, [1, 0, 0, 0, 0]]","[47.0, 5.0, 26.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-11-15,배추김치,할라피뇨&오이피클,배추김치,,"[0.83, 0.09, 0.19, [1, 0, 0, 0, 0]]",
2022-11-15,우유),사과,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[13.81, 0.17, 0.26, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-10-16,밥,밥,밥,,,
2022-10-16,북어채콩나물국,감자짜글이,감자계란국,"[0, 0, 0, [0, 0, 0, 0, 1]]","[32.0, 1.8, 5.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-10-16,비엔나소시지야채볶음,안동찜닭,제육볶음,"[0, 0, 0, [0, 0, 0, 0, 1]]","[31.64, 15.39, 27.85, [1, 0, 0, 0, 0]]","[10.37, 11.03, 13.21, [1, 0, 0, 0, 0]]"
2022-10-16,도토리묵&양념장,콘샐러드,쌈무,"[8.78, 0.82, 0.66, [1, 0, 0, 0, 0]]","[19.83, 7.59, 2.32, [1, 0, 0, 0, 0]]","[0.6, 0.04, 0.16, [1, 0, 0, 0, 0]]"
2022-10-16,배추김치,배추김치,오이부추무침,,,"[7.72, 1.55, 1.58, [1, 0, 0, 0, 0]]"
2022-10-16,우유),,배추김치,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]",
2022-10-17,밥,밥,스팸마요덮밥,,,
2022-10-17,두부김치국,짬뽕찌개,어묵탕,"[18.0, 26.0, 28.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[13.06, 2.45, 13.11, [1, 0, 0, 0, 0]]"
2022-10-17,소불고기,두부면고추잡채,누들떡볶이,"[5.0, 6.83, 18.84, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[78.0, 4.3, 10.0, [1, 0, 0, 0, 0]]"
2022-10-17,감자채피망볶음,깐쇼새우,순대,"[0, 0, 0, [0, 0, 0, 0, 1]]","[17.14, 6.71, 11.26, [1, 0, 0, 0, 0]]","[27.51, 8.52, 18.97, [1, 0, 0, 0, 0]]"
2022-10-17,깍두기,배추겉절이,단무지,"[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]","[4.87, 1.76, 1.99, [1, 0, 0, 0, 0]]","[0.98, 0.06, 0.21, [1, 0, 0, 0, 0]]"
2022-10-17,우유),,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-10-18,밥,밥,잡곡밥,,,
2022-10-18,배추된장국,군만두튀김,햄듬뿍부대찌개,"[8.64, 2.01, 3.8, [1, 0, 0, 0, 0]]","[10.31, 3.15, 3.53, [1, 0, 0, 0, 0]]","[12.0, 51.0, 25.0, [1, 0, 0, 0, 0]]"
2022-10-18,멸치아몬드볶음,불고기샐러드,치킨텐더,"[35.0, 16.0, 23.0, [1, 0, 0, 0, 0]]","[33.0, 12.0, 21.0, [1, 0, 0, 0, 0]]","[5.06, 5.32, 4.93, [1, 0, 0, 0, 0]]"
2022-10-18,돈육메추리알장조림,즉석자장소스,치킨무,"[2.63, 7.73, 16.25, [1, 0, 0, 0, 0]]","[26.0, 14.0, 12.0, [1, 0, 0, 0, 0]]","[19.59, 0.25, 2.48, [1, 0, 0, 0, 0]]"
2022-10-18,깍두기,배추김치,골뱅이무침&소면,"[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]",,"[34.68, 4.46, 29.85, [1, 0, 0, 0, 0]]"
2022-10-18,우유),탄산음료,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-10-19,밥,보리밥&강된장,잡곡밥,,,
2022-10-19,쇠고기무국,달걀국,닭개장,"[12.07, 8.62, 16.43, [1, 0, 0, 0, 0]]","[1.1, 3.83, 7.52, [1, 0, 0, 0, 0]]","[7.33, 14.54, 31.38, [1, 0, 0, 0, 0]]"
2022-10-19,돼지고기콩나물볶음,쇠고기불낙볶음,순대야채볶음,"[0, 0, 0, [0, 0, 0, 0, 1]]","[3.91, 6.23, 10.92, [1, 0, 0, 0, 0]]","[25.35, 7.87, 17.16, [1, 0, 0, 0, 0]]"
2022-10-19,단호박샐러드,모듬쌈쌈장,모둠버섯탕수,"[20.0, 13.0, 1.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[28.07, 10.0, 4.71, [1, 0, 0, 0, 0]]"
2022-10-19,배추김치,배추김치,깍두기,,,"[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]"
2022-10-19,우유),멜론,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[8.16, 0.19, 0.84, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-10-20,밥,흑미밥,밥,,,
2022-10-20,시금치된장국,홍합살무국,해물순두부찌개,"[17.48, 2.8, 7.91, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[13.31, 16.19, 25.76, [1, 0, 0, 0, 0]]"
2022-10-20,오징어볶음,삼겹살대파볶음,크링클것튀김,"[8.66, 4.59, 12.41, [1, 0, 0, 0, 0]]","[6.36, 24.33, 10.9, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
