날짜,breakfast,breakfast_embedding,lunch,lunch_embedding,dinner,dinner_embedding,breakfast_count,lunch_count,dinner_count,breakfast_kobert,lunch_kobert,dinner_kobert,breakfast_cuisine,lunch_cuisine,dinner_cuisine
2022-10-21,감자양파국,"24.0, 1.3, 4.0",통전복새우감바스,"23.026823338735817, 7.332025931928672, 13.325202593192872",해물볶음우동,"77.0, 8.0, 19.0",12,1,9,[-4.99640233  0.03424384 -0.01529061],[ 6.92462964 -0.74898026 -0.88014714],[-3.99270588  0.02144476 -0.0060193 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 1, 0]"
2022-10-22,식빵,"12.65, 0.82, 1.91",우동장국,"18.0, 0.0, 6.0",감자짜글이,"32.0, 1.8, 5.0",25,14,47,[-4.99640233  0.03424384 -0.01529061],[ 6.24163384  3.40466676 -0.03030505],[-3.99270588  0.02144476 -0.0060193 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 1, 0]","[0, 0, 0, 0, 1]"
2022-10-23,꼬리곰탕,"7.0, 13.0, 32.0",쇠고기육개장,"6.0, 6.0, 8.0",호박된장찌개,"16.77, 5.6, 15.01",27,25,20,[-4.99640233  0.03424384 -0.01529061],[-6.02123134  0.02773452 -0.03833024],[-3.99270588  0.02144476 -0.0060193 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]"
2022-10-24,물만둣국,"29.95, 21.79, 24.12",돈육김치찌개,"6.38, 8.09, 8.17",갈비탕,"11.63, 31.26, 33.29",19,16,4,[-4.99640233  0.03424384 -0.01529061],[-6.02123134  0.02773452 -0.03833024],[ 7.07504057 -0.90983027  1.138458  ],"[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]"
2022-10-25,호박된장국,"9.0, 0.9, 3.0",순두부국,"3.61, 2.62, 4.01",감자짜글이,"32.0, 1.8, 5.0",23,3,47,[-4.99640233  0.03424384 -0.01529061],[ 5.36428455  2.12299964 -1.23882548],[-3.99270588  0.02144476 -0.0060193 ],"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2022-10-26,쇠고기감자국,"7.0, 2.4, 13.0",유부장국,"8.17, 2.48, 5.99",핫로스트치킨,"47.0, 5.0, 26.0",23,37,1,[-4.99640233  0.03424384 -0.01529061],[ 6.10502875  2.72026375 -0.46406316],[-3.99270588  0.02144476 -0.0060193 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2022-10-27,키조개미역국,"17.514322678843225, 7.0395585996955825, 12.214444444444464",전투식량 2형3식단,"23.026823338735817, 7.332025931928672, 13.325202593192872",계란조랭이떡국,"25.0, 1.0, 3.0",2,6,1,[ 7.76957115 -0.16423836 -0.03821885],[5.09530359 0.3406386  0.9546073 ],[-3.99270588  0.02144476 -0.0060193 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2022-10-28,어묵탕,"13.06, 2.45, 13.11",감자수제비국,"66.44, 6.59, 15.81",부추겉절이,"5.46, 1.66, 3.02",15,12,19,[6.78714793 1.50695875 2.35978925],[ 6.2600761  -0.04033549 -1.2778141 ],[-3.99270588  0.02144476 -0.0060193 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2022-10-29,햄치즈버거,"42.0, 17.0, 18.0",크루통크림스프,"18.0, 2.8, 1.0",감자고추장찌개,"13.53, 2.9, 6.9",7,3,1,[ 6.91691439 -3.17123945  0.18692625],[ 6.43428329 -3.13073198 -0.74216596],[-3.99270588  0.02144476 -0.0060193 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2022-10-30,콩나물김치국,"1.79, 1.82, 1.92",배추쇠고기국,"23.026823338735817, 7.332025931928672, 13.325202593192872",두부된장찌개,"16.77, 5.6, 15.01",10,1,10,[ 7.51221858 -0.33575679 -0.97931748],[-6.02123134  0.02773452 -0.03833024],[-3.99270588  0.02144476 -0.0060193 ],"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]"
2022-10-31,쇠고기당면볶음,"3.91, 6.23, 10.92",시금치무침,"8.39, 3.14, 3.78",즉석카레소스,"12.4, 5.4, 2.0",1,1,1,[-4.99640233  0.03424384 -0.01529061],[ 5.93335853 -2.31514831 -1.03951975],[ 8.75010799 -2.0780312   1.13429943],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2022-11-01,쇠고기미역국,"16.08, 6.78, 15.06",나가사끼짬뽕국,"74.0, 9.0, 9.0",닭개장,"7.33, 14.54, 31.38",49,4,5,[-4.99640233  0.03424384 -0.01529061],[-6.02123134  0.02773452 -0.03833024],[-3.99270588  0.02144476 -0.0060193 ],"[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0]","[0, 0, 0, 0, 1]"
2022-11-02,돈육김치찌개,"6.38, 8.09, 8.17",꼬치어묵우동,"9.36, 6.86, 9.36",버섯된장찌개,"16.77, 5.6, 15.01",5,6,5,[-4.99640233  0.03424384 -0.01529061],[-6.02123134  0.02773452 -0.03833024],[-3.99270588  0.02144476 -0.0060193 ],"[1, 0, 0, 0, 0]","[0, 0, 0, 1, 0]","[1, 0, 0, 0, 0]"
2022-11-03,감자계란국,"17.514322678843225, 7.0395585996955825, 12.214444444444464",갈비탕,"11.63, 31.26, 33.29",호박된장찌개,"16.77, 5.6, 15.01",13,8,20,[-4.99640233  0.03424384 -0.01529061],[ 5.08689012 -0.92232554  1.61274717],[-3.99270588  0.02144476 -0.0060193 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]"
2022-11-04,홍합살무국,"17.514322678843225, 7.0395585996955825, 12.214444444444464",쇠고기육개장,"6.0, 6.0, 8.0",해물순두부찌개,"13.31, 16.19, 25.76",8,25,28,[7.30510302 2.13216494 0.01796174],[-6.02123134  0.02773452 -0.03833024],[-3.99270588  0.02144476 -0.0060193 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2022-11-05,치즈불고기버거,"28.0, 21.0, 8.0",유부장국,"8.17, 2.48, 5.99",돈육김치찌개,"6.38, 8.09, 8.17",20,37,35,[ 8.06954593 -2.14440267 -0.92098793],[ 6.10502875  2.72026375 -0.46406316],[-3.99270588  0.02144476 -0.0060193 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]"
2022-11-06,쇠고기감자국,"7.0, 2.4, 13.0",배추된장국,"8.64, 2.01, 3.8",쇠고기당면국,"7.0, 2.4, 13.0",23,1,19,[-4.99640233  0.03424384 -0.01529061],[-6.02123134  0.02773452 -0.03833024],[-3.99270588  0.02144476 -0.0060193 ],"[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]"
2022-11-07,쇠고기미역국,"16.08, 6.78, 15.06",설렁탕/소면,"74.1, 0.81, 11.35",돼지고기두반장볶음,"18.401822580645174, 7.271499999999997, 12.510790322580663",49,11,1,[-4.99640233  0.03424384 -0.01529061],[ 6.15421069 -1.00778311  1.42234748],[-3.99270588  0.02144476 -0.0060193 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2022-11-08,얼갈이된장국,"21.0, 4.3, 9.0",팽이버섯된장국,"23.026823338735817, 7.332025931928672, 13.325202593192872",순두부국,"3.61, 2.62, 4.01",4,31,3,[-4.99640233  0.03424384 -0.01529061],[-6.02123134  0.02773452 -0.03833024],[ 7.43745457  1.90395868 -1.3363038 ],"[1, 0, 0, 0, 0]","[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]"
2022-11-09,쇠고기무국,"12.07, 8.62, 16.43",만두전골,"75.86, 22.19, 23.48",팝콘형치킨너겟,"18.401822580645174, 7.271499999999997, 12.510790322580663",57,10,1,[-4.99640233  0.03424384 -0.01529061],[ 5.97199179  0.82346481 -0.01935718],[-3.99270588  0.02144476 -0.0060193 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2022-11-10,어묵탕,"13.06, 2.45, 13.11",참치김치찌개,"6.11, 4.71, 9.71",유부장국,"8.17, 2.48, 5.99",15,7,19,[6.78714793 1.50695875 2.35978925],[-6.02123134  0.02773452 -0.03833024],[ 8.15780216  2.50338449 -0.39743222],"[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]"
2022-11-12,에그맥머핀,"30.0, 12.0, 18.0",두부김치국,"18.0, 26.0, 28.0",감자짜글이,"32.0, 1.8, 5.0",19,8,47,[ 7.20816566 -2.72980192  1.92399987],[ 5.76398472 -0.13649522 -2.26457407],[-3.99270588  0.02144476 -0.0060193 ],"[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]"
2022-11-13,쇠고기감자국,"7.0, 2.4, 13.0",계란조랭이떡국,"25.0, 1.0, 3.0",오삼불고기,"6.02, 8.64, 11.35",23,1,2,[-4.99640233  0.03424384 -0.01529061],[-6.02123134  0.02773452 -0.03833024],[ 8.36547111 -0.55991097 -0.41503313],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2022-11-15,쇠고기무국,"12.07, 8.62, 16.43",갈릭버터난,"52.0, 8.0, 8.0",두부된장찌개,"16.77, 5.6, 15.01",57,3,10,[-4.99640233  0.03424384 -0.01529061],[ 6.22033275 -1.66914684  0.68677955],[-3.99270588  0.02144476 -0.0060193 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]"
2022-11-16,사골우거지국,"6.0, 7.0, 14.0",마라탕,"16.1, 8.99, 10.08",크루통크림스프,"18.0, 2.8, 1.0",34,1,4,[ 7.71703792 -0.09761648 -1.18069473],[ 5.33937342 -0.27444363  3.18055126],[ 8.46909049 -3.55886043  0.15081854],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2022-11-18,오징어무국,"3.8, 0.96, 10.35",달걀국,"1.1, 3.83, 7.52",쇠고기육개장,"6.0, 6.0, 8.0",32,2,23,[7.67757484 1.14625634 0.10819626],[-6.02123134  0.02773452 -0.03833024],[-3.99270588  0.02144476 -0.0060193 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2022-11-19,수제소시지구이,"4.0, 7.0, 26.0",누들떡볶이,"78.0, 4.3, 10.0",순두부국,"3.61, 2.62, 4.01",6,2,3,[ 7.67523915 -1.53786931 -0.77084924],[-6.02123134  0.02773452 -0.03833024],[ 7.43745457  1.90395868 -1.3363038 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2022-11-21,호박된장국,"9.0, 0.9, 3.0",해물순두부찌개,"13.31, 16.19, 25.76",화이트갈릭버거,"89.0, 25.0, 38.0",23,17,1,[-4.99640233  0.03424384 -0.01529061],[-6.02123134  0.02773452 -0.03833024],[ 8.82174126 -2.58295109 -0.61243192],"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2022-11-22,북어채계란국,"6.0, 2.0, 16.0",쫄면,"43.29, 1.54, 4.55",갑오징어야채볶음,"8.56, 4.36, 12.09",2,3,1,[-4.99640233  0.03424384 -0.01529061],[-6.02123134  0.02773452 -0.03833024],[-3.99270588  0.02144476 -0.0060193 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2022-11-23,쇠고기미역국,"16.08, 6.78, 15.06",팽이버섯된장국,"23.026823338735817, 7.332025931928672, 13.325202593192872",유부장국,"8.17, 2.48, 5.99",49,31,19,[-4.99640233  0.03424384 -0.01529061],[-6.02123134  0.02773452 -0.03833024],[ 8.15780216  2.50338449 -0.39743222],"[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]"
2022-11-24,배추쇠고기국,"17.514322678843225, 7.0395585996955825, 12.214444444444464",버섯된장찌개,"16.77, 5.6, 15.01",부추겉절이,"5.46, 1.66, 3.02",4,6,19,[-4.99640233  0.03424384 -0.01529061],[-6.02123134  0.02773452 -0.03833024],[-3.99270588  0.02144476 -0.0060193 ],"[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]"
2022-11-25,시금치된장국,"17.48, 2.8, 7.91",전투식량 2형3식단,"23.026823338735817, 7.332025931928672, 13.325202593192872",마라탕,"16.1, 8.99, 10.08",20,6,3,[-4.99640233  0.03424384 -0.01529061],[5.09530359 0.3406386  0.9546073 ],[ 7.30767519 -0.04278017  3.13363078],"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2022-11-26,식빵,"12.65, 0.82, 1.91",두부김치국,"18.0, 26.0, 28.0",우동장국,"18.0, 0.0, 6.0",25,8,16,[-4.99640233  0.03424384 -0.01529061],[ 5.76398472 -0.13649522 -2.26457407],[8.31429937 3.40813099 0.28902109],"[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]","[0, 0, 0, 1, 0]"
2022-11-27,떡국,"66.59, 3.21, 11.18",호박된장국,"9.0, 0.9, 3.0",데리야끼갈비산적구이,"18.401822580645174, 7.271499999999997, 12.510790322580663",16,10,1,[-4.99640233  0.03424384 -0.01529061],[-6.02123134  0.02773452 -0.03833024],[-3.99270588  0.02144476 -0.0060193 ],"[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]"
2022-11-28,쇠고기무국,"12.07, 8.62, 16.43",광어매운탕,"23.026823338735817, 7.332025931928672, 13.325202593192872",짬뽕찌개,"18.401822580645174, 7.271499999999997, 12.510790322580663",57,5,33,[-4.99640233  0.03424384 -0.01529061],[ 6.88836669 -0.06178339  0.19846888],[-3.99270588  0.02144476 -0.0060193 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0]"
2022-12-02(금),돈육김치찌개,"6.38, 8.09, 8.17",잔치국수,"83.16, 3.94, 20.78",크루통크림스프,"18.0, 2.8, 1.0",5,8,4,[-4.99640233  0.03424384 -0.01529061],[ 5.6598723   1.55310427 -0.61121169],[ 8.46909049 -3.55886043  0.15081854],"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2022-12-03(토),에그맥머핀,"30.0, 12.0, 18.0",팽이버섯된장국,"23.026823338735817, 7.332025931928672, 13.325202593192872",감자짜글이,"32.0, 1.8, 5.0",19,31,47,[ 7.20816566 -2.72980192  1.92399987],[-6.02123134  0.02773452 -0.03833024],[-3.99270588  0.02144476 -0.0060193 ],"[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]"
2022-12-04(일),두부김치국,"18.0, 26.0, 28.0",유부장국,"8.17, 2.48, 5.99",짬뽕찌개,"18.401822580645174, 7.271499999999997, 12.510790322580663",24,37,33,[ 6.92959278 -0.49389798 -1.8470494 ],[ 6.10502875  2.72026375 -0.46406316],[-3.99270588  0.02144476 -0.0060193 ],"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0]"
2022-12-06(화),순두부국,"3.61, 2.62, 4.01",버섯매운탕,"78.0, 8.0, 38.0",유부장국,"8.17, 2.48, 5.99",5,6,19,[ 6.40712853  2.19561613 -1.00065841],[-6.02123134  0.02773452 -0.03833024],[ 8.15780216  2.50338449 -0.39743222],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2022-12-07(수),어묵탕,"13.06, 2.45, 13.11",쇠고기육개장,"6.0, 6.0, 8.0",감자탕,"10.01, 5.58, 14.74",15,25,21,[6.78714793 1.50695875 2.35978925],[-6.02123134  0.02773452 -0.03833024],[7.44913292 0.46587924 2.30194671],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2022-12-08(목),시금치된장국,"17.48, 2.8, 7.91",갈비탕,"11.63, 31.26, 33.29",두부된장찌개,"16.77, 5.6, 15.01",20,8,10,[-4.99640233  0.03424384 -0.01529061],[ 5.08689012 -0.92232554  1.61274717],[-3.99270588  0.02144476 -0.0060193 ],"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]"
2022-12-09(금),사골우거지국,"6.0, 7.0, 14.0",해물순두부찌개,"13.31, 16.19, 25.76",감자수제비국,"66.44, 6.59, 15.81",34,17,7,[ 7.71703792 -0.09761648 -1.18069473],[-6.02123134  0.02773452 -0.03833024],[ 8.3043948  -0.18786371 -1.06863246],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2022-12-13(화),북어채계란국,"6.0, 2.0, 16.0",굴국,"3.91, 2.46, 7.05",버섯된장찌개,"16.77, 5.6, 15.01",2,5,5,[-4.99640233  0.03424384 -0.01529061],[ 4.73792497  3.57649623 -0.21485846],[-3.99270588  0.02144476 -0.0060193 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]"
2022-12-14(수),쇠고기무국,"12.07, 8.62, 16.43",만두전골,"75.86, 22.19, 23.48",감바스라이스,"59.0, 9.0, 8.0",57,10,1,[-4.99640233  0.03424384 -0.01529061],[ 5.97199179  0.82346481 -0.01935718],[ 8.43984976 -2.88593007  0.82527462],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2022-12-15(목),배추된장국,"8.64, 2.01, 3.8",명태찌개,"4.61, 1.85, 12.0",오므라이스,"46.8, 14.75, 14.77",13,3,5,[-4.99640233  0.03424384 -0.01529061],[-6.02123134  0.02773452 -0.03833024],[ 7.83342613 -3.60975662  1.06665464],"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2022-12-16(금),쇠고기미역국,"16.08, 6.78, 15.06",설렁탕/소면,"74.1, 0.81, 11.35",쫄면,"43.29, 1.54, 4.55",49,11,6,[-4.99640233  0.03424384 -0.01529061],[ 6.15421069 -1.00778311  1.42234748],[-3.99270588  0.02144476 -0.0060193 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2022-12-17(토),치즈불고기버거,"28.0, 21.0, 8.0",누들떡볶이,"78.0, 4.3, 10.0",돈육김치찌개,"6.38, 8.09, 8.17",20,2,35,[ 8.06954593 -2.14440267 -0.92098793],[-6.02123134  0.02773452 -0.03833024],[-3.99270588  0.02144476 -0.0060193 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]"
2022-12-19(월),얼갈이된장국,"21.0, 4.3, 9.0",쇠고기육개장,"6.0, 6.0, 8.0",꼬치어묵국,"23.0, 4.7, 12.0",4,25,1,[-4.99640233  0.03424384 -0.01529061],[-6.02123134  0.02773452 -0.03833024],[-3.99270588  0.02144476 -0.0060193 ],"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2022-12-20(화),홍합살무국,"17.514322678843225, 7.0395585996955825, 12.214444444444464",두부김치,"23.026823338735817, 7.332025931928672, 13.325202593192872",크루통크림스프,"18.0, 2.8, 1.0",8,2,4,[7.30510302 2.13216494 0.01796174],[ 5.19512117 -1.02912584 -1.83314807],[ 8.46909049 -3.55886043  0.15081854],"[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]"
2022-12-21(수),버섯된장찌개,"16.77, 5.6, 15.01",화이트갈릭버거,"89.0, 25.0, 38.0",해물순두부찌개,"13.31, 16.19, 25.76",2,2,28,[-4.99640233  0.03424384 -0.01529061],[ 6.80643925 -2.39737905 -1.04576868],[-3.99270588  0.02144476 -0.0060193 ],"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2022-12-22(목),오징어무국,"3.8, 0.96, 10.35",무두부조개탕,"23.026823338735817, 7.332025931928672, 13.325202593192872",배추쇠고기국,"18.401822580645174, 7.271499999999997, 12.510790322580663",32,9,1,[7.67757484 1.14625634 0.10819626],[ 6.63990899  0.11992788 -0.84265649],[-3.99270588  0.02144476 -0.0060193 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2022-12-23(금),참치김치찌개,"6.11, 4.71, 9.71",로제스파게티,"11.9, 3.6, 14.3",감자수제비국,"66.44, 6.59, 15.81",2,3,7,[-4.99640233  0.03424384 -0.01529061],[ 5.98269517 -3.4150778  -0.38246546],[ 8.3043948  -0.18786371 -1.06863246],"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2022-12-24(토),수제소시지구이,"4.0, 7.0, 26.0",호박된장국,"9.0, 0.9, 3.0",쇠고기당면국,"7.0, 2.4, 13.0",6,10,19,[ 7.67523915 -1.53786931 -0.77084924],[-6.02123134  0.02773452 -0.03833024],[-3.99270588  0.02144476 -0.0060193 ],"[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]"
2022-12-25(일),꼬리곰탕,"7.0, 13.0, 32.0",마크니커리,"85.0, 14.0, 22.0",두부된장찌개,"16.77, 5.6, 15.01",27,6,10,[-4.99640233  0.03424384 -0.01529061],[ 6.05026516 -3.31871019  0.24948534],[-3.99270588  0.02144476 -0.0060193 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]"
2022-12-26(월),쇠고기무국,"12.07, 8.62, 16.43",꼬치어묵우동,"9.36, 6.86, 9.36",감자탕,"10.01, 5.58, 14.74",57,6,21,[-4.99640233  0.03424384 -0.01529061],[-6.02123134  0.02773452 -0.03833024],[7.44913292 0.46587924 2.30194671],"[0, 0, 0, 0, 1]","[0, 0, 0, 1, 0]","[0, 0, 0, 0, 1]"
2022-12-27(화),중화식계란탕,"17.514322678843225, 7.0395585996955825, 12.214444444444464",돈육김치찌개,"6.38, 8.09, 8.17",마라탕,"16.1, 8.99, 10.08",14,16,3,[-4.99640233  0.03424384 -0.01529061],[-6.02123134  0.02773452 -0.03833024],[ 7.30767519 -0.04278017  3.13363078],"[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]"
2022-12-28(수),두부김치국,"18.0, 26.0, 28.0",호박된장찌개,"16.77, 5.6, 15.01",닭볶음탕,"9.4, 9.5, 25.72",24,22,21,[ 6.92959278 -0.49389798 -1.8470494 ],[-6.02123134  0.02773452 -0.03833024],[-3.99270588  0.02144476 -0.0060193 ],"[1, 0, 0, 0, 0]","[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]"
2022-12-29(목),오징어무국,"3.8, 0.96, 10.35",김치만두찜,"43.0, 10.0, 11.0",해물볶음우동,"77.0, 8.0, 19.0",32,1,9,[7.67757484 1.14625634 0.10819626],[-6.02123134  0.02773452 -0.03833024],[-3.99270588  0.02144476 -0.0060193 ],"[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]","[0, 0, 0, 1, 0]"
2022-12-31(토),식빵,"12.65, 0.82, 1.91",우동장국,"18.0, 0.0, 6.0",호박된장국,"9.0, 0.9, 3.0",25,14,10,[-4.99640233  0.03424384 -0.01529061],[ 6.24163384  3.40466676 -0.03030505],[-3.99270588  0.02144476 -0.0060193 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 1, 0]","[1, 0, 0, 0, 0]"
2023-01-02(월),오징어무국,"3.8, 0.96, 10.35",쇠고기버섯전골,"57.0, 6.0, 46.0",무두부조개탕,"18.401822580645174, 7.271499999999997, 12.510790322580663",32,3,9,[7.67757484 1.14625634 0.10819626],[-6.02123134  0.02773452 -0.03833024],[ 8.70286589 -0.02788851 -0.58069394],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-01-04(수),중화식계란탕,"17.514322678843225, 7.0395585996955825, 12.214444444444464",팽이버섯된장국,"23.026823338735817, 7.332025931928672, 13.325202593192872",갈비탕,"11.63, 31.26, 33.29",14,31,4,[-4.99640233  0.03424384 -0.01529061],[-6.02123134  0.02773452 -0.03833024],[ 7.07504057 -0.90983027  1.138458  ],"[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]"
2023-01-07(토),에그맥머핀,"30.0, 12.0, 18.0",유부장국,"8.17, 2.48, 5.99",어묵탕,"13.06, 2.45, 13.11",19,37,14,[ 7.20816566 -2.72980192  1.92399987],[ 6.10502875  2.72026375 -0.46406316],[7.90176076 0.76333756 1.87245304],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-01-08(일),오징어무국,"3.8, 0.96, 10.35",우동장국,"18.0, 0.0, 6.0",돈육김치찌개,"6.38, 8.09, 8.17",32,14,35,[7.67757484 1.14625634 0.10819626],[ 6.24163384  3.40466676 -0.03030505],[-3.99270588  0.02144476 -0.0060193 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 1, 0]","[1, 0, 0, 0, 0]"
2023-01-09(월),잡곡밥,"17.514322678843225, 7.0395585996955825, 12.214444444444464",감귤,"9.34, 0.22, 0.57",,"18.401822580645174, 7.271499999999997, 12.510790322580663",1,1,6,[7.00078818 0.68232867 0.31736211],[4.03346159 0.00875171 0.59348038],[-2.98585424 -1.80593192 -0.26280317],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-01-10(화),두부김치국,"18.0, 26.0, 28.0",화이트갈릭버거,"89.0, 25.0, 38.0",감자짜글이,"32.0, 1.8, 5.0",24,2,47,[ 6.92959278 -0.49389798 -1.8470494 ],[ 6.80643925 -2.39737905 -1.04576868],[-3.99270588  0.02144476 -0.0060193 ],"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-01-11(수),쇠고기미역국,"16.08, 6.78, 15.06",홍합살무국,"23.026823338735817, 7.332025931928672, 13.325202593192872",건새우아욱된장국,"18.401822580645174, 7.271499999999997, 12.510790322580663",49,7,5,[-4.99640233  0.03424384 -0.01529061],[ 6.34922746  1.59587141 -0.13765561],[-3.99270588  0.02144476 -0.0060193 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]"
2023-01-12(목),어묵탕,"13.06, 2.45, 13.11",버섯매운탕,"78.0, 8.0, 38.0",치즈떡닭갈비,"12.0, 17.0, 12.0",15,6,2,[6.78714793 1.50695875 2.35978925],[-6.02123134  0.02773452 -0.03833024],[-3.99270588  0.02144476 -0.0060193 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-01-14(토),수제소시지구이,"4.0, 7.0, 26.0",팽이버섯된장국,"23.026823338735817, 7.332025931928672, 13.325202593192872",참치김치찌개,"6.11, 4.71, 9.71",6,31,10,[ 7.67523915 -1.53786931 -0.77084924],[-6.02123134  0.02773452 -0.03833024],[-3.99270588  0.02144476 -0.0060193 ],"[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]","[1, 0, 0, 0, 0]"
