³¯Â¥,breakfast_embedding,lunch_embedding,dinner_embedding
2024-03-07,20.953602266594633,21.64985331452751,0.0
2024-03-08,20.953602266594633,21.64985331452751,41.697691197691206
2024-03-09,20.953602266594633,43.29970662905502,20.848845598845603
2024-03-10,41.907204533189265,43.29970662905502,20.848845598845603
2024-03-11,41.907204533189265,43.29970662905502,20.848845598845603
2024-03-12,20.953602266594633,43.29970662905502,20.848845598845603
2024-03-13,41.907204533189265,43.29970662905502,20.848845598845603
2024-03-14,41.907204533189265,0.0,41.697691197691206
2024-03-15,41.907204533189265,21.64985331452751,41.697691197691206
2024-03-16,0.0,0.0,20.848845598845603
2024-03-17,41.907204533189265,21.64985331452751,41.697691197691206
2024-03-18,20.953602266594633,43.29970662905502,20.848845598845603
2024-03-19,0.0,43.29970662905502,41.697691197691206
2024-03-20,20.953602266594633,43.29970662905502,41.697691197691206
2024-03-21,0.0,21.64985331452751,41.697691197691206
2024-03-22,41.907204533189265,43.29970662905502,41.697691197691206
2024-03-23,20.953602266594633,0.0,41.697691197691206
2024-03-24,41.907204533189265,21.64985331452751,41.697691197691206
2024-03-25,20.953602266594633,43.29970662905502,41.697691197691206
2024-03-26,20.953602266594633,21.64985331452751,41.697691197691206
2024-03-27,41.907204533189265,21.64985331452751,20.848845598845603
2024-03-28,41.907204533189265,43.29970662905502,20.848845598845603
2024-03-29,41.907204533189265,43.29970662905502,41.697691197691206
2024-03-30,20.953602266594633,0.0,20.848845598845603
2024-03-31,20.953602266594633,43.29970662905502,41.697691197691206
2024-04-01,41.907204533189265,21.64985331452751,20.848845598845603
2024-04-02,41.907204533189265,43.29970662905502,20.848845598845603
2024-04-03,0.0,43.29970662905502,41.697691197691206
2024-04-04,0.0,43.29970662905502,20.848845598845603
2024-04-05,20.953602266594633,43.29970662905502,41.697691197691206
2024-04-06,0.0,21.64985331452751,41.697691197691206
2024-04-07,41.907204533189265,21.64985331452751,41.697691197691206
2024-04-08,41.907204533189265,21.64985331452751,41.697691197691206
2024-04-09,41.907204533189265,0.0,41.697691197691206
2024-04-10,41.907204533189265,43.29970662905502,20.848845598845603
2024-04-11,0.0,43.29970662905502,20.848845598845603
2024-04-12,20.953602266594633,43.29970662905502,41.697691197691206
2024-04-13,0.0,43.29970662905502,20.848845598845603
2024-04-14,41.907204533189265,43.29970662905502,41.697691197691206
2024-04-15,41.907204533189265,21.64985331452751,41.697691197691206
2024-04-16,0.0,43.29970662905502,20.848845598845603
2024-04-17,41.907204533189265,43.29970662905502,20.848845598845603
2024-04-18,0.0,43.29970662905502,41.697691197691206
2024-04-19,41.907204533189265,43.29970662905502,20.848845598845603
2024-04-20,20.953602266594633,21.64985331452751,41.697691197691206
2024-04-21,41.907204533189265,21.64985331452751,20.848845598845603
2024-04-22,41.907204533189265,43.29970662905502,20.848845598845603
2024-04-23,41.907204533189265,43.29970662905502,20.848845598845603
2024-04-24,20.953602266594633,64.94955994358253,41.697691197691206
2024-04-25,0.0,43.29970662905502,20.848845598845603
2024-04-26,20.953602266594633,43.29970662905502,20.848845598845603
2024-04-27,0.0,0.0,20.848845598845603
2024-04-28,20.953602266594633,43.29970662905502,20.848845598845603
2024-04-29,41.907204533189265,43.29970662905502,41.697691197691206
2024-04-30,41.907204533189265,21.64985331452751,41.697691197691206
2024-05-01,41.907204533189265,43.29970662905502,41.697691197691206
2024-05-02,0.0,43.29970662905502,41.697691197691206
2024-05-03,41.907204533189265,43.29970662905502,20.848845598845603
2024-05-04,0.0,21.64985331452751,20.848845598845603
2024-05-05,20.953602266594633,21.64985331452751,41.697691197691206
2024-05-06,0.0,43.29970662905502,41.697691197691206
2024-05-07,41.907204533189265,21.64985331452751,41.697691197691206
2024-05-08,20.953602266594633,43.29970662905502,41.697691197691206
2024-05-09,0.0,43.29970662905502,62.54653679653681
2024-05-10,41.907204533189265,21.64985331452751,0.0
2024-05-11,0.0,21.64985331452751,41.697691197691206
2024-05-12,20.953602266594633,43.29970662905502,41.697691197691206
2024-05-13,41.907204533189265,43.29970662905502,41.697691197691206
2024-05-14,0.0,21.64985331452751,20.848845598845603
2024-05-15,41.907204533189265,43.29970662905502,20.848845598845603
2024-05-16,20.953602266594633,43.29970662905502,41.697691197691206
2024-05-17,41.907204533189265,43.29970662905502,20.848845598845603
2024-05-18,0.0,21.64985331452751,20.848845598845603
2024-05-19,20.953602266594633,43.29970662905502,41.697691197691206
2024-05-20,41.907204533189265,43.29970662905502,41.697691197691206
2024-05-21,41.907204533189265,21.64985331452751,20.848845598845603
2024-05-22,20.953602266594633,43.29970662905502,41.697691197691206
2024-05-23,0.0,43.29970662905502,20.848845598845603
2024-05-24,20.953602266594633,21.64985331452751,20.848845598845603
2024-05-25,0.0,21.64985331452751,41.697691197691206
2024-05-26,41.907204533189265,43.29970662905502,62.54653679653681
2024-05-27,20.953602266594633,43.29970662905502,41.697691197691206
2024-05-28,20.953602266594633,21.64985331452751,41.697691197691206
2024-05-29,41.907204533189265,21.64985331452751,41.697691197691206
2024-05-30,0.0,21.64985331452751,41.697691197691206
2024-05-31,20.953602266594633,43.29970662905502,20.848845598845603
2024-06-01,0.0,21.64985331452751,20.848845598845603
2024-06-02,41.907204533189265,43.29970662905502,41.697691197691206
2024-06-03,41.907204533189265,21.64985331452751,20.848845598845603
2024-06-04,41.907204533189265,43.29970662905502,41.697691197691206
2024-06-05,20.953602266594633,43.29970662905502,41.697691197691206
2024-06-06,0.0,21.64985331452751,41.697691197691206
2024-06-07,20.953602266594633,21.64985331452751,20.848845598845603
2024-06-08,0.0,21.64985331452751,41.697691197691206
2024-06-09,41.907204533189265,43.29970662905502,20.848845598845603
2024-06-10,41.907204533189265,43.29970662905502,20.848845598845603
2024-06-11,0.0,43.29970662905502,20.848845598845603
2024-06-12,41.907204533189265,43.29970662905502,20.848845598845603
2024-06-13,0.0,43.29970662905502,41.697691197691206
2024-06-14,41.907204533189265,21.64985331452751,41.697691197691206
2024-06-15,0.0,0.0,62.54653679653681
2024-06-16,20.953602266594633,43.29970662905502,41.697691197691206
2024-06-17,20.953602266594633,43.29970662905502,41.697691197691206
2024-06-18,0.0,21.64985331452751,41.697691197691206
2024-06-19,20.953602266594633,21.64985331452751,41.697691197691206
2024-06-20,0.0,0.0,41.697691197691206
2024-06-21,41.907204533189265,43.29970662905502,20.848845598845603
2024-06-22,0.0,21.64985331452751,41.697691197691206
2024-06-23,41.907204533189265,43.29970662905502,20.848845598845603
2024-06-24,41.907204533189265,21.64985331452751,41.697691197691206
2024-06-25,41.907204533189265,21.64985331452751,20.848845598845603
2024-06-26,20.953602266594633,43.29970662905502,41.697691197691206
2024-06-27,0.0,43.29970662905502,41.697691197691206
2024-06-28,41.907204533189265,43.29970662905502,41.697691197691206
2024-06-29,0.0,21.64985331452751,41.697691197691206
2024-06-30,20.953602266594633,43.29970662905502,41.697691197691206
2024-07-01,41.907204533189265,43.29970662905502,20.848845598845603
2024-07-02,20.953602266594633,21.64985331452751,41.697691197691206
2024-07-03,62.8608067997839,21.64985331452751,41.697691197691206
2024-07-04,20.953602266594633,43.29970662905502,41.697691197691206
2024-07-05,41.907204533189265,43.29970662905502,0.0
2024-07-06,20.953602266594633,21.64985331452751,41.697691197691206
2024-07-07,20.953602266594633,21.64985331452751,41.697691197691206
2024-07-08,20.953602266594633,43.29970662905502,41.697691197691206
2024-07-09,41.907204533189265,0.0,41.697691197691206
2024-07-10,41.907204533189265,21.64985331452751,20.848845598845603
2024-07-11,20.953602266594633,43.29970662905502,20.848845598845603
2024-07-12,20.953602266594633,43.29970662905502,41.697691197691206
2024-07-13,0.0,0.0,41.697691197691206
2024-07-14,0.0,43.29970662905502,41.697691197691206
2024-07-15,41.907204533189265,21.64985331452751,41.697691197691206
2024-07-16,20.953602266594633,21.64985331452751,41.697691197691206
2024-07-17,20.953602266594633,43.29970662905502,20.848845598845603
2024-07-18,20.953602266594633,21.64985331452751,41.697691197691206
2024-07-19,41.907204533189265,43.29970662905502,20.848845598845603
2024-07-20,20.953602266594633,21.64985331452751,20.848845598845603
2024-07-21,41.907204533189265,21.64985331452751,41.697691197691206
2024-07-22,41.907204533189265,21.64985331452751,41.697691197691206
2024-07-23,0.0,21.64985331452751,0.0
2024-07-24,20.953602266594633,43.29970662905502,20.848845598845603
2024-07-25,0.0,43.29970662905502,41.697691197691206
2024-07-26,41.907204533189265,21.64985331452751,41.697691197691206
2024-07-27,20.953602266594633,21.64985331452751,20.848845598845603
2024-07-28,20.953602266594633,43.29970662905502,41.697691197691206
2024-07-29,41.907204533189265,43.29970662905502,20.848845598845603
2024-07-30,20.953602266594633,0.0,41.697691197691206
2024-07-31,20.953602266594633,43.29970662905502,20.848845598845603
2024-08-01,0.0,21.64985331452751,20.848845598845603
2024-08-02,41.907204533189265,43.29970662905502,20.848845598845603
2024-08-03,20.953602266594633,0.0,41.697691197691206
2024-08-04,41.907204533189265,21.64985331452751,41.697691197691206
2024-08-05,20.953602266594633,21.64985331452751,20.848845598845603
2024-08-06,0.0,21.64985331452751,0.0
2024-08-07,20.953602266594633,43.29970662905502,20.848845598845603
2024-08-08,41.907204533189265,21.64985331452751,41.697691197691206
2024-08-09,41.907204533189265,43.29970662905502,20.848845598845603
2024-08-10,20.953602266594633,0.0,41.697691197691206
2024-08-11,0.0,21.64985331452751,41.697691197691206
2024-08-12,41.907204533189265,43.29970662905502,41.697691197691206
2024-08-13,0.0,21.64985331452751,41.697691197691206
2024-08-14,20.953602266594633,21.64985331452751,41.697691197691206
2024-08-15,41.907204533189265,21.64985331452751,41.697691197691206
2024-08-16,20.953602266594633,21.64985331452751,62.54653679653681
2024-08-17,20.953602266594633,21.64985331452751,20.848845598845603
2024-08-18,41.907204533189265,43.29970662905502,20.848845598845603
2024-08-19,41.907204533189265,43.29970662905502,41.697691197691206
2024-08-20,0.0,43.29970662905502,41.697691197691206
2024-08-21,41.907204533189265,43.29970662905502,41.697691197691206
2024-08-22,20.953602266594633,0.0,20.848845598845603
2024-08-23,41.907204533189265,21.64985331452751,41.697691197691206
2024-08-24,20.953602266594633,21.64985331452751,41.697691197691206
2024-08-25,41.907204533189265,43.29970662905502,41.697691197691206
2024-08-26,41.907204533189265,43.29970662905502,20.848845598845603
2024-08-27,20.953602266594633,21.64985331452751,41.697691197691206
2024-08-28,41.907204533189265,43.29970662905502,20.848845598845603
2024-08-29,0.0,43.29970662905502,0.0
2024-08-30,20.953602266594633,43.29970662905502,20.848845598845603
2024-08-31,20.953602266594633,0.0,41.697691197691206
2024-09-01,20.953602266594633,21.64985331452751,41.697691197691206
2024-09-02,41.907204533189265,21.64985331452751,41.697691197691206
2024-09-03,0.0,43.29970662905502,20.848845598845603
2024-09-04,62.8608067997839,21.64985331452751,41.697691197691206
2024-09-05,20.953602266594633,43.29970662905502,41.697691197691206
2024-09-06,20.953602266594633,43.29970662905502,20.848845598845603
2024-09-07,0.0,21.64985331452751,20.848845598845603
2024-09-08,41.907204533189265,43.29970662905502,20.848845598845603
2024-09-09,20.953602266594633,43.29970662905502,41.697691197691206
2024-09-10,0.0,0.0,41.697691197691206
2024-09-11,41.907204533189265,43.29970662905502,41.697691197691206
2024-09-12,0.0,43.29970662905502,20.848845598845603
2024-09-13,41.907204533189265,21.64985331452751,0.0
2024-09-14,20.953602266594633,0.0,20.848845598845603
2024-09-15,41.907204533189265,43.29970662905502,41.697691197691206
2024-09-16,41.907204533189265,43.29970662905502,0.0
2024-09-17,20.953602266594633,43.29970662905502,41.697691197691206
2024-09-18,41.907204533189265,0.0,41.697691197691206
2024-09-19,20.953602266594633,43.29970662905502,20.848845598845603
2024-09-20,41.907204533189265,43.29970662905502,20.848845598845603
2024-09-21,0.0,21.64985331452751,20.848845598845603
2024-09-22,41.907204533189265,43.29970662905502,41.697691197691206
2024-09-23,20.953602266594633,43.29970662905502,41.697691197691206
2024-09-24,41.907204533189265,21.64985331452751,41.697691197691206
2024-09-25,41.907204533189265,43.29970662905502,20.848845598845603
2024-09-26,0.0,43.29970662905502,41.697691197691206
2024-09-27,41.907204533189265,43.29970662905502,41.697691197691206
2024-09-28,0.0,0.0,20.848845598845603
2024-09-29,41.907204533189265,21.64985331452751,41.697691197691206
2024-09-30,41.907204533189265,21.64985331452751,41.697691197691206
2024-10-01,41.907204533189265,43.29970662905502,41.697691197691206
2024-10-02,20.953602266594633,43.29970662905502,41.697691197691206
2024-10-03,41.907204533189265,43.29970662905502,20.848845598845603
2024-10-04,20.953602266594633,43.29970662905502,41.697691197691206
2024-10-05,0.0,21.64985331452751,20.848845598845603
2024-10-06,20.953602266594633,21.64985331452751,41.697691197691206
2024-10-07,20.953602266594633,43.29970662905502,20.848845598845603
2024-10-08,41.907204533189265,21.64985331452751,20.848845598845603
2024-10-09,41.907204533189265,43.29970662905502,20.848845598845603
2024-10-10,0.0,21.64985331452751,20.848845598845603
2024-10-11,20.953602266594633,43.29970662905502,41.697691197691206
2024-10-12,0.0,0.0,41.697691197691206
2024-10-13,20.953602266594633,43.29970662905502,41.697691197691206
2024-10-14,20.953602266594633,21.64985331452751,20.848845598845603
2024-10-15,41.907204533189265,0.0,41.697691197691206
2024-10-16,41.907204533189265,43.29970662905502,20.848845598845603
2024-10-17,0.0,43.29970662905502,20.848845598845603
2024-10-18,20.953602266594633,21.64985331452751,41.697691197691206
2024-10-19,0.0,21.64985331452751,20.848845598845603
2024-10-20,0.0,21.64985331452751,41.697691197691206
2024-10-21,41.907204533189265,21.64985331452751,41.697691197691206
2024-10-22,20.953602266594633,43.29970662905502,41.697691197691206
2024-10-23,62.8608067997839,43.29970662905502,20.848845598845603
2024-10-24,0.0,21.64985331452751,20.848845598845603
2024-10-25,41.907204533189265,21.64985331452751,41.697691197691206
2024-10-26,20.953602266594633,0.0,20.848845598845603
2024-10-27,0.0,43.29970662905502,20.848845598845603
2024-10-28,41.907204533189265,21.64985331452751,20.848845598845603
2024-10-29,20.953602266594633,21.64985331452751,41.697691197691206
2024-10-30,20.953602266594633,43.29970662905502,41.697691197691206
2024-10-31,41.907204533189265,21.64985331452751,20.848845598845603
