날짜,조식,중식,석식,breakfast_embedding,lunch_embedding,dinner_embedding
2023-08-04(금),꽃맛살마요무침,감자조림,마늘쫑무침,"[0, 0, 0, [0, 0, 0, 0, 1]]","[6.66, 1.68, 0.79, [1, 0, 0, 0, 0]]","[11.05, 2.72, 2.29, [1, 0, 0, 0, 0]]"
2023-08-04(금),배추김치,깍두기,배추김치,,"[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]",
2023-08-04(금),우유),수박,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[7.55, 0.15, 0.61, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-08-05(토),반미샌드위치,밥1,비빔당면,"[34.0, 22.0, 13.0, [1, 0, 0, 0, 0]]",,"[75.92, 9.34, 17.37, [1, 0, 0, 0, 0]]"
2023-08-05(토),크림스프,순두부해물찌개,밥1,"[11.0, 2.4, 1.0, [1, 0, 0, 0, 0]]","[5.62, 17.99, 18.25, [1, 0, 0, 0, 0]]",
2023-08-05(토),웨지감자튀김,간장돼지불고기,갈비탕,"[36.0, 12.0, 4.0, [1, 0, 0, 0, 0]]","[6.0, 12.0, 15.0, [1, 0, 0, 0, 0]]","[11.63, 31.26, 33.29, [1, 0, 0, 0, 0]]"
2023-08-05(토),고구마샐러드,오이부추무침,쭈꾸미삼겹살볶음,"[29.0, 16.0, 1.0, [1, 0, 0, 0, 0]]","[7.72, 1.55, 1.58, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-08-05(토),시리얼,배추김치,배추김치,"[27.4, 1.12, 2.39, [1, 0, 0, 0, 0]]",,
2023-08-05(토),우유),,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-08-05(토),콜라,,,"[23.0, 0.0, 0.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-08-06(일),밥1,밥1,밥1,,,
2023-08-06(일),감자짜글이,부대찌개,닭볶음탕,"[32.0, 1.8, 5.0, [1, 0, 0, 0, 0]]","[41.11, 38.55, 27.7, [1, 0, 0, 0, 0]]","[9.4, 9.5, 25.72, [1, 0, 0, 0, 0]]"
2023-08-06(일),궁중닭찜,돈육표고장조림,오징어볶음,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[8.66, 4.59, 12.41, [1, 0, 0, 0, 0]]"
2023-08-06(일),연두부&양념장,진미채무침,열무된장무침,"[2.0, 2.3, 4.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[8.8, 2.68, 2.01, [1, 0, 0, 0, 0]]"
2023-08-06(일),배추김치,깍두기,배추김치,,"[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]",
2023-08-06(일),,"가공우유,남양유업,우유듬뿍초코에몽,200mL",,"[0, 0, 0, [0, 0, 0, 0, 1]]","[20.0, 7.0, 5.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-08-07(월),밥1,밥1,밥1,,,
2023-08-07(월),쇠고기감자국,사골곰탕,닭고기육개장,"[7.0, 2.4, 13.0, [1, 0, 0, 0, 0]]","[0.0, 2.4, 3.0, [1, 0, 0, 0, 0]]","[6.0, 6.0, 8.0, [1, 0, 0, 0, 0]]"
2023-08-07(월),비엔나소시지야채볶음,제육볶음,돈육굴소스양배추볶음,"[0, 0, 0, [0, 0, 0, 0, 1]]","[10.37, 11.03, 13.21, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-08-07(월),두부구이,시금치프리타타,무나물,"[3.42, 6.94, 8.96, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[9.61, 2.25, 1.46, [1, 0, 0, 0, 0]]"
2023-08-07(월),배추김치,깍두기,배추김치,,"[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]",
2023-08-07(월),우유),"음료수, 탄산, 과일",,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[19.0, 0.2, 4.4, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-08-08(화),밥1,콩국수,밥1,,"[81.4, 10.47, 25.01, [1, 0, 0, 0, 0]]",
2023-08-08(화),열무된장국,추가밥,짬뽕찌개,"[5.31, 1.35, 3.39, [1, 0, 0, 0, 0]]",,"[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-08-08(화),오징어채볶음,닭강정,쇠고기버섯볶음,"[8.56, 4.36, 12.09, [1, 0, 0, 0, 0]]","[10.53, 18.6, 13.8, [1, 0, 0, 0, 0]]","[3.91, 6.23, 10.92, [1, 0, 0, 0, 0]]"
2023-08-08(화),마파두부,오징어젓무침,미역초무침,"[2.39, 7.87, 8.47, [1, 0, 0, 0, 0]]","[34.0, 1.7, 9.0, [1, 0, 0, 0, 0]]","[8.97, 0.28, 1.86, [1, 0, 0, 0, 0]]"
2023-08-08(화),배추김치,배추김치,배추김치,,,
2023-08-08(화),우유),,"토마토,신선형)","[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[33.66, 1.41, 4.04, [1, 0, 0, 0, 0]]"
2023-08-09(수),밥1,밥1,떡만둣국,,,"[68.42, 11.05, 15.0, [1, 0, 0, 0, 0]]"
2023-08-09(수),느타리버섯국,돼지고기김치찌개,밥1,"[17.0, 6.0, 4.0, [1, 0, 0, 0, 0]]","[6.38, 8.09, 8.17, [1, 0, 0, 0, 0]]",
2023-08-09(수),돼지고기김치볶음,소불고기당면볶음,갈비산적,"[2.86, 9.51, 8.69, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[5.0, 7.0, 4.0, [1, 0, 0, 0, 0]]"
2023-08-09(수),스크램블에그,미나리무생채,오징어젓무침,"[1.96, 15.21, 13.01, [1, 0, 0, 0, 0]]","[6.68, 1.31, 1.84, [1, 0, 0, 0, 0]]","[34.0, 1.7, 9.0, [1, 0, 0, 0, 0]]"
2023-08-09(수),깍두기,깍두기,배추김치,"[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]","[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]",
2023-08-09(수),우유),,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-08-10(목),밥1,밥1,밥1,,,
2023-08-10(목),오징어무국,삼계탕,꼬리곰탕,"[3.8, 0.96, 10.35, [1, 0, 0, 0, 0]]","[20.41, 15.89, 55.5, [1, 0, 0, 0, 0]]","[7.0, 13.0, 32.0, [1, 0, 0, 0, 0]]"
2023-08-10(목),비엔나소시지케찹볶음,감자전,닭순살데리야끼조림,"[0, 0, 0, [0, 0, 0, 0, 1]]","[15.03, 8.18, 1.92, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-08-10(목),두부조림,오징어김치전,청포묵김가루무침,"[2.51, 9.94, 6.42, [1, 0, 0, 0, 0]]","[37.0, 8.0, 12.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-08-10(목),배추김치,오이고추된장무침,배추김치,,"[0, 0, 0, [0, 0, 0, 0, 1]]",
2023-08-10(목),,배추김치,,"[0, 0, 0, [0, 0, 0, 0, 1]]",,"[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-08-10(목),,수박,,"[0, 0, 0, [0, 0, 0, 0, 1]]","[7.55, 0.15, 0.61, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-08-11(금),밥1,추가밥,밥1,,,
2023-08-11(금),배추된장국,전복물회,새우순두부계란탕,"[8.64, 2.01, 3.8, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-08-11(금),매콤갑오징어볶음,돼지고기메추리알장조림,고추장돼지불고기,"[39.04, 9.4, 14.62, [1, 0, 0, 0, 0]]","[6.0, 6.0, 10.0, [1, 0, 0, 0, 0]]","[8.35, 8.39, 15.95, [1, 0, 0, 0, 0]]"
2023-08-11(금),꽈리고추멸치볶음,짜사이무침,콩나물무침,"[4.7, 2.46, 4.98, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[5.99, 1.13, 2.31, [1, 0, 0, 0, 0]]"
2023-08-11(금),배추김치,배추김치,배추김치,,,
2023-08-11(금),우유),식혜,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[12.11, 0.02, 0.2, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-08-12(토),불고기버거,밥1,밥1,"[50.0, 22.0, 20.0, [1, 0, 0, 0, 0]]",,
2023-08-12(토),크루통크림스프,된장찌개,사골설렁탕,"[18.0, 2.8, 1.0, [1, 0, 0, 0, 0]]","[16.77, 5.6, 15.01, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-08-12(토),모짜렐라치즈핫도그,훈제오리야채볶음,표고버섯돼지고기볶음,"[27.0, 10.0, 8.0, [1, 0, 0, 0, 0]]","[100.0, 23.0, 39.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-08-12(토),감자샐러드,부추겉절이,도라지사과무침,"[18.0, 8.0, 2.0, [1, 0, 0, 0, 0]]","[5.46, 1.66, 3.02, [1, 0, 0, 0, 0]]","[16.61, 2.84, 2.78, [1, 0, 0, 0, 0]]"
2023-07-14(금),우유),,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-07-15(토),크루통크림스프,밥1,밥1,"[18.0, 2.8, 1.0, [1, 0, 0, 0, 0]]",,
2023-07-15(토),장각스테이크,팽이버섯된장국,배추된장국,"[68.0, 19.0, 27.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[8.64, 2.01, 3.8, [1, 0, 0, 0, 0]]"
2023-07-15(토),시리얼,오리불고기,순두부계란찜,"[27.4, 1.12, 2.39, [1, 0, 0, 0, 0]]","[5.14, 7.57, 11.76, [1, 0, 0, 0, 0]]","[6.0, 12.0, 15.0, [1, 0, 0, 0, 0]]"
2023-07-15(토),감자샐러드,부추양파겉절이,매콤찜닭,"[18.0, 8.0, 2.0, [1, 0, 0, 0, 0]]","[5.46, 1.66, 3.02, [1, 0, 0, 0, 0]]","[32.0, 1.5, 2.0, [1, 0, 0, 0, 0]]"
2023-07-15(토),햄&치즈크로와상,배추김치,배추김치,"[2.14, 4.82, 9.3, [1, 0, 0, 0, 0]]",,
2023-07-15(토),제로사이다,,,"[2.0, 0.0, 0.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-07-15(토),우유),,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-07-16(일),밥1,밥1,밥1,,,
2023-07-16(일),콩나물국,꼬리곰탕,순대국,"[5.87, 1.54, 2.17, [1, 0, 0, 0, 0]]","[7.0, 13.0, 32.0, [1, 0, 0, 0, 0]]","[33.78, 10.35, 23.25, [1, 0, 0, 0, 0]]"
2023-07-16(일),돼지고기청경채볶음,꽈리고추멸치볶음,쭈꾸미삼겹살볶음,"[0, 0, 0, [0, 0, 0, 0, 1]]","[4.7, 2.46, 4.98, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-07-16(일),열무된장무침,호박쇠고기볶음,새송이초무침,"[8.8, 2.68, 2.01, [1, 0, 0, 0, 0]]","[3.91, 6.23, 10.92, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-07-16(일),깍두기,배추김치,배추김치,"[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]",,
2023-07-16(일),,핫바,,"[0, 0, 0, [0, 0, 0, 0, 1]]","[8.02, 12.22, 10.26, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-07-17(월),밥1,밥1,밥1,,,
2023-07-17(월),감자수제비국,대구매운탕,만두육개장,"[66.44, 6.59, 15.81, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-07-17(월),베이컨감자채볶음,돼지고기김치볶음,닭강정,"[0, 0, 0, [0, 0, 0, 0, 1]]","[2.86, 9.51, 8.69, [1, 0, 0, 0, 0]]","[10.53, 18.6, 13.8, [1, 0, 0, 0, 0]]"
2023-07-17(월),매콤갑오징어볶음,쫄면야채무침,무나물,"[39.04, 9.4, 14.62, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[9.61, 2.25, 1.46, [1, 0, 0, 0, 0]]"
2023-07-17(월),배추김치,가공우유,배추김치,,"[0, 0, 0, [0, 0, 0, 0, 1]]",
2023-07-17(월),우유),깍두기,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-07-18(화),밥1,잡곡밥,밥1,,,
2023-07-18(화),감자짜글이,쇠고기미역국,비빔당면,"[32.0, 1.8, 5.0, [1, 0, 0, 0, 0]]","[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]","[75.92, 9.34, 17.37, [1, 0, 0, 0, 0]]"
2023-07-18(화),돈육표고장조림,소불고기,새우순두부계란탕,"[0, 0, 0, [0, 0, 0, 0, 1]]","[5.0, 6.83, 18.84, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-07-18(화),스크램블에그,깻잎전,제육볶음,"[1.96, 15.21, 13.01, [1, 0, 0, 0, 0]]","[21.62, 9.15, 10.43, [1, 0, 0, 0, 0]]","[10.37, 11.03, 13.21, [1, 0, 0, 0, 0]]"
2023-07-18(화),열무김치,배추김치,배추김치,,,
2023-07-18(화),,,이온음료,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[38.0, 0.0, 0.0, [1, 0, 0, 0, 0]]"
2023-07-19(수),밥1,물냉면,밥1,,"[64.58, 5.74, 16.5, [1, 0, 0, 0, 0]]",
2023-07-19(수),쇠고기무국,추가밥,소머리곰탕,"[12.07, 8.62, 16.43, [1, 0, 0, 0, 0]]",,"[3.0, 7.0, 36.0, [1, 0, 0, 0, 0]]"
2023-07-19(수),두부조림,고추장돼지불고기,청양풍닭볶음,"[2.51, 9.94, 6.42, [1, 0, 0, 0, 0]]","[8.35, 8.39, 15.95, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-07-19(수),동그랑땡데리야끼조림,쑥갓상추겉절이,오이고추장무침,"[0, 0, 0, [0, 0, 0, 0, 1]]","[4.8, 1.27, 1.72, [1, 0, 0, 0, 0]]","[4.0, 0.0, 1.0, [1, 0, 0, 0, 0]]"
2023-07-19(수),배추김치,배추김치,열무김치,,,
2023-07-19(수),우유),"아이스크림, 떠먹는형",,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[6.49, 0.08, 0.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-07-20(목),밥1,밥1,밥1,,,
2023-07-20(목),북어채국,돼지고기김치찌개,버섯매운탕,"[3.28, 4.9, 12.81, [1, 0, 0, 0, 0]]","[6.38, 8.09, 8.17, [1, 0, 0, 0, 0]]","[78.0, 8.0, 38.0, [1, 0, 0, 0, 0]]"
2023-07-20(목),비엔나소시지피망볶음,함박스테이크,돼지파채불고기,"[0, 0, 0, [0, 0, 0, 0, 1]]","[14.18, 8.81, 12.25, [1, 0, 0, 0, 0]]","[5.1, 12.36, 12.13, [1, 0, 0, 0, 0]]"
2023-07-20(목),볼어묵조림,수수부꾸미,골뱅이야채무침,"[19.46, 3.84, 5.02, [1, 0, 0, 0, 0]]","[42.0, 0.0, 5.0, [1, 0, 0, 0, 0]]","[34.68, 4.46, 29.85, [1, 0, 0, 0, 0]]"
2023-07-20(목),배추김치,총각김치,배추김치,,,
2023-07-20(목),우유),복숭아,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[9.35, 0.24, 0.89, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-07-21(금),밥1,밥1,밥1,,,
2023-07-21(금),쇠고기감자국,삼계탕,강된장찌개,"[7.0, 2.4, 13.0, [1, 0, 0, 0, 0]]","[20.41, 15.89, 55.5, [1, 0, 0, 0, 0]]","[16.77, 5.6, 15.01, [1, 0, 0, 0, 0]]"
2023-07-21(금),돈육굴소스양배추볶음,오징어김치전,애호박나물,"[0, 0, 0, [0, 0, 0, 0, 1]]","[37.0, 8.0, 12.0, [1, 0, 0, 0, 0]]","[8.0, 1.08, 1.16, [1, 0, 0, 0, 0]]"
2023-07-21(금),연두부&양념장,오징어젓무침,쇠고기버섯볶음,"[2.0, 2.3, 4.0, [1, 0, 0, 0, 0]]","[34.0, 1.7, 9.0, [1, 0, 0, 0, 0]]","[3.91, 6.23, 10.92, [1, 0, 0, 0, 0]]"
2023-07-21(금),배추김치,배추김치,총각김치,,,
2023-07-21(금),우유),,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-07-22(토),새우버거,밥1,밥1,"[46.0, 26.0, 15.0, [1, 0, 0, 0, 0]]",,
2023-07-22(토),닭꼬치,차돌된장찌개,부대찌개,"[0.84, 8.5, 13.92, [1, 0, 0, 0, 0]]","[14.67, 10.78, 19.1, [1, 0, 0, 0, 0]]","[41.11, 38.55, 27.7, [1, 0, 0, 0, 0]]"
2023-07-22(토),쇠고기스프,오징어고구마볶음,간장돼지불고기,"[56.0, 6.4, 8.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[6.0, 12.0, 15.0, [1, 0, 0, 0, 0]]"
2023-07-22(토),고구마샐러드,소떡소떡볶음,숙주나물,"[29.0, 16.0, 1.0, [1, 0, 0, 0, 0]]","[43.32, 13.61, 10.46, [1, 0, 0, 0, 0]]","[2.58, 0.88, 1.45, [1, 0, 0, 0, 0]]"
2023-07-22(토),시리얼,배추김치,깍두기,"[27.4, 1.12, 2.39, [1, 0, 0, 0, 0]]",,"[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]"
2023-07-22(토),우유),,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-07-23(일),밥1,밥1,밥1,,,
2023-07-23(일),호박고추장찌개,된장찌개,쇠고기육개장,"[13.53, 2.9, 6.9, [1, 0, 0, 0, 0]]","[16.77, 5.6, 15.01, [1, 0, 0, 0, 0]]","[6.0, 6.0, 8.0, [1, 0, 0, 0, 0]]"
2023-07-23(일),표고버섯돼지고기볶음,돼지갈비찜,게맛살계란찜,"[0, 0, 0, [0, 0, 0, 0, 1]]","[6.36, 19.64, 19.4, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-07-23(일),새송이초무침,진미채무침,갈치무조림,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[4.92, 5.28, 15.52, [1, 0, 0, 0, 0]]"
2023-07-23(일),배추김치,배추김치,배추김치,,,
2023-07-23(일),,식혜,,"[0, 0, 0, [0, 0, 0, 0, 1]]","[12.11, 0.02, 0.2, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-07-24(월),밥1,밥1,밥1,,,
2023-07-24(월),배추된장국,쇠고기버섯전골,계란파국,"[8.64, 2.01, 3.8, [1, 0, 0, 0, 0]]","[57.0, 6.0, 46.0, [1, 0, 0, 0, 0]]","[0.97, 1.08, 1.58, [1, 0, 0, 0, 0]]"
2023-07-24(월),훈제오리야채볶음,매콤찜닭,눈꽃치즈닭갈비,"[100.0, 23.0, 39.0, [1, 0, 0, 0, 0]]","[32.0, 1.5, 2.0, [1, 0, 0, 0, 0]]","[83.0, 39.0, 51.0, [1, 0, 0, 0, 0]]"
2023-07-24(월),마늘쫑무침,콩나물파채무침,콩자반,"[11.05, 2.72, 2.29, [1, 0, 0, 0, 0]]","[5.99, 1.13, 2.31, [1, 0, 0, 0, 0]]","[60.56, 1.37, 17.78, [1, 0, 0, 0, 0]]"
2023-07-24(월),깍두기,가공우유,배추김치,"[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]",
2023-07-24(월),,배추김치,에너지드링크,"[0, 0, 0, [0, 0, 0, 0, 1]]",,"[6.0, 0.2, 1.0, [1, 0, 0, 0, 0]]"
2023-07-25(화),떡국,밥1,밥1,"[66.59, 3.21, 11.18, [1, 0, 0, 0, 0]]",,
2023-07-25(화),밥1,짬뽕찌개,쇠고기감자국,,"[0, 0, 0, [0, 0, 0, 0, 1]]","[7.0, 2.4, 13.0, [1, 0, 0, 0, 0]]"
2023-07-25(화),비엔나소시지야채볶음,고추잡채,고추장돼지불고기,"[0, 0, 0, [0, 0, 0, 0, 1]]","[7.79, 9.59, 14.16, [1, 0, 0, 0, 0]]","[8.35, 8.39, 15.95, [1, 0, 0, 0, 0]]"
2023-07-25(화),낙지젓,춘권튀김,오이부추무침,"[1.73, 0.34, 1.16, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[7.72, 1.55, 1.58, [1, 0, 0, 0, 0]]"
2023-07-25(화),배추김치,즉석자장소스,배추김치,,"[26.0, 14.0, 12.0, [1, 0, 0, 0, 0]]",
2023-07-25(화),우유),배추김치,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]",,"[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-07-26(수),잡곡밥,밥1,밥1,,,
2023-07-26(수),김치국,사골곰탕,갈비탕,"[1.39, 1.63, 1.62, [1, 0, 0, 0, 0]]","[0.0, 2.4, 3.0, [1, 0, 0, 0, 0]]","[11.63, 31.26, 33.29, [1, 0, 0, 0, 0]]"
2023-07-26(수),돼지고기메추리알장조림,매콤갑오징어볶음,햄야채볶음,"[6.0, 6.0, 10.0, [1, 0, 0, 0, 0]]","[39.04, 9.4, 14.62, [1, 0, 0, 0, 0]]","[14.89, 10.96, 12.14, [1, 0, 0, 0, 0]]"
2023-07-26(수),감자매운조림,순두부계란찜,미트볼양념조림,"[6.66, 1.68, 0.79, [1, 0, 0, 0, 0]]","[6.0, 12.0, 15.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-07-26(수),열무김치,배추김치,열무김치,,,
2023-07-26(수),우유),,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-07-27(목),밥1,밥1,밥1,,,
2023-07-27(목),오징어무국,반도리탕,만두육개장,"[3.8, 0.96, 10.35, [1, 0, 0, 0, 0]]","[40.0, 31.0, 43.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-07-27(목),스팸구이,애호박나물,오리불고기,"[32.0, 3.9, 6.0, [1, 0, 0, 0, 0]]","[8.0, 1.08, 1.16, [1, 0, 0, 0, 0]]","[5.14, 7.57, 11.76, [1, 0, 0, 0, 0]]"
2023-07-27(목),계란말이,명태고추장조림,오이고추된장무침,"[2.61, 8.96, 10.18, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-07-27(목),배추김치,배추김치,총각김치,,,
2023-07-27(목),우유),과일푸딩,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-07-28(금),밥1,밥1,밥1,,,
2023-07-28(금),닭곰탕,순두부해물찌개,된장찌개,"[1.87, 4.75, 18.72, [1, 0, 0, 0, 0]]","[5.62, 17.99, 18.25, [1, 0, 0, 0, 0]]","[16.77, 5.6, 15.01, [1, 0, 0, 0, 0]]"
2023-07-28(금),낙지볶음,소불고기당면볶음,오징어채볶음,"[10.03, 7.63, 19.08, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[8.56, 4.36, 12.09, [1, 0, 0, 0, 0]]"
2023-07-28(금),사각어묵볶음,미역초무침,동그랑땡전,"[14.2, 4.9, 7.19, [1, 0, 0, 0, 0]]","[8.97, 0.28, 1.86, [1, 0, 0, 0, 0]]","[0.93, 2.11, 1.72, [1, 0, 0, 0, 0]]"
2023-07-28(금),배추김치,총각김치,배추김치,,,
2023-07-28(금),우유),,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-07-29(토),스파이시치킨샌드위치,밥1,밥1,"[45.0, 23.0, 12.0, [1, 0, 0, 0, 0]]",,
2023-07-29(토),크림스프,느타리버섯국,닭볶음탕,"[11.0, 2.4, 1.0, [1, 0, 0, 0, 0]]","[17.0, 6.0, 4.0, [1, 0, 0, 0, 0]]","[9.4, 9.5, 25.72, [1, 0, 0, 0, 0]]"
2023-07-29(토),해시브라운,쇠고기청경채볶음,오삼불고기,"[0.0, 2.4, 2.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[6.02, 8.64, 11.35, [1, 0, 0, 0, 0]]"
2023-06-27(화),계란후라이,열무김치,배추김치,"[0.43, 6.76, 6.24, [1, 0, 0, 0, 0]]",,
2023-06-27(화),마늘쫑무침,메론,비타민음료,"[11.05, 2.72, 2.29, [1, 0, 0, 0, 0]]","[8.16, 0.19, 0.84, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-06-27(화),시리얼,,,"[27.4, 1.12, 2.39, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-06-27(화),깍두기,,,"[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-06-27(화),우유),,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-06-28(수),밥1,밥1,어묵국,,,"[12.5, 2.37, 12.66, [1, 0, 0, 0, 0]]"
2023-06-28(수),대파육개장,황태채무국,떡볶이,"[16.0, 14.0, 13.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[60.42, 2.91, 6.97, [1, 0, 0, 0, 0]]"
