날짜,조식,조식열량,중식,중식열량,석식,석식열량,증특식,증특식열량,열량합계
2022-10-26,밥,363kcal,밥,363kcal,베이컨볶음밥(01)(02)(05)(10)(18),459.9kcal,,,4023.40kcal
2022-10-26,쇠고기감자국(05)(16),75.42kcal,유부장국,19.55kcal,핫로스트치킨(01)(06)(15),868.1kcal,,,4023.40kcal
2022-10-26,두부김치(05)(10),247.43kcal,삼겹살구이(10),1052.28kcal,"채소스틱(오이,양파,당근)(05)(06)",56.93kcal,,,4023.40kcal
2022-10-26,계란부추볶음(01),191.95kcal,콩나물파채초무침(05),35.6kcal,배추김치,10kcal,,,4023.40kcal
2022-10-26,조미김(8절형),5.25kcal,모듬쌈,25.49kcal,탄산음료,117.5kcal,,,4023.40kcal
2022-10-26,"우유(백색우유(200ML,연간))(02)",122kcal,배추김치,10kcal,,,,,4023.40kcal
2022-10-27,잡곡밥,382.25kcal,전투식량 2형3식단(잡채밥),1196kcal,흑미밥,374.25kcal,,,3140.00kcal
2022-10-27,키조개미역국(18),16.66kcal,돈육김치찌개,31.47kcal,계란조랭이떡국(01)(06)(16),186.91kcal,,,3140.00kcal
2022-10-27,돈육굴소스양배추볶음(10)(18),413.72kcal,김자반,40kcal,매운어묵볶음,35.67kcal,,,3140.00kcal
2022-10-27,매콤감자조림,78.59kcal,깍두기(수의계약)(09),15.2kcal,후루츠탕수육(12),222.08kcal,,,3140.00kcal
2022-10-27,깍두기(수의계약)(09),15.2kcal,,,배추김치,10kcal,,,3140.00kcal
2022-10-27,"우유(백색우유(200ML,연간))(02)",122kcal,,,,,,,3140.00kcal
2022-10-28,간장계란밥(01),601.07kcal,잡곡밥,382.25kcal,돼지국밥(완)(05)(06)(09)(10),905.06kcal,,,3281.71kcal
2022-10-28,어묵탕(05),14.97kcal,감자수제비국(01)(05),43.86kcal,부추겉절이,18.44kcal,,,3281.71kcal
2022-10-28,돼지고기두반장볶음(10),408.53kcal,미트볼케찹조림(10)(12),407.97kcal,"채소스틱(오이,양파,당근)(05)(06)",56.93kcal,,,3281.71kcal
2022-10-28,김자반,40kcal,고등어김치조림,228.99kcal,깍두기(다수공급자)(09),15.2kcal,,,3281.71kcal
2022-10-28,깍두기(수의계약)(09),15.2kcal,파김치,21.24kcal,,,,,3281.71kcal
2022-10-28,"우유(백색우유(200ML,연간))(02)",122kcal,,,,,,,3281.71kcal
2022-10-28,"생수(500ML,후식)",0kcal,,,,,,,3281.71kcal
2022-10-29,햄치즈버거(01)(10)(12),279.14kcal,불닭덮밥(01)(15),689.81kcal,밥,363kcal,,,3181.36kcal
2022-10-29,스크램블에그(01),190.92kcal,크루통크림스프,132.9kcal,감자고추장찌개(10),90.62kcal,,,3181.36kcal
2022-10-29,씨리얼,151.2kcal,어묵핫바,0kcal,쇠고기야채볶음(16),183.03kcal,,,3181.36kcal
2022-10-29,바나나,62.4kcal,단무지,9kcal,오징어젓갈무침(17)(17),37.84kcal,,,3181.36kcal
2022-10-29,탄산음료,117.5kcal,스트링치즈,742kcal,배추김치,10kcal,,,3181.36kcal
2022-10-29,"우유(백색우유(200ML,연간))(02)",122kcal,,,,,,,3181.36kcal
2022-10-30,밥,363kcal,밥,363kcal,잡곡밥,382.25kcal,,,2838.25kcal
2022-10-30,콩나물김치국(05),44.16kcal,배추쇠고기국(16),67.85kcal,두부된장찌개(05),56kcal,,,2838.25kcal
2022-10-30,감자채피망볶음,48.97kcal,치즈떡닭갈비 (02)(06)(15),341.12kcal,게맛살어묵볶음,58.5kcal,,,2838.25kcal
2022-10-30,돈육메추리알장조림(18),33.67kcal,콘샐러드(완),510kcal,돼지고기두반장볶음(10),408.53kcal,,,2838.25kcal
2022-10-30,배추김치,10kcal,깍두기(다수공급자)(09),15.2kcal,배추김치,10kcal,,,2838.25kcal
2022-10-30,,,과일푸딩,126kcal,,,,,2838.25kcal
2022-10-31,흑미밥,374.25kcal,쇠고기국밥(05)(16),441.97kcal,밥,363kcal,,,2376.94kcal
2022-10-31,오징어무국(05)(17),76.86kcal,돼지목살폭찹(05)(12),140.7kcal,돈가스,155.34kcal,,,2376.94kcal
2022-09-30,비엔나소시지야채볶음(05)(06)(10)(12)(15)(16),237.48kcal,"우유(백색우유(200ML,연간))(02)",122kcal,"채소스틱(오이,양파,당근)(05)(06)",55.73kcal,,,2530.92kcal
2022-09-30,배추김치,10kcal,탄산음료,117.5kcal,배추김치,10kcal,,,2530.92kcal
2022-09-30,"생수(500ML,후식)",0kcal,,,짜먹는요구르트(02),38.4kcal,,,2530.92kcal
2022-10-01,밥,363kcal,쇠고기국밥(05)(16),441.97kcal,밥,363kcal,,,2456.39kcal
2022-10-01,쇠고기미역국(05)(16),32.46kcal,돼지갈비구이(완)(05),60.43kcal,참치김치찌개(05),108.1kcal,,,2456.39kcal
2022-10-01,오징어볶음(02)(06)(17),238.38kcal,오이부추무침,21.59kcal,쇠고기야채볶음(16),183.03kcal,,,2456.39kcal
2022-10-01,단호박샐러드(완)(01)(02)(05),151.3kcal,배추김치,10kcal,감자조림,83.93kcal,,,2456.39kcal
2022-10-01,배추김치,10kcal,아이스샌드,252kcal,깍두기(다수공급자)(09),15.2kcal,,,2456.39kcal
2022-10-01,"우유(백색우유(200ML,연간))(02)",122kcal,,,,,,,2456.39kcal
2022-10-02,식빵(10),171.73kcal,밥,363kcal,밥,363kcal,,,2457.93kcal
2022-10-02,스크램블에그(01),190.92kcal,닭곰탕(15),180.73kcal,제육볶음(10),430.48kcal,,,2457.93kcal
2022-10-02,씨리얼,151.2kcal,돈육메추리알장조림(18),33.67kcal,오미산적(완)(01)(05)(06)(10)(15),158.08kcal,,,2457.93kcal
2022-10-02,"우유(백색우유(200ML,연간))(02)",122kcal,콩나물무침(05),25.96kcal,모듬쌈,25.49kcal,,,2457.93kcal
2022-10-02,사과(후지),38.367kcal,배추김치,10kcal,쌈무,7kcal,,,2457.93kcal
2022-10-02,탄산음료,117.5kcal,,,배추김치,10kcal,,,2457.93kcal
2022-10-02,,,,,이온음료,58.8kcal,,,2457.93kcal
2022-10-03,밥,363kcal,밥,363kcal,흑미밥,374.25kcal,,,2042.30kcal
2022-10-03,감자계란국(01),73.04kcal,어묵탕(05),14.97kcal,돈육김치찌개,31.47kcal,,,2042.30kcal
2022-10-03,소불고기(완제품)(16),319.6kcal,함박스테이크,0kcal,닭고기카레볶음(02)(06)(15),301.46kcal,,,2042.30kcal
2022-10-03,오징어젓갈무침(17)(17),37.84kcal,감자샐러드(완),0kcal,후르츠양배추샐러드,6.47kcal,,,2042.30kcal
2022-10-03,배추김치,10kcal,배추김치,10kcal,깍두기(다수공급자)(09),15.2kcal,,,2042.30kcal
2022-10-03,"우유(백색우유(200ML,연간))(02)",122kcal,,,,,,,2042.30kcal
2022-10-04,밥,363kcal,메밀소바,8.84kcal,잡곡밥,382.25kcal,,,1835.53kcal
2022-10-04,오징어무국(05)(17),76.86kcal,새우가스&소스,151.14kcal,짬뽕찌개(08)(09)(17)(18),62.93kcal,,,1835.53kcal
2022-10-04,계란찜(01)(09),107.05kcal,크루통샐러드(05)(06),41.9kcal,청경채굴소스볶음(16)(18),179.59kcal,,,1835.53kcal
2022-10-04,스팸감자조림,65.15kcal,배추김치,10kcal,깐풍기(18),239.62kcal,,,1835.53kcal
2022-10-04,배추김치,10kcal,,,깍두기(다수공급자)(09),15.2kcal,,,1835.53kcal
2022-10-04,"우유(백색우유(200ML,연간))(02)",122kcal,,,,,,,1835.53kcal
2022-10-05,밥,363kcal,밥,363kcal,밥,363kcal,,,3402.44kcal
2022-10-05,쇠고기무국(05)(16),54.38kcal,팽이버섯된장국(05),34.87kcal,닭볶음탕(15),292.08kcal,,,3402.44kcal
2022-10-05,두부김치(05)(10),247.43kcal,삼겹살구이(10),1052.28kcal,삼치엿장구이(05)(06),322.67kcal,,,3402.44kcal
2022-10-05,햄감자채볶음(02)(05)(06)(10)(15),108.19kcal,콩나물파채초무침(05),35.6kcal,김치전(완)(05)(06),108.25kcal,,,3402.44kcal
2022-10-05,떠먹는 토핑형 발효유,,쌈무,7kcal,깍두기(다수공급자)(09),15.2kcal,,,3402.44kcal
2022-10-05,,,모듬쌈,25.49kcal,,,,,3402.44kcal
2022-10-05,,,배추김치,10kcal,,,,,3402.44kcal
2022-10-06,밥,363kcal,흑미밥,374.25kcal,마파두부덮밥(05)(18),551.88kcal,,,2436.50kcal
2022-10-06,배추쇠고기국(16),67.85kcal,무두부조개탕(05)(18),78.76kcal,치킨무,6kcal,,,2436.50kcal
2022-10-06,비엔나소시지야채볶음(05)(10)(12)(15)(16),220.26kcal,김말이튀김,415.21kcal,브리또,28.5kcal,,,2436.50kcal
2022-10-06,도토리묵&양념장,29.07kcal,돼지고기김치찜,71.58kcal,"매일유업,썬업사과,200ml",46kcal,,,2436.50kcal
2022-10-06,깍두기(다수공급자)(09),15.2kcal,깍두기(다수공급자)(09),15.2kcal,"포도,신선형(포도(811월))",31.74kcal,,,2436.50kcal
2022-10-06,"우유(백색우유(200ML,연간))(02)",122kcal,,,,,,,2436.50kcal
2022-10-07,잡곡밥,382.25kcal,무굴밥,430.02kcal,오므라이스(01)(12),527.96kcal,,,2401.55kcal
2022-10-07,김치어묵국,16.46kcal,버섯된장찌개(05),41.83kcal,유부장국,19.55kcal,,,2401.55kcal
2022-10-07,돈육굴소스양배추볶음(10)(18),413.72kcal,동그랑땡(01)(12),69.39kcal,크림새우양상추샐러드(01)(06)(09),259.26kcal,,,2401.55kcal
2022-10-07,시금치무침,14.98kcal,오징어초무침(17),74.13kcal,배추김치,10kcal,,,2401.55kcal
2022-10-07,배추김치,10kcal,배추김치,10kcal,커피음료,,,,2401.55kcal
2022-10-07,"우유(백색우유(200ML,연간))(02)",122kcal,,,,,,,2401.55kcal
2022-10-07,"생수(500ML,후식)",0kcal,,,,,,,2401.55kcal
2022-10-08,감자버터구이,60.35kcal,참치야채비빔밥,471.61kcal,밥,363kcal,,,2518.93kcal
2022-10-08,삶은계란(01),70.09kcal,두부된장찌개(05),56kcal,만둣국(01)(05),22.19kcal,,,2518.93kcal
2022-10-08,가공우유(바나나맛)(02),167kcal,데리야끼갈비산적구이(17)(05),552.5kcal,치즈떡닭갈비 (02)(06)(15),341.12kcal,,,2518.93kcal
2022-10-08,딸기크림샌드,0kcal,단무지,9kcal,파인애플샐러드,42.81kcal,,,2518.93kcal
2022-10-08,크로와상(06),65.8kcal,,,배추김치,10kcal,,,2518.93kcal
2022-10-08,씨리얼,151.2kcal,,,,,,,2518.93kcal
2022-10-08,"우유(백색우유(200ML,연간))(02)",122kcal,,,,,,,2518.93kcal
2022-10-08,방울토마토(비생산기)(12),14.256kcal,,,,,,,2518.93kcal
2022-10-09,밥,363kcal,밥,363kcal,밥,363kcal,,,2567.45kcal
2022-10-09,두부김치국(05),48.77kcal,쇠고기당면국(05)(16),114.87kcal,아욱된장국(05),29.21kcal,,,2567.45kcal
2022-10-09,게맛살어묵볶음,58.5kcal,오리불고기,450.89kcal,훈제삼겹살&무쌈(10),529kcal,,,2567.45kcal
2022-10-09,오징어브로콜리숙회(17),82.58kcal,상추겉절이,26.05kcal,꽈리고추멸치조림,65.01kcal,,,2567.45kcal
2022-10-09,깍두기(다수공급자)(09),15.2kcal,배추김치,10kcal,배추김치,10kcal,,,2567.45kcal
2022-10-09,사과(후지),38.367kcal,,,,,,,2567.45kcal
2022-10-10,간장계란밥(01),601.07kcal,밥,363kcal,밥,363kcal,,,2898.20kcal
2022-10-10,쇠고기무국(05)(16),54.38kcal,설렁탕/소면(16),126.29kcal,순두부국(01)(05),67.25kcal,,,2898.20kcal
2022-10-10,베이컨어묵볶음(02)(05)(10),80.93kcal,닭감자찜(06)(15),315.43kcal,삼겹살대파볶음(10),609.08kcal,,,2898.20kcal
2022-10-10,조미김(8절형),5.25kcal,오이무침,16.51kcal,파인애플샐러드,42.81kcal,,,2898.20kcal
2022-10-10,배추김치,10kcal,깍두기(다수공급자)(09),15.2kcal,배추김치,10kcal,,,2898.20kcal
2022-10-10,"우유(백색우유(200ML,연간))(02)",122kcal,,,농후 발효유(02),96kcal,,,2898.20kcal
2022-10-11,밥,363kcal,흑미밥,374.25kcal,밥,363kcal,,,3063.36kcal
2022-10-11,호박된장국,27.75kcal,쇠고기육개장(05)(16),86.07kcal,광어매운탕(05),139.45kcal,,,3063.36kcal
2022-10-11,쇠고기메추리알조림,28.53kcal,팝콘형치킨너겟(12),183.24kcal,단호박튀김(06),243.92kcal,,,3063.36kcal
2022-10-11,시금치무침,14.98kcal,수육야채무침(10),666.41kcal,떡갈비스테이크(10)(12),415.56kcal,,,3063.36kcal
2022-10-11,배추김치,10kcal,배추김치,10kcal,깍두기(다수공급자)(09),15.2kcal,,,3063.36kcal
2022-10-11,"우유(백색우유(200ML,연간))(02)",122kcal,,,,,,,3063.36kcal
2022-10-12,밥,363kcal,잡곡밥,382.25kcal,밥,363kcal,,,3444.85kcal
2022-10-12,사골우거지국(05)(16),263.13kcal,햄듬뿍부대찌개(05)(06)(10)(15),220.54kcal,감자탕(05)(10),186.09kcal,,,3444.85kcal
2022-10-12,조랭이떡닭살간장조림(06)(15)(18),334.83kcal,치킨너겟&머스타드소스,419.84kcal,잡채,219.61kcal,,,3444.85kcal
2022-10-12,오이무침,16.51kcal,돼지고기감자조림(06),107.19kcal,오징어튀김(06),350.46kcal,,,3444.85kcal
2022-10-12,배추김치,10kcal,깍두기(다수공급자)(09),15.2kcal,배추김치,10kcal,,,3444.85kcal
2022-10-12,"우유(백색우유(200ML,연간))(02)",122kcal,,,멜론(여름),61.2kcal,,,3444.85kcal
2022-10-13,밥,363kcal,잡곡밥,382.25kcal,밥,363kcal,,,2566.04kcal
2022-10-13,떡국(01)(05)(16),47.51kcal,꽃게탕(08),90.51kcal,유부장국,19.55kcal,,,2566.04kcal
2022-10-13,소불고기(완제품)(16),319.6kcal,돼지목살폭찹(05)(12),140.7kcal,두부면로제파스타(02)(05)(10),418.96kcal,,,2566.04kcal
2022-10-13,오징어젓갈무침(17)(17),37.84kcal,멕시칸샐러드(01)(10),69.02kcal,치즈돈가스,153.84kcal,,,2566.04kcal
2022-10-13,가공우유(딸기맛)(02),116kcal,배추김치,10kcal,배추김치,10kcal,,,2566.04kcal
2022-10-13,배추김치,10kcal,,,,,,,2566.04kcal
2022-10-13,방울토마토(비생산기)(12),14.256kcal,,,,,,,2566.04kcal
2022-10-14,밥,363kcal,전투식량 2형3식단(잡채밥),1196kcal,생우동(06),905.17kcal,,,3641.63kcal
2022-10-14,쇠고기미역국(05)(16),32.46kcal,돈육김치찌개,31.47kcal,소품떡,150.84kcal,,,3641.63kcal
2022-10-14,햄감자채볶음(02)(05)(06)(10)(15),108.19kcal,김자반,40kcal,왕새우튀김(06)(09),555.99kcal,,,3641.63kcal
2022-10-14,두부조림(05),102.31kcal,깍두기(수의계약)(09),15.2kcal,단무지,9kcal,,,3641.63kcal
2022-10-14,배추김치,10kcal,,,,,,,3641.63kcal
2022-10-14,"생수(500ML,후식)",0kcal,,,,,,,3641.63kcal
2022-10-14,"우유(백색우유(200ML,연간))(02)",122kcal,,,,,,,3641.63kcal
2022-10-15,치즈불고기버거(01)(05)(10),992.93kcal,참치마요덮밥(01)(05),635.43kcal,밥,363kcal,,,3797.72kcal
2022-10-15,씨리얼,151.2kcal,팽이버섯된장국(05),34.87kcal,해물순두부찌개(01)(05)(08)(09)(17)(18),79.79kcal,,,3797.72kcal
2022-10-15,탄산음료,117.5kcal,닭봉달콤간장조림(17)(05),643.12kcal,쇠고기버섯볶음(16),402.32kcal,,,3797.72kcal
2022-10-15,"우유(백색우유(200ML,연간))(02)",122kcal,치킨무,6kcal,살사 푸실리 파스타(05)(06)(12)(16),195.96kcal,,,3797.72kcal
2022-10-15,,,짜먹는요구르트(02),38.4kcal,깍두기(다수공급자)(09),15.2kcal,,,3797.72kcal
2022-09-15,"우유(백색우유(200ML,연간))(02)",122kcal,,,,,,,3340.65kcal
2022-09-16,흑미밥,374.25kcal,크루통크림스프(05)(06),146.4kcal,밥,363kcal,,,3345.85kcal
2022-09-16,오징어무국(05)(17),85.35kcal,오이피클,0kcal,삼계탕(15),819.98kcal,,,3345.85kcal
2022-09-16,감자채피망볶음,44.96kcal,토마토스파게티(06)(12),784.74kcal,오이풋고추된장무침(05)(06),30.12kcal,,,3345.85kcal
2022-09-16,두부김치(05)(06)(10),258.16kcal,불고기샐러드(16),234.11kcal,오이양파장아찌(05)(06),25.18kcal,,,3345.85kcal
2022-09-16,총각김치,16.4kcal,레몬에이드,26kcal,깍두기(다수공급자)(09),15.2kcal,,,3345.85kcal
2022-09-16,"생수(500ML,후식)",0kcal,,,,,,,3345.85kcal
2022-09-16,"우유(백색우유(200ML,연간))(02)",122kcal,,,,,,,3345.85kcal
2022-09-17,햄치즈버거(01)(10)(12),279.14kcal,밥,363kcal,밥,363kcal,,,2945.39kcal
2022-09-17,스크램블에그(01),190.92kcal,순두부국(01)(05),67.22kcal,감자짜글이(05)(06),88.38kcal,,,2945.39kcal
2022-09-17,씨리얼,151.2kcal,소불고기(완제품)(16),287.48kcal,쭈꾸미삼겹살볶음(05)(06)(10),383.18kcal,,,2945.39kcal
2022-09-17,"우유(백색우유(200ML,연간))(02)",122kcal,오이부추무침,27.17kcal,콘샐러드(완),480kcal,,,2945.39kcal
2022-09-17,탄산음료,117.5kcal,배추김치,10kcal,깍두기(다수공급자)(09),15.2kcal,,,2945.39kcal
2022-09-18,밥,363kcal,밥,363kcal,밥,363kcal,,,2203.94kcal
2022-09-18,쇠고기당면국(05)(16),77.68kcal,돈육김치찌개,31.47kcal,제육볶음(05)(06)(10),475.45kcal,,,2203.94kcal
2022-09-18,어묵볶음,17.61kcal,꽈리고추멸치조림(05)(06),68.85kcal,김치전(완)(05)(06),109.59kcal,,,2203.94kcal
2022-09-18,베이컨양배추볶음(02)(05)(06)(10)(15),55kcal,함박스테이크,0kcal,모듬쌈(05)(06),63.29kcal,,,2203.94kcal
2022-09-18,배추김치,10kcal,깍두기(다수공급자)(09),15.2kcal,배추김치,10kcal,,,2203.94kcal
2022-09-18,"우유(백색우유(200ML,연간))(02)",122kcal,,,이온음료,58.8kcal,,,2203.94kcal
2022-09-19,밥,363kcal,잡곡밥,382.25kcal,잔치국수(01)(05),27.93kcal,,,2995.18kcal
2022-09-19,사골우거지국(05)(06)(16),200.18kcal,해물순두부찌개(01)(05)(08)(09)(17)(18),76.37kcal,흑미밥,374.25kcal,,,2995.18kcal
2022-09-19,조미김(8절형),5.25kcal,청경채굴소스볶음(16)(18),144.85kcal,조기구이(06),220.92kcal,,,2995.18kcal
2022-09-19,돈육메추리알장조림(05)(06)(18),44.08kcal,치즈떡닭갈비 (02)(05)(06)(15),400.24kcal,케이준치킨샐러드(01),624.66kcal,,,2995.18kcal
2022-09-19,깍두기(다수공급자)(09),15.2kcal,배추김치,10kcal,배추김치,10kcal,,,2995.18kcal
2022-09-19,농후 발효유(02),96kcal,,,,,,,2995.18kcal
2022-09-20,식빵(10),428.53kcal,참치열무비빔밥&양념장(06),584.55kcal,통새우볶음밥(12),571.73kcal,,,3363.68kcal
2022-09-20,씨리얼,151.2kcal,유부장국(05)(06),27.23kcal,누들떡볶이(05)(06),117.43kcal,,,3363.68kcal
2022-09-20,찐감자(감자구이),96.33kcal,고구마고로케(01)(02)(06)(12),322.1kcal,김말이튀김(05)(06),394.72kcal,,,3363.68kcal
2022-09-20,크로와상(06),65.8kcal,계란후라이(01),95.32kcal,순대(05)(06)(10),144.8kcal,,,3363.68kcal
2022-09-20,"우유(백색우유(200ML,연간))(02)",122kcal,단무지,5.4kcal,치킨무,4.5kcal,,,3363.68kcal
2022-09-20,"웅진식품,내사랑사과,180ml",82.8kcal,거봉포도,31.74kcal,탄산음료,117.5kcal,,,3363.68kcal
2022-09-21,흑미밥,374.25kcal,메밀소바,11.83kcal,잡곡밥,382.25kcal,,,2239.01kcal
2022-09-21,사골곰탕,143.76kcal,치즈돈가스,204.12kcal,햄듬뿍부대찌개(05)(06)(10)(15),217.39kcal,,,2239.01kcal
2022-09-21,비엔나소시지야채볶음(05)(06)(10)(12)(15)(16),237.48kcal,키위드레싱(증),0kcal,새송이버섯파프리카볶음,50.24kcal,,,2239.01kcal
2022-09-21,오징어젓갈무침(17)(17),37.71kcal,파인애플샐러드,49.18kcal,닭고기카레볶음(02)(06)(15),319.8kcal,,,2239.01kcal
2022-09-21,가공우유(바나나맛)(02),167kcal,열무김치,14.4kcal,깍두기(다수공급자)(09),15.2kcal,,,2239.01kcal
2022-09-21,열무김치,14.4kcal,,,,,,,2239.01kcal
2022-09-22,간장계란밥(01)(05)(06),610.16kcal,밥,363kcal,흑미밥,374.25kcal,,,3586.31kcal
2022-09-22,쇠고기미역국(05)(16),50.75kcal,핫로스트치킨(01)(06)(15),963.07kcal,근대된장국(05)(06),40.81kcal,,,3586.31kcal
2022-09-22,마파두부(05)(06)(18),173.04kcal,오징어초무침(17),78.74kcal,돼지고기두반장볶음(06)(10),451.1kcal,,,3586.31kcal
2022-09-22,김자반,40kcal,즉석자장소스,0kcal,배추겉절이(09),27.75kcal,,,3586.31kcal
2022-09-22,열무김치,14.4kcal,배추김치,10kcal,치킨너겟샐러드(06)(15),220.01kcal,,,3586.31kcal
2022-09-22,"우유(백색우유(200ML,연간))(02)",122kcal,,,,,,,3586.31kcal
2022-09-22,사과(홍로),47.232kcal,,,,,,,3586.31kcal
2022-09-23,밥,363kcal,밥,363kcal,쇠고기볶음밥(01)(05)(06)(18),438.53kcal,,,2608.04kcal
2022-09-23,김치어묵국,16.46kcal,명태찌개(05)(06),115.33kcal,유부장국(05)(06),27.23kcal,,,2608.04kcal
2022-09-23,햄감자채볶음(02)(05)(06)(10)(15),101.22kcal,돈육굴소스양배추볶음(05)(06)(10)(18),420.78kcal,조미김(8절형),5.25kcal,,,2608.04kcal
2022-09-23,달걀말이(완)(01)(12),230.2kcal,단호박샐러드(완)(01)(02)(05),160.2kcal,브리또,188.84kcal,,,2608.04kcal
2022-09-23,배추김치,10kcal,배추김치,10kcal,배추김치,10kcal,,,2608.04kcal
2022-09-23,"우유(백색우유(200ML,연간))(02)",122kcal,,,"웅진식품,자연은망고,180ml",26kcal,,,2608.04kcal
2022-09-23,"생수(500ML,후식)",0kcal,,,,,,,2608.04kcal
2022-09-24,밥,363kcal,불닭덮밥(01)(05)(06)(15),718.75kcal,밥,363kcal,,,3540.38kcal
2022-09-24,홍합살무국,19.61kcal,치킨무,4.5kcal,감자짜글이(05)(06),88.38kcal,,,3540.38kcal
2022-09-24,느타리버섯피망볶음(05)(06),41.43kcal,옥수수스프,132.9kcal,쇠고기야채볶음(05)(06)(16),207.39kcal,,,3540.38kcal
2022-09-24,소시지케찹조림(02)(05)(06)(10)(12)(15),238.72kcal,고구마사과샐러드(01),276.35kcal,살사 푸실리 파스타(05)(06)(12)(16),202.35kcal,,,3540.38kcal
2022-09-24,배추김치,10kcal,스트링치즈,742kcal,배추김치,10kcal,,,3540.38kcal
2022-09-24,"우유(백색우유(200ML,연간))(02)",122kcal,,,,,,,3540.38kcal
2022-09-25,밥,363kcal,밥,363kcal,잡곡밥,382.25kcal,,,2672.18kcal
2022-09-25,달걀국(01)(05)(09),127.72kcal,설렁탕/소면(16),139.49kcal,두부김치국(05),48.77kcal,,,2672.18kcal
2022-09-25,쇠고기메추리알조림(05)(06),30.59kcal,닭감자찜(05)(06)(15),359.35kcal,훈제삼겹살&무쌈(01)(10),144.5kcal,,,2672.18kcal
2022-09-25,가공우유(딸기맛)(02),116kcal,오이풋고추된장무침(05)(06),30.12kcal,도토리묵&양념장(05)(06),47.79kcal,,,2672.18kcal
2022-09-25,콘샐러드(완),480kcal,깍두기(다수공급자)(09),15.2kcal,열무김치,14.4kcal,,,2672.18kcal
2022-09-25,배추김치,10kcal,"매일유업,썬업파인애플,200ml",,,,,,2672.18kcal
2022-09-26,밥,363kcal,잡곡밥,382.25kcal,밥,363kcal,,,2991.81kcal
2022-09-26,쇠고기무국(05)(16),54.8kcal,참치우거지국(05)(06),86.13kcal,순두부짬뽕찌개(05)(06)(08)(09)(10)(17)(18),212.36kcal,,,2991.81kcal
2022-09-26,계란찜(01)(09),142.09kcal,치킨텐더(12),754.58kcal,돼지갈비구이(완)(05),58.38kcal,,,2991.81kcal
2022-09-26,소시지케찹조림(02)(05)(06)(10)(12)(15),238.72kcal,골뱅이야채무침(17),121.69kcal,오이도라지무침(06),53.21kcal,,,2991.81kcal
2022-09-26,배추김치,10kcal,열무김치,14.4kcal,깍두기(다수공급자)(09),15.2kcal,,,2991.81kcal
2022-09-26,"우유(백색우유(200ML,연간))(02)",122kcal,,,,,,,2991.81kcal
2022-09-27,모닝빵&딸기잼(06),395.82kcal,돼지국밥(완)(05)(06)(09)(10),832.66kcal,보리밥&강된장(05)(06),565.53kcal,,,3304.34kcal
2022-09-27,삶은계란(01),70.09kcal,부추겉절이(05)(06),25.09kcal,감자짜글이(05)(06),88.38kcal,,,3304.34kcal
2022-09-27,땅콩크림샌드,0kcal,"채소스틱(오이,양파,당근)(05)(06)",55.73kcal,떡갈비스테이크(10)(12),465.84kcal,,,3304.34kcal
2022-09-27,가공우유(초코맛)(02),126kcal,깍두기(다수공급자)(09),15.2kcal,열무김치,14.4kcal,,,3304.34kcal
2022-09-27,씨리얼,151.2kcal,,,워터젤리,376.4kcal,,,3304.34kcal
2022-09-27,감자샐러드(완),0kcal,,,,,,,3304.34kcal
2022-09-27,"우유(백색우유(200ML,연간))(02)",122kcal,,,,,,,3304.34kcal
2022-09-28,밥,363kcal,밥,363kcal,흑미밥,374.25kcal,,,3556.42kcal
2022-09-28,오징어무국(05)(17),85.35kcal,삼겹살구이(10),1052.28kcal,쇠고기육개장(01)(05)(16),113.13kcal,,,3556.42kcal
2022-09-28,멸치아몬드볶음(05)(06),117.59kcal,콩나물파채초무침(05)(06),31.66kcal,순대야채볶음(05)(06)(10),305.17kcal,,,3556.42kcal
2022-09-28,두부김치(05)(06)(10),258.16kcal,모듬쌈(05)(06),63.29kcal,팝콘형치킨너겟(01)(12),202.14kcal,,,3556.42kcal
2022-09-28,김자반,40kcal,쌈무,5kcal,배추김치,10kcal,,,3556.42kcal
2022-09-28,열무김치,14.4kcal,배추김치,10kcal,,,,,3556.42kcal
2022-09-28,"우유(백색우유(200ML,연간))(02)",122kcal,레몬에이드,26kcal,,,,,3556.42kcal
2022-09-29,간장계란밥(01)(05)(06),610.16kcal,전투식량 2형3식단(잡채밥),1196kcal,밥,363kcal,,,3019.12kcal
2022-09-29,어묵탕(05),15.29kcal,김치국(10),113.12kcal,감자양파국(05),38.25kcal,,,3019.12kcal
2022-09-29,오징어볶음(02)(05)(06)(17),279.72kcal,김자반,40kcal,테스터탓츠(12),149.9kcal,,,3019.12kcal
2022-09-29,열무김치,14.4kcal,배추김치,10kcal,돼지목살폭찹(05)(12),126.85kcal,,,3019.12kcal
2022-09-29,떠먹는 토핑형 발효유,,,,깍두기(다수공급자)(09),15.2kcal,,,3019.12kcal
2022-09-29,사과(홍로),47.232kcal,,,,,,,3019.12kcal
2022-09-30,밥,363kcal,새우버거,9.65kcal,만두전골(01)(05)(06)(10),374.41kcal,,,2530.92kcal
2022-09-30,호박된장국(05)(06),47.64kcal,치즈스틱(12),162.94kcal,밥,363kcal,,,2530.92kcal
2022-09-30,감자채피망볶음,44.96kcal,씨리얼,151.2kcal,돼지고기김치볶음(05)(06)(10),423.01kcal,,,2530.92kcal
2022-09-01,달걀말이(완)(01)(12),230.2kcal,단호박샐러드(완)(01)(02)(05),160.2kcal,모듬쌈(05)(06),63.29kcal,,,3401.40kcal
2022-09-01,배추김치,10kcal,배추김치,10kcal,배추김치,10kcal,,,3401.40kcal
