날짜,breakfast,breakfast_embedding,lunch,lunch_embedding,dinner,dinner_embedding,breakfast_count,lunch_count,dinner_count
2024-07-14(일),소고기된장찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",물만둣국,"[29.95, 21.79, 24.12, [1, 0, 0, 0, 0]]",쇠고기육개장,"[6.0, 6.0, 8.0, [1, 0, 0, 0, 0]]",10,1,7
2024-07-15(월),쇠고기무국,"[12.07, 8.62, 16.43, [1, 0, 0, 0, 0]]",들깨미역국,"[11.76, 5.28, 2.78, [1, 0, 0, 0, 0]]",유부장국,"[8.17, 2.48, 5.99, [1, 0, 0, 0, 0]]",10,5,2
2024-07-16(화),버섯쇠고기찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",사골떡만둣국,"[202.0, 28.0, 36.0, [1, 0, 0, 0, 0]]",두부김치국,"[18.0, 26.0, 28.0, [1, 0, 0, 0, 0]]",4,3,2
2024-07-17(수),종합어묵국,"[26.0, 0.0, 12.0, [1, 0, 0, 0, 0]]",얼큰콩나물국,"[5.87, 1.54, 2.17, [1, 0, 0, 0, 0]]",부대찌개,"[41.11, 38.55, 27.7, [1, 0, 0, 0, 0]]",2,2,14
2024-07-18(목),돼지고기애호박찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",낙지수제비,"[0, 0, 0, [0, 0, 0, 0, 1]]",햄듬뿍찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",9,3,4
2024-07-19(금),물만둣국,"[29.95, 21.79, 24.12, [1, 0, 0, 0, 0]]",고기듬뿍돼지국밥,"[0, 0, 0, [1, 0, 0, 0, 0]]",맑은콩나물국,"[3.0, 1.0, 5.0, [1, 0, 0, 0, 0]]",10,4,3
2024-07-20(토),불고기버거,"[50.0, 22.0, 20.0, [1, 0, 0, 0, 0]]",훈제닭다리,"[5.0, 14.0, 27.0, [1, 0, 0, 0, 0]]",쇠고기샤브국,"[7.0, 2.4, 13.0, [1, 0, 0, 0, 0]]",2,1,3
2024-07-21(일),소고기된장찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",부추달걀국,"[0, 0, 0, [0, 0, 0, 0, 1]]",돈육콩나물국,"[5.87, 1.54, 2.17, [1, 0, 0, 0, 0]]",10,4,1
2024-07-22(월),참치마요오믈렛,"[0, 0, 0, [0, 0, 0, 0, 1]]",쇠고기미역국,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]",물냉면vs비빔냉면,"[0, 0, 0, [0, 0, 0, 0, 1]]",4,20,3
2024-07-23(화),쇠고기두부탕국,"[0, 0, 0, [0, 0, 0, 0, 1]]",팽이버섯장국,"[6.96, 0.41, 2.7, [1, 0, 0, 0, 0]]",버섯쇠고기찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",7,3,2
2024-07-24(수),김치물만둣국,"[9.5, 55.0, 39.0, [1, 0, 0, 0, 0]]",새우완자탕,"[10.0, 3.0, 8.0, [1, 0, 0, 0, 0]]",해물순두부찌개,"[13.31, 16.19, 25.76, [1, 0, 0, 0, 0]]",1,2,4
2024-07-25(목),나가사끼짬뽕국,"[74.0, 9.0, 9.0, [1, 0, 0, 0, 0]]",전복삼계탕,"[24.0, 23.0, 69.0, [1, 0, 0, 0, 0]]",돼지고기김치찌개,"[6.38, 8.09, 8.17, [1, 0, 0, 0, 0]]",3,2,2
2024-07-26(금),오징어콩나물국,"[0, 0, 0, [0, 0, 0, 0, 1]]",꽃게해물탕,"[0, 0, 0, [0, 0, 0, 0, 1]]",종합어묵국,"[26.0, 0.0, 12.0, [1, 0, 0, 0, 0]]",4,2,8
2024-07-27(토),뉴욕핫도그,"[15.0, 8.1, 15.0, [1, 0, 0, 0, 0]]",새우알리오올리오파스타,"[85.0, 33.0, 21.0, [1, 0, 0, 0, 0]]",부대찌개,"[41.11, 38.55, 27.7, [1, 0, 0, 0, 0]]",3,1,14
2024-07-28(일),돈코츠숙주국,"[0, 0, 0, [0, 0, 0, 0, 1]]",닭곰탕,"[1.87, 4.75, 18.72, [1, 0, 0, 0, 0]]",얼큰새우탕,"[0, 0, 0, [0, 0, 0, 0, 1]]",3,1,6
2024-07-29(월),황태채국,"[1.0, 3.1, 12.0, [1, 0, 0, 0, 0]]",쇠고기미역국,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]",돼지고기애호박찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",8,20,2
2024-07-30(화),참치김치찌개,"[6.11, 4.71, 9.71, [1, 0, 0, 0, 0]]",쇠고기떡국,"[0.0, 2.5, 20.0, [1, 0, 0, 0, 0]]",닭고기육개장,"[6.0, 6.0, 8.0, [1, 0, 0, 0, 0]]",4,2,5
2024-07-31(수),얼큰쇠고기무국,"[9.6, 3.4, 10.0, [1, 0, 0, 0, 0]]",부추달걀국,"[0, 0, 0, [0, 0, 0, 0, 1]]",소갈비탕,"[11.63, 31.26, 33.29, [1, 0, 0, 0, 0]]",13,4,4
2024-08-01(목),팽이버섯장국,"[6.96, 0.41, 2.7, [1, 0, 0, 0, 0]]",김치물만둣국,"[9.5, 55.0, 39.0, [1, 0, 0, 0, 0]]",참치찌개,"[6.11, 4.71, 9.71, [1, 0, 0, 0, 0]]",7,3,2
2024-08-02(금),돼지고기애호박찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",쇠고기샤브국,"[7.0, 2.4, 13.0, [1, 0, 0, 0, 0]]",매운어묵탕,"[0, 0, 0, [0, 0, 0, 0, 1]]",9,3,6
2024-08-03(토),불고기버거,"[50.0, 22.0, 20.0, [1, 0, 0, 0, 0]]",청양나폴리탄파스타,"[0, 0, 0, [0, 0, 0, 0, 1]]",해물짬뽕국,"[69.0, 8.0, 18.0, [1, 0, 0, 0, 0]]",2,2,6
2024-08-04(일),우유),"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]",밀크티,"[30.0, 7.0, 10.0, [1, 0, 0, 0, 0]]",깍두기,"[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]",1,1,1
2024-08-05(월),쇠고기떡국,"[0.0, 2.5, 20.0, [1, 0, 0, 0, 0]]",쇠고기미역국,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]",쇠고기육개장,"[6.0, 6.0, 8.0, [1, 0, 0, 0, 0]]",3,20,7
2024-08-06(화),참치김치찌개,"[6.11, 4.71, 9.71, [1, 0, 0, 0, 0]]",낙지수제비,"[0, 0, 0, [0, 0, 0, 0, 1]]",버섯쇠고기찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",4,3,2
2024-08-07(수),황태채국,"[1.0, 3.1, 12.0, [1, 0, 0, 0, 0]]",마크니새우커리,"[0, 0, 0, [0, 0, 0, 0, 1]]",새우완자탕,"[10.0, 3.0, 8.0, [1, 0, 0, 0, 0]]",8,1,3
2024-08-08(목),얼큰쇠고기무국,"[9.6, 3.4, 10.0, [1, 0, 0, 0, 0]]",고기듬뿍순댓국,"[5.0, 3.2, 6.0, [1, 0, 0, 0, 0]]",나가사끼짬뽕국,"[74.0, 9.0, 9.0, [1, 0, 0, 0, 0]]",13,7,4
2024-08-09(금),얼큰콩나물국,"[5.87, 1.54, 2.17, [1, 0, 0, 0, 0]]",꽃게해물탕,"[0, 0, 0, [0, 0, 0, 0, 1]]",물냉면vs비빔냉면,"[0, 0, 0, [0, 0, 0, 0, 1]]",3,2,3
2024-08-10(토),뉴욕핫도그,"[15.0, 8.1, 15.0, [1, 0, 0, 0, 0]]",유부장국,"[8.17, 2.48, 5.99, [1, 0, 0, 0, 0]]",오징어무국,"[3.8, 0.96, 10.35, [1, 0, 0, 0, 0]]",3,14,3
2024-08-11(일),닭가슴살떡국,"[0.0, 1.23, 22.98, [1, 0, 0, 0, 0]]",쇠고기샤브국,"[7.0, 2.4, 13.0, [1, 0, 0, 0, 0]]",짬뽕순두부국,"[5.0, 3.8, 4.0, [1, 0, 0, 0, 0]]",4,3,1
2024-08-12(월),돈육콩나물국,"[5.87, 1.54, 2.17, [1, 0, 0, 0, 0]]",들깨미역국,"[11.76, 5.28, 2.78, [1, 0, 0, 0, 0]]",팽이버섯장국,"[6.96, 0.41, 2.7, [1, 0, 0, 0, 0]]",2,5,4
2024-08-13(화),베이컨/소시지구이,"[0.32, 1.48, 0.53, [1, 0, 0, 0, 0]]",대구매운탕,"[0, 0, 0, [0, 0, 0, 0, 1]]",부추달걀국,"[0, 0, 0, [0, 0, 0, 0, 1]]",1,1,6
2024-08-14(수),감자계란국,"[0, 0, 0, [0, 0, 0, 0, 1]]",전복삼계탕,"[24.0, 23.0, 69.0, [1, 0, 0, 0, 0]]",배추쇠고기국,"[0, 0, 0, [0, 0, 0, 0, 1]]",4,2,2
2024-08-15(목),돼지고기애호박찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",오징어무국,"[3.8, 0.96, 10.35, [1, 0, 0, 0, 0]]",소고기된장찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",9,4,3
2024-08-16(금),햄듬뿍찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",쇠고기무국,"[12.07, 8.62, 16.43, [1, 0, 0, 0, 0]]",종합어묵국,"[26.0, 0.0, 12.0, [1, 0, 0, 0, 0]]",1,2,8
2024-08-17(토),유부장국,"[8.17, 2.48, 5.99, [1, 0, 0, 0, 0]]",구운달걀,"[0.38, 4.95, 6.26, [1, 0, 0, 0, 0]]",부대찌개,"[41.11, 38.55, 27.7, [1, 0, 0, 0, 0]]",4,1,14
2024-08-18(일),맑은순두부계란탕,"[0, 0, 0, [0, 0, 0, 0, 1]]",쇠고기떡국,"[0.0, 2.5, 20.0, [1, 0, 0, 0, 0]]",얼큰콩나물국,"[5.87, 1.54, 2.17, [1, 0, 0, 0, 0]]",2,2,6
2024-08-19(월),소고기된장찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",쇠고기미역국,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]",닭곰탕,"[1.87, 4.75, 18.72, [1, 0, 0, 0, 0]]",10,20,4
2024-08-20(화),얼큰쇠고기무국,"[9.6, 3.4, 10.0, [1, 0, 0, 0, 0]]",돈등뼈감자탕,"[0, 0, 0, [0, 0, 0, 0, 1]]",쇠고기두부탕국,"[0, 0, 0, [0, 0, 0, 0, 1]]",13,4,2
2024-08-21(수),해물순두부찌개,"[13.31, 16.19, 25.76, [1, 0, 0, 0, 0]]",게살계란탕,"[0, 0, 0, [0, 0, 0, 0, 1]]",만두육개장,"[0, 0, 0, [0, 0, 0, 0, 1]]",4,2,6
2024-08-22(목),참치마요오믈렛,"[0, 0, 0, [0, 0, 0, 0, 1]]",맑은콩나물국,"[3.0, 1.0, 5.0, [1, 0, 0, 0, 0]]",지파이싸이버거,"[0, 0, 0, [0, 0, 0, 0, 1]]",4,6,1
2024-08-23(금),물만둣국,"[29.95, 21.79, 24.12, [1, 0, 0, 0, 0]]",돼지고기김치찌개,"[6.38, 8.09, 8.17, [1, 0, 0, 0, 0]]",사골떡만둣국,"[202.0, 28.0, 36.0, [1, 0, 0, 0, 0]]",10,3,3
2024-08-24(토),햄토마토소스닭가슴살,"[53.0, 6.0, 15.0, [1, 0, 0, 0, 0]]",훈제삼겹살구이,"[0.62, 29.82, 18.21, [1, 0, 0, 0, 0]]",스팸짜글이,"[0, 0, 0, [0, 0, 0, 0, 1]]",2,1,2
2024-08-25(일),돈코츠숙주국,"[0, 0, 0, [0, 0, 0, 0, 1]]",김치어묵국,"[190.0, 17.0, 38.0, [1, 0, 0, 0, 0]]",감자계란국,"[0, 0, 0, [0, 0, 0, 0, 1]]",3,1,4
2024-08-26(월),새우완자탕,"[10.0, 3.0, 8.0, [1, 0, 0, 0, 0]]",쇠고기미역국,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]",부대찌개,"[41.11, 38.55, 27.7, [1, 0, 0, 0, 0]]",2,20,14
2024-08-27(화),오징어콩나물국,"[0, 0, 0, [0, 0, 0, 0, 1]]",쇠고기두부탕국,"[0, 0, 0, [0, 0, 0, 0, 1]]",사골곰탕,"[0.0, 2.4, 3.0, [1, 0, 0, 0, 0]]",4,1,4
2024-08-28(수),쇠고기무국,"[12.07, 8.62, 16.43, [1, 0, 0, 0, 0]]",매운어묵탕,"[0, 0, 0, [0, 0, 0, 0, 1]]",해물순두부찌개,"[13.31, 16.19, 25.76, [1, 0, 0, 0, 0]]",10,1,4
2024-08-29(목),미트볼채소볶음,"[0, 0, 0, [0, 0, 0, 0, 1]]",닭매운찜,"[0, 0, 0, [0, 0, 0, 0, 1]]",회오리감자&뿌링클,"[38.32, 19.9, 3.56, [1, 0, 0, 0, 0]]",1,1,1
2024-08-30(금),물만둣국,"[29.95, 21.79, 24.12, [1, 0, 0, 0, 0]]",현미밥,"[0, 0, 0, [1, 0, 0, 0, 0]]",얼큰새우탕,"[0, 0, 0, [0, 0, 0, 0, 1]]",10,1,6
2024-08-31(토),유부장국,"[8.17, 2.48, 5.99, [1, 0, 0, 0, 0]]",갈비만두간장,"[6.76, 3.86, 4.01, [1, 0, 0, 0, 0]]",닭고기육개장,"[6.0, 6.0, 8.0, [1, 0, 0, 0, 0]]",4,1,5
2024-09-01(일),얼큰쇠고기무국,"[9.6, 3.4, 10.0, [1, 0, 0, 0, 0]]",황태채국,"[1.0, 3.1, 12.0, [1, 0, 0, 0, 0]]",오징어무국,"[3.8, 0.96, 10.35, [1, 0, 0, 0, 0]]",13,2,3
2024-09-02(월),쇠고기무국,"[12.07, 8.62, 16.43, [1, 0, 0, 0, 0]]",들깨미역국,"[11.76, 5.28, 2.78, [1, 0, 0, 0, 0]]",얼큰콩나물국,"[5.87, 1.54, 2.17, [1, 0, 0, 0, 0]]",10,5,6
2024-09-03(화),나가사끼짬뽕국,"[74.0, 9.0, 9.0, [1, 0, 0, 0, 0]]",돼지고기김치찌개,"[6.38, 8.09, 8.17, [1, 0, 0, 0, 0]]",얼큰새우탕,"[0, 0, 0, [0, 0, 0, 0, 1]]",3,3,6
2024-09-04(수),참치찌개,"[6.11, 4.71, 9.71, [1, 0, 0, 0, 0]]",하이라이스,"[49.14, 9.49, 10.26, [1, 0, 0, 0, 0]]",부대찌개,"[41.11, 38.55, 27.7, [1, 0, 0, 0, 0]]",2,2,14
2024-09-05(목),해물순두부찌개,"[13.31, 16.19, 25.76, [1, 0, 0, 0, 0]]",닭다리백숙,"[46.0, 14.0, 29.0, [1, 0, 0, 0, 0]]",소고기된장찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",4,1,3
2024-09-06(금),물만둣국,"[29.95, 21.79, 24.12, [1, 0, 0, 0, 0]]",명태매운탕,"[0, 0, 0, [0, 0, 0, 0, 1]]",종합어묵국,"[26.0, 0.0, 12.0, [1, 0, 0, 0, 0]]",10,2,8
2024-09-07(토),미니소시지구이,"[0, 0, 0, [0, 0, 0, 0, 1]]",크림스파게티,"[30.25, 12.87, 9.4, [1, 0, 0, 0, 0]]",소갈비탕,"[11.63, 31.26, 33.29, [1, 0, 0, 0, 0]]",1,1,4
2024-09-08(일),맑은순두부계란탕,"[0, 0, 0, [0, 0, 0, 0, 1]]",돈코츠숙주국,"[0, 0, 0, [0, 0, 0, 0, 1]]",꽃게해물탕,"[0, 0, 0, [0, 0, 0, 0, 1]]",2,3,2
2024-09-09(월),배추쇠고기국,"[0, 0, 0, [0, 0, 0, 0, 1]]",쇠고기미역국,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]",게살계란탕,"[0, 0, 0, [0, 0, 0, 0, 1]]",4,20,2
2024-09-10(화),블루베리베이글,"[58.0, 0.8, 11.0, [1, 0, 0, 0, 0]]",계란말이,"[2.61, 8.96, 10.18, [1, 0, 0, 0, 0]]",오이풋고추된장무침,"[0, 0, 0, [0, 0, 0, 0, 1]]",1,1,1
2024-09-11(수),닭곰탕,"[1.87, 4.75, 18.72, [1, 0, 0, 0, 0]]",유부장국,"[8.17, 2.48, 5.99, [1, 0, 0, 0, 0]]",만두육개장,"[0, 0, 0, [0, 0, 0, 0, 1]]",4,14,6
2024-09-12(목),해물순두부찌개,"[13.31, 16.19, 25.76, [1, 0, 0, 0, 0]]",고기듬뿍순댓국,"[5.0, 3.2, 6.0, [1, 0, 0, 0, 0]]",부추달걀국,"[0, 0, 0, [0, 0, 0, 0, 1]]",4,7,6
2024-09-13(금),매운어묵탕,"[0, 0, 0, [0, 0, 0, 0, 1]]",짬뽕순두부국,"[5.0, 3.8, 4.0, [1, 0, 0, 0, 0]]",물냉면vs비빔냉면,"[0, 0, 0, [0, 0, 0, 0, 1]]",2,1,3
2024-09-14(토),팽이버섯장국,"[6.96, 0.41, 2.7, [1, 0, 0, 0, 0]]",불고기버거,"[50.0, 22.0, 20.0, [1, 0, 0, 0, 0]]",돼지고기애호박찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",7,4,2
2024-09-15(일),물만둣국,"[29.95, 21.79, 24.12, [1, 0, 0, 0, 0]]",오징어무국,"[3.8, 0.96, 10.35, [1, 0, 0, 0, 0]]",부대찌개,"[41.11, 38.55, 27.7, [1, 0, 0, 0, 0]]",10,4,14
2024-09-16(월),참치김치찌개,"[6.11, 4.71, 9.71, [1, 0, 0, 0, 0]]",쇠고기미역국,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]",바지락무국,"[6.68, 2.29, 28.91, [1, 0, 0, 0, 0]]",4,20,3
2024-09-17(화),돈육콩나물국,"[5.87, 1.54, 2.17, [1, 0, 0, 0, 0]]",사골떡만둣국,"[202.0, 28.0, 36.0, [1, 0, 0, 0, 0]]",쇠고기두부탕국,"[0, 0, 0, [0, 0, 0, 0, 1]]",2,3,2
2024-09-18(수),얼큰쇠고기무국,"[9.6, 3.4, 10.0, [1, 0, 0, 0, 0]]",황태채국,"[1.0, 3.1, 12.0, [1, 0, 0, 0, 0]]",쇠고기무국,"[12.07, 8.62, 16.43, [1, 0, 0, 0, 0]]",13,2,4
2024-09-19(목),김치어묵국,"[190.0, 17.0, 38.0, [1, 0, 0, 0, 0]]",유부장국,"[8.17, 2.48, 5.99, [1, 0, 0, 0, 0]]",밥,"[0, 0, 0, [1, 0, 0, 0, 0]]",2,14,1
2024-09-20(금),소고기된장찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",돈등뼈감자탕,"[0, 0, 0, [0, 0, 0, 0, 1]]",얼큰새우탕,"[0, 0, 0, [0, 0, 0, 0, 1]]",10,4,6
2024-09-21(토),팽이버섯장국,"[6.96, 0.41, 2.7, [1, 0, 0, 0, 0]]",블랙페퍼닭가슴살,"[1.0, 1.6, 24.0, [1, 0, 0, 0, 0]]",얼큰홍합무국,"[0, 0, 0, [0, 0, 0, 0, 1]]",7,1,1
2024-09-22(일),,"[0, 0, 0, [0, 0, 0, 0, 1]]",모듬피클,"[0, 0, 0, [0, 0, 0, 0, 1]]",겉절이김치,"[0, 0, 0, [0, 0, 0, 0, 1]]",3,1,1
2024-09-23(월),게살계란탕,"[0, 0, 0, [0, 0, 0, 0, 1]]",쇠고기미역국,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]",참치김치찌개,"[6.11, 4.71, 9.71, [1, 0, 0, 0, 0]]",2,20,6
2024-09-24(화),돼지고기애호박찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",낙지연포탕,"[0, 0, 0, [0, 0, 0, 0, 1]]",팽이버섯장국,"[6.96, 0.41, 2.7, [1, 0, 0, 0, 0]]",9,2,4
2024-09-25(수),사골곰탕,"[0.0, 2.4, 3.0, [1, 0, 0, 0, 0]]",일본식쇠고기카레,"[39.0, 15.0, 18.0, [1, 0, 0, 0, 0]]",김치물만둣국,"[9.5, 55.0, 39.0, [1, 0, 0, 0, 0]]",2,2,2
2024-09-26(목),쇠고기두부탕국,"[0, 0, 0, [0, 0, 0, 0, 1]]",맑은콩나물국,"[3.0, 1.0, 5.0, [1, 0, 0, 0, 0]]",쇠고기떡국,"[0.0, 2.5, 20.0, [1, 0, 0, 0, 0]]",7,6,1
2024-09-27(금),해물짬뽕국,"[69.0, 8.0, 18.0, [1, 0, 0, 0, 0]]",부대찌개,"[41.11, 38.55, 27.7, [1, 0, 0, 0, 0]]",매운어묵탕,"[0, 0, 0, [0, 0, 0, 0, 1]]",1,5,6
2024-09-28(토),참치마요오믈렛,"[0, 0, 0, [0, 0, 0, 0, 1]]",유부장국,"[8.17, 2.48, 5.99, [1, 0, 0, 0, 0]]",나가사끼짬뽕국,"[74.0, 9.0, 9.0, [1, 0, 0, 0, 0]]",4,14,4
2024-09-29(일),쇠고기무국,"[12.07, 8.62, 16.43, [1, 0, 0, 0, 0]]",새우완자탕,"[10.0, 3.0, 8.0, [1, 0, 0, 0, 0]]",쇠고기육개장,"[6.0, 6.0, 8.0, [1, 0, 0, 0, 0]]",10,2,7
2024-09-30(월),감자계란국,"[0, 0, 0, [0, 0, 0, 0, 1]]",닭고기미역국,"[2.0, 3.0, 9.0, [1, 0, 0, 0, 0]]",바지락무국,"[6.68, 2.29, 28.91, [1, 0, 0, 0, 0]]",4,3,3
2024-10-01(화),소고기된장찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",게살계란탕,"[0, 0, 0, [0, 0, 0, 0, 1]]",부대찌개,"[41.11, 38.55, 27.7, [1, 0, 0, 0, 0]]",10,2,14
2024-10-02(수),물만둣국,"[29.95, 21.79, 24.12, [1, 0, 0, 0, 0]]",얼큰새우탕,"[0, 0, 0, [0, 0, 0, 0, 1]]",쇠고기육개장,"[6.0, 6.0, 8.0, [1, 0, 0, 0, 0]]",10,3,7
2024-10-03(목),쇠고기무국,"[12.07, 8.62, 16.43, [1, 0, 0, 0, 0]]",돼지고기애호박찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",맑은콩나물국,"[3.0, 1.0, 5.0, [1, 0, 0, 0, 0]]",10,1,3
2024-10-04(금),,"[0, 0, 0, [0, 0, 0, 0, 1]]",겉절이김치,"[0, 0, 0, [0, 0, 0, 0, 1]]",치즈핫도그소스,"[25.78, 22.6, 14.75, [1, 0, 0, 0, 0]]",3,2,1
2024-10-05(토),구운야채,"[15.39, 0.68, 4.18, [1, 0, 0, 0, 0]]",미트볼스파게티,"[61.0, 13.0, 14.0, [1, 0, 0, 0, 0]]",새우완자탕,"[10.0, 3.0, 8.0, [1, 0, 0, 0, 0]]",2,1,3
2024-10-06(일),배추쇠고기국,"[0, 0, 0, [0, 0, 0, 0, 1]]",김치물만둣국,"[9.5, 55.0, 39.0, [1, 0, 0, 0, 0]]",얼큰콩나물국,"[5.87, 1.54, 2.17, [1, 0, 0, 0, 0]]",4,3,6
2024-10-07(월),참치찌개,"[6.11, 4.71, 9.71, [1, 0, 0, 0, 0]]",닭고기미역국,"[2.0, 3.0, 9.0, [1, 0, 0, 0, 0]]",부대찌개,"[41.11, 38.55, 27.7, [1, 0, 0, 0, 0]]",2,3,14
2024-10-08(화),구운달걀,"[0.38, 4.95, 6.26, [1, 0, 0, 0, 0]]",미역된장국,"[2.34, 0.08, 1.0, [1, 0, 0, 0, 0]]",맑은순두부계란탕,"[0, 0, 0, [0, 0, 0, 0, 1]]",1,1,1
2024-10-09(수),꼬리곰탕,"[7.0, 13.0, 32.0, [1, 0, 0, 0, 0]]",돈코츠숙주국,"[0, 0, 0, [0, 0, 0, 0, 1]]",돼지고기김치찌개,"[6.38, 8.09, 8.17, [1, 0, 0, 0, 0]]",1,3,2
2024-10-10(목),얼큰홍합무국,"[0, 0, 0, [0, 0, 0, 0, 1]]",고기듬뿍돼지국밥,"[0, 0, 0, [1, 0, 0, 0, 0]]",부추달걀국,"[0, 0, 0, [0, 0, 0, 0, 1]]",1,4,6
2024-10-11(금),쇠고기두부탕국,"[0, 0, 0, [0, 0, 0, 0, 1]]",차돌샤브국,"[0, 0, 0, [0, 0, 0, 0, 1]]",바지락무국,"[6.68, 2.29, 28.91, [1, 0, 0, 0, 0]]",7,2,3
2024-10-12(토),유부장국,"[8.17, 2.48, 5.99, [1, 0, 0, 0, 0]]",불고기버거,"[50.0, 22.0, 20.0, [1, 0, 0, 0, 0]]",닭곰탕,"[1.87, 4.75, 18.72, [1, 0, 0, 0, 0]]",4,4,4
2024-10-13(일),소고기된장찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",사골떡만둣국,"[202.0, 28.0, 36.0, [1, 0, 0, 0, 0]]",참치김치찌개,"[6.11, 4.71, 9.71, [1, 0, 0, 0, 0]]",10,3,6
2024-10-14(월),얼큰쇠고기무국,"[9.6, 3.4, 10.0, [1, 0, 0, 0, 0]]",쇠고기미역국,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]",만두육개장,"[0, 0, 0, [0, 0, 0, 0, 1]]",13,20,6
2024-10-15(화),옛날토스트,"[0, 0, 0, [0, 0, 0, 0, 1]]",낙지수제비,"[0, 0, 0, [0, 0, 0, 0, 1]]",오징어콩나물국,"[0, 0, 0, [0, 0, 0, 0, 1]]",1,3,1
2024-10-16(수),,"[0, 0, 0, [0, 0, 0, 0, 1]]",동아오츠카포카리스웨트340ml 캔,"[28.97, 0.27, 0.15, [1, 0, 0, 0, 0]]",,"[0, 0, 0, [0, 0, 0, 0, 1]]",3,1,2
2024-10-17(목),부추달걀국,"[0, 0, 0, [0, 0, 0, 0, 1]]",돈등뼈감자탕,"[0, 0, 0, [0, 0, 0, 0, 1]]",해물순두부찌개,"[13.31, 16.19, 25.76, [1, 0, 0, 0, 0]]",1,4,4
2024-10-18(금),닭가슴살떡국,"[0.0, 1.23, 22.98, [1, 0, 0, 0, 0]]",대구지리탕,"[0, 0, 0, [0, 0, 0, 0, 1]]",종합어묵국,"[26.0, 0.0, 12.0, [1, 0, 0, 0, 0]]",4,2,8
2024-10-19(토),뉴욕핫도그,"[15.0, 8.1, 15.0, [1, 0, 0, 0, 0]]",팽이버섯장국,"[6.96, 0.41, 2.7, [1, 0, 0, 0, 0]]",쇠고기무국,"[12.07, 8.62, 16.43, [1, 0, 0, 0, 0]]",3,3,4
2024-10-20(일),바지락된장찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",맑은콩나물국,"[3.0, 1.0, 5.0, [1, 0, 0, 0, 0]]",해물짬뽕국,"[69.0, 8.0, 18.0, [1, 0, 0, 0, 0]]",1,6,6
2024-10-21(월),새우완자탕,"[10.0, 3.0, 8.0, [1, 0, 0, 0, 0]]",쇠고기미역국,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]",참치김치찌개,"[6.11, 4.71, 9.71, [1, 0, 0, 0, 0]]",2,20,6
2024-10-22(화),군모닝,"[32.0, 13.0, 21.0, [1, 0, 0, 0, 0]]",유부장국,"[8.17, 2.48, 5.99, [1, 0, 0, 0, 0]]",비빔쫄면,"[82.0, 13.0, 9.0, [1, 0, 0, 0, 0]]",1,14,2
2024-10-23(수),얼큰쇠고기무국,"[9.6, 3.4, 10.0, [1, 0, 0, 0, 0]]",소갈비탕,"[11.63, 31.26, 33.29, [1, 0, 0, 0, 0]]",순두부들깨탕,"[19.0, 19.0, 21.0, [1, 0, 0, 0, 0]]",13,2,1
2024-10-24(목),쇠고기두부탕국,"[0, 0, 0, [0, 0, 0, 0, 1]]",고기듬뿍순댓국,"[5.0, 3.2, 6.0, [1, 0, 0, 0, 0]]",얼큰콩나물국,"[5.87, 1.54, 2.17, [1, 0, 0, 0, 0]]",7,7,6
2024-10-25(금),소고기된장찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",얼큰새우탕,"[0, 0, 0, [0, 0, 0, 0, 1]]",팽이버섯장국,"[6.96, 0.41, 2.7, [1, 0, 0, 0, 0]]",10,3,4
