날짜,조식,중식,석식,breakfast_embedding,lunch_embedding,dinner_embedding
2023-01-09,"남양유업,과수원청포도,190ml",워터젤리,깍두기,"[22.0, 0.0, 1.0, [1, 0, 0, 0, 0]]","[24.0, 0.0, 0.0, [1, 0, 0, 0, 0]]","[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]"
2023-01-09,우유),,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-01-10,밥,탄탄면,밥,,"[91.0, 15.0, 12.0, [1, 0, 0, 0, 0]]",
2023-01-10,생선묵국,후리카케밥,김치수제비국,"[0, 0, 0, [0, 0, 0, 0, 1]]",,"[112.0, 2.4, 14.0, [1, 0, 0, 0, 0]]"
2023-01-10,오징어볶음,미니돈가스,소불고기당면볶음,"[8.66, 4.59, 12.41, [1, 0, 0, 0, 0]]","[10.0, 13.0, 6.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-01-10,떡갈비구이,꽃맛살샐러드,채소스틱,"[6.0, 7.0, 4.0, [1, 0, 0, 0, 0]]","[10.0, 12.0, 6.0, [1, 0, 0, 0, 0]]","[14.0, 6.0, 4.0, [1, 0, 0, 0, 0]]"
2023-01-10,깍두기,무&비트피클,깍두기,"[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]","[3.4, 0.1, 0.68, [1, 0, 0, 0, 0]]","[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]"
2023-01-10,우유),배추김치,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]",,"[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-01-10,,감귤,,"[0, 0, 0, [0, 0, 0, 0, 1]]","[9.34, 0.22, 0.57, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-01-11,밥,흑미밥,밥,,,
2023-01-11,쇠고기육개장,들깨미역국,사골순댓국,"[6.0, 6.0, 8.0, [1, 0, 0, 0, 0]]","[11.76, 5.28, 2.78, [1, 0, 0, 0, 0]]","[12.0, 8.0, 26.0, [1, 0, 0, 0, 0]]"
2023-01-11,소시지김치볶음,치즈떡닭갈비,동그랑땡,"[80.0, 16.0, 11.0, [1, 0, 0, 0, 0]]","[12.0, 17.0, 12.0, [1, 0, 0, 0, 0]]","[0.93, 2.11, 1.72, [1, 0, 0, 0, 0]]"
2023-01-11,맛김,해물파전,무말랭이무침,"[1.3, 1.5, 1.2, [1, 0, 0, 0, 0]]","[24.54, 9.82, 13.2, [1, 0, 0, 0, 0]]","[30.6, 7.42, 4.62, [1, 0, 0, 0, 0]]"
2023-01-11,메추리알장조림,배추김치,깍두기,"[2.63, 7.73, 16.25, [1, 0, 0, 0, 0]]",,"[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]"
2023-01-11,깍두기,유산균 발효 음료,단감,"[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]","[33.39, 0.0, 0.5, [1, 0, 0, 0, 0]]","[18.48, 0.22, 0.44, [1, 0, 0, 0, 0]]"
2023-01-11,우유),,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-01-11,"농심,카프리썬사과,200ml",,,"[0.0, 18.16, 19.61, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-01-12,불고기버거,현미밥,밥,"[50.0, 22.0, 20.0, [1, 0, 0, 0, 0]]",,
2023-01-12,가공우유,부대찌개,팽이미소된장국,"[0, 0, 0, [0, 0, 0, 0, 1]]","[41.11, 38.55, 27.7, [1, 0, 0, 0, 0]]","[7.78, 3.36, 6.02, [1, 0, 0, 0, 0]]"
2023-01-12,우유),생선가스,돈육오징어볶음,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[24.0, 1.2, 6.0, [1, 0, 0, 0, 0]]","[8.66, 4.59, 12.41, [1, 0, 0, 0, 0]]"
2023-01-12,,우엉채조림,콩나물무침,"[0, 0, 0, [0, 0, 0, 0, 1]]","[16.54, 1.95, 1.96, [1, 0, 0, 0, 0]]","[5.99, 1.13, 2.31, [1, 0, 0, 0, 0]]"
2023-01-12,,깍두기,배추김치,"[0, 0, 0, [0, 0, 0, 0, 1]]","[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]",
2023-01-12,,,감귤,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[9.34, 0.22, 0.57, [1, 0, 0, 0, 0]]"
2023-01-13,밥,잡곡밥,카레밥,,,
2023-01-13,순두부찌개,감자양파찌개,짬뽕국,"[5.62, 17.99, 18.25, [1, 0, 0, 0, 0]]","[14.04, 1.86, 2.04, [1, 0, 0, 0, 0]]","[22.49, 3.23, 8.76, [1, 0, 0, 0, 0]]"
2023-01-13,베이컨계란찜,오리훈제야채볶음,멘츠카츠,"[80.0, 16.0, 14.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[14.0, 15.0, 12.0, [1, 0, 0, 0, 0]]"
2023-01-13,바싹불고기/파채,쌈무,오이양파장아찌,"[52.2, 22.2, 4.9, [1, 0, 0, 0, 0]]","[0.6, 0.04, 0.16, [1, 0, 0, 0, 0]]","[3.74, 0.32, 0.55, [1, 0, 0, 0, 0]]"
2023-01-13,배추김치,파김치,배추김치,,"[3.13, 0.12, 0.76, [1, 0, 0, 0, 0]]",
2023-01-13,우유),,과일푸딩,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-01-13,"웅진식품,자연은납작복숭아,340ml",,,"[42.0, 0.0, 1.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-01-14,김치볶음밥,밥,제육덮밥,,,
2023-01-14,미니크로와상,생선묵국,쇠고기미역국,"[11.0, 6.0, 2.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]"
2023-01-14,크림스프,청양풍닭볶음,계란후라이,"[11.0, 2.4, 1.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0.43, 6.76, 6.24, [1, 0, 0, 0, 0]]"
2023-01-14,양배추샐러드,치커리사과무침,배추김치,"[7.45, 1.57, 0.77, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]",
2023-01-14,시리얼,배추김치,,"[27.4, 1.12, 2.39, [1, 0, 0, 0, 0]]",,"[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-01-14,탄산음료,,,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-01-14,우유),,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-01-15,간장계란밥,밥,현미밥,,,
2023-01-15,황태채콩나물국,닭개장,호박된장찌개,"[5.0, 1.5, 8.0, [1, 0, 0, 0, 0]]","[7.33, 14.54, 31.38, [1, 0, 0, 0, 0]]","[16.77, 5.6, 15.01, [1, 0, 0, 0, 0]]"
2023-01-15,맛김,부추표고버섯볶음,간장돼지불고기,"[1.3, 1.5, 1.2, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[6.0, 12.0, 15.0, [1, 0, 0, 0, 0]]"
2023-01-15,비엔나소시지구이,감자조림,모듬야채&쌈장,"[10.0, 23.0, 12.0, [1, 0, 0, 0, 0]]","[6.66, 1.68, 0.79, [1, 0, 0, 0, 0]]","[3.8, 0.17, 0.87, [1, 0, 0, 0, 0]]"
2023-01-15,배추김치,배추김치,배추김치,,,
2023-01-15,우유),,농후 발효유,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[25.94, 0.0, 0.25, [1, 0, 0, 0, 0]]"
2023-01-15,생수,,,"[29.0, 2.2, 6.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-01-16,밥,자장밥,흑미밥,,,
2023-01-16,꼬리곰탕,짬뽕수제비국,닭볶음탕,"[7.0, 13.0, 32.0, [1, 0, 0, 0, 0]]","[93.0, 3.7, 10.0, [1, 0, 0, 0, 0]]","[9.4, 9.5, 25.72, [1, 0, 0, 0, 0]]"
2023-01-16,햄감자볶음,탕수육,피망멸치볶음,"[18.0, 7.0, 4.0, [1, 0, 0, 0, 0]]","[21.58, 7.98, 9.0, [1, 0, 0, 0, 0]]","[4.7, 2.46, 4.98, [1, 0, 0, 0, 0]]"
2023-01-16,오징어야채무침,짜사이무침,깐쇼새우,"[3.38, 2.99, 4.8, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[17.14, 6.71, 11.26, [1, 0, 0, 0, 0]]"
2023-01-16,깍두기,배추김치,백김치,"[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]",,"[4.75, 0.19, 1.21, [1, 0, 0, 0, 0]]"
2023-01-16,우유),이온음료,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[38.0, 0.0, 0.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-01-17,밥,밥,나시고랭볶음밥,,,
2023-01-17,김치찌개,두부맑은국,크림스프,"[6.38, 8.09, 8.17, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[11.0, 2.4, 1.0, [1, 0, 0, 0, 0]]"
2023-01-17,맛김,낙지곱창새우볶음,치킨까스,"[1.3, 1.5, 1.2, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[12.53, 16.61, 19.77, [1, 0, 0, 0, 0]]"
2023-01-17,볼어묵조림,너비아니구이,야채샐러드,"[19.46, 3.84, 5.02, [1, 0, 0, 0, 0]]","[3.47, 16.54, 16.43, [1, 0, 0, 0, 0]]","[3.22, 0.07, 1.25, [1, 0, 0, 0, 0]]"
2023-01-17,계란말이,배추김치,배추김치,"[2.61, 8.96, 10.18, [1, 0, 0, 0, 0]]",,
2023-01-17,깍두기,감귤,초콜릿,"[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]","[9.34, 0.22, 0.57, [1, 0, 0, 0, 0]]","[59.4, 29.66, 7.65, [1, 0, 0, 0, 0]]"
2023-01-17,우유),,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-01-18,밥,밥,밥,,,
2023-01-18,물만두국,마라탕,감자된장국,"[29.95, 21.79, 24.12, [1, 0, 0, 0, 0]]","[16.1, 8.99, 10.08, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-01-18,돼지고기김치볶음,유린기,오리불고기,"[2.86, 9.51, 8.69, [1, 0, 0, 0, 0]]","[4.11, 8.79, 14.73, [1, 0, 0, 0, 0]]","[5.14, 7.57, 11.76, [1, 0, 0, 0, 0]]"
2023-01-18,명엽채볶음,단무지,오이풋고추된장무침,"[75.22, 6.21, 0.67, [1, 0, 0, 0, 0]]","[0.98, 0.06, 0.21, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-01-18,깍두기,과일샐러드,배추김치,"[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]","[13.16, 0.86, 0.67, [1, 0, 0, 0, 0]]",
2023-01-18,"농심,카프리썬사과,200ml",배,,"[0.0, 18.16, 19.61, [1, 0, 0, 0, 0]]","[15.46, 0.12, 0.38, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-01-18,우유),,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-01-18,"해태에이치티비,복숭아봉봉,340ml",,,"[42.0, 0.0, 1.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-01-19,후랑크소시지구이,밥,잡곡밥,"[2.0, 11.0, 6.0, [1, 0, 0, 0, 0]]",,
2023-01-19,삶은계란,쇠고기육개장,달걀국,"[0.56, 5.3, 6.29, [1, 0, 0, 0, 0]]","[6.0, 6.0, 8.0, [1, 0, 0, 0, 0]]","[1.1, 3.83, 7.52, [1, 0, 0, 0, 0]]"
2023-01-19,콘슬로우샐러드,양파크림치킨,제육고추장불고기,"[0, 0, 0, [0, 0, 0, 0, 1]]","[15.0, 12.0, 2.0, [1, 0, 0, 0, 0]]","[8.35, 8.39, 15.95, [1, 0, 0, 0, 0]]"
2023-01-19,시리얼,무&비트피클,브로콜리&초고추장,"[27.4, 1.12, 2.39, [1, 0, 0, 0, 0]]","[3.4, 0.1, 0.68, [1, 0, 0, 0, 0]]","[7.14, 0.41, 2.37, [1, 0, 0, 0, 0]]"
2023-01-19,모닝빵,배추김치,배추김치,"[17.42, 1.43, 3.28, [1, 0, 0, 0, 0]]",,
2023-01-19,우유),식혜,단감,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[12.11, 0.02, 0.2, [1, 0, 0, 0, 0]]","[18.48, 0.22, 0.44, [1, 0, 0, 0, 0]]"
2023-01-20,밥,차슈덮밥,밥,,,
2023-01-20,갈비탕,감자짜글이,들깨미역국,"[11.63, 31.26, 33.29, [1, 0, 0, 0, 0]]","[32.0, 1.8, 5.0, [1, 0, 0, 0, 0]]","[11.76, 5.28, 2.78, [1, 0, 0, 0, 0]]"
2023-01-20,햄김치볶음,왕새우튀김,고추잡채,"[34.0, 7.0, 5.0, [1, 0, 0, 0, 0]]","[25.0, 17.0, 8.0, [1, 0, 0, 0, 0]]","[7.79, 9.59, 14.16, [1, 0, 0, 0, 0]]"
2023-01-20,돈육장조림,무말랭이무침,고등어필렛구이,"[29.0, 1.8, 6.0, [1, 0, 0, 0, 0]]","[30.6, 7.42, 4.62, [1, 0, 0, 0, 0]]","[0.35, 12.6, 17.59, [1, 0, 0, 0, 0]]"
2023-01-20,가공우유,배추김치,배추김치,"[0, 0, 0, [0, 0, 0, 0, 1]]",,
2023-01-20,배추김치,,유산균 발효 음료,,"[0, 0, 0, [0, 0, 0, 0, 1]]","[33.39, 0.0, 0.5, [1, 0, 0, 0, 0]]"
2023-01-21,생우동,밥,밥,"[67.0, 3.1, 9.0, [1, 0, 0, 0, 0]]",,
2023-01-21,셀프유부초밥,닭고기육개장,나가사끼짬뽕국,,"[6.0, 6.0, 8.0, [1, 0, 0, 0, 0]]","[74.0, 9.0, 9.0, [1, 0, 0, 0, 0]]"
2023-01-21,훈제닭다리,짜장불고기,눈꽃치즈닭갈비,"[5.0, 14.0, 27.0, [1, 0, 0, 0, 0]]","[85.0, 17.0, 20.0, [1, 0, 0, 0, 0]]","[83.0, 39.0, 51.0, [1, 0, 0, 0, 0]]"
2023-02-21,돈육장조림,고등어필렛구이,우유),"[29.0, 1.8, 6.0, [1, 0, 0, 0, 0]]","[0.35, 12.6, 17.59, [1, 0, 0, 0, 0]]","[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]"
2023-02-21,우엉채조림,닭가슴살샐러드,,"[16.54, 1.95, 1.96, [1, 0, 0, 0, 0]]","[2.13, 16.36, 11.11, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-02-21,배추김치,백김치,,,"[4.75, 0.19, 1.21, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-02-21,"농심,카프리썬오렌지,200ml",한라봉,,"[0.0, 18.16, 19.61, [1, 0, 0, 0, 0]]","[30.09, 0.7, 1.83, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-02-22,밥,잡곡밥,지코바치킨덮밥,,,
2023-02-22,생선묵김치찌개,감자된장국,콩나물국,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[5.87, 1.54, 2.17, [1, 0, 0, 0, 0]]"
2023-02-22,부추표고버섯볶음,돼지고기수육,오지치즈후라이,"[0, 0, 0, [0, 0, 0, 0, 1]]","[1.59, 9.12, 20.91, [1, 0, 0, 0, 0]]","[19.0, 7.0, 2.0, [1, 0, 0, 0, 0]]"
2023-02-22,오이도라지무침,명이나물,배추김치,"[16.61, 2.84, 2.78, [1, 0, 0, 0, 0]]","[6.15, 0.14, 2.85, [1, 0, 0, 0, 0]]",
2023-02-22,배추김치,배추겉절이,농후 발효유,,"[4.87, 1.76, 1.99, [1, 0, 0, 0, 0]]","[25.94, 0.0, 0.25, [1, 0, 0, 0, 0]]"
2023-02-22,우유),깍두기,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-02-23,밥,생우동,현미밥,,"[67.0, 3.1, 9.0, [1, 0, 0, 0, 0]]",
2023-02-23,조랭이떡미역국,치킨너겟,중화식계란탕,"[25.0, 1.0, 3.0, [1, 0, 0, 0, 0]]","[2.61, 3.01, 2.49, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-02-23,비엔나소시지야채볶음,단무지&락교&생강,치즈떡닭갈비,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0.98, 0.06, 0.21, [1, 0, 0, 0, 0]]","[12.0, 17.0, 12.0, [1, 0, 0, 0, 0]]"
2023-02-23,계란후라이,양배추샐러드,감자조림,"[0.43, 6.76, 6.24, [1, 0, 0, 0, 0]]","[7.45, 1.57, 0.77, [1, 0, 0, 0, 0]]","[6.66, 1.68, 0.79, [1, 0, 0, 0, 0]]"
2023-02-23,배추김치,배추김치,배추김치,,,
2023-02-23,"농심,카프리썬오렌지,200ml",,한라봉,"[0.0, 18.16, 19.61, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[30.09, 0.7, 1.83, [1, 0, 0, 0, 0]]"
2023-02-23,라면,,,"[55.68, 14.54, 7.9, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-02-23,우유),,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-02-24,찹쌀밥,잡곡밥,쇠고기국밥,,,
2023-02-24,부대찌개,꼬리곰탕,생선가스,"[41.11, 38.55, 27.7, [1, 0, 0, 0, 0]]","[7.0, 13.0, 32.0, [1, 0, 0, 0, 0]]","[24.0, 1.2, 6.0, [1, 0, 0, 0, 0]]"
2023-02-24,볼어묵조림,크림청양함박스테이크,땅콩조림,"[19.46, 3.84, 5.02, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[20.44, 34.64, 18.68, [1, 0, 0, 0, 0]]"
2023-02-24,진미채무침,김자반,야채샐러드,"[0, 0, 0, [0, 0, 0, 0, 1]]","[3.93, 4.58, 3.51, [1, 0, 0, 0, 0]]","[3.22, 0.07, 1.25, [1, 0, 0, 0, 0]]"
2023-02-24,깍두기,오징어야채무침,배추김치,"[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]","[3.38, 2.99, 4.8, [1, 0, 0, 0, 0]]",
2023-02-24,우유),배추김치,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]",,"[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-02-24,,레몬에이드,,"[0, 0, 0, [0, 0, 0, 0, 1]]","[27.0, 0.0, 0.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-02-25,베이컨치즈머핀,스파게티,밥,"[16.0, 5.0, 5.0, [1, 0, 0, 0, 0]]","[42.95, 1.29, 8.06, [1, 0, 0, 0, 0]]",
2023-02-25,단호박샐러드,데리야끼닭꼬치,갈비탕,"[20.0, 13.0, 1.0, [1, 0, 0, 0, 0]]","[13.0, 5.0, 16.0, [1, 0, 0, 0, 0]]","[11.63, 31.26, 33.29, [1, 0, 0, 0, 0]]"
2023-02-25,두유,양송이스프,돈육오징어볶음,"[4.0, 5.0, 9.0, [1, 0, 0, 0, 0]]","[7.0, 14.0, 3.0, [1, 0, 0, 0, 0]]","[8.66, 4.59, 12.41, [1, 0, 0, 0, 0]]"
2023-02-25,,배추김치,맛김,"[0, 0, 0, [0, 0, 0, 0, 1]]",,"[1.3, 1.5, 1.2, [1, 0, 0, 0, 0]]"
2023-02-25,,생수,부추겉절이,"[0, 0, 0, [0, 0, 0, 0, 1]]","[29.0, 2.2, 6.0, [1, 0, 0, 0, 0]]","[5.46, 1.66, 3.02, [1, 0, 0, 0, 0]]"
2023-02-25,,스트링치즈,배추김치,"[0, 0, 0, [0, 0, 0, 0, 1]]","[1.0, 4.8, 4.0, [1, 0, 0, 0, 0]]",
2023-02-26,쇠고기야채죽,잡곡밥,밥,"[30.0, 4.7, 6.0, [1, 0, 0, 0, 0]]",,
2023-02-26,동그랑땡데리야끼조림,황태해장국,사골순댓국,"[0, 0, 0, [0, 0, 0, 0, 1]]","[12.07, 4.14, 18.33, [1, 0, 0, 0, 0]]","[12.0, 8.0, 26.0, [1, 0, 0, 0, 0]]"
2023-02-26,오징어채무침,눈꽃치즈닭갈비,오미산적,"[3.38, 2.99, 4.8, [1, 0, 0, 0, 0]]","[83.0, 39.0, 51.0, [1, 0, 0, 0, 0]]","[5.0, 3.0, 4.0, [1, 0, 0, 0, 0]]"
2023-02-26,시리얼,피망멸치볶음,오이풋고추된장무침,"[27.4, 1.12, 2.39, [1, 0, 0, 0, 0]]","[4.7, 2.46, 4.98, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-02-26,배추김치,김자반,깍두기,,"[3.93, 4.58, 3.51, [1, 0, 0, 0, 0]]","[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]"
2023-02-26,우유),배추김치,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]",,"[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-02-26,,생수,,"[0, 0, 0, [0, 0, 0, 0, 1]]","[29.0, 2.2, 6.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-02-26,,에너지바,,"[0, 0, 0, [0, 0, 0, 0, 1]]","[19.0, 11.0, 6.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-02-27,밥,현미밥,후리카케밥,,,
2023-02-27,배추두부국,참치김치찌개,국물떡볶이,"[0, 0, 0, [0, 0, 0, 0, 1]]","[6.11, 4.71, 9.71, [1, 0, 0, 0, 0]]","[73.0, 0.9, 6.0, [1, 0, 0, 0, 0]]"
2023-02-27,콩나물쇠고기볶음,양파크림치킨,오징어스틱튀김,"[0, 0, 0, [0, 0, 0, 0, 1]]","[15.0, 12.0, 2.0, [1, 0, 0, 0, 0]]","[0.96, 0.21, 1.47, [1, 0, 0, 0, 0]]"
2023-02-27,무생채,맛김,순대,"[7.17, 1.14, 1.15, [1, 0, 0, 0, 0]]","[1.3, 1.5, 1.2, [1, 0, 0, 0, 0]]","[27.51, 8.52, 18.97, [1, 0, 0, 0, 0]]"
2023-02-27,배추김치,고구마샐러드,오이피클,,"[29.0, 16.0, 1.0, [1, 0, 0, 0, 0]]","[9.0, 0.0, 0.0, [1, 0, 0, 0, 0]]"
2023-02-27,우유),무&비트피클,배추김치,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[3.4, 0.1, 0.68, [1, 0, 0, 0, 0]]",
2023-02-27,"웅진식품, 자연은요거상큼젤로&복숭아, 100mL",,한라봉,"[17.0, 1.0, 1.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[30.09, 0.7, 1.83, [1, 0, 0, 0, 0]]"
2023-02-28,불고기버거,카레밥,흑미밥,"[50.0, 22.0, 20.0, [1, 0, 0, 0, 0]]",,
2023-02-28,단호박죽,유부장국,들깨미역국,"[41.0, 1.2, 3.0, [1, 0, 0, 0, 0]]","[8.17, 2.48, 5.99, [1, 0, 0, 0, 0]]","[11.76, 5.28, 2.78, [1, 0, 0, 0, 0]]"
2023-02-28,가공우유,멘보샤,간장돼지불고기,"[0, 0, 0, [0, 0, 0, 0, 1]]","[5.39, 4.64, 2.81, [1, 0, 0, 0, 0]]","[6.0, 12.0, 15.0, [1, 0, 0, 0, 0]]"
2023-02-28,우유),과일샐러드,양배추쌈,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[13.16, 0.86, 0.67, [1, 0, 0, 0, 0]]","[5.58, 0.12, 1.44, [1, 0, 0, 0, 0]]"
2023-02-28,,배추김치,배추김치,"[0, 0, 0, [0, 0, 0, 0, 1]]",,
2023-02-28,,,떠먹는 토핑형 발효유,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[27.85, 0.04, 0.08, [1, 0, 0, 0, 0]]"
2023-01-01,떡만둣국,잡곡밥,밥,"[68.42, 11.05, 15.0, [1, 0, 0, 0, 0]]",,
2023-01-01,밥,순두부국,호박된장찌개,,"[3.61, 2.62, 4.01, [1, 0, 0, 0, 0]]","[16.77, 5.6, 15.01, [1, 0, 0, 0, 0]]"
2023-01-01,오징어젓무침,감자채볶음,간장돼지불고기,"[34.0, 1.7, 9.0, [1, 0, 0, 0, 0]]","[15.24, 6.03, 1.63, [1, 0, 0, 0, 0]]","[6.0, 12.0, 15.0, [1, 0, 0, 0, 0]]"
2023-01-01,콩나물무침,닭간장소스찜,맛김,"[5.99, 1.13, 2.31, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[1.3, 1.5, 1.2, [1, 0, 0, 0, 0]]"
2023-01-01,배추김치,깍두기,양배추쌈,,"[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]","[5.58, 0.12, 1.44, [1, 0, 0, 0, 0]]"
2023-01-01,생수,,배추김치,"[29.0, 2.2, 6.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]",
2023-01-01,"매일유업,썬업사과,200ml",,에너지바,"[16.0, 5.0, 4.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[19.0, 11.0, 6.0, [1, 0, 0, 0, 0]]"
2023-01-01,우유),,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-01-02,밥,햄야채볶음밥,밥,,,
2023-01-02,감자짜글이,우동장국,순두부해물찌개,"[32.0, 1.8, 5.0, [1, 0, 0, 0, 0]]","[18.0, 0.0, 6.0, [1, 0, 0, 0, 0]]","[5.62, 17.99, 18.25, [1, 0, 0, 0, 0]]"
