날짜,breakfast,breakfast_embedding,lunch,lunch_embedding,dinner,dinner_embedding,breakfast_count,lunch_count,dinner_count,breakfast_kobert,lunch_kobert,dinner_kobert,breakfast_cuisine,lunch_cuisine,dinner_cuisine
2023-07-16(일),맑은황태채국,"15.002559652928412, 4.838047722342731, 11.0410845986985",설렁탕,"42.7, 12.93, 32.67",부대찌개,"41.11, 38.55, 27.7",24,4,42,[-2.73089524  0.01501581  0.07112982],[ 7.23239495  0.14129821 -0.23905178],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-07-17(월),스팸감자짜글이,"32.0, 1.8, 5.0",모닝빵&딸기잼,"17.42, 1.43, 3.28",두부고추장찌개,"13.53, 2.9, 6.9",8,11,12,[-2.73089524  0.01501581  0.07112982],[-2.2062588  -3.03490139  4.91401341],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-07-18(화),닭곰탕,"1.87, 4.75, 18.72",계란파국,"0.97, 1.08, 1.58",돼지국밥,"25.500476190476242, 9.815258799171845, 13.478695652173906",17,15,8,[-2.73089524  0.01501581  0.07112982],[-4.57592667  0.1044397  -0.07190806],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-07-19(수),얼큰황태채국,"15.002559652928412, 4.838047722342731, 11.0410845986985",쇠고기미역국,"16.08, 6.78, 15.06",돼지고기김치찌개,"6.38, 8.09, 8.17",18,7,28,[10.15846621 -0.48168947  0.9615986 ],[-4.57592667  0.1044397  -0.07190806],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-07-20(목),맑은쇠고기무국,"0.0, 2.5, 20.0",메밀소바,"75.0, 2.1, 11.0",차돌육개장,"9.0, 12.0, 18.0",44,5,3,[-2.73089524  0.01501581  0.07112982],[ 6.8994935  -1.70401644 -1.21934241],[9.83865819 0.29627336 0.88551892],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-07-22(토),아욱된장국,"4.88, 0.73, 2.68",대만식샌드위치,"28.60179324894517, 6.863291139240503, 11.440843881856539",나가사끼짬뽕국,"74.0, 9.0, 9.0",10,2,14,[-2.73089524  0.01501581  0.07112982],[-4.57592667  0.1044397  -0.07190806],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-07-23(일),쇠고기미역국,"16.08, 6.78, 15.06",닭개장,"7.33, 14.54, 31.38",새우살애호박찌개,"25.500476190476242, 9.815258799171845, 13.478695652173906",61,3,5,[-2.73089524  0.01501581  0.07112982],[-4.57592667  0.1044397  -0.07190806],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-07-24(월),맑은황태채국,"15.002559652928412, 4.838047722342731, 11.0410845986985",게맛살계란국,"28.60179324894517, 6.863291139240503, 11.440843881856539",모듬어묵국,"19.0, 2.7, 9.0",24,17,20,[-2.73089524  0.01501581  0.07112982],[-4.57592667  0.1044397  -0.07190806],[ 9.25760191  0.15679874 -2.02959642],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-07-25(화),쇠고기감자국,"7.0, 2.4, 13.0",조각피자,"26.0, 11.0, 12.0",유부장국,"8.17, 2.48, 5.99",16,9,10,[-2.73089524  0.01501581  0.07112982],[ 7.24948785 -0.68911377 -0.6129925 ],[9.2403518  0.68256435 0.82018239],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-07-26(수),맑은쇠고기무국,"0.0, 2.5, 20.0",등뼈감자탕,"28.60179324894517, 6.863291139240503, 11.440843881856539",미소장국,"7.78, 3.36, 6.02",44,18,2,[-2.73089524  0.01501581  0.07112982],[-4.57592667  0.1044397  -0.07190806],[9.30227303 0.73124427 0.5143359 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-07-28(금),팽이버섯된장국,"15.002559652928412, 4.838047722342731, 11.0410845986985",꼬리곰탕,"7.0, 13.0, 32.0",부대찌개,"41.11, 38.55, 27.7",14,3,42,[-2.73089524  0.01501581  0.07112982],[-4.57592667  0.1044397  -0.07190806],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-07-29(토),전복죽,"25.0, 6.0, 3.0",차돌박이된장찌개,"27.0, 28.0, 27.0",육개장,"10.45, 7.57, 14.32",11,5,37,[ 8.761119    2.04440149 -0.99036138],[-4.57592667  0.1044397  -0.07190806],[9.07671105 0.46366652 2.50736934],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-07-30(일),계란파국,"0.97, 1.08, 1.58",들깨시래기된장국,"7.83, 1.83, 5.21",호박된장찌개,"16.77, 5.6, 15.01",8,13,10,[-2.73089524  0.01501581  0.07112982],[-4.57592667  0.1044397  -0.07190806],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-07-31(월),콩나물국,"5.87, 1.54, 2.17",짬뽕수제비국,"93.0, 3.7, 10.0",두부찌개,"2.36, 6.78, 6.98",29,9,17,[ 9.60663005  1.56568599 -0.01280718],[-4.57592667  0.1044397  -0.07190806],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-08-01(화),맑은황태채국,"15.002559652928412, 4.838047722342731, 11.0410845986985",떡국,"66.59, 3.21, 11.18",부대찌개,"41.11, 38.55, 27.7",24,4,42,[-2.73089524  0.01501581  0.07112982],[-4.57592667  0.1044397  -0.07190806],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-08-02(수),순두부찌개,"5.62, 17.99, 18.25",감자된장국,"28.60179324894517, 6.863291139240503, 11.440843881856539",미소장국,"7.78, 3.36, 6.02",7,5,2,[-2.73089524  0.01501581  0.07112982],[-4.57592667  0.1044397  -0.07190806],[9.30227303 0.73124427 0.5143359 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-08-03(목),감자계란국,"15.002559652928412, 4.838047722342731, 11.0410845986985",등뼈감자탕,"28.60179324894517, 6.863291139240503, 11.440843881856539",나가사끼짬뽕국,"74.0, 9.0, 9.0",15,18,14,[-2.73089524  0.01501581  0.07112982],[-4.57592667  0.1044397  -0.07190806],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-08-04(금),콩나물국,"5.87, 1.54, 2.17",도토리묵냉국,"34.0, 0.5, 1.0",감자수제비국,"66.44, 6.59, 15.81",29,9,10,[ 9.60663005  1.56568599 -0.01280718],[8.18818425 0.43342737 0.34957085],[ 9.22831552 -0.31605379 -0.9373867 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]"
2023-08-05(토),쇠고기미역국,"16.08, 6.78, 15.06",훈제닭다리,"5.0, 14.0, 27.0",쇠고기전골,"47.0, 7.0, 13.0",61,2,30,[-2.73089524  0.01501581  0.07112982],[-4.57592667  0.1044397  -0.07190806],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-08-07(월),쇠고기장터국,"7.0, 3.7, 9.0",모닝빵&딸기잼,"17.42, 1.43, 3.28",오징어무국,"3.8, 0.96, 10.35",15,11,6,[-2.73089524  0.01501581  0.07112982],[-2.2062588  -3.03490139  4.91401341],[ 9.65522678  0.32140342 -1.01644351],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-08-08(화),얼큰콩나물국,"5.87, 1.54, 2.17",버섯감자찌개,"10.55, 5.06, 9.28",아욱된장국,"4.88, 0.73, 2.68",5,6,3,[10.23776307 -0.26362262  0.38020827],[-4.57592667  0.1044397  -0.07190806],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-08-09(수),맑은쇠고기무국,"0.0, 2.5, 20.0",게맛살계란국,"28.60179324894517, 6.863291139240503, 11.440843881856539",부대찌개,"41.11, 38.55, 27.7",44,17,42,[-2.73089524  0.01501581  0.07112982],[-4.57592667  0.1044397  -0.07190806],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-08-11(금),팽이버섯된장국,"15.002559652928412, 4.838047722342731, 11.0410845986985",미역오이냉국,"3.15, 0.08, 0.97",모듬어묵국,"19.0, 2.7, 9.0",14,4,20,[-2.73089524  0.01501581  0.07112982],[8.73429141 0.40909776 0.2502597 ],[ 9.25760191  0.15679874 -2.02959642],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-08-12(토),전복죽,"25.0, 6.0, 3.0",차돌육개장,"9.0, 12.0, 18.0",호박된장찌개,"16.77, 5.6, 15.01",11,7,10,[ 8.761119    2.04440149 -0.99036138],[8.19773866 0.65919931 0.15283704],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-08-13(일),스팸감자짜글이,"32.0, 1.8, 5.0",들깨시래기된장국,"7.83, 1.83, 5.21",순두부찌개,"5.62, 17.99, 18.25",8,13,26,[-2.73089524  0.01501581  0.07112982],[-4.57592667  0.1044397  -0.07190806],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-08-14(월),참치김치찌개,"6.11, 4.71, 9.71",누룽지탕,"52.27, 0.33, 5.09",짬뽕수제비국,"93.0, 3.7, 10.0",13,6,8,[-2.73089524  0.01501581  0.07112982],[ 7.02309274 -0.86056259 -0.40138459],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-08-15(화),팽이버섯계란국,"15.002559652928412, 4.838047722342731, 11.0410845986985",닭곰탕,"1.87, 4.75, 18.72",쇠고기전골,"47.0, 7.0, 13.0",17,5,30,[-2.73089524  0.01501581  0.07112982],[-4.57592667  0.1044397  -0.07190806],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-08-16(수),쇠고기미역국,"16.08, 6.78, 15.06",조각피자,"26.0, 11.0, 12.0",유부장국,"8.17, 2.48, 5.99",61,9,10,[-2.73089524  0.01501581  0.07112982],[ 7.24948785 -0.68911377 -0.6129925 ],[9.2403518  0.68256435 0.82018239],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-08-17(목),얼큰쇠고기무국,"9.6, 3.4, 10.0",버섯매운탕,"78.0, 8.0, 38.0",육개장,"10.45, 7.57, 14.32",24,8,37,[-2.73089524  0.01501581  0.07112982],[-4.57592667  0.1044397  -0.07190806],[9.07671105 0.46366652 2.50736934],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-08-18(금),떠먹는 토핑형 발효유,"27.85, 0.04, 0.08",수박,"7.55, 0.15, 0.61",,"25.500476190476242, 9.815258799171845, 13.478695652173906",1,1,13,[ 9.66710011 -1.35927156  0.30239238],[ 5.58033239  1.46548503 -0.39652044],[-2.13123446 -6.43338269  0.84430434],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-08-19(토),호박고추장찌개,"13.53, 2.9, 6.9",해쉬브라운,"0.0, 2.4, 2.0",닭개장,"7.33, 14.54, 31.38",7,2,16,[-2.73089524  0.01501581  0.07112982],[-4.57592667  0.1044397  -0.07190806],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-08-20(일),콩나물국,"5.87, 1.54, 2.17",근대된장국,"5.82, 1.36, 3.47",순두부짬뽕국,"69.0, 7.0, 9.0",29,5,13,[ 9.60663005  1.56568599 -0.01280718],[-4.57592667  0.1044397  -0.07190806],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-08-21(월),유부장국,"8.17, 2.48, 5.99",감자수제비국,"66.44, 6.59, 15.81",두부찌개,"2.36, 6.78, 6.98",5,6,17,[ 9.3932843   1.73312589 -0.25186757],[ 7.70748147  0.01071861 -0.19692788],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]"
2023-08-22(화),설렁탕,"42.7, 12.93, 32.67",들깨시래기된장국,"7.83, 1.83, 5.21",모듬어묵국,"19.0, 2.7, 9.0",3,13,20,[ 9.04209187 -0.48815915 -0.03836984],[-4.57592667  0.1044397  -0.07190806],[ 9.25760191  0.15679874 -2.02959642],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-08-23(수),"가공우유,남양유업,우유듬뿍딸기에몽,200mL","20.0, 7.0, 5.0",,"28.60179324894517, 6.863291139240503, 11.440843881856539",거봉포도,"25.500476190476242, 9.815258799171845, 13.478695652173906",1,6,1,[ 7.50897686 -0.74483591  0.21982267],[-3.64632767 -1.74902882 -2.96268585],[ 8.60580023 -0.42096516 -1.51185173],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-08-24(목),맑은쇠고기무국,"0.0, 2.5, 20.0",모닝빵&딸기잼,"17.42, 1.43, 3.28",쇠고기전골,"47.0, 7.0, 13.0",44,11,30,[-2.73089524  0.01501581  0.07112982],[-2.2062588  -3.03490139  4.91401341],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-08-25(금),콩나물국,"5.87, 1.54, 2.17",짬뽕수제비국,"93.0, 3.7, 10.0",스팸김치찌개,"19.0, 20.0, 19.0",29,9,15,[ 9.60663005  1.56568599 -0.01280718],[-4.57592667  0.1044397  -0.07190806],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-08-26(토),대만식샌드위치,"15.002559652928412, 4.838047722342731, 11.0410845986985",두부찌개,"2.36, 6.78, 6.98",육개장,"10.45, 7.57, 14.32",7,7,37,[-2.73089524  0.01501581  0.07112982],[-4.57592667  0.1044397  -0.07190806],[9.07671105 0.46366652 2.50736934],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-08-27(일),와플&메이플시럽,"19.05, 3.72, 2.85",팽이버섯된장국,"28.60179324894517, 6.863291139240503, 11.440843881856539",쇠고기장터국,"7.0, 3.7, 9.0",2,5,8,[10.05682658 -3.56839807  0.69843886],[-4.57592667  0.1044397  -0.07190806],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-08-28(월),떡국,"66.59, 3.21, 11.18",김치말이국수,"76.7, 7.01, 17.37",부대찌개,"41.11, 38.55, 27.7",20,3,42,[-2.73089524  0.01501581  0.07112982],[ 7.96980401 -0.23385625 -0.04770088],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-08-29(화),팽이버섯계란국,"15.002559652928412, 4.838047722342731, 11.0410845986985",마라탕,"16.1, 8.99, 10.08",쇠고기미역국,"16.08, 6.78, 15.06",17,3,12,[-2.73089524  0.01501581  0.07112982],[ 6.70378973  0.15518617 -1.05698414],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-08-30(수),얼큰황태채국,"15.002559652928412, 4.838047722342731, 11.0410845986985",들깨시래기된장국,"7.83, 1.83, 5.21",순두부짬뽕국,"69.0, 7.0, 9.0",18,13,13,[10.15846621 -0.48168947  0.9615986 ],[-4.57592667  0.1044397  -0.07190806],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-08-31(목),닭곰탕,"1.87, 4.75, 18.72",감자된장국,"28.60179324894517, 6.863291139240503, 11.440843881856539",새우살애호박찌개,"25.500476190476242, 9.815258799171845, 13.478695652173906",17,5,5,[-2.73089524  0.01501581  0.07112982],[-4.57592667  0.1044397  -0.07190806],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-09-01(금),배추된장국,"8.64, 2.01, 3.8",모듬어묵국,"19.0, 2.7, 9.0",감자계란국,"25.500476190476242, 9.815258799171845, 13.478695652173906",23,18,9,[-2.73089524  0.01501581  0.07112982],[ 7.72289815  0.48065934 -0.02738378],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-09-02(토),닭죽,"5.52, 12.18, 27.21",호박된장찌개,"16.77, 5.6, 15.01",쇠고기전골,"47.0, 7.0, 13.0",9,3,30,[-2.73089524  0.01501581  0.07112982],[-4.57592667  0.1044397  -0.07190806],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-09-03(일),맑은황태채국,"15.002559652928412, 4.838047722342731, 11.0410845986985",나가사끼짬뽕국,"74.0, 9.0, 9.0",호박고추장찌개,"13.53, 2.9, 6.9",24,11,5,[-2.73089524  0.01501581  0.07112982],[-4.57592667  0.1044397  -0.07190806],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-09-05(화),맑은쇠고기무국,"0.0, 2.5, 20.0",차돌육개장,"9.0, 12.0, 18.0",떡국,"66.59, 3.21, 11.18",44,7,10,[-2.73089524  0.01501581  0.07112982],[8.19773866 0.65919931 0.15283704],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-09-06(수),돼지고기김치찌개,"6.38, 8.09, 8.17",유부장국,"8.17, 2.48, 5.99",버섯감자찌개,"10.55, 5.06, 9.28",7,15,7,[-2.73089524  0.01501581  0.07112982],[7.56380175 2.30695686 0.61104963],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-09-07(목),차돌박이된장찌개,"27.0, 28.0, 27.0",어묵김치우동,"82.27, 10.84, 12.02",들깨시래기된장국,"7.83, 1.83, 5.21",6,6,3,[-2.73089524  0.01501581  0.07112982],[ 8.01186187 -0.65524419  0.20528114],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-09-08(금),쇠고기감자국,"7.0, 2.4, 13.0",아욱된장국,"4.88, 0.73, 2.68",버섯매운탕,"78.0, 8.0, 38.0",16,3,6,[-2.73089524  0.01501581  0.07112982],[-4.57592667  0.1044397  -0.07190806],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-09-09(토),쇠고기미역국,"16.08, 6.78, 15.06",훈제닭다리,"5.0, 14.0, 27.0",닭개장,"7.33, 14.54, 31.38",61,2,16,[-2.73089524  0.01501581  0.07112982],[-4.57592667  0.1044397  -0.07190806],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-09-10(일),얼큰쇠고기무국,"9.6, 3.4, 10.0",팽이버섯된장국,"28.60179324894517, 6.863291139240503, 11.440843881856539",계란파국,"0.97, 1.08, 1.58",24,5,5,[-2.73089524  0.01501581  0.07112982],[-4.57592667  0.1044397  -0.07190806],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-09-11(월),떡국,"66.59, 3.21, 11.18",등뼈감자탕,"28.60179324894517, 6.863291139240503, 11.440843881856539",돼지국밥,"25.500476190476242, 9.815258799171845, 13.478695652173906",20,18,8,[-2.73089524  0.01501581  0.07112982],[-4.57592667  0.1044397  -0.07190806],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-09-12(화),콩나물국,"5.87, 1.54, 2.17",로제스파게티,"11.9, 3.6, 14.3",부대찌개,"41.11, 38.55, 27.7",29,1,42,[ 9.60663005  1.56568599 -0.01280718],[ 7.42251199 -3.4091202  -1.34600696],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-09-13(수),계란파국,"0.97, 1.08, 1.58",조각피자,"26.0, 11.0, 12.0",맑은황태채국,"25.500476190476242, 9.815258799171845, 13.478695652173906",8,9,6,[-2.73089524  0.01501581  0.07112982],[ 7.24948785 -0.68911377 -0.6129925 ],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-09-14(목),순두부찌개,"5.62, 17.99, 18.25",배추된장국,"8.64, 2.01, 3.8",쇠고기장터국,"7.0, 3.7, 9.0",7,5,8,[-2.73089524  0.01501581  0.07112982],[-4.57592667  0.1044397  -0.07190806],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-09-16(토),전복죽,"25.0, 6.0, 3.0",스팸김치찌개,"19.0, 20.0, 19.0",얼큰황태채국,"25.500476190476242, 9.815258799171845, 13.478695652173906",11,8,2,[ 8.761119    2.04440149 -0.99036138],[-4.57592667  0.1044397  -0.07190806],[ 9.783695   -0.17313277 -0.6214861 ],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-09-17(일),계란파국,"0.97, 1.08, 1.58",스팸감자짜글이,"32.0, 1.8, 5.0",설렁탕,"42.7, 12.93, 32.67",8,6,4,[-2.73089524  0.01501581  0.07112982],[-4.57592667  0.1044397  -0.07190806],[ 8.83274796 -0.11103167  0.16789321],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-09-18(월),맑은쇠고기무국,"0.0, 2.5, 20.0",빈달루커리,"21.0, 3.6, 6.0",누룽지탕,"52.27, 0.33, 5.09",44,2,6,[-2.73089524  0.01501581  0.07112982],[ 7.24970955 -2.39779151 -0.771719  ],[ 8.53666802 -1.01812244 -0.46770849],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-09-19(화),닭곰탕,"1.87, 4.75, 18.72",미소장국,"7.78, 3.36, 6.02",콩나물국,"5.87, 1.54, 2.17",17,16,9,[-2.73089524  0.01501581  0.07112982],[7.70182131 2.17412999 0.24394263],[ 9.23905378  0.05491836 -0.77010861],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-09-20(수),들깨시래기된장국,"7.83, 1.83, 5.21",게맛살계란국,"28.60179324894517, 6.863291139240503, 11.440843881856539",돼지고기김치찌개,"6.38, 8.09, 8.17",5,17,28,[-2.73089524  0.01501581  0.07112982],[-4.57592667  0.1044397  -0.07190806],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-09-21(목),감자수제비국,"66.44, 6.59, 15.81",비빔칼국수,"74.1, 7.22, 14.76",육개장,"10.45, 7.57, 14.32",12,4,37,[ 9.52812834 -0.10388295 -0.52940776],[ 7.78949374 -0.32866706 -0.09133023],[9.07671105 0.46366652 2.50736934],"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-09-22(금),버섯감자찌개,"10.55, 5.06, 9.28",꽃게탕,"3.95, 1.58, 12.87",순두부찌개,"5.62, 17.99, 18.25",3,13,26,[-2.73089524  0.01501581  0.07112982],[-4.57592667  0.1044397  -0.07190806],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-09-23(토),근대된장국,"5.82, 1.36, 3.47",후랑크소시지구이,"2.0, 11.0, 6.0",닭개장,"7.33, 14.54, 31.38",7,2,16,[-2.73089524  0.01501581  0.07112982],[ 8.24304943 -2.16518791 -0.62540785],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-09-24(일),팽이버섯계란국,"15.002559652928412, 4.838047722342731, 11.0410845986985",유부장국,"8.17, 2.48, 5.99",참치김치찌개,"6.11, 4.71, 9.71",17,15,13,[-2.73089524  0.01501581  0.07112982],[7.56380175 2.30695686 0.61104963],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-09-25(월),와플&메이플시럽,"19.05, 3.72, 2.85",청국장찌개,"11.05, 4.19, 10.03",치킨버거,"40.9, 15.4, 15.0",2,13,5,[10.05682658 -3.56839807  0.69843886],[-4.57592667  0.1044397  -0.07190806],[ 8.56737    -0.93092865 -0.95803491],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-09-28(목),닭곰탕,"1.87, 4.75, 18.72",팽이버섯된장국,"28.60179324894517, 6.863291139240503, 11.440843881856539",육개장,"10.45, 7.57, 14.32",17,5,37,[-2.73089524  0.01501581  0.07112982],[-4.57592667  0.1044397  -0.07190806],[9.07671105 0.46366652 2.50736934],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
2023-09-29(금),열무김치,"15.002559652928412, 4.838047722342731, 11.0410845986985",,"28.60179324894517, 6.863291139240503, 11.440843881856539",깍두기,"3.21, 0.29, 0.62",1,6,2,[ 8.86055828 -1.99079321  0.12140343],[-3.64632767 -1.74902882 -2.96268585],[-3.00507912  0.18262335 -0.01218277],"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
