날짜,breakfast,breakfast_embedding,lunch,lunch_embedding,dinner,dinner_embedding,breakfast_count,lunch_count,dinner_count
2023-04-17,쇠고기감자국,"[7.0, 2.4, 13.0, [1, 0, 0, 0, 0]]",짬뽕찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",미니우동,"[47.56, 0.62, 7.04, [1, 0, 0, 0, 0]]",9,2,5
2023-04-18,쇠고기미역국,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]",만두전골,"[75.86, 22.19, 23.48, [1, 0, 0, 0, 0]]",중화식계란탕,"[0, 0, 0, [0, 0, 0, 0, 1]]",22,1,6
2023-04-19,사골우거지국,"[6.0, 7.0, 14.0, [1, 0, 0, 0, 0]]",유부장국,"[8.17, 2.48, 5.99, [1, 0, 0, 0, 0]]",햄김치찌개,"[6.47, 7.57, 7.51, [1, 0, 0, 0, 0]]",5,12,2
2023-04-20,근대된장국,"[5.82, 1.36, 3.47, [1, 0, 0, 0, 0]]",토마토미트볼스파게티,"[0, 0, 0, [0, 0, 0, 0, 1]]",차돌육개장,"[9.0, 12.0, 18.0, [1, 0, 0, 0, 0]]",9,2,2
2023-04-21,오징어무국,"[3.8, 0.96, 10.35, [1, 0, 0, 0, 0]]",청국장,"[11.05, 4.19, 10.03, [1, 0, 0, 0, 0]]",소떡소떡볶음,"[43.32, 13.61, 10.46, [1, 0, 0, 0, 0]]",12,12,1
2023-04-22,투움바파스타,"[33.0, 48.0, 18.0, [1, 0, 0, 0, 0]]",,"[0, 0, 0, [0, 0, 0, 0, 1]]",건빵,"[2.09, 0.47, 0.23, [1, 0, 0, 0, 0]]",1,38,1
2023-04-23,꼬꼬떡만둣국,"[68.42, 11.05, 15.0, [1, 0, 0, 0, 0]]",빈달루커리,"[21.0, 3.6, 6.0, [1, 0, 0, 0, 0]]",감자호박국,"[0, 0, 0, [0, 0, 0, 0, 1]]",9,2,2
2023-04-24,돼지고기무찌개,"[6.38, 8.09, 8.17, [1, 0, 0, 0, 0]]",미소된장국,"[7.78, 3.36, 6.02, [1, 0, 0, 0, 0]]",꼬치어묵탕,"[23.0, 4.7, 12.0, [1, 0, 0, 0, 0]]",4,10,14
2023-04-25,버섯두부탕,"[0, 0, 0, [0, 0, 0, 0, 1]]",미역국,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]",맑은배추국,"[0, 0, 0, [0, 0, 0, 0, 1]]",2,12,4
2023-04-26,팽이버섯계란국,"[0, 0, 0, [0, 0, 0, 0, 1]]",중화식계란탕,"[0, 0, 0, [0, 0, 0, 0, 1]]",쇠고기육개장,"[6.0, 6.0, 8.0, [1, 0, 0, 0, 0]]",2,3,6
2023-04-27,닭고기무국,"[6.0, 1.1, 6.0, [1, 0, 0, 0, 0]]",강된장찌개,"[16.77, 5.6, 15.01, [1, 0, 0, 0, 0]]",함박스테이크버거,"[14.18, 8.81, 12.25, [1, 0, 0, 0, 0]]",20,17,4
2023-04-28,배추된장국,"[8.64, 2.01, 3.8, [1, 0, 0, 0, 0]]",생선묵국,"[0, 0, 0, [0, 0, 0, 0, 1]]",무청시래기국,"[26.0, 10.0, 5.0, [1, 0, 0, 0, 0]]",6,1,2
2023-04-29,누룽지,"[84.29, 0.51, 7.31, [1, 0, 0, 0, 0]]",두부김치국,"[18.0, 26.0, 28.0, [1, 0, 0, 0, 0]]",감자계란국,"[0, 0, 0, [0, 0, 0, 0, 1]]",3,3,14
2023-04-30,황태채콩나물국,"[5.0, 1.5, 8.0, [1, 0, 0, 0, 0]]",호박된장찌개,"[16.77, 5.6, 15.01, [1, 0, 0, 0, 0]]",해물순두부찌개,"[13.31, 16.19, 25.76, [1, 0, 0, 0, 0]]",9,14,4
2023-05-01,랍스터만둣국,"[0, 0, 0, [0, 0, 0, 0, 1]]",쇠고기미역국,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]",삼색어묵탕,"[5.0, 1.2, 3.0, [1, 0, 0, 0, 0]]",2,7,3
2023-05-02,감자돈육짜글이,"[0, 0, 0, [0, 0, 0, 0, 1]]",베이컨볶음우동,"[37.0, 0.5, 4.0, [1, 0, 0, 0, 0]]",콩나물김치국,"[1.79, 1.82, 1.92, [1, 0, 0, 0, 0]]",3,1,3
2023-05-03,쇠고기죽,"[27.0, 3.8, 5.0, [1, 0, 0, 0, 0]]",건새우아욱된장국,"[0, 0, 0, [0, 0, 0, 0, 1]]",돼지고기김치찌개,"[6.38, 8.09, 8.17, [1, 0, 0, 0, 0]]",10,5,8
2023-05-04,감자옹심이국,"[48.72, 5.3, 5.23, [1, 0, 0, 0, 0]]",미니잔치국수,"[83.16, 3.94, 20.78, [1, 0, 0, 0, 0]]",부대찌개,"[41.11, 38.55, 27.7, [1, 0, 0, 0, 0]]",2,2,17
2023-05-05,두부맑은국,"[0, 0, 0, [0, 0, 0, 0, 1]]",돈토마호크구이,"[0, 0, 0, [0, 0, 0, 0, 1]]",두부된장찌개,"[16.77, 5.6, 15.01, [1, 0, 0, 0, 0]]",8,1,13
2023-05-06,닭봉조림,"[37.0, 1.3, 5.0, [1, 0, 0, 0, 0]]",쇠고기탕국,"[0.0, 2.5, 20.0, [1, 0, 0, 0, 0]]",유부장국,"[8.17, 2.48, 5.99, [1, 0, 0, 0, 0]]",1,1,18
2023-05-07,감자수제비,"[66.44, 6.59, 15.81, [1, 0, 0, 0, 0]]",황태채무국,"[0, 0, 0, [0, 0, 0, 0, 1]]",팽이버섯계란국,"[0, 0, 0, [0, 0, 0, 0, 1]]",10,4,5
2023-05-08,들깨미역국,"[11.76, 5.28, 2.78, [1, 0, 0, 0, 0]]",닭장각삼계탕,"[0, 0, 0, [0, 0, 0, 0, 1]]",꼬치어묵탕,"[23.0, 4.7, 12.0, [1, 0, 0, 0, 0]]",1,4,14
2023-05-09,오이지무침,"[5.24, 1.15, 1.09, [1, 0, 0, 0, 0]]",깍두기,"[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]",골뱅이무침,"[34.68, 4.46, 29.85, [1, 0, 0, 0, 0]]",1,1,1
2023-05-10,배추된장국,"[8.64, 2.01, 3.8, [1, 0, 0, 0, 0]]",콩나물무채국,"[5.99, 1.13, 2.31, [1, 0, 0, 0, 0]]",유부장국,"[8.17, 2.48, 5.99, [1, 0, 0, 0, 0]]",6,4,18
2023-05-11,오징어무국,"[3.8, 0.96, 10.35, [1, 0, 0, 0, 0]]",차돌쌀국수,"[0, 0, 0, [0, 0, 0, 0, 1]]",함박스테이크버거,"[14.18, 8.81, 12.25, [1, 0, 0, 0, 0]]",12,4,4
2023-05-12,차돌된장찌개,"[14.67, 10.78, 19.1, [1, 0, 0, 0, 0]]",미소된장국,"[7.78, 3.36, 6.02, [1, 0, 0, 0, 0]]",돼지고기김치찌개,"[6.38, 8.09, 8.17, [1, 0, 0, 0, 0]]",7,10,8
2023-05-13,알리오올리오,"[65.86, 9.46, 12.23, [1, 0, 0, 0, 0]]",,"[0, 0, 0, [0, 0, 0, 0, 1]]",쇠고기호박수제비,"[0, 0, 0, [0, 0, 0, 0, 1]]",4,38,7
2023-05-14,누룽지탕,"[52.27, 0.33, 5.09, [1, 0, 0, 0, 0]]",돈쭈꾸미볶음,"[48.0, 7.0, 27.0, [1, 0, 0, 0, 0]]",감자돈육짜글이,"[0, 0, 0, [0, 0, 0, 0, 1]]",1,1,1
2023-05-15,조갯살미역국,"[0, 0, 0, [0, 0, 0, 0, 1]]",등뼈감자탕,"[0, 0, 0, [0, 0, 0, 0, 1]]",팽이버섯계란국,"[0, 0, 0, [0, 0, 0, 0, 1]]",6,8,5
2023-05-16,콩나물무채국,"[5.99, 1.13, 2.31, [1, 0, 0, 0, 0]]",미역국,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]",순두부찌개,"[5.62, 17.99, 18.25, [1, 0, 0, 0, 0]]",6,12,16
2023-05-17,떡갈비야채볶음,"[0, 0, 0, [0, 0, 0, 0, 1]]",돼지갈비찜,"[6.36, 19.64, 19.4, [1, 0, 0, 0, 0]]",찹쌀탕수육,"[23.01, 7.74, 9.38, [1, 0, 0, 0, 0]]",1,1,2
2023-05-18,쇠고기당면찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",아란치니,"[100.0, 38.0, 25.0, [1, 0, 0, 0, 0]]",돼지고기김치찌개,"[6.38, 8.09, 8.17, [1, 0, 0, 0, 0]]",1,2,8
2023-05-19,쇠고기파프리카볶음,"[0, 0, 0, [0, 0, 0, 0, 1]]",감자계란국,"[0, 0, 0, [0, 0, 0, 0, 1]]",마라탕,"[16.1, 8.99, 10.08, [1, 0, 0, 0, 0]]",1,2,1
2023-05-20,블랙버거,"[0, 0, 0, [0, 0, 0, 0, 1]]",두부고추장찌개,"[13.53, 2.9, 6.9, [1, 0, 0, 0, 0]]",유부장국,"[8.17, 2.48, 5.99, [1, 0, 0, 0, 0]]",5,4,18
2023-05-21,떡만둣국,"[68.42, 11.05, 15.0, [1, 0, 0, 0, 0]]",꼬리곰탕,"[7.0, 13.0, 32.0, [1, 0, 0, 0, 0]]",사골우거지국,"[6.0, 7.0, 14.0, [1, 0, 0, 0, 0]]",10,1,8
2023-05-22,쇠고기미역국,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]",배추된장국,"[8.64, 2.01, 3.8, [1, 0, 0, 0, 0]]",건새우아욱된장국,"[0, 0, 0, [0, 0, 0, 0, 1]]",22,8,3
2023-05-23,오징어무국,"[3.8, 0.96, 10.35, [1, 0, 0, 0, 0]]",미니우동,"[47.56, 0.62, 7.04, [1, 0, 0, 0, 0]]",김계란국,"[5.0, 2.0, 2.0, [1, 0, 0, 0, 0]]",12,1,5
2023-05-24,건새우애호박찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",추어탕,"[3.54, 8.01, 26.52, [1, 0, 0, 0, 0]]",나가사끼짬뽕찌개,"[74.0, 9.0, 9.0, [1, 0, 0, 0, 0]]",5,1,3
2023-05-25,근대된장국,"[5.82, 1.36, 3.47, [1, 0, 0, 0, 0]]",육개장칼국수,"[78.0, 10.0, 10.0, [1, 0, 0, 0, 0]]",콩나물무채국,"[5.99, 1.13, 2.31, [1, 0, 0, 0, 0]]",9,1,6
2023-05-26,맑은배추국,"[0, 0, 0, [0, 0, 0, 0, 1]]",두부된장찌개,"[16.77, 5.6, 15.01, [1, 0, 0, 0, 0]]",사골우거지국,"[6.0, 7.0, 14.0, [1, 0, 0, 0, 0]]",2,8,8
2023-05-27,열대과일샐러드,"[13.16, 0.86, 0.67, [1, 0, 0, 0, 0]]",,"[0, 0, 0, [0, 0, 0, 0, 1]]",닭곰탕,"[1.87, 4.75, 18.72, [1, 0, 0, 0, 0]]",1,38,4
2023-05-28,달콤햄치즈샌드위치,"[33.0, 16.0, 10.0, [1, 0, 0, 0, 0]]",감자수제비,"[66.44, 6.59, 15.81, [1, 0, 0, 0, 0]]",치즈부대찌개,"[41.11, 38.55, 27.7, [1, 0, 0, 0, 0]]",7,3,6
2023-05-29,돼지고기김치찌개,"[6.38, 8.09, 8.17, [1, 0, 0, 0, 0]]",중화식계란탕,"[0, 0, 0, [0, 0, 0, 0, 1]]",브로콜리크림스프,"[6.0, 10.0, 4.0, [1, 0, 0, 0, 0]]",10,3,1
2023-05-30,호박된장찌개,"[16.77, 5.6, 15.01, [1, 0, 0, 0, 0]]",돈코츠라멘,"[83.47, 10.74, 14.48, [1, 0, 0, 0, 0]]",팽이버섯된장국,"[0, 0, 0, [0, 0, 0, 0, 1]]",3,4,18
2023-05-31,우유),"[5.0, 4.0, 3.0, [1, 0, 0, 0, 0]]",짜먹는요구르트,"[12.0, 5.0, 6.0, [1, 0, 0, 0, 0]]","아이스크림, 떠먹는형","[6.49, 0.08, 0.0, [1, 0, 0, 0, 0]]",1,1,1
2023-06-01,뼈없는갈비탕,"[5.0, 11.0, 37.0, [1, 0, 0, 0, 0]]",미역국,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]",쇠고기감자국,"[7.0, 2.4, 13.0, [1, 0, 0, 0, 0]]",1,12,8
2023-06-02,건새우아욱된장국,"[0, 0, 0, [0, 0, 0, 0, 1]]",젓가락떡국,"[0, 0, 0, [0, 0, 0, 0, 1]]",계란파국,"[0.97, 1.08, 1.58, [1, 0, 0, 0, 0]]",5,2,3
2023-06-03,소시지구이,"[8.0, 7.7, 9.9, [1, 0, 0, 0, 0]]",,"[0, 0, 0, [0, 0, 0, 0, 1]]",감자호박국,"[0, 0, 0, [0, 0, 0, 0, 1]]",2,38,2
2023-06-04,감자옹심이국,"[48.72, 5.3, 5.23, [1, 0, 0, 0, 0]]",미소된장국,"[7.78, 3.36, 6.02, [1, 0, 0, 0, 0]]",만두전골,"[75.86, 22.19, 23.48, [1, 0, 0, 0, 0]]",2,10,2
2023-06-05,순두부김치찌개,"[18.0, 19.0, 18.0, [1, 0, 0, 0, 0]]",등뼈감자탕,"[0, 0, 0, [0, 0, 0, 0, 1]]",아욱고추장찌개,"[13.53, 2.9, 6.9, [1, 0, 0, 0, 0]]",5,8,5
2023-06-06,근대콩나물조개국,"[0, 0, 0, [0, 0, 0, 0, 1]]",닭개장,"[7.33, 14.54, 31.38, [1, 0, 0, 0, 0]]",꼬치어묵탕,"[23.0, 4.7, 12.0, [1, 0, 0, 0, 0]]",4,1,14
2023-06-07,쇠고기미역국,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]",느타리버섯배추국,"[0, 0, 0, [0, 0, 0, 0, 1]]",순두부찌개,"[5.62, 17.99, 18.25, [1, 0, 0, 0, 0]]",22,4,16
2023-06-08,감자된장국,"[0, 0, 0, [0, 0, 0, 0, 1]]",차돌쌀국수,"[0, 0, 0, [0, 0, 0, 0, 1]]",동그랑땡부침,"[0.93, 2.11, 1.72, [1, 0, 0, 0, 0]]",7,4,1
2023-06-09,나가사끼짬뽕찌개,"[74.0, 9.0, 9.0, [1, 0, 0, 0, 0]]",군모닝,"[32.0, 13.0, 21.0, [1, 0, 0, 0, 0]]",돼지고기김치찌개,"[6.38, 8.09, 8.17, [1, 0, 0, 0, 0]]",3,1,8
2023-06-10,달콤햄치즈샌드위치,"[33.0, 16.0, 10.0, [1, 0, 0, 0, 0]]",,"[0, 0, 0, [0, 0, 0, 0, 1]]",쌀국수,"[55.0, 4.2, 16.0, [1, 0, 0, 0, 0]]",7,38,1
2023-06-11,순두부오징어국,"[0, 0, 0, [0, 0, 0, 0, 1]]",팽이버섯된장국,"[0, 0, 0, [0, 0, 0, 0, 1]]",부대찌개,"[41.11, 38.55, 27.7, [1, 0, 0, 0, 0]]",2,7,17
2023-06-12,계란조갯살찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",도토리수제비,"[0, 0, 0, [0, 0, 0, 0, 1]]",두부된장찌개,"[16.77, 5.6, 15.01, [1, 0, 0, 0, 0]]",2,2,13
2023-06-13,순두부김치찌개,"[18.0, 19.0, 18.0, [1, 0, 0, 0, 0]]",아란치니,"[100.0, 38.0, 25.0, [1, 0, 0, 0, 0]]",계란파국,"[0.97, 1.08, 1.58, [1, 0, 0, 0, 0]]",5,2,3
2023-06-14,쇠고기무국,"[12.07, 8.62, 16.43, [1, 0, 0, 0, 0]]",감자호박국,"[0, 0, 0, [0, 0, 0, 0, 1]]",돼지고기애호박찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",31,2,3
2023-06-15,,"[0, 0, 0, [0, 0, 0, 0, 1]]",배추김치&단무지,"[1.58, 0.12, 0.66, [1, 0, 0, 0, 0]]",깍두기,"[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]",3,1,2
2023-06-16,돼지고기김치찌개,"[6.38, 8.09, 8.17, [1, 0, 0, 0, 0]]",배추된장국,"[8.64, 2.01, 3.8, [1, 0, 0, 0, 0]]",함박스테이크,"[14.18, 8.81, 12.25, [1, 0, 0, 0, 0]]",10,8,1
2023-06-17,차돌떡볶이,"[136.0, 4.7, 18.0, [1, 0, 0, 0, 0]]",,"[0, 0, 0, [0, 0, 0, 0, 1]]",강된장찌개,"[16.77, 5.6, 15.01, [1, 0, 0, 0, 0]]",1,38,8
2023-06-18,감자된장국,"[0, 0, 0, [0, 0, 0, 0, 1]]",쇠고기호박수제비,"[0, 0, 0, [0, 0, 0, 0, 1]]",참치김치찌개,"[6.11, 4.71, 9.71, [1, 0, 0, 0, 0]]",7,1,3
2023-06-19,돼지고기애호박찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",건새우아욱된장국,"[0, 0, 0, [0, 0, 0, 0, 1]]",미소된장국,"[7.78, 3.36, 6.02, [1, 0, 0, 0, 0]]",3,5,20
2023-06-20,베이컨구이,"[0, 0, 0, [0, 0, 0, 0, 1]]",고기국수,"[74.18, 12.22, 14.14, [1, 0, 0, 0, 0]]",들깨미역국,"[11.76, 5.28, 2.78, [1, 0, 0, 0, 0]]",1,4,3
2023-06-21,쇠고기미역국,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]",유부장국,"[8.17, 2.48, 5.99, [1, 0, 0, 0, 0]]",흑임자옹심이국,"[0, 0, 0, [0, 0, 0, 0, 1]]",22,12,1
2023-06-22,얼큰한오징어국,"[0, 0, 0, [0, 0, 0, 0, 1]]",두부된장찌개,"[16.77, 5.6, 15.01, [1, 0, 0, 0, 0]]",팽이버섯된장국,"[0, 0, 0, [0, 0, 0, 0, 1]]",2,8,18
2023-06-23,생선묵김치찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",쇠고기육개장,"[6.0, 6.0, 8.0, [1, 0, 0, 0, 0]]",닭볶음탕,"[9.4, 9.5, 25.72, [1, 0, 0, 0, 0]]",1,10,9
2023-06-24,크림치즈베이글,"[44.65, 7.52, 10.09, [1, 0, 0, 0, 0]]",,"[0, 0, 0, [0, 0, 0, 0, 1]]",감자계란국,"[0, 0, 0, [0, 0, 0, 0, 1]]",4,38,14
2023-06-25,콩나물김치국,"[1.79, 1.82, 1.92, [1, 0, 0, 0, 0]]",팽이버섯계란국,"[0, 0, 0, [0, 0, 0, 0, 1]]",느타리버섯배추국,"[0, 0, 0, [0, 0, 0, 0, 1]]",3,5,4
2023-06-26,건새우애호박찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",미니잔치국수,"[83.16, 3.94, 20.78, [1, 0, 0, 0, 0]]",근대된장국,"[5.82, 1.36, 3.47, [1, 0, 0, 0, 0]]",5,2,5
2023-06-27,브로콜리크림스프,"[6.0, 10.0, 4.0, [1, 0, 0, 0, 0]]",황태채무국,"[0, 0, 0, [0, 0, 0, 0, 1]]",치즈부대찌개,"[41.11, 38.55, 27.7, [1, 0, 0, 0, 0]]",1,4,6
2023-06-28,두부맑은국,"[0, 0, 0, [0, 0, 0, 0, 1]]",닭죽,"[5.52, 12.18, 27.21, [1, 0, 0, 0, 0]]",사골우거지국,"[6.0, 7.0, 14.0, [1, 0, 0, 0, 0]]",8,3,8
2023-06-29,팽이버섯된장국,"[0, 0, 0, [0, 0, 0, 0, 1]]",간짜장면,"[132.0, 23.3, 26.08, [1, 0, 0, 0, 0]]",호박된장찌개,"[16.77, 5.6, 15.01, [1, 0, 0, 0, 0]]",4,3,11
2023-06-30,나가사끼짬뽕찌개,"[74.0, 9.0, 9.0, [1, 0, 0, 0, 0]]",콩나물무채국,"[5.99, 1.13, 2.31, [1, 0, 0, 0, 0]]",아욱고추장찌개,"[13.53, 2.9, 6.9, [1, 0, 0, 0, 0]]",3,4,5
2023-07-01,소시지구이,"[8.0, 7.7, 9.9, [1, 0, 0, 0, 0]]",,"[0, 0, 0, [0, 0, 0, 0, 1]]",순두부오징어국,"[0, 0, 0, [0, 0, 0, 0, 1]]",2,38,1
2023-07-02,감자계란국,"[0, 0, 0, [0, 0, 0, 0, 1]]",콩나물김치국,"[1.79, 1.82, 1.92, [1, 0, 0, 0, 0]]",닭볶음탕,"[9.4, 9.5, 25.72, [1, 0, 0, 0, 0]]",2,5,9
2023-07-03,계란조갯살찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",쇠고기미역국,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]",오징어무국,"[3.8, 0.96, 10.35, [1, 0, 0, 0, 0]]",2,7,2
2023-07-04,베이컨로제스파게티,"[82.0, 24.0, 16.0, [1, 0, 0, 0, 0]]",감자돈육짜글이,"[0, 0, 0, [0, 0, 0, 0, 1]]",짬뽕찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",5,1,3
2023-07-05,닭고기무국,"[6.0, 1.1, 6.0, [1, 0, 0, 0, 0]]",김계란국,"[5.0, 2.0, 2.0, [1, 0, 0, 0, 0]]",감자된장국,"[0, 0, 0, [0, 0, 0, 0, 1]]",20,4,1
2023-07-06,감자호박국,"[0, 0, 0, [0, 0, 0, 0, 1]]",비빔냉면,"[75.92, 9.34, 17.37, [1, 0, 0, 0, 0]]",새우버거,"[46.0, 26.0, 15.0, [1, 0, 0, 0, 0]]",4,2,4
2023-07-07,삼색어묵탕,"[5.0, 1.2, 3.0, [1, 0, 0, 0, 0]]",강된장찌개,"[16.77, 5.6, 15.01, [1, 0, 0, 0, 0]]",참치김치찌개,"[6.11, 4.71, 9.71, [1, 0, 0, 0, 0]]",2,17,3
2023-07-08,달콤햄치즈샌드위치,"[33.0, 16.0, 10.0, [1, 0, 0, 0, 0]]",,"[0, 0, 0, [0, 0, 0, 0, 1]]",건새우아욱된장국,"[0, 0, 0, [0, 0, 0, 0, 1]]",7,38,3
2023-07-09,쇠고기무국,"[12.07, 8.62, 16.43, [1, 0, 0, 0, 0]]",나가사끼짬뽕찌개,"[74.0, 9.0, 9.0, [1, 0, 0, 0, 0]]",배추된장국,"[8.64, 2.01, 3.8, [1, 0, 0, 0, 0]]",31,3,3
2023-07-10,떡만둣국,"[68.42, 11.05, 15.0, [1, 0, 0, 0, 0]]",황태채무국,"[0, 0, 0, [0, 0, 0, 0, 1]]",부대찌개,"[41.11, 38.55, 27.7, [1, 0, 0, 0, 0]]",10,4,17
2023-07-11,미소된장국,"[7.78, 3.36, 6.02, [1, 0, 0, 0, 0]]",찹쌀죽,"[21.09, 0.19, 2.02, [1, 0, 0, 0, 0]]",들깨수제비,"[59.22, 7.01, 15.67, [1, 0, 0, 0, 0]]",1,2,6
2023-07-12,느타리버섯배추국,"[0, 0, 0, [0, 0, 0, 0, 1]]",알리오올리오,"[65.86, 9.46, 12.23, [1, 0, 0, 0, 0]]",얼큰한오징어국,"[0, 0, 0, [0, 0, 0, 0, 1]]",4,1,1
2023-07-13,감자국,"[9.86, 3.52, 4.54, [1, 0, 0, 0, 0]]",울면,"[108.85, 14.5, 29.41, [1, 0, 0, 0, 0]]",돼지고기무찌개,"[6.38, 8.09, 8.17, [1, 0, 0, 0, 0]]",5,3,4
2023-07-14,콩나물무채국,"[5.99, 1.13, 2.31, [1, 0, 0, 0, 0]]",닭고기육개장,"[6.0, 6.0, 8.0, [1, 0, 0, 0, 0]]",감자계란국,"[0, 0, 0, [0, 0, 0, 0, 1]]",6,2,14
2023-07-15,양송이스프,"[7.0, 14.0, 3.0, [1, 0, 0, 0, 0]]",,"[0, 0, 0, [0, 0, 0, 0, 1]]",돼지고기육개장,"[6.0, 4.3, 8.0, [1, 0, 0, 0, 0]]",3,38,2
2023-07-16,차돌된장찌개,"[14.67, 10.78, 19.1, [1, 0, 0, 0, 0]]",아삭이고추된장무침,"[0, 0, 0, [0, 0, 0, 0, 1]]",황태채콩나물국,"[5.0, 1.5, 8.0, [1, 0, 0, 0, 0]]",7,2,2
2023-07-17,오이양파무침,"[7.72, 1.55, 1.58, [1, 0, 0, 0, 0]]",리코타치즈샐러드,"[7.11, 8.81, 6.13, [1, 0, 0, 0, 0]]",멜론,"[8.16, 0.19, 0.84, [1, 0, 0, 0, 0]]",1,1,1
2023-07-18,장국죽,"[0, 0, 0, [0, 0, 0, 0, 1]]",메밀소바,"[75.0, 2.1, 11.0, [1, 0, 0, 0, 0]]",짬뽕국물,"[22.49, 3.23, 8.76, [1, 0, 0, 0, 0]]",1,3,3
2023-07-19,황태채무국,"[0, 0, 0, [0, 0, 0, 0, 1]]",맑은배추국,"[0, 0, 0, [0, 0, 0, 0, 1]]",유부장국,"[8.17, 2.48, 5.99, [1, 0, 0, 0, 0]]",8,2,18
2023-07-20,순두부국,"[3.61, 2.62, 4.01, [1, 0, 0, 0, 0]]",도토리묵김치말이국수,"[0, 0, 0, [0, 0, 0, 0, 1]]",트리플어니언버거,"[16.0, 12.0, 30.0, [1, 0, 0, 0, 0]]",4,2,8
2023-07-21,쇠고기무국,"[12.07, 8.62, 16.43, [1, 0, 0, 0, 0]]",팽이버섯된장국,"[0, 0, 0, [0, 0, 0, 0, 1]]",생선묵국,"[0, 0, 0, [0, 0, 0, 0, 1]]",31,7,2
2023-07-22,햄치즈에그샌드위치,"[58.0, 15.0, 16.0, [1, 0, 0, 0, 0]]",,"[0, 0, 0, [0, 0, 0, 0, 1]]",감자계란국,"[0, 0, 0, [0, 0, 0, 0, 1]]",3,38,14
2023-07-23,차돌육개장,"[9.0, 12.0, 18.0, [1, 0, 0, 0, 0]]",버섯두부탕,"[0, 0, 0, [0, 0, 0, 0, 1]]",청양계란국,"[0, 0, 0, [0, 0, 0, 0, 1]]",2,2,8
2023-07-24,팽이버섯계란국,"[0, 0, 0, [0, 0, 0, 0, 1]]",등뼈감자탕,"[0, 0, 0, [0, 0, 0, 0, 1]]",얼큰만둣국,"[0, 0, 0, [0, 0, 0, 0, 1]]",2,8,3
2023-07-25,배추된장국,"[8.64, 2.01, 3.8, [1, 0, 0, 0, 0]]",크림감자뇨끼,"[0, 0, 0, [0, 0, 0, 0, 1]]",도토리수제비,"[0, 0, 0, [0, 0, 0, 0, 1]]",6,1,1
2023-07-26,건새우애호박찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",미소된장국,"[7.78, 3.36, 6.02, [1, 0, 0, 0, 0]]",순두부찌개,"[5.62, 17.99, 18.25, [1, 0, 0, 0, 0]]",5,10,16
2023-07-27,쇠고기무국,"[12.07, 8.62, 16.43, [1, 0, 0, 0, 0]]",고기국수,"[74.18, 12.22, 14.14, [1, 0, 0, 0, 0]]",두부고추장찌개,"[13.53, 2.9, 6.9, [1, 0, 0, 0, 0]]",31,4,5
2023-07-28,돼지고기감자찌개,"[6.38, 8.09, 8.17, [1, 0, 0, 0, 0]]",도토리묵냉국,"[34.0, 0.5, 1.0, [1, 0, 0, 0, 0]]",강된장찌개,"[16.77, 5.6, 15.01, [1, 0, 0, 0, 0]]",6,3,8
2023-07-29,군모닝,"[32.0, 13.0, 21.0, [1, 0, 0, 0, 0]]",,"[0, 0, 0, [0, 0, 0, 0, 1]]",팽이버섯된장국,"[0, 0, 0, [0, 0, 0, 0, 1]]",5,38,18
2023-07-30,닭고기미역국,"[3.0, 1.3, 4.0, [1, 0, 0, 0, 0]]",아욱고추장찌개,"[13.53, 2.9, 6.9, [1, 0, 0, 0, 0]]",콩나물무채국,"[5.99, 1.13, 2.31, [1, 0, 0, 0, 0]]",5,1,6
2023-07-31,꼬꼬떡만둣국,"[68.42, 11.05, 15.0, [1, 0, 0, 0, 0]]",돼지고기무찌개,"[6.38, 8.09, 8.17, [1, 0, 0, 0, 0]]",중화식계란탕,"[0, 0, 0, [0, 0, 0, 0, 1]]",9,1,6
2023-08-01,쇠고기무국,"[12.07, 8.62, 16.43, [1, 0, 0, 0, 0]]",전복미역국,"[6.0, 1.5, 5.0, [1, 0, 0, 0, 0]]",쇠고기호박찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",31,2,1
