날짜,조식,중식,석식,breakfast_embedding,lunch_embedding,dinner_embedding
2024-09-21(토),,,배추김치,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]",
2024-09-22(일),에그마요햄핫도그,큐브스테이크덮밥,흑미밥,"[0, 0, 0, [0, 0, 0, 0, 1]]",,
2024-09-22(일),콘치즈함박스테이크,유부장국,얼큰콩나물국,"[77.0, 31.0, 35.0, [1, 0, 0, 0, 0]]","[8.17, 2.48, 5.99, [1, 0, 0, 0, 0]]","[5.87, 1.54, 2.17, [1, 0, 0, 0, 0]]"
2024-09-22(일),포테이토크림스프,구운야채,삼겹보쌈,"[13.0, 2.4, 1.0, [1, 0, 0, 0, 0]]","[15.39, 0.68, 4.18, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-09-22(일),살사푸실리샐러드,닭가슴살샐러드,파채양파무침,"[330.0, 75.0, 35.0, [1, 0, 0, 0, 0]]","[2.13, 16.36, 11.11, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-09-22(일),시리얼,초코링도넛,모듬쌈,"[27.4, 1.12, 2.39, [1, 0, 0, 0, 0]]","[32.0, 8.0, 3.0, [1, 0, 0, 0, 0]]","[2.32, 0.11, 0.55, [1, 0, 0, 0, 0]]"
2024-08-29(목),미트볼채소볶음,닭매운찜,회오리감자&뿌링클,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[38.32, 19.9, 3.56, [1, 0, 0, 0, 0]]"
2024-08-29(목),애호박베이컨볶음,어묵야채조림,돈육소시지폭찹,"[0, 0, 0, [0, 0, 0, 0, 1]]","[19.46, 3.84, 5.02, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-08-29(목),가공우유,숙주나물무침,양념깻잎,"[0, 0, 0, [0, 0, 0, 0, 1]]","[2.58, 0.88, 1.45, [1, 0, 0, 0, 0]]","[13.0, 3.0, 2.0, [1, 0, 0, 0, 0]]"
2024-08-29(목),깍두기,겉절이김치,석박지,"[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[3.93, 0.14, 0.81, [1, 0, 0, 0, 0]]"
2024-08-29(목),생수,,,"[29.0, 2.2, 6.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-08-30(금),밥,고기듬뿍돼지국밥,밥,,,
2024-08-30(금),물만둣국,현미밥,얼큰새우탕,"[29.95, 21.79, 24.12, [1, 0, 0, 0, 0]]",,"[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-08-30(금),베이컨감자채볶음,콘치즈함박스테이크,소시지채소볶음,"[0, 0, 0, [0, 0, 0, 0, 1]]","[77.0, 31.0, 35.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-08-30(금),고추참치볶음,캐슈넛콩튀각조림,계란후라이,"[55.0, 9.0, 14.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0.43, 6.76, 6.24, [1, 0, 0, 0, 0]]"
2024-08-30(금),김자반,진미채무침,카레소스,"[3.93, 4.58, 3.51, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[29.0, 5.0, 8.0, [1, 0, 0, 0, 0]]"
2024-08-30(금),배추김치,열무김치,배추김치,,,
2024-08-30(금),우유),,"웅진식품, 자연은요거풋풋젤로&사과, 100mL","[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[17.0, 1.0, 1.0, [1, 0, 0, 0, 0]]"
2024-08-31(토),치킨데리야끼볶음밥,갈비만두간장,밥,,"[6.76, 3.86, 4.01, [1, 0, 0, 0, 0]]",
2024-08-31(토),유부장국,구운야채,닭고기육개장,"[8.17, 2.48, 5.99, [1, 0, 0, 0, 0]]","[15.39, 0.68, 4.18, [1, 0, 0, 0, 0]]","[6.0, 6.0, 8.0, [1, 0, 0, 0, 0]]"
2024-08-31(토),미니소시지구이,구운달걀,쇠고기불고기,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0.38, 4.95, 6.26, [1, 0, 0, 0, 0]]","[9.74, 13.22, 36.47, [1, 0, 0, 0, 0]]"
2024-08-31(토),콘샐러드,돈육큐브토마토소스조림,맛김,"[19.83, 7.59, 2.32, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[1.3, 1.5, 1.2, [1, 0, 0, 0, 0]]"
2024-08-31(토),우유),모듬피클,계란후라이,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0.43, 6.76, 6.24, [1, 0, 0, 0, 0]]"
2024-08-31(토),"포도,신선형)",,겉절이김치,"[15.78, 0.32, 0.58, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-09-01(일),밥,황태채국,보리밥,,"[1.0, 3.1, 12.0, [1, 0, 0, 0, 0]]",
2024-09-01(일),얼큰쇠고기무국,제육덮밥,오징어무국,"[9.6, 3.4, 10.0, [1, 0, 0, 0, 0]]",,"[3.8, 0.96, 10.35, [1, 0, 0, 0, 0]]"
2024-09-01(일),애호박베이컨볶음,명엽채볶음,쇠고기불고기,"[0, 0, 0, [0, 0, 0, 0, 1]]","[75.22, 6.21, 0.67, [1, 0, 0, 0, 0]]","[9.74, 13.22, 36.47, [1, 0, 0, 0, 0]]"
2024-09-01(일),모듬장조림,어묵핫바,매운콩나물무침,"[0, 0, 0, [0, 0, 0, 0, 1]]","[22.0, 1.7, 11.0, [1, 0, 0, 0, 0]]","[5.99, 1.13, 2.31, [1, 0, 0, 0, 0]]"
2024-09-01(일),배추김치,비스킷슈,배추김치,,"[34.0, 18.0, 4.0, [1, 0, 0, 0, 0]]",
2024-09-01(일),생수,겉절이김치,,"[29.0, 2.2, 6.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-09-01(일),우유),,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-09-02(월),밥,찹쌀밥,밥,,,
2024-09-02(월),쇠고기무국,들깨미역국,얼큰콩나물국,"[12.07, 8.62, 16.43, [1, 0, 0, 0, 0]]","[11.76, 5.28, 2.78, [1, 0, 0, 0, 0]]","[5.87, 1.54, 2.17, [1, 0, 0, 0, 0]]"
2024-09-02(월),모듬채소볶음,매운돼지갈비찜,로제떡볶이,"[9.72, 2.78, 3.53, [1, 0, 0, 0, 0]]","[13.8, 39.27, 31.04, [1, 0, 0, 0, 0]]","[60.5, 3.5, 7.6, [1, 0, 0, 0, 0]]"
2024-09-02(월),오리햄구이쌈무,캐슈넛콩튀각조림,치즈핫도그소스,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[25.78, 22.6, 14.75, [1, 0, 0, 0, 0]]"
2024-09-02(월),계란말이,숙주나물무침,파김치,"[2.61, 8.96, 10.18, [1, 0, 0, 0, 0]]","[2.58, 0.88, 1.45, [1, 0, 0, 0, 0]]","[3.13, 0.12, 0.76, [1, 0, 0, 0, 0]]"
2024-09-02(월),배추김치,배추김치,갈배사이다 355ml,,,"[38.0, 0.0, 0.0, [1, 0, 0, 0, 0]]"
2024-09-02(월),우유),,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-09-03(화),밥,밀쌀밥,밥,,,
2024-09-03(화),나가사끼짬뽕국,돼지고기김치찌개,얼큰새우탕,"[74.0, 9.0, 9.0, [1, 0, 0, 0, 0]]","[6.38, 8.09, 8.17, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-09-03(화),비엔나소시지구이&케첩,갑오징어볶음,돼지간장불고기,"[10.0, 23.0, 12.0, [1, 0, 0, 0, 0]]","[8.66, 4.59, 12.41, [1, 0, 0, 0, 0]]","[5.1, 12.36, 12.13, [1, 0, 0, 0, 0]]"
2024-09-03(화),쇠고기장조림,콩나물무침,찐만두간장,"[2.86, 7.38, 16.68, [1, 0, 0, 0, 0]]","[5.99, 1.13, 2.31, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-09-03(화),가공우유,김가루,취나물무침,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0.0, 0.5, 0.0, [1, 0, 0, 0, 0]]","[5.64, 1.18, 3.14, [1, 0, 0, 0, 0]]"
2024-09-03(화),깍두기,열무김치,겉절이김치,"[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]",,"[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-09-03(화),생수,,,"[29.0, 2.2, 6.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-09-04(수),밥,하이라이스,보리밥,,"[49.14, 9.49, 10.26, [1, 0, 0, 0, 0]]",
2024-09-04(수),참치찌개,밥,부대찌개,"[6.11, 4.71, 9.71, [1, 0, 0, 0, 0]]",,"[41.11, 38.55, 27.7, [1, 0, 0, 0, 0]]"
2024-09-04(수),쇠고기폭찹,감자고로케,떡갈비잡채,"[0, 0, 0, [0, 0, 0, 0, 1]]","[19.31, 12.91, 4.07, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-09-04(수),감자조림,새우꼬치,진미채무침,"[6.66, 1.68, 0.79, [1, 0, 0, 0, 0]]","[17.0, 2.0, 18.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-09-04(수),배추김치,양배추샐러드,깍두기,,"[7.45, 1.57, 0.77, [1, 0, 0, 0, 0]]","[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]"
2024-09-04(수),우유),배추김치,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]",,"[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-09-04(수),,이온음료,,"[0, 0, 0, [0, 0, 0, 0, 1]]","[38.0, 0.0, 0.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-09-05(목),밥,밥,흑미밥,,,
2024-09-05(목),해물순두부찌개,닭다리백숙,소고기된장찌개,"[13.31, 16.19, 25.76, [1, 0, 0, 0, 0]]","[46.0, 14.0, 29.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-09-05(목),볼어묵볶음,도토리묵무침,컬리플라워굴소스볶음,"[14.2, 4.9, 7.19, [1, 0, 0, 0, 0]]","[8.78, 0.82, 0.66, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-09-05(목),미트볼토마토소스조림,오징어젓무침,매콤닭불구이,"[0, 0, 0, [0, 0, 0, 0, 1]]","[34.0, 1.7, 9.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-09-05(목),가공우유,겉절이김치,배추김치,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]",
2024-09-05(목),배추김치,,,,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-09-05(목),생수,,,"[29.0, 2.2, 6.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-09-06(금),밥,현미밥,후리카케밥,,,
2024-09-06(금),물만둣국,명태매운탕,종합어묵국,"[29.95, 21.79, 24.12, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[26.0, 0.0, 12.0, [1, 0, 0, 0, 0]]"
2024-09-06(금),고추참치볶음,깐풍돈가스,떡볶이,"[55.0, 9.0, 14.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[60.42, 2.91, 6.97, [1, 0, 0, 0, 0]]"
2024-09-06(금),햄감자채볶음,어묵야채조림,모듬튀김,"[18.0, 7.0, 4.0, [1, 0, 0, 0, 0]]","[19.46, 3.84, 5.02, [1, 0, 0, 0, 0]]","[7.32, 2.88, 1.84, [1, 0, 0, 0, 0]]"
2024-09-06(금),열무김치,실곤약채소무침,구운달걀,,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0.38, 4.95, 6.26, [1, 0, 0, 0, 0]]"
2024-09-06(금),우유),배추김치,단무지,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]",,"[0.98, 0.06, 0.21, [1, 0, 0, 0, 0]]"
2024-09-06(금),,,거봉포도,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-09-07(토),미니소시지구이,크림스파게티,밀쌀밥,"[0, 0, 0, [0, 0, 0, 0, 1]]","[30.25, 12.87, 9.4, [1, 0, 0, 0, 0]]",
2024-09-07(토),탄두리치킨또띠아,치즈함박스테이크&소스,소갈비탕,"[0, 0, 0, [0, 0, 0, 0, 1]]","[77.0, 31.0, 35.0, [1, 0, 0, 0, 0]]","[11.63, 31.26, 33.29, [1, 0, 0, 0, 0]]"
2024-09-07(토),메추리알샐러드,모듬피클,돼지고기김치볶음,"[18.0, 11.0, 6.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[2.86, 9.51, 8.69, [1, 0, 0, 0, 0]]"
2024-09-07(토),시리얼,마늘빵,연두부양념장,"[27.4, 1.12, 2.39, [1, 0, 0, 0, 0]]","[8.0, 1.0, 1.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-09-07(토),파인애플스틱,고구마샐러드,열무김치,"[12.63, 0.12, 0.54, [1, 0, 0, 0, 0]]","[29.0, 16.0, 1.0, [1, 0, 0, 0, 0]]",
2024-09-07(토),우유),,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-09-08(일),밥,날치알김치덮밥,보리밥,,,
2024-09-08(일),맑은순두부계란탕,돈코츠숙주국,꽃게해물탕,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-09-08(일),스팸짜글이,치즈계란찜,콩나물불고기,"[0, 0, 0, [0, 0, 0, 0, 1]]","[59.0, 10.0, 14.0, [1, 0, 0, 0, 0]]","[5.0, 9.69, 10.21, [1, 0, 0, 0, 0]]"
2024-09-08(일),김자반,단무지무침,마늘쫑무침,"[3.93, 4.58, 3.51, [1, 0, 0, 0, 0]]","[3.3, 1.28, 0.72, [1, 0, 0, 0, 0]]","[11.05, 2.72, 2.29, [1, 0, 0, 0, 0]]"
2024-09-08(일),계란후라이,열무김치,배추김치,"[0.43, 6.76, 6.24, [1, 0, 0, 0, 0]]",,
2024-09-08(일),겉절이김치,밀크티,,"[0, 0, 0, [0, 0, 0, 0, 1]]","[30.0, 7.0, 10.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-09-08(일),우유),,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-09-09(월),밥,찹쌀밥,마파두부덮밥,,,
2024-09-09(월),배추쇠고기국,쇠고기미역국,게살계란탕,"[0, 0, 0, [0, 0, 0, 0, 1]]","[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-09-09(월),베이컨감자채볶음,비엔나소시지야채볶음,탕수육,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[21.58, 7.98, 9.0, [1, 0, 0, 0, 0]]"
2024-09-09(월),오징어볶음,오리불고기,양상추샐러드,"[8.66, 4.59, 12.41, [1, 0, 0, 0, 0]]","[5.14, 7.57, 11.76, [1, 0, 0, 0, 0]]","[8.84, 3.66, 1.45, [1, 0, 0, 0, 0]]"
2024-09-09(월),총각김치,쌈무,깍두기,,"[0.6, 0.04, 0.16, [1, 0, 0, 0, 0]]","[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]"
2024-09-09(월),우유),배추김치,"아이스크림 콘,완제품","[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]",,"[3.16, 0.28, 0.32, [1, 0, 0, 0, 0]]"
2024-09-10(화),구운달걀,낙지수제비,밥,"[0.38, 4.95, 6.26, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]",
2024-09-10(화),모듬피클,밀쌀밥,햄듬뿍찌개,"[0, 0, 0, [0, 0, 0, 0, 1]]",,"[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-09-10(화),불고기마요브리또,돼지고기채소볶음,쇠고기버섯볶음,"[35.0, 15.0, 14.0, [1, 0, 0, 0, 0]]","[2.86, 9.51, 8.69, [1, 0, 0, 0, 0]]","[3.91, 6.23, 10.92, [1, 0, 0, 0, 0]]"
2024-08-17(토),대패삼겹살볶음밥,구운달걀,밥,,"[0.38, 4.95, 6.26, [1, 0, 0, 0, 0]]",
2024-08-17(토),유부장국,순살족발새우젓,부대찌개,"[8.17, 2.48, 5.99, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[41.11, 38.55, 27.7, [1, 0, 0, 0, 0]]"
2024-08-17(토),어묵핫바,무말랭이무침,매콤찜닭,"[22.0, 1.7, 11.0, [1, 0, 0, 0, 0]]","[30.6, 7.42, 4.62, [1, 0, 0, 0, 0]]","[32.0, 1.5, 2.0, [1, 0, 0, 0, 0]]"
2024-08-17(토),계란후라이,우유생크림카스테라,취나물무침,"[0.43, 6.76, 6.24, [1, 0, 0, 0, 0]]","[37.0, 16.0, 6.0, [1, 0, 0, 0, 0]]","[5.64, 1.18, 3.14, [1, 0, 0, 0, 0]]"
2024-08-17(토),파인애플스틱,겉절이김치,배추김치,"[12.63, 0.12, 0.54, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]",
2024-08-17(토),"웅진식품, 815사이다, 250mL/캔",,,"[28.97, 0.27, 0.15, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-08-18(일),밥,쇠고기떡국,대패삼겹살굴소스덮밥,,"[0.0, 2.5, 20.0, [1, 0, 0, 0, 0]]",
2024-08-18(일),맑은순두부계란탕,보리밥,얼큰콩나물국,"[0, 0, 0, [0, 0, 0, 0, 1]]",,"[5.87, 1.54, 2.17, [1, 0, 0, 0, 0]]"
2024-08-18(일),오징어볶음,오리간장불고기,계란찜,"[8.66, 4.59, 12.41, [1, 0, 0, 0, 0]]","[5.14, 7.57, 11.76, [1, 0, 0, 0, 0]]","[2.07, 10.11, 10.05, [1, 0, 0, 0, 0]]"
2024-08-18(일),애호박베이컨볶음,볼어묵볶음,단무지무침,"[0, 0, 0, [0, 0, 0, 0, 1]]","[14.2, 4.9, 7.19, [1, 0, 0, 0, 0]]","[3.3, 1.28, 0.72, [1, 0, 0, 0, 0]]"
2024-08-18(일),배추김치,깍두기,배추김치,,"[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]",
2024-08-18(일),이온음료,,,"[38.0, 0.0, 0.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-08-18(일),우유),,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-08-19(월),밥,찹쌀밥,밥,,,
2024-08-19(월),소고기된장찌개,쇠고기미역국,닭곰탕,"[0, 0, 0, [0, 0, 0, 0, 1]]","[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]","[1.87, 4.75, 18.72, [1, 0, 0, 0, 0]]"
2024-08-19(월),베이컨소시지볶음,불낙볶음,매운콩나물잡채,"[0, 0, 0, [0, 0, 0, 0, 1]]","[66.0, 2.0, 5.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-08-19(월),계란말이,참나물무침,스팸김치볶음,"[2.61, 8.96, 10.18, [1, 0, 0, 0, 0]]","[3.8, 0.79, 2.18, [1, 0, 0, 0, 0]]","[26.0, 6.0, 3.0, [1, 0, 0, 0, 0]]"
2024-08-19(월),석박지,약과,총각김치,"[3.93, 0.14, 0.81, [1, 0, 0, 0, 0]]","[19.87, 3.99, 2.1, [1, 0, 0, 0, 0]]",
2024-08-19(월),우유),배추김치,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]",,"[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-08-20(화),밥,흑미밥,밥,,,
2024-08-20(화),얼큰쇠고기무국,돈등뼈감자탕,쇠고기두부탕국,"[9.6, 3.4, 10.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-08-20(화),새우살야채볶음,조기구이,모듬버섯볶음,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0.0, 2.53, 14.18, [1, 0, 0, 0, 0]]","[6.3, 2.39, 3.27, [1, 0, 0, 0, 0]]"
2024-08-20(화),미트볼채소볶음,맛김,돼지고기채소볶음,"[0, 0, 0, [0, 0, 0, 0, 1]]","[1.3, 1.5, 1.2, [1, 0, 0, 0, 0]]","[2.86, 9.51, 8.69, [1, 0, 0, 0, 0]]"
2024-08-20(화),가공우유,계란말이,열무김치,"[0, 0, 0, [0, 0, 0, 0, 1]]","[2.61, 8.96, 10.18, [1, 0, 0, 0, 0]]",
2024-08-20(화),배추김치,석박지,,,"[3.93, 0.14, 0.81, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-08-20(화),생수,멜론,,"[29.0, 2.2, 6.0, [1, 0, 0, 0, 0]]","[8.16, 0.19, 0.84, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-08-21(수),밥,마파두부덮밥,보리밥,,,
2024-08-21(수),해물순두부찌개,게살계란탕,만두육개장,"[13.31, 16.19, 25.76, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-08-21(수),닭가슴살채소볶음,버섯청경채볶음,쇠고기불고기,"[5.8, 1.2, 24.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[9.74, 13.22, 36.47, [1, 0, 0, 0, 0]]"
2024-08-21(수),비엔나소시지구이&케첩,탕수육,콩부각멸치볶음,"[10.0, 23.0, 12.0, [1, 0, 0, 0, 0]]","[21.58, 7.98, 9.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-08-21(수),겉절이김치,단무지,배추김치,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0.98, 0.06, 0.21, [1, 0, 0, 0, 0]]",
2024-08-21(수),우유),"㈜케이헬스바이오, 프로루틴단백질음료 코코아, 250mL",,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[26.58, 5.82, 8.8, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-08-22(목),참치마요오믈렛,밀쌀밥,지파이싸이버거,"[0, 0, 0, [0, 0, 0, 0, 1]]",,"[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-08-22(목),소시지구이,맑은콩나물국,뿌링클감자튀김,"[23.0, 20.0, 11.0, [1, 0, 0, 0, 0]]","[3.0, 1.0, 5.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-08-22(목),와플소스,닭윙구이,무피클,"[8.0, 0.7, 1.0, [1, 0, 0, 0, 0]]","[12.0, 11.0, 14.0, [1, 0, 0, 0, 0]]","[2.68, 0.12, 0.4, [1, 0, 0, 0, 0]]"
2024-08-22(목),살사푸실리샐러드,쪽갈비구이,치즈볼케첩,"[330.0, 75.0, 35.0, [1, 0, 0, 0, 0]]","[9.0, 51.2, 29.4, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-08-22(목),시리얼,고구마샐러드,콘샐러드,"[27.4, 1.12, 2.39, [1, 0, 0, 0, 0]]","[29.0, 16.0, 1.0, [1, 0, 0, 0, 0]]","[19.83, 7.59, 2.32, [1, 0, 0, 0, 0]]"
2024-08-22(목),우유),모듬피클,무알콜 맥주,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[32.0, 0.0, 3.0, [1, 0, 0, 0, 0]]"
2024-08-22(목),,"청량음료, 코카콜라음료, 코카콜라제로, 250mL/캔",,"[0, 0, 0, [0, 0, 0, 0, 1]]","[28.97, 0.27, 0.15, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-08-23(금),밥,현미밥,밥,,,
2024-08-23(금),물만둣국,돼지고기김치찌개,사골떡만둣국,"[29.95, 21.79, 24.12, [1, 0, 0, 0, 0]]","[6.38, 8.09, 8.17, [1, 0, 0, 0, 0]]","[202.0, 28.0, 36.0, [1, 0, 0, 0, 0]]"
2024-08-23(금),궁중소고기떡볶음,비엔나소시지야채볶음,떡갈비구이,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[6.0, 7.0, 4.0, [1, 0, 0, 0, 0]]"
2024-08-23(금),애호박새우볶음,가쓰오계란말이,오징어젓무침,"[0, 0, 0, [0, 0, 0, 0, 1]]","[12.0, 9.0, 15.0, [1, 0, 0, 0, 0]]","[34.0, 1.7, 9.0, [1, 0, 0, 0, 0]]"
2024-08-23(금),배추김치,맛김,겉절이김치,,"[1.3, 1.5, 1.2, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-08-23(금),우유),열무김치,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]",,"[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-08-23(금),에너지바,,,"[19.0, 11.0, 6.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-08-24(토),햄토마토소스닭가슴살,셀프명란마요주먹밥,보리밥,"[53.0, 6.0, 15.0, [1, 0, 0, 0, 0]]",,
2024-08-24(토),구운달걀,훈제삼겹살구이,스팸짜글이,"[0.38, 4.95, 6.26, [1, 0, 0, 0, 0]]","[0.62, 29.82, 18.21, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
